epoch,train_heatmap_loss,train_tier_a,train_peak_log1p,train_valley_log1p,val_heatmap_loss,val_tier_a,val_peak_log1p,val_valley_log1p
1300,0.31384316086769104,0.31384316086769104,0.0,0.0,0.004104728744107675,0.004104728744107675,0.0,0.0
1305,0.26687732338905334,0.26687732338905334,0.0,0.0,0.0038205453065877897,0.0038205453065877897,0.0,0.0
1310,0.2837091386318207,0.2837091386318207,0.0,0.0,0.004071670077107054,0.004071670077107054,0.0,0.0
1315,0.27712106704711914,0.27712106704711914,0.0,0.0,0.0041381137931045696,0.0041381137931045696,0.0,0.0
1305,0.3063417673110962,0.3063417673110962,0.0,0.0,0.005117890296226486,0.005117890296226486,0.0,0.0
1310,0.3271085023880005,0.3271085023880005,0.0,0.0,0.005914565480928472,0.005914565480928472,0.0,0.0
1315,0.3532363176345825,0.3532363176345825,0.0,0.0,0.0041064703767683276,0.0041064703767683276,0.0,0.0
1320,0.36280882358551025,0.36280882358551025,0.0,0.0,0.008387708499472827,0.008387708499472827,0.0,0.0
1325,0.32885316014289856,0.32885316014289856,0.0,0.0,0.007958634582130199,0.007958634582130199,0.0,0.0
1315,0.33927711844444275,0.33927711844444275,0.0,0.0,0.004301717470182066,0.004301717470182066,0.0,0.0
1320,0.31798702478408813,0.31798702478408813,0.0,0.0,0.004204778548607484,0.004204778548607484,0.0,0.0
1325,0.33354517817497253,0.33354517817497253,0.0,0.0,0.004523141410677357,0.004523141410677357,0.0,0.0
1330,0.33558863401412964,0.33558863401412964,0.0,0.0,0.004146271580433909,0.004146271580433909,0.0,0.0
1320,0.7083184719085693,0.7083184719085693,0.0,0.0,0.016448062971392844,0.016448062971392844,0.0,0.0
1325,0.7076421976089478,0.7076421976089478,0.0,0.0,0.024536300395080382,0.024536300395080382,0.0,0.0
1320,0.689649224281311,0.689649224281311,0.0,0.0,0.00999459122168891,0.00999459122168891,0.0,0.0
1330,0.6991802453994751,0.6991802453994751,0.0,0.0,0.029850339707224928,0.029850339707224928,0.0,0.0
1325,0.6958204507827759,0.6958204507827759,0.0,0.0,0.022934286708527422,0.022934286708527422,0.0,0.0
