candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,decoder_mc_rce,epistemic_score,disagreement_score,prior_tension_score,peak_bias_score,p99_var,p99_mc_range,peak_loc_spread_px,pred_p99_mean,selected_reason
1060,120.0,3,10.449491500854492,-10.449491500854492,10.449491500854492,0.0,0.0,10.449491500854492,11.001757621765137,-5.500878810882568,0.0,0.0,0.0,0.0,1.6151772737503052,worst_uncertainty_stratified_mhz
590,120.0,3,6.871890544891357,-6.871890544891357,6.871890544891357,0.0,0.0,6.871890544891357,10.98466682434082,-5.49233341217041,0.0,0.0,0.0,0.0,1.6798648834228516,worst_uncertainty_stratified_mhz
1458,120.0,3,6.6580352783203125,-6.6580352783203125,6.6580352783203125,0.0,0.0,6.6580352783203125,10.914502143859863,-5.457251071929932,0.0,0.0,0.0,0.0,1.8035273551940918,worst_uncertainty_stratified_mhz
254,155.0,3,4.643893241882324,-4.643893241882324,4.643893241882324,0.0,0.0,4.643893241882324,10.599167823791504,-5.299583911895752,0.0,0.0,0.0,0.0,3.674614906311035,worst_uncertainty_stratified_mhz
1350,155.0,3,4.232863426208496,-4.232863426208496,4.232863426208496,0.0,0.0,4.232863426208496,10.664612770080566,-5.332306385040283,0.0,0.0,0.0,0.0,3.432852029800415,worst_uncertainty_stratified_mhz
669,155.0,3,3.842759370803833,-3.842759370803833,3.842759370803833,0.0,0.0,3.842759370803833,10.576361656188965,-5.288180828094482,0.0,0.0,0.0,0.0,3.4386651515960693,worst_uncertainty_stratified_mhz
1363,155.0,3,3.8024468421936035,-3.8024468421936035,3.8024468421936035,0.0,0.0,3.8024468421936035,10.537303924560547,-5.268651962280273,0.0,0.0,0.0,0.0,3.569828987121582,worst_uncertainty_stratified_mhz
800,155.0,3,3.647649049758911,-3.647649049758911,3.647649049758911,0.0,0.0,3.647649049758911,10.708770751953125,-5.3543853759765625,0.0,0.0,0.0,0.0,3.4985413551330566,worst_uncertainty_stratified_mhz
956,155.0,3,3.6309449672698975,-3.6309449672698975,3.6309449672698975,0.0,0.0,3.6309449672698975,10.694963455200195,-5.347481727600098,0.0,0.0,0.0,0.0,3.3734934329986572,worst_uncertainty_stratified_mhz
907,155.0,3,3.4446747303009033,-3.4446747303009033,3.4446747303009033,0.0,0.0,3.4446747303009033,10.54216194152832,-5.27108097076416,0.0,0.0,0.0,0.0,3.666127920150757,worst_uncertainty_stratified_mhz
1164,155.0,3,3.3247604370117188,-3.3247604370117188,3.3247604370117188,0.0,0.0,3.3247604370117188,10.514962196350098,-5.257481098175049,0.0,0.0,0.0,0.0,3.6154839992523193,worst_uncertainty_stratified_mhz
597,170.0,3,4.776260852813721,-4.776260852813721,4.776260852813721,0.0,0.0,4.776260852813721,10.69076156616211,-5.345380783081055,0.0,0.0,0.0,0.0,4.649367809295654,worst_uncertainty_stratified_mhz
534,170.0,3,3.9845449924468994,-3.9845449924468994,3.9845449924468994,0.0,0.0,3.9845449924468994,10.608139038085938,-5.304069519042969,0.0,0.0,0.0,0.0,4.23490571975708,worst_uncertainty_stratified_mhz
173,170.0,3,3.405717372894287,-3.405717372894287,3.405717372894287,0.0,0.0,3.405717372894287,10.556314468383789,-5.2781572341918945,0.0,0.0,0.0,0.0,4.828510761260986,worst_uncertainty_stratified_mhz
1044,180.0,3,8.38547134399414,-8.38547134399414,8.38547134399414,0.0,0.0,8.38547134399414,10.596407890319824,-5.298203945159912,0.0,0.0,0.0,0.0,6.768303871154785,worst_uncertainty_stratified_mhz
892,180.0,3,7.672595977783203,-7.672595977783203,7.672595977783203,0.0,0.0,7.672595977783203,10.644294738769531,-5.322147369384766,0.0,0.0,0.0,0.0,5.667646408081055,worst_uncertainty_stratified_mhz
639,180.0,3,6.931536674499512,-6.931536674499512,6.931536674499512,0.0,0.0,6.931536674499512,10.550410270690918,-5.275205135345459,0.0,0.0,0.0,0.0,7.675713062286377,worst_uncertainty_stratified_mhz
635,180.0,3,6.391021251678467,-6.391021251678467,6.391021251678467,0.0,0.0,6.391021251678467,10.546945571899414,-5.273472785949707,0.0,0.0,0.0,0.0,5.9238691329956055,worst_uncertainty_stratified_mhz
897,200.0,3,12.051249504089355,-12.051249504089355,12.051249504089355,0.0,0.0,12.051249504089355,10.662633895874023,-5.331316947937012,0.0,0.0,0.0,0.0,10.124486923217773,worst_uncertainty_stratified_mhz
1250,200.0,3,11.754382133483887,-11.754382133483887,11.754382133483887,0.0,0.0,11.754382133483887,10.63061809539795,-5.315309047698975,0.0,0.0,0.0,0.0,11.23802661895752,worst_uncertainty_stratified_mhz
1075,200.0,3,11.460107803344727,-11.460107803344727,11.460107803344727,0.0,0.0,11.460107803344727,10.621556282043457,-5.3107781410217285,0.0,0.0,0.0,0.0,13.715790748596191,worst_uncertainty_stratified_mhz
52,200.0,3,9.542586326599121,-9.542586326599121,9.542586326599121,0.0,0.0,9.542586326599121,10.607906341552734,-5.303953170776367,0.0,0.0,0.0,0.0,13.544364929199219,worst_uncertainty_stratified_mhz
944,200.0,3,9.359182357788086,-9.359182357788086,9.359182357788086,0.0,0.0,9.359182357788086,10.617114067077637,-5.308557033538818,0.0,0.0,0.0,0.0,14.708552360534668,worst_uncertainty_stratified_mhz
1228,200.0,3,9.336057662963867,-9.336057662963867,9.336057662963867,0.0,0.0,9.336057662963867,10.60690975189209,-5.303454875946045,0.0,0.0,0.0,0.0,13.684277534484863,worst_uncertainty_stratified_mhz
785,200.0,3,9.293006896972656,-9.293006896972656,9.293006896972656,0.0,0.0,9.293006896972656,10.633132934570312,-5.316566467285156,0.0,0.0,0.0,0.0,12.570488929748535,worst_uncertainty_stratified_mhz
943,200.0,3,9.236942291259766,-9.236942291259766,9.236942291259766,0.0,0.0,9.236942291259766,10.726278305053711,-5.3631391525268555,0.0,0.0,0.0,0.0,15.064090728759766,worst_uncertainty_stratified_mhz
1214,230.0,3,11.019201278686523,-11.019201278686523,11.019201278686523,0.0,0.0,11.019201278686523,11.059710502624512,-5.529855251312256,0.0,0.0,0.0,0.0,6.217559814453125,worst_uncertainty_stratified_mhz
769,230.0,3,10.930147171020508,-10.930147171020508,10.930147171020508,0.0,0.0,10.930147171020508,10.831552505493164,-5.415776252746582,0.0,0.0,0.0,0.0,7.645719051361084,worst_uncertainty_stratified_mhz
