epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
211,38.78,0.00,38.78,0,1177.063110,
212,38.53,0.00,38.53,0,195.572571,
1,59.59,21.59,81.18,1,966.337585,1544.1224
213,39.26,0.00,39.26,0,338.148895,
214,39.52,0.00,39.52,0,272.859680,
2,25.25,0.00,25.25,0,1014.799011,
3,25.52,0.00,25.52,0,1120.188354,
215,39.08,0.00,39.08,0,214.952133,
4,24.81,0.00,24.81,0,727.031921,
216,39.02,0.00,39.02,0,226.316452,
5,25.42,0.00,25.42,0,701.390015,
6,25.00,0.00,25.00,0,428.893402,
217,39.19,0.00,39.19,0,655.008789,
7,24.77,0.00,24.77,0,1421.688477,
218,39.05,0.00,39.05,0,2021.468506,
8,25.85,0.00,25.85,0,424.319092,
9,25.17,0.00,25.17,0,361.878052,
219,38.71,0.00,38.71,0,409.686340,
10,25.88,0.00,25.88,0,574.672546,
220,39.23,0.00,39.23,0,489.491730,
11,26.33,0.00,26.33,0,380.036682,
12,25.47,0.00,25.47,0,397.870056,
221,39.37,0.00,39.37,0,297.485931,
13,25.66,0.00,25.66,0,177.797226,
222,38.55,0.00,38.55,0,449.637726,
14,25.48,0.00,25.48,0,1324.256958,
15,26.07,0.00,26.07,0,1337.185913,
223,39.22,0.00,39.22,0,236.184006,
16,25.30,0.00,25.30,0,1288.662354,
224,38.49,0.00,38.49,0,520.651917,
17,24.95,0.00,24.95,0,298.903229,
18,24.83,0.00,24.83,0,407.793457,
19,25.27,0.00,25.27,0,286.712097,
225,38.85,20.81,59.65,1,1398.215088,698.4916
20,26.49,0.00,26.49,0,380.258087,
21,38.13,0.00,38.13,0,608.187439,
226,41.07,0.00,41.07,0,1523.270508,
22,38.21,0.00,38.21,0,328.587891,
227,38.73,0.00,38.73,0,622.233704,
23,38.15,0.00,38.15,0,390.566650,
228,39.42,0.00,39.42,0,243.572601,
24,38.53,0.00,38.53,0,416.748627,
229,38.83,0.00,38.83,0,1298.899658,
25,37.61,21.12,58.73,1,251.024078,1017.6122
230,39.77,0.00,39.77,0,179.465378,
231,39.38,0.00,39.38,0,352.391205,
26,38.13,0.00,38.13,0,298.324677,
232,39.21,0.00,39.21,0,334.414246,
27,38.23,0.00,38.23,0,359.563843,
233,38.65,0.00,38.65,0,167.966217,
28,37.96,0.00,37.96,0,395.290253,
234,38.78,0.00,38.78,0,923.441895,
29,38.25,0.00,38.25,0,431.710449,
235,39.91,0.00,39.91,0,623.100830,
30,37.98,0.00,37.98,0,239.742142,
236,39.16,0.00,39.16,0,160.003723,
31,38.29,0.00,38.29,0,214.371231,
237,38.84,0.00,38.84,0,392.199188,
32,37.18,0.00,37.18,0,306.224640,
238,38.88,0.00,38.88,0,198.117035,
33,38.22,0.00,38.22,0,869.803711,
239,38.80,0.00,38.80,0,1060.592285,
34,37.31,0.00,37.31,0,859.238159,
240,38.87,0.00,38.87,0,552.680115,
35,37.78,0.00,37.78,0,277.715118,
241,38.99,0.00,38.99,0,299.874756,
36,38.33,0.00,38.33,0,270.765442,
242,39.39,0.00,39.39,0,3845.146240,
37,37.88,0.00,37.88,0,223.586731,
243,39.26,0.00,39.26,0,428.896301,
38,38.30,0.00,38.30,0,284.958527,
244,39.15,0.00,39.15,0,314.561401,
39,37.71,0.00,37.71,0,155.996948,
245,38.92,0.00,38.92,0,378.040375,
40,37.67,0.00,37.67,0,280.081573,
246,38.40,0.00,38.40,0,3063.357666,
41,38.30,0.00,38.30,0,352.693237,
247,38.98,0.00,38.98,0,277.014374,
42,37.55,0.00,37.55,0,258.045502,
248,38.90,0.00,38.90,0,226.076309,
43,37.79,0.00,37.79,0,529.497009,
249,38.92,0.00,38.92,0,924.386536,
44,37.75,0.00,37.75,0,310.067017,
45,38.17,0.00,38.17,0,179.838882,
250,38.86,21.05,59.91,1,246.709488,792.5079
46,39.63,0.00,39.63,0,304.874359,
