gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_12854,4,4.523534297943115,4.40170955657959,0.006440133787691593,6,False
data_sample_1,sample_26377,4,4.736998081207275,4.675089359283447,0.023447012528777122,2,False
data_sample_2,sample_16757,4,5.420698165893555,5.233487129211426,0.03336469456553459,8,False
data_sample_3,sample_24211,4,4.475722789764404,4.3525495529174805,0.00778858782723546,6,False
data_sample_4,sample_11408,4,4.934966087341309,4.840350151062012,0.01769292913377285,4,False
data_sample_5,sample_8537,4,4.781981468200684,4.699862957000732,0.005195650737732649,4,False
data_sample_6,sample_20045,4,4.584194183349609,4.49714994430542,0.010121399536728859,4,False
data_sample_7,sample_20545,4,4.830790042877197,4.745142936706543,0.008724063634872437,4,False
data_sample_8,sample_11838,4,4.702658653259277,4.608168125152588,0.017567556351423264,4,False
data_sample_9,sample_21756,4,4.7007856369018555,4.6102705001831055,0.01359208021312952,4,False
data_sample_10,sample_16748,4,4.530036926269531,4.446709632873535,0.0064041996374726295,4,False
data_sample_11,sample_17289,4,5.25999641418457,5.123953819274902,0.020657889544963837,6,False
data_sample_12,sample_9633,4,4.555971145629883,4.46676778793335,0.012280352413654327,4,False
data_sample_13,sample_15758,4,4.550899505615234,4.46414041519165,0.009836304001510143,4,False
data_sample_14,sample_11408,4,4.7561516761779785,4.664253234863281,0.01497541181743145,4,False
data_sample_15,sample_28794,4,5.094867706298828,5.003357887268066,0.01458713784813881,4,False
data_sample_16,sample_5817,4,4.772789478302002,4.680449485778809,0.015417058020830154,4,False
data_sample_17,sample_4481,4,4.652275562286377,4.563642501831055,0.011710294522345066,4,False
data_sample_18,sample_22378,4,4.409032821655273,4.362505912780762,0.008065227419137955,2,False
data_sample_19,sample_2195,4,4.785740852355957,4.661393165588379,0.008963316679000854,6,False
data_sample_20,sample_24216,4,4.708045959472656,4.655460834503174,0.014123429544270039,2,False
data_sample_21,sample_22378,4,4.585606575012207,4.493934154510498,0.014749370515346527,4,False
data_sample_22,sample_2167,4,5.15285062789917,5.013684272766113,0.023781780153512955,6,False
data_sample_23,sample_8546,4,4.790769577026367,4.7385783195495605,0.013729343190789223,2,False
data_sample_24,sample_5946,4,4.663604736328125,4.578922748565674,0.007759127300232649,4,False
data_sample_25,sample_21608,4,4.733447551727295,4.602417945861816,0.01564508117735386,6,False
data_sample_26,sample_17586,4,4.572816848754883,4.484741687774658,0.01115212682634592,4,False
data_sample_27,sample_6697,4,4.543190956115723,4.45236873626709,0.013899105601012707,4,False
data_sample_28,sample_5042,4,4.910695552825928,4.865312099456787,0.006921941414475441,2,False
data_sample_29,sample_4111,4,4.766943454742432,4.709272384643555,0.019209163263440132,2,False
data_sample_30,sample_4353,4,4.54603910446167,4.423116683959961,0.007537709549069405,6,False
data_sample_31,sample_12979,4,4.436026573181152,4.3542985916137695,0.004804999101907015,4,False
data_sample_32,sample_13649,4,4.53617000579834,4.409210681915283,0.011574617587029934,6,False
data_sample_33,sample_4923,4,5.10571813583374,5.049708843231201,0.017547475174069405,2,False
data_sample_34,sample_2544,4,5.232233047485352,5.141949653625488,0.013360357843339443,4,False
data_sample_35,sample_5248,4,4.66666841506958,4.623968124389648,0.004238640423864126,2,False
data_sample_36,sample_16311,4,4.479178428649902,4.3860650062561035,0.01619056612253189,4,False
data_sample_37,sample_17744,4,4.704941749572754,4.61955451965332,0.008464334532618523,4,False
data_sample_38,sample_24524,4,4.693057537078857,4.567770004272461,0.009902755729854107,6,False
data_sample_39,sample_29005,4,4.689600944519043,4.601665496826172,0.01101235393434763,4,False
data_sample_40,sample_18426,4,4.860538482666016,4.77366304397583,0.009952694177627563,4,False
data_sample_41,sample_19284,4,4.608325481414795,4.552690505981445,0.01717320643365383,2,False
data_sample_42,sample_20899,4,4.444004058837891,4.35659122467041,0.010489723645150661,4,False
data_sample_43,sample_24769,4,4.368176460266113,4.279362201690674,0.011891154572367668,4,False
data_sample_44,sample_22707,4,4.494577407836914,4.407900333404541,0.009754263795912266,4,False
data_sample_45,sample_2544,4,5.4956254959106445,5.339498996734619,0.04074189066886902,6,False
data_sample_46,sample_6429,4,4.478222846984863,4.387547492980957,0.013752594590187073,4,False
data_sample_47,sample_1422,4,4.79095983505249,4.663400650024414,0.012174399569630623,6,False
data_sample_48,sample_27939,4,5.072646617889404,4.9659528732299805,0.0297706238925457,4,False
data_sample_49,sample_8547,4,4.484241008758545,4.400569438934326,0.006748480256646872,4,False
data_sample_50,sample_19354,4,4.5710768699646,4.479419708251953,0.014734309166669846,4,False
data_sample_51,sample_23288,4,4.586973667144775,4.534428119659424,0.014084060676395893,2,False
data_sample_52,sample_20545,4,4.797522068023682,4.7484540939331055,0.010606113821268082,2,False
data_sample_53,sample_11225,4,4.5966796875,4.54922342300415,0.008994626812636852,2,False
data_sample_54,sample_26563,4,4.644649028778076,4.560458660125732,0.007267411332577467,4,False
data_sample_55,sample_17811,4,4.463572025299072,4.4120965003967285,0.013013963587582111,2,False
data_sample_56,sample_15577,4,4.5531840324401855,4.471343994140625,0.004917293321341276,4,False
data_sample_57,sample_2729,4,4.751615047454834,4.669346332550049,0.00534572871401906,4,False
