epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,87.65,27.90,115.55,1,47.358064,16.1942
2,73.78,0.00,73.78,0,20.738226,
3,74.28,0.00,74.28,0,20.827397,
4,71.22,0.00,71.22,0,20.095444,
5,77.09,0.00,77.09,0,18.248015,
6,76.28,0.00,76.28,0,17.542177,
7,73.54,0.00,73.54,0,17.276124,
8,75.59,0.00,75.59,0,17.718221,
9,75.15,0.00,75.15,0,17.395656,
10,73.97,0.00,73.97,0,17.564536,
11,72.83,0.00,72.83,0,16.905915,
12,74.24,0.00,74.24,0,15.362547,
13,73.60,0.00,73.60,0,15.354743,
14,73.80,0.00,73.80,0,15.284123,
15,75.85,0.00,75.85,0,15.173392,
16,75.63,0.00,75.63,0,15.338433,
17,73.38,0.00,73.38,0,15.294878,
18,71.03,0.00,71.03,0,15.583140,
19,72.65,0.00,72.65,0,15.586376,
20,71.84,0.00,71.84,0,15.451663,
21,81.96,0.00,81.96,0,16.757536,
22,80.28,0.00,80.28,0,16.826977,
23,75.89,0.00,75.89,0,17.194358,
24,77.91,0.00,77.91,0,17.387253,
25,79.70,19.62,99.31,1,17.336167,11.8145
26,74.32,0.00,74.32,0,17.492291,
27,76.30,0.00,76.30,0,17.244873,
28,75.71,0.00,75.71,0,17.084820,
29,74.52,0.00,74.52,0,16.838054,
30,70.33,0.00,70.33,0,16.518428,
31,68.22,0.00,68.22,0,16.545008,
32,67.14,0.00,67.14,0,16.373743,
33,68.00,0.00,68.00,0,16.304810,
34,71.56,0.00,71.56,0,16.196822,
35,70.96,0.00,70.96,0,16.100710,
36,71.86,0.00,71.86,0,15.965157,
37,70.84,0.00,70.84,0,15.958279,
38,70.96,0.00,70.96,0,15.777349,
39,68.12,0.00,68.12,0,15.662745,
40,68.43,0.00,68.43,0,15.608414,
41,69.23,0.00,69.23,0,15.477074,
42,68.55,0.00,68.55,0,15.389488,
43,68.03,0.00,68.03,0,15.362904,
44,67.56,0.00,67.56,0,15.144223,
45,69.20,0.00,69.20,0,15.163679,
46,68.09,0.00,68.09,0,15.113815,
47,71.91,0.00,71.91,0,14.995171,
48,68.90,0.00,68.90,0,14.950583,
49,70.31,0.00,70.31,0,14.886283,
50,71.91,17.21,89.12,1,14.839829,9.7629
51,68.61,0.00,68.61,0,14.712033,
52,66.49,0.00,66.49,0,14.867220,
53,67.60,0.00,67.60,0,14.644332,
54,71.14,0.00,71.14,0,14.517112,
55,69.52,0.00,69.52,0,14.475091,
56,68.65,0.00,68.65,0,14.502603,
57,69.13,0.00,69.13,0,14.413831,
58,69.40,0.00,69.40,0,14.368984,
59,67.96,0.00,67.96,0,14.224047,
60,69.78,0.00,69.78,0,14.238594,
61,69.27,0.00,69.27,0,14.102734,
62,71.29,0.00,71.29,0,14.177030,
63,69.08,0.00,69.08,0,14.092519,
64,69.55,0.00,69.55,0,14.099956,
65,70.27,0.00,70.27,0,13.958413,
66,68.58,0.00,68.58,0,13.911156,
67,68.76,0.00,68.76,0,13.844855,
68,70.98,0.00,70.98,0,13.963900,
69,68.88,0.00,68.88,0,13.846516,
70,67.44,0.00,67.44,0,13.690095,
71,68.81,0.00,68.81,0,13.607920,
72,65.87,0.00,65.87,0,13.571656,
73,72.23,0.00,72.23,0,13.731129,
74,71.17,0.00,71.17,0,13.404723,
75,70.35,18.45,88.81,1,13.574980,8.9583
76,68.84,0.00,68.85,0,13.563698,
77,64.54,0.00,64.54,0,13.337210,
78,65.37,0.00,65.37,0,13.384778,
79,70.28,0.00,70.28,0,13.365761,
80,72.95,0.00,72.95,0,13.359975,
81,70.70,0.00,70.70,0,13.402507,
82,68.18,0.00,68.18,0,13.355251,
83,70.11,0.00,70.11,0,13.259628,
84,69.15,0.00,69.15,0,13.164971,
85,70.80,0.00,70.80,0,13.158138,
86,68.64,0.00,68.65,0,13.214600,
87,71.67,0.00,71.67,0,13.094268,
88,69.52,0.00,69.52,0,13.177600,
89,72.12,0.00,72.12,0,13.105821,
90,71.37,0.00,71.37,0,13.015074,
91,71.57,0.00,71.57,0,12.953361,
92,70.61,0.00,70.61,0,12.981211,
93,71.68,0.00,71.68,0,12.970164,
94,71.80,0.00,71.80,0,12.991186,
95,72.24,0.00,72.24,0,12.904870,
96,67.89,0.00,67.89,0,12.891020,
97,69.47,0.00,69.47,0,12.871193,
98,70.19,0.00,70.19,0,12.851883,
99,70.36,0.00,70.36,0,12.835149,
100,70.47,17.76,88.24,1,12.837473,8.4894
101,71.60,0.00,71.60,0,12.751199,
102,71.97,0.00,71.97,0,12.746671,
103,72.11,0.00,72.11,0,12.719121,
104,69.21,0.00,69.21,0,12.664790,
105,69.75,0.00,69.75,0,12.608333,
106,69.67,0.00,69.67,0,12.677592,
107,70.02,0.00,70.02,0,12.578272,
108,69.00,0.00,69.00,0,12.632670,
109,69.76,0.00,69.76,0,12.593593,
110,68.84,0.00,68.84,0,12.564631,
111,72.59,0.00,72.59,0,12.488642,
112,70.75,0.00,70.75,0,12.606986,
113,70.13,0.00,70.13,0,12.517131,
114,70.59,0.00,70.59,0,12.515318,
115,72.66,0.00,72.66,0,12.491160,
116,71.69,0.00,71.69,0,12.499056,
117,71.40,0.00,71.40,0,12.404097,
118,73.12,0.00,73.12,0,12.415670,
119,73.23,0.00,73.23,0,12.364218,
120,72.12,0.00,72.12,0,12.411441,
121,72.90,0.00,72.90,0,12.369598,
122,73.67,0.00,73.67,0,12.333916,
123,72.03,0.00,72.03,0,12.356772,
124,70.82,0.00,70.82,0,12.275932,
125,69.63,18.26,87.89,1,12.236611,8.1870
126,70.85,0.00,70.85,0,12.220690,
127,68.19,0.00,68.19,0,12.305784,
128,71.51,0.00,71.51,0,12.287928,
129,71.36,0.00,71.36,0,12.204611,
