mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,7.420858383178711,0.3971819281578064,1.8701149225234985
63.0,0.6476755177404777,11.869256973266602,0.6328071355819702,3.6408965587615967
300.0,0.891643770071046,15.536075592041016,1.0371112823486328,5.246698379516602
330.0,0.9065431335065354,15.602513313293457,1.2187906503677368,6.240704536437988
400.0,0.9366156687720424,13.784236907958984,1.4228814840316772,6.544798851013184
