candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,decoder_mc_rce,epistemic_score,disagreement_score,prior_tension_score,peak_bias_score,p99_var,p99_mc_range,peak_loc_spread_px,pred_p99_mean,selected_reason
886,120.0,3,28.09341189652857,-28.09341189652857,28.09341189652857,0.01857069506235424,0.016238474271397536,0.03480916933375178,21.846524827890025,17.637127108378266,0.0,0.06837619599689737,0.7641031742095947,42.79219408957666,1.6726305037736893,worst_uncertainty_stratified_mhz
531,120.0,3,26.61612683896925,-26.61612683896925,26.61612683896925,0.020738648510992042,0.025608853079115198,0.04634750159010724,20.688810409072634,16.71195016463824,0.0,0.045162687445294614,0.6549884080886841,40.632307035165994,1.6714329272508621,worst_uncertainty_stratified_mhz
483,120.0,3,24.6934525137308,-24.6934525137308,24.6934525137308,0.01912292622855706,0.03154721423801361,0.05067014046657067,19.271093064128298,15.184882289035956,0.0,0.17827571023030497,1.4341466426849365,36.75148806511105,1.8525066673755646,worst_uncertainty_stratified_mhz
331,150.0,3,27.744189835239023,-27.744189835239023,27.744189835239023,0.0014489228585947906,0.011567289513223689,0.01301621237181848,23.089652780953685,13.187982408620252,0.0,0.2181902458030862,1.5473370552062988,44.1955880150949,4.539087414741516,worst_uncertainty_stratified_mhz
143,150.0,3,26.273998129490572,-26.273998129490572,26.273998129490572,0.0023970325703608305,0.004659198044817798,0.007056230615178629,21.935293621317534,12.335417299065528,0.0,0.06960352843350037,0.9391860961914062,42.79219408957666,4.627783477306366,worst_uncertainty_stratified_mhz
1439,150.0,3,25.952518874900132,-25.952518874900132,25.952518874900132,0.0019822162576851976,0.003998933695939681,0.0059811499536248786,21.835679657051095,11.706557744275809,0.0,0.07078626369098728,0.7375926971435547,42.79219408957666,4.904145061969757,worst_uncertainty_stratified_mhz
424,150.0,3,21.095744219637854,-21.095744219637854,21.095744219637854,0.0014557403539703407,0.009529013020562934,0.010984753374533276,17.42706355475429,10.418051895373702,0.0,0.03751197680433904,0.6525006294250488,34.126602526474855,4.255677103996277,worst_uncertainty_stratified_mhz
1151,155.0,3,25.799982924683516,-25.799982924683516,25.799982924683516,0.0019193604645364477,0.021039879763786136,0.022959240228322582,22.354815770379453,9.724529521075626,0.0,0.21222037926238713,1.4929966926574707,42.79219408957666,6.1843443512916565,worst_uncertainty_stratified_mhz
1140,155.0,3,25.35300612097562,-25.35300612097562,25.35300612097562,0.0018847894588903495,0.02507050112715462,0.02695529058604497,21.939344481740534,9.608496550470859,0.0,0.3413254629951439,1.9021220207214355,41.293916016769344,6.154316663742065,worst_uncertainty_stratified_mhz
72,155.0,3,25.1247678364435,-25.1247678364435,25.1247678364435,0.003175371018432215,0.00860597698834853,0.011781348006780745,21.755885267687212,9.563772756788836,0.0,0.057518287290971415,0.6045398712158203,42.79219408957666,6.130142390727997,worst_uncertainty_stratified_mhz
947,155.0,3,23.747703822117415,-23.747703822117415,23.747703822117415,0.0028371416070800165,0.011979612428185252,0.014816754035265268,20.23298054866464,9.93659844592808,0.0,0.24256394400713077,1.7063312530517578,38.27450195626326,5.57209575176239,worst_uncertainty_stratified_mhz
920,155.0,3,23.45496276337701,-23.45496276337701,23.45496276337701,0.0014412143549896773,0.015092748131885296,0.016533962486874974,19.83212770793552,10.260389205756216,0.0,0.10275131400188897,1.184250831604004,38.27450195626326,5.284391462802887,worst_uncertainty_stratified_mhz
406,155.0,3,23.35409282489644,-23.35409282489644,23.35409282489644,0.0030263186863287313,0.010355673079731476,0.013381991766060208,20.022261947442043,9.434115472815837,0.0,0.14607049193919863,1.4778809547424316,38.27450195626326,5.787812113761902,worst_uncertainty_stratified_mhz
526,155.0,3,22.859786590285623,-22.859786590285623,22.859786590285623,0.00931775673344953,0.00835260900505163,0.01767036573850116,19.785490108895893,8.695507917365642,0.0,0.10486959913279392,1.0867390632629395,38.27450195626326,6.134022295475006,worst_uncertainty_stratified_mhz
