gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_12478,5,4.381631374359131,4.25229549407959,0.013951421715319157,6,False
data_sample_1,sample_674,5,4.555294036865234,4.496257305145264,0.020575057715177536,2,False
data_sample_2,sample_23380,5,4.348739147186279,4.229122161865234,0.00423256354406476,6,False
data_sample_3,sample_13350,5,4.528417110443115,4.401088714599609,0.011943998746573925,6,False
data_sample_4,sample_17946,5,4.409366130828857,4.326775074005127,0.005668210797011852,4,False
