gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_25905,26,4.280438423156738,3.963625431060791,0.00912052858620882,16,False
data_sample_1,sample_24122,26,4.162333011627197,3.8900065422058105,0.003095882711932063,14,False
data_sample_2,sample_9970,26,4.2132697105407715,3.9738476276397705,0.008652856573462486,12,False
data_sample_3,sample_23184,26,4.196905136108398,3.9178314208984375,0.009842909872531891,14,False
data_sample_4,sample_21947,26,4.245164394378662,3.9237475395202637,0.013724454678595066,16,False
data_sample_5,sample_27859,26,4.3644256591796875,4.054385185241699,0.002347871894016862,16,False
data_sample_6,sample_23303,26,4.14166259765625,3.826383113861084,0.007586854975670576,16,False
data_sample_7,sample_23111,26,3.980682373046875,3.7068233489990234,0.004628235008567572,14,False
data_sample_8,sample_27836,26,4.18452262878418,3.890087604522705,0.02520434930920601,14,False
data_sample_9,sample_24621,26,4.0625481605529785,3.744446277618408,0.01040926855057478,16,False
data_sample_10,sample_25473,26,4.120660305023193,3.877291679382324,0.01259926799684763,12,False
data_sample_11,sample_10069,26,4.051475524902344,3.68194317817688,0.023378578945994377,18,False
data_sample_12,sample_27764,26,4.356180667877197,4.003450393676758,0.006576339714229107,18,False
data_sample_13,sample_1516,26,4.023726463317871,3.744774103164673,0.009721764363348484,14,False
data_sample_14,sample_12843,26,4.421985626220703,4.110010147094727,0.004282765556126833,16,False
data_sample_15,sample_10144,26,4.201274394989014,3.908064842224121,0.02397862635552883,14,False
data_sample_16,sample_7097,26,4.357032299041748,4.078660488128662,0.009141005575656891,14,False
data_sample_17,sample_26142,26,3.9881699085235596,3.712338924407959,0.006600251886993647,14,False
data_sample_18,sample_21937,26,4.2337646484375,3.952603816986084,0.011930127628147602,14,False
data_sample_19,sample_15003,26,4.473861217498779,4.155597686767578,0.010571104474365711,16,False
data_sample_20,sample_455,26,4.134821891784668,3.895589590072632,0.008463145233690739,12,False
data_sample_21,sample_27764,26,4.259612083435059,3.9356439113616943,0.016275908797979355,16,False
data_sample_22,sample_17120,26,4.066169738769531,3.7455902099609375,0.01288713701069355,16,False
data_sample_23,sample_29416,26,3.943074941635132,3.657961368560791,0.015882615000009537,14,False
data_sample_24,sample_3070,26,4.146406650543213,3.871401786804199,0.005774163641035557,14,False
data_sample_25,sample_16601,26,4.141804218292236,3.869378089904785,0.003195494180545211,14,False
data_sample_26,sample_26326,26,4.3375959396362305,4.015369415283203,0.014533765614032745,16,False
data_sample_27,sample_25809,26,4.026490211486816,3.790616989135742,0.0051039657555520535,12,False
data_sample_28,sample_2923,26,4.162802219390869,3.838674783706665,0.016434838995337486,16,False
data_sample_29,sample_10590,26,4.142245769500732,3.857862710952759,0.01515243947505951,14,False
data_sample_30,sample_25813,26,4.0250701904296875,3.783965587615967,0.01033515390008688,12,False
data_sample_31,sample_14462,26,4.19635534286499,3.8838746547698975,0.004788221325725317,16,False
data_sample_32,sample_3447,26,4.355789661407471,4.00410795211792,0.0055281734094023705,18,False
data_sample_33,sample_9484,26,4.144389629364014,3.8347554206848145,0.0019416313152760267,16,False
data_sample_34,sample_12109,26,4.2400102615356445,3.9205899238586426,0.011728130280971527,16,False
data_sample_35,sample_25439,26,3.9305622577667236,3.612030029296875,0.010839949361979961,16,False
data_sample_36,sample_514,26,4.174211502075195,3.856264114379883,0.010254963301122189,16,False
data_sample_37,sample_28369,26,4.130616188049316,3.8536205291748047,0.007765072397887707,14,False
data_sample_38,sample_20503,26,3.9045608043670654,3.6232824325561523,0.012047573924064636,14,False
data_sample_39,sample_26256,26,4.004150867462158,3.7292234897613525,0.005696482490748167,14,False
data_sample_40,sample_10101,26,4.270742893218994,3.9479055404663086,0.015144909732043743,16,False
data_sample_41,sample_3127,26,4.226569652557373,3.9129691123962402,0.005908255930989981,16,False
data_sample_42,sample_17062,26,4.284522533416748,3.9737987518310547,0.003031148575246334,16,False
data_sample_43,sample_16282,26,3.9526214599609375,3.6678152084350586,0.01557545829564333,14,False
data_sample_44,sample_29046,26,4.21275520324707,3.8934566974639893,0.011606059968471527,16,False
data_sample_45,sample_22744,26,4.177604675292969,3.859560966491699,0.010351535864174366,16,False
data_sample_46,sample_10883,26,4.229879856109619,3.94739031791687,0.013258632272481918,14,False
data_sample_47,sample_5177,26,4.211563587188721,3.8981223106384277,0.00574906263500452,16,False
data_sample_48,sample_19219,26,4.1299285888671875,3.8573524951934814,0.0033451756462454796,14,False
data_sample_49,sample_19219,26,4.331050395965576,3.9921679496765137,0.03119015321135521,16,False
data_sample_50,sample_11780,26,4.1967573165893555,3.917602062225342,0.009924422018229961,14,False
data_sample_51,sample_13694,26,4.20617151260376,3.8941855430603027,0.004293334204703569,16,False
data_sample_52,sample_7870,26,3.968724250793457,3.6891677379608154,0.010325642302632332,14,False
data_sample_53,sample_880,26,4.16057014465332,3.8471436500549316,0.005733869969844818,16,False
data_sample_54,sample_1257,26,4.15854024887085,3.8437626361846924,0.007085362449288368,16,False
data_sample_55,sample_21873,26,4.1349568367004395,3.8970186710357666,0.007168724201619625,12,False
data_sample_56,sample_22323,26,4.1647138595581055,3.8526666164398193,0.004354766104370356,16,False
data_sample_57,sample_18212,26,4.057080268859863,3.7423110008239746,0.007076775189489126,16,False
data_sample_58,sample_14046,26,4.043046951293945,3.8077070713043213,0.004570635035634041,12,False
data_sample_59,sample_3697,26,4.39454460144043,4.075521469116211,0.011330476962029934,16,False
data_sample_60,sample_19098,26,3.994767665863037,3.7137365341186523,0.01180026214569807,14,False
data_sample_61,sample_25758,26,4.172399044036865,3.8977932929992676,0.005374792963266373,14,False
data_sample_62,sample_5546,26,4.135785102844238,3.8100109100341797,0.01808186247944832,16,False
data_sample_63,sample_4855,26,3.968423843383789,3.6869497299194336,0.012243229895830154,14,False
data_sample_64,sample_27913,26,4.341310977935791,3.985607385635376,0.009549887850880623,18,False
data_sample_65,sample_17623,26,4.207267761230469,3.891328811645508,0.008246351964771748,16,False
