#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-09 21:51:48;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.44655e-01;4.93408e-03;-1.44571e-01
1.10000e+06;1.28861e-01;4.96284e-03;-1.28765e-01
1.20000e+06;1.15471e-01;4.99069e-03;-1.15364e-01
1.30000e+06;1.03932e-01;5.01776e-03;-1.03810e-01
1.40000e+06;9.38449e-02;5.04418e-03;-9.37093e-02
1.50000e+06;8.49209e-02;5.07007e-03;-8.47694e-02
1.60000e+06;7.69415e-02;5.09552e-03;-7.67726e-02
1.70000e+06;6.97403e-02;5.12064e-03;-6.95520e-02
1.80000e+06;6.31876e-02;5.14551e-03;-6.29777e-02
1.90000e+06;5.71814e-02;5.17023e-03;-5.69472e-02
2.00000e+06;5.16403e-02;5.19487e-03;-5.13784e-02
2.10000e+06;4.64985e-02;5.21953e-03;-4.62046e-02
2.20000e+06;4.17027e-02;5.24429e-03;-4.13716e-02
2.30000e+06;3.72092e-02;5.26924e-03;-3.68342e-02
2.40000e+06;3.29826e-02;5.29447e-03;-3.25549e-02
2.50000e+06;2.89942e-02;5.32009e-03;-2.85019e-02
2.60000e+06;2.52217e-02;5.34618e-03;-2.46486e-02
2.70000e+06;2.16492e-02;5.37287e-03;-2.09719e-02
2.80000e+06;1.82687e-02;5.40026e-03;-1.74523e-02
2.90000e+06;1.50833e-02;5.42848e-03;-1.40726e-02
3.00000e+06;1.21168e-02;5.45767e-03;-1.08181e-02
3.10000e+06;9.43587e-03;5.48798e-03;-7.67579e-03
3.20000e+06;7.20703e-03;5.51956e-03;-4.63419e-03
3.30000e+06;5.80213e-03;5.55261e-03;-1.68322e-03
3.40000e+06;5.71184e-03;5.58733e-03;1.18614e-03
3.50000e+06;6.89089e-03;5.62392e-03;3.98195e-03
3.60000e+06;8.78119e-03;5.66264e-03;6.71146e-03
3.70000e+06;1.09791e-02;5.70377e-03;9.38124e-03
3.80000e+06;1.33030e-02;5.74762e-03;1.19973e-02
3.90000e+06;1.56754e-02;5.79453e-03;1.45651e-02
4.00000e+06;1.80615e-02;5.84489e-03;1.70896e-02
4.10000e+06;2.04452e-02;5.89915e-03;1.95756e-02
4.20000e+06;2.28190e-02;5.95782e-03;2.20275e-02
4.30000e+06;2.51799e-02;6.02147e-03;2.44493e-02
