#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-08 16:53:53;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;8.65453e-02;3.51015e-03;-8.64741e-02
1.10000e+06;7.62682e-02;3.53768e-03;-7.61861e-02
1.20000e+06;6.74946e-02;3.56453e-03;-6.74004e-02
1.30000e+06;5.98772e-02;3.59088e-03;-5.97694e-02
1.40000e+06;5.31679e-02;3.61691e-03;-5.30447e-02
1.50000e+06;4.71849e-02;3.64277e-03;-4.70440e-02
1.60000e+06;4.17919e-02;3.66860e-03;-4.16306e-02
1.70000e+06;3.68851e-02;3.69458e-03;-3.66996e-02
1.80000e+06;3.23838e-02;3.72083e-03;-3.21694e-02
1.90000e+06;2.82253e-02;3.74754e-03;-2.79755e-02
2.00000e+06;2.43603e-02;3.77486e-03;-2.40660e-02
2.10000e+06;2.07505e-02;3.80298e-03;-2.03991e-02
2.20000e+06;1.73680e-02;3.83210e-03;-1.69400e-02
2.30000e+06;1.41957e-02;3.86245e-03;-1.36601e-02
2.40000e+06;1.12320e-02;3.89426e-03;-1.05353e-02
2.50000e+06;8.50627e-03;3.92781e-03;-7.54513e-03
2.60000e+06;6.12682e-03;3.96342e-03;-4.67218e-03
2.70000e+06;4.43019e-03;4.00145e-03;-1.90133e-03
2.80000e+06;4.11698e-03;4.04230e-03;7.80592e-04
2.90000e+06;5.30647e-03;4.08645e-03;3.38519e-03
3.00000e+06;7.22313e-03;4.13447e-03;5.92282e-03
3.10000e+06;9.38815e-03;4.18698e-03;8.40277e-03
3.20000e+06;1.16355e-02;4.24475e-03;1.08336e-02
3.30000e+06;1.39073e-02;4.30869e-03;1.32230e-02
3.40000e+06;1.61825e-02;4.37986e-03;1.55785e-02
3.50000e+06;1.84540e-02;4.45953e-03;1.79071e-02
3.60000e+06;2.07210e-02;4.54924e-03;2.02155e-02
3.70000e+06;2.29857e-02;4.65085e-03;2.25103e-02
3.80000e+06;2.52523e-02;4.76663e-03;2.47983e-02
3.90000e+06;2.75258e-02;4.89935e-03;2.70863e-02
4.00000e+06;2.98124e-02;5.05245e-03;2.93812e-02
4.10000e+06;3.21193e-02;5.23021e-03;3.16906e-02
4.20000e+06;3.44541e-02;5.43798e-03;3.40223e-02
4.30000e+06;3.68261e-02;5.68256e-03;3.63850e-02
4.40000e+06;3.92451e-02;5.97262e-03;3.87880e-02
4.50000e+06;4.17230e-02;6.31934e-03;4.12417e-02
4.60000e+06;4.42730e-02;6.73729e-03;4.37574e-02
4.70000e+06;4.69104e-02;7.24562e-03;4.63475e-02
4.80000e+06;4.96528e-02;7.86975e-03;4.90251e-02
4.90000e+06;5.25200e-02;8.64381e-03;5.18038e-02
5.00000e+06;5.55344e-02;9.61397e-03;5.46959e-02
5.10000e+06;5.87195e-02;1.08431e-02;5.77096e-02
5.20000e+06;6.20979e-02;1.24172e-02;6.08437e-02
5.30000e+06;6.56859e-02;1.44526e-02;6.40762e-02
5.40000e+06;6.94821e-02;1.71043e-02;6.73439e-02
5.50000e+06;7.34445e-02;2.05670e-02;7.05060e-02
5.60000e+06;7.74487e-02;2.50558e-02;7.32837e-02
5.70000e+06;8.12183e-02;3.07290e-02;7.51808e-02
5.80000e+06;8.42367e-02;3.74978e-02;7.54303e-02
5.90000e+06;8.57074e-02;4.47045e-02;7.31249e-02
6.00000e+06;8.47349e-02;5.08876e-02;6.77529e-02
6.10000e+06;8.08595e-02;5.42073e-02;5.99986e-02
6.20000e+06;7.46231e-02;5.36788e-02;5.18382e-02
6.30000e+06;6.74584e-02;4.99552e-02;4.53333e-02
6.40000e+06;6.08897e-02;4.46370e-02;4.14137e-02
6.50000e+06;5.58695e-02;3.91285e-02;3.98793e-02
6.60000e+06;5.26712e-02;3.41899e-02;4.00663e-02
6.70000e+06;5.11135e-02;3.00717e-02;4.13314e-02
6.80000e+06;5.08247e-02;2.67623e-02;4.32079e-02
6.90000e+06;5.14223e-02;2.41531e-02;4.53970e-02
7.00000e+06;5.25941e-02;2.21157e-02;4.77183e-02
7.10000e+06;5.41145e-02;2.05314e-02;5.00684e-02
7.20000e+06;5.58344e-02;1.92988e-02;5.23931e-02
7.30000e+06;5.76649e-02;1.83374e-02;5.46716e-02
7.40000e+06;5.95600e-02;1.75897e-02;5.69034e-02
7.50000e+06;6.14992e-02;1.70202e-02;5.90970e-02
7.60000e+06;6.34725e-02;1.66115e-02;6.12602e-02
7.70000e+06;6.54707e-02;1.63566e-02;6.33946e-02
