gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_25470,38,4.0123515129089355,3.770620822906494,0.010961491614580154,12,False,False,1.0
data_sample_1,sample_18467,38,3.8264689445495605,3.589874029159546,0.005825818981975317,12,False,False,1.0
data_sample_2,sample_23407,38,4.086467266082764,3.848984718322754,0.006713074631989002,12,False,False,1.0
data_sample_3,sample_3493,38,3.9034006595611572,3.699284553527832,0.011808320879936218,10,False,False,1.0
data_sample_4,sample_29160,38,3.8885717391967773,3.6896417140960693,0.006622314453125,10,False,False,1.0
data_sample_5,sample_15883,38,3.7128195762634277,3.5173797607421875,0.003132081124931574,10,False,False,1.0
data_sample_6,sample_7911,38,3.869290828704834,3.627633571624756,0.010888038203120232,12,False,False,1.0
data_sample_7,sample_26069,38,3.8906774520874023,3.692340135574341,0.006029533687978983,10,False,False,1.0
data_sample_8,sample_7458,38,3.9293811321258545,3.691352367401123,0.007259616628289223,12,False,False,1.0
data_sample_9,sample_21827,38,3.8800368309020996,3.6474852561950684,0.001782305771484971,12,False,False,1.0
data_sample_10,sample_8003,38,4.089715957641602,3.890016794204712,0.007391595281660557,10,False,False,1.0
data_sample_11,sample_21674,38,4.013190746307373,3.7781028747558594,0.004318699706345797,12,False,False,1.0
data_sample_12,sample_11694,38,3.8407235145568848,3.6064629554748535,0.0034914223942905664,12,False,False,1.0
data_sample_13,sample_6985,38,3.914151668548584,3.718367576599121,0.003476361744105816,10,False,False,1.0
data_sample_14,sample_7181,38,3.955655574798584,3.7218403816223145,0.0030459449626505375,12,False,False,1.0
data_sample_15,sample_3493,38,3.9055864810943604,3.747349262237549,0.004390964284539223,8,False,False,1.0
data_sample_16,sample_17639,38,3.9697091579437256,3.736609935760498,0.0023301690816879272,12,False,False,1.0
data_sample_17,sample_16296,38,3.940666913986206,3.708299398422241,0.0015982756158336997,12,False,False,1.0
data_sample_18,sample_4286,38,3.8653247356414795,3.6322150230407715,0.00234047370031476,12,False,False,1.0
data_sample_19,sample_8003,38,3.8672688007354736,3.5912795066833496,0.006758520845323801,14,False,False,1.0
data_sample_20,sample_6948,38,4.1047043800354,3.868978977203369,0.004956265911459923,12,False,False,1.0
data_sample_21,sample_26926,38,3.7795028686523438,3.6218366622924805,0.0038199815899133682,8,False,False,1.0
data_sample_22,sample_12827,38,3.9409494400024414,3.738525390625,0.010116378776729107,10,False,False,1.0
data_sample_23,sample_27711,38,3.8301329612731934,3.633915662765503,0.003909684717655182,10,False,False,1.0
data_sample_24,sample_16009,38,3.79610013961792,3.6369030475616455,0.005350880790501833,8,False,False,1.0
data_sample_25,sample_10021,38,3.8878302574157715,3.652841329574585,0.004219748545438051,12,False,False,1.0
data_sample_26,sample_8005,38,4.136852264404297,3.900411605834961,0.005671381484717131,12,False,False,1.0
data_sample_27,sample_22685,38,4.0589680671691895,3.8577628135681152,0.008897789753973484,10,False,False,1.0
data_sample_28,sample_22799,38,3.8796353340148926,3.6474225521087646,0.001443573972210288,12,False,False,1.0
data_sample_29,sample_12300,38,4.026453971862793,3.7913625240325928,0.00432200264185667,12,False,False,1.0
data_sample_30,sample_27722,38,3.8803513050079346,3.6442761421203613,0.005305963102728128,12,False,False,1.0
data_sample_31,sample_21282,38,3.942291498184204,3.7033843994140625,0.008138020522892475,12,False,False,1.0
data_sample_32,sample_5753,38,3.903259754180908,3.7063345909118652,0.004617401864379644,10,False,False,1.0
data_sample_33,sample_21955,38,3.9122753143310547,3.677313804626465,0.0041922698728740215,12,False,False,1.0
data_sample_34,sample_8332,38,4.042906284332275,3.8044590950012207,0.007677879184484482,12,False,False,1.0
data_sample_35,sample_6141,38,3.7949767112731934,3.5619144439697266,0.0022930458653718233,12,False,False,1.0
data_sample_36,sample_840,38,4.190342426300049,3.911388397216797,0.009723217226564884,14,False,False,1.0
data_sample_37,sample_934,38,3.994987726211548,3.786892890930176,0.015787100419402122,10,False,False,1.0
data_sample_38,sample_13167,38,3.8370962142944336,3.597764730453491,0.008562360890209675,12,False,False,1.0
data_sample_39,sample_1691,38,4.070170879364014,3.834908962249756,0.00449268938973546,12,False,False,1.0
data_sample_40,sample_19133,38,3.880676746368408,3.679166555404663,0.009202568791806698,10,False,False,1.0
data_sample_41,sample_17020,38,3.8960864543914795,3.659252643585205,0.006064543034881353,12,False,False,1.0
data_sample_42,sample_14005,38,4.015894412994385,3.779252052307129,0.005873114336282015,12,False,False,1.0
data_sample_43,sample_26309,38,4.072885513305664,3.839454174041748,0.0026621632277965546,12,False,False,1.0
data_sample_44,sample_22377,38,3.664832353591919,3.5088346004486084,0.0021514231339097023,8,False,False,1.0
data_sample_45,sample_12350,38,3.9195878505706787,3.7247695922851562,0.0025106321554630995,10,False,False,1.0
data_sample_46,sample_11914,38,4.014884948730469,3.7769484519958496,0.0071671390905976295,12,False,False,1.0
data_sample_47,sample_11171,38,3.7513253688812256,3.5544185638427734,0.004599170759320259,10,False,False,1.0
data_sample_48,sample_28653,38,4.0146918296813965,3.7820730209350586,0.0018495501717552543,12,False,False,1.0
data_sample_49,sample_26309,38,4.103146076202393,3.8643832206726074,0.007993623614311218,12,False,False,1.0
data_sample_50,sample_22604,38,3.8482518196105957,3.633188486099243,0.02275567688047886,10,False,False,1.0
data_sample_51,sample_6478,38,3.9176552295684814,3.6842265129089355,0.0026595210656523705,12,False,False,1.0
data_sample_52,sample_20771,38,3.9165377616882324,3.7207603454589844,0.003469756105914712,10,False,False,1.0
data_sample_53,sample_22608,38,3.8684794902801514,3.6256446838378906,0.012065672315657139,12,False,False,1.0
data_sample_54,sample_15816,38,3.8766157627105713,3.638704299926758,0.007142302114516497,12,False,False,1.0
data_sample_55,sample_8243,38,3.908869504928589,3.6731700897216797,0.004930240102112293,12,False,False,1.0
data_sample_56,sample_25009,38,3.867426633834839,3.670518398284912,0.004600491840392351,10,False,False,1.0
data_sample_57,sample_25470,38,3.986640214920044,3.7802839279174805,0.014048522338271141,10,False,False,1.0
data_sample_58,sample_17598,38,4.142152309417725,3.9455208778381348,0.004323984030634165,10,False,False,1.0
data_sample_59,sample_3974,38,3.906949043273926,3.674229860305786,0.0019499543122947216,12,False,False,1.0
data_sample_60,sample_23916,38,3.7530980110168457,3.5563440322875977,0.004446318838745356,10,False,False,1.0
data_sample_61,sample_6972,38,3.963297128677368,3.723046064376831,0.009481983259320259,12,False,False,1.0
data_sample_62,sample_26916,38,3.759399175643921,3.5565333366394043,0.010558157227933407,10,False,False,1.0
data_sample_63,sample_2982,38,3.9525697231292725,3.7556824684143066,0.004579618573188782,10,False,False,1.0
data_sample_64,sample_13171,38,3.707559823989868,3.5105957984924316,0.004656374920159578,10,False,False,1.0
data_sample_65,sample_17246,38,4.219727993011475,3.9808177947998047,0.00814092718064785,12,False,False,1.0
data_sample_66,sample_12684,38,4.008352279663086,3.8123440742492676,0.0037004214245826006,10,False,False,1.0
data_sample_67,sample_3222,38,3.89235782623291,3.6901984214782715,0.009851628914475441,10,False,False,1.0
data_sample_68,sample_6695,38,3.7756571769714355,3.537266492843628,0.007621599826961756,12,False,False,1.0
data_sample_69,sample_22608,38,3.7040133476257324,3.502406358718872,0.009299274533987045,10,False,False,1.0
data_sample_70,sample_12684,38,4.031702995300293,3.7966156005859375,0.004318303428590298,12,False,False,1.0
data_sample_71,sample_28691,38,4.2396240234375,4.0048933029174805,0.003961736336350441,12,False,False,1.0
data_sample_72,sample_2646,38,3.9305710792541504,3.687049388885498,0.012752648442983627,12,False,False,1.0
data_sample_73,sample_14772,38,3.9581351280212402,3.7576136589050293,0.00821372028440237,10,False,False,1.0
data_sample_74,sample_18513,38,3.701896905899048,3.506748676300049,0.002840512664988637,10,False,False,1.0
data_sample_75,sample_13580,38,3.8465521335601807,3.6098713874816895,0.005911690648645163,12,False,False,1.0
data_sample_76,sample_4114,38,3.9595603942871094,3.7620620727539062,0.005190498195588589,10,False,False,1.0
data_sample_77,sample_28762,38,4.21563720703125,3.9723258018493652,0.012541932053864002,12,False,False,1.0
data_sample_78,sample_15883,38,3.901238441467285,3.7069344520568848,0.00199632509611547,10,False,False,1.0
data_sample_79,sample_23916,38,3.7587943077087402,3.5243425369262695,0.003682718612253666,12,False,False,1.0
data_sample_80,sample_14316,38,3.8184261322021484,3.621035099029541,0.005083224270492792,10,False,False,1.0
data_sample_81,sample_10587,38,3.8513200283050537,3.656764030456543,0.002248392440378666,10,False,False,1.0
data_sample_82,sample_24393,38,3.7934935092926025,3.5579323768615723,0.00479192053899169,12,False,False,1.0
data_sample_83,sample_9511,38,3.814737558364868,3.6184630393981934,0.003966888878494501,10,False,False,1.0
data_sample_84,sample_23982,38,3.947521686553955,3.750398635864258,0.004815435968339443,10,False,False,1.0
data_sample_85,sample_11052,38,3.9555723667144775,3.7603535652160645,0.002911191899329424,10,False,False,1.0
data_sample_86,sample_28751,38,4.158168792724609,3.9208312034606934,0.00656854547560215,12,False,False,1.0
data_sample_87,sample_2659,38,3.873249053955078,3.6369028091430664,0.0055771865881979465,12,False,False,1.0
data_sample_88,sample_9978,38,3.9497344493865967,3.7477638721466064,0.009662843309342861,10,False,False,1.0
data_sample_89,sample_5749,38,3.9713642597198486,3.736689329147339,0.0039057214744389057,12,False,False,1.0
data_sample_90,sample_13167,38,3.844546318054199,3.6051692962646484,0.008607806637883186,12,False,False,1.0
data_sample_91,sample_17791,38,3.880356550216675,3.643833875656128,0.0057534221559762955,12,False,False,1.0
data_sample_92,sample_15883,38,4.013243198394775,3.772857189178467,0.009616604074835777,12,False,False,1.0
data_sample_93,sample_26463,38,3.7943904399871826,3.5573318004608154,0.0062893955036997795,12,False,False,1.0
data_sample_94,sample_19052,38,3.7162082195281982,3.473471164703369,0.011967910453677177,12,False,False,1.0
data_sample_95,sample_15816,38,4.090292930603027,3.889047145843506,0.008938347920775414,10,False,False,1.0
data_sample_96,sample_21992,38,3.9299097061157227,3.6885364055633545,0.0106041319668293,12,False,False,1.0
data_sample_97,sample_5002,38,4.088606357574463,3.8508713245391846,0.006965802516788244,12,False,False,1.0
data_sample_98,sample_25859,38,4.0045390129089355,3.794006824493408,0.018224410712718964,10,False,False,1.0
data_sample_99,sample_12083,38,3.916835308074951,3.721067428588867,0.003460112027823925,10,False,False,1.0
data_sample_100,sample_27721,38,4.100579261779785,3.8633646965026855,0.006445285864174366,12,False,False,1.0
data_sample_101,sample_11694,38,3.844857931137085,3.6096184253692627,0.004470362793654203,12,False,False,1.0
data_sample_102,sample_2646,38,3.965057611465454,3.7686121463775635,0.004137840121984482,10,False,False,1.0
data_sample_103,sample_17246,38,3.9267215728759766,3.691925048828125,0.004027263261377811,12,False,False,1.0
data_sample_104,sample_6695,38,3.506951093673706,3.3463330268859863,0.006771731656044722,8,False,False,1.0
data_sample_105,sample_17390,38,3.9730520248413086,3.738875389099121,0.00340739986859262,12,False,False,1.0
data_sample_106,sample_3296,38,3.9293930530548096,3.7286534309387207,0.008431835100054741,10,False,False,1.0
data_sample_107,sample_1069,38,4.110527515411377,3.876488208770752,0.003270004643127322,12,False,False,1.0
data_sample_108,sample_6758,38,4.007630348205566,3.7691469192504883,0.007714209612458944,12,False,False,1.0
data_sample_109,sample_7810,38,3.8457651138305664,3.6897072792053223,0.002211533486843109,8,False,False,1.0
data_sample_110,sample_22799,38,3.9207582473754883,3.723827362060547,0.004623214714229107,10,False,False,1.0
data_sample_111,sample_5749,38,3.903116226196289,3.7054195404052734,0.005389060825109482,10,False,False,1.0
data_sample_112,sample_5772,38,3.845336675643921,3.611417531967163,0.0031500482000410557,12,False,False,1.0
data_sample_113,sample_21711,38,4.2399420738220215,4.004827499389648,0.004345650319010019,12,False,False,1.0
data_sample_114,sample_6719,38,3.7805709838867188,3.5450685024261475,0.004733395297080278,12,False,False,1.0
data_sample_115,sample_22005,38,3.7342991828918457,3.5715322494506836,0.008920776657760143,8,False,False,1.0
data_sample_116,sample_8243,38,3.8487114906311035,3.612886428833008,0.0050558773800730705,12,False,False,1.0
data_sample_117,sample_5021,38,3.7185750007629395,3.520066261291504,0.006201013457030058,10,False,False,1.0
data_sample_118,sample_21955,38,3.912428140640259,3.675687074661255,0.005971801001578569,12,False,False,1.0
data_sample_119,sample_29160,38,3.9768054485321045,3.7820401191711426,0.0024575237184762955,10,False,False,1.0
data_sample_120,sample_11694,38,3.9206976890563965,3.678213596343994,0.011714918538928032,12,False,False,1.0
data_sample_121,sample_9718,38,3.94821834564209,3.708510398864746,0.008938743732869625,12,False,False,1.0
data_sample_122,sample_28751,38,3.943901300430298,3.747891902923584,0.003701610490679741,10,False,False,1.0
data_sample_123,sample_19013,38,3.7506983280181885,3.5150113105773926,0.004917954094707966,12,False,False,1.0
data_sample_124,sample_24078,38,4.057629585266113,3.8251070976257324,0.0017529772594571114,12,False,False,1.0
data_sample_125,sample_79,38,3.8964409828186035,3.7022886276245117,0.001844662125222385,10,False,False,1.0
data_sample_126,sample_503,38,4.010366439819336,3.76991605758667,0.009680941700935364,12,False,False,1.0
data_sample_127,sample_3222,38,3.8816447257995605,3.6385209560394287,0.012354730628430843,12,False,False,1.0
data_sample_128,sample_840,38,3.968266010284424,3.7339282035827637,0.0035687070339918137,12,False,False,1.0
data_sample_129,sample_6447,38,3.990226984024048,3.717522621154785,0.0034734553191810846,14,False,False,1.0
data_sample_130,sample_6505,38,3.9721405506134033,3.777186632156372,0.002646177774295211,10,False,False,1.0
data_sample_131,sample_26916,38,3.8181095123291016,3.616504669189453,0.009297028183937073,10,False,False,1.0
data_sample_132,sample_1903,38,4.231539726257324,3.9956798553466797,0.005090886726975441,12,False,False,1.0
data_sample_133,sample_22387,38,3.5455636978149414,3.352078914642334,0.0011769745033234358,10,False,False,1.0
data_sample_134,sample_23208,38,3.8430540561676025,3.6086063385009766,0.0036786231212317944,12,False,False,1.0
data_sample_135,sample_16905,38,3.818305492401123,3.5854430198669434,0.0020932944025844336,12,False,False,1.0
data_sample_136,sample_12580,38,3.6640827655792236,3.467512607574463,0.0042624203488230705,10,False,False,1.0
data_sample_137,sample_22802,38,4.153209686279297,3.9183998107910156,0.004040738567709923,12,False,False,1.0
data_sample_138,sample_13281,38,3.979355812072754,3.7455995082855225,0.0029871556907892227,12,False,False,1.0
data_sample_139,sample_12411,38,3.9966211318969727,3.7599878311157227,0.005864130798727274,12,False,False,1.0
data_sample_140,sample_11811,38,4.060650825500488,3.826505184173584,0.003376486012712121,12,False,False,1.0
data_sample_141,sample_3615,38,3.812260150909424,3.6180779933929443,0.0018743870314210653,10,False,False,1.0
data_sample_142,sample_11076,38,4.01256799697876,3.8167638778686523,0.0034964424557983875,10,False,False,1.0
