mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,max_diff_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
10.0,7,0,sample_0,0.015914002902957212,0.020250620556727057,0.012913672599946295,0.03558396903470205,0.14007875081113205,0.06132227016365615,21.328131196850954,0.3576771719199865,0.2855459451675415,0.07213122675244499,0.1543674491304186,0.13354822993278498,0.0765582785702828,0.06563814644352262,0.7983342734308441,0.8573618381879475,0.8992320467687476,0.7888990743146911,0.02683812064131813,0.05229947058394346,0.0,0.3576771719199865,0.2855459451675415
10.0,8,0,sample_0,0.010826709835403913,0.012759049870790698,0.010223661656074967,0.021764893161287248,0.07803478721301321,0.039587055634332353,14.616669418024559,0.3525892983442903,0.29332518577575684,0.05926411256853348,0.1632507636378521,0.1492441117763519,0.08139161649908529,0.07240887562850694,0.8319174380877996,0.8896355514615034,0.9762208842581078,0.937959832749522,0.008682276917165018,0.026858670778419694,0.0,0.3525892983442903,0.29332518577575684
10.0,9,0,sample_0,0.005262678236796987,0.00695522701878723,0.004066297623990897,0.01240388875674698,0.05797056572070737,0.025678106773132314,7.615805999099609,0.3058621426118794,0.281396746635437,0.024465395976442372,0.15276905722331996,0.15218605399131774,0.07863579814178559,0.07629396511124564,0.9200116896863321,0.9702192501903845,0.98600576693477,0.9800802919135828,0.014959863772274694,0.034025965357422285,0.0,0.3058621426118794,0.281396746635437
10.0,10,0,sample_0,0.011593515547926165,0.014771773915289966,0.008702634853545048,0.02830703125207256,0.09855863995656844,0.049263159876565314,14.940774341603683,0.3361083413527646,0.2888457775115967,0.04726256384116789,0.1612634878646068,0.1451667785644531,0.08179244608917426,0.07030798977627344,0.8593829488106539,0.8595902572667911,0.9720229037575946,0.9607321069809881,0.00909085161605383,0.02702329199388467,0.0,0.3361083413527646,0.2888457775115967
10.0,11,0,sample_0,0.009769012872625148,0.013808911718975301,0.0069996412884728645,0.027821292236501913,0.11581304240832174,0.048261129140406506,13.060809746248816,0.32254176264905254,0.270404577255249,0.05213718539380352,0.14470713627542878,0.13384832739830008,0.07558000830597603,0.06728800061421517,0.8383552413008534,0.8902883463813377,0.9524164732412406,0.9216426184969222,0.015173658076935733,0.037922117818255476,0.0,0.32254176264905254,0.270404577255249
10.0,12,0,sample_0,0.0057662255628316865,0.008805855503195365,0.00356277056100544,0.017036172400992974,0.07603275243873042,0.030462998496410626,8.585946329683827,0.3212259882041405,0.27057909965515137,0.05064688854898913,0.1384547706167649,0.1339092254638672,0.07133588708468477,0.06724756671276404,0.8423325309632084,0.9426891493328262,0.9721699373612718,0.9372343277088762,0.01377631462557201,0.03334045569198613,0.0,0.3212259882041405,0.27057909965515137
10.0,13,0,sample_0,0.010247537165106214,0.012971083533548226,0.008942185579960644,0.02269428558785486,0.09520186420784965,0.04263825923669282,15.059621925934987,0.33738691741201876,0.27376019954681396,0.0636267178652048,0.14508887034811296,0.13323469161987303,0.07203803356803336,0.06373656848510661,0.8114132037090712,0.8847627472356423,0.9614070735557843,0.8799100161900233,0.02193785307698878,0.04244184144531397,0.0,0.33738691741201876,0.27376019954681396
10.0,14,0,sample_0,0.009135371348768859,0.013718886356607823,0.0058328935536176504,0.028337249676076728,0.1038857949838928,0.04794355462662704,12.538281353065614,0.3195751973263235,0.2710331678390503,0.04854202948727321,0.13493367734314032,0.12312747240066521,0.06986798855109032,0.062047837011186116,0.8481045153272451,0.8880724677770595,0.9389242331441201,0.8788536422935063,0.015092692991359612,0.036206189976390246,0.0,0.3195751973263235,0.2710331678390503
10.0,15,0,sample_0,0.008761590447689134,0.013698307569144651,0.005960813790185097,0.03019052693725763,0.1262777201597438,0.04632014362473748,12.609347286305846,0.3252073024539024,0.2683875560760498,0.05681974637785259,0.13976905306206974,0.13942134976387022,0.0709743189846695,0.06717704688057755,0.825281456015562,0.9464979423767045,0.9266614616969991,0.8658072541494025,0.026523010535775153,0.052829532182796714,63.0,0.3252073024539024,0.2683875560760498
10.0,16,0,sample_0,0.006829681763284652,0.01003680805971563,0.004373460639966516,0.021046453082135364,0.08227722783591729,0.03910381843895054,11.332416857331,0.2891787280479825,0.25798535346984863,0.03119337457813387,0.12044126465658485,0.11923682093620291,0.06490933883938547,0.06093136914126523,0.8921311578182264,0.938714986637539,0.9460560661409938,0.8531886836440289,0.018752710436007024,0.038785520461228074,63.0,0.2891787280479825,0.25798535346984863
10.0,17,0,sample_0,0.006178508805378431,0.008359124956649219,0.004835367516531953,0.016351036416450207,0.06021223621839261,0.030704365270507024,9.805525690804915,0.3064835833712201,0.27391600608825684,0.03256757728296328,0.13628650799215708,0.13297040462493895,0.07017445825719618,0.06689371356180498,0.8937379388327085,0.9532487349832194,0.9720559127048273,0.9017175130387171,0.011043916275767058,0.028110814070891207,0.0,0.3064835833712201,0.27391600608825684
63.0,7,0,sample_0,0.08454148582058964,0.10229296385730381,0.07684863708592199,0.19007243771571372,0.43849574059382235,0.0472181579500352,12.601726618052414,2.4736293408288077,2.0351336002349854,0.43849574059382235,1.189407061248029,1.0523586630821227,0.657042453960647,0.5789552512980285,0.8227318323904983,0.8811534898667363,0.9695739571637686,0.887961515968736,0.008553461014273449,0.02472478823758215,0.0,2.4736293408288077,2.0351336002349854
63.0,8,0,sample_0,0.051676969533834514,0.06145274988363164,0.04563862171083022,0.11509318351640528,0.33677243000698764,0.028650034766239407,8.31910628888144,2.397421109740264,2.0606486797332764,0.33677243000698764,1.1866855091241064,1.0958267211914061,0.6327352366474976,0.5874071012149046,0.8595272108689017,0.9283616071822379,0.989971501062828,0.9711597928235242,0.0025042932159550215,0.01248618237274225,0.0,2.397421109740264,2.0606486797332764
63.0,9,0,sample_0,0.03517143089912588,0.04395467535315638,0.029049807398228544,0.0849295401551057,0.20215966273216734,0.023228574371064806,5.871228945625899,2.1614101416573153,1.97047758102417,0.19093256063314534,1.1325936498099758,1.0748561859130858,0.6115937338953191,0.5831516224951733,0.9116629662490882,0.9534950902472555,0.9926897124332055,0.9861010365046139,0.002154909916640099,0.011999888635776643,0.0,2.1614101416573153,1.97047758102417
63.0,10,0,sample_0,0.08195022442110006,0.11012379382217555,0.05533721019757468,0.2631128043133479,0.4082199509397799,0.054526851027702605,12.69476390196165,2.2765296583061563,1.982323408126831,0.2942062501793252,1.1637482355908897,0.9914814352989195,0.6041214240164243,0.5238712996174961,0.8707654657140604,0.8671622604187822,0.9676942571953288,0.9436814920461398,0.015761712736669136,0.03797137747226363,63.0,2.2765296583061563,1.982323408126831
63.0,11,0,sample_0,0.04998162936242477,0.06250059679121849,0.04090597481475697,0.117796446325547,0.25567646543599,0.03295719952193816,8.578556512341908,2.164290147229203,1.946662187576294,0.21762795965290893,1.0618737819449575,0.9642933070659636,0.5622229815489106,0.5232540829267813,0.8994460331801983,0.930687823335199,0.9824870380640554,0.9638438783659061,0.0030018645384366437,0.014914524929637888,63.0,2.164290147229203,1.946662187576294
63.0,12,0,sample_0,0.041427183482331265,0.0566868726402915,0.031220734611273643,0.11744972791857643,0.27493868275228306,0.029446770022858088,7.9177349538161845,2.1666026238348506,1.9907212257385254,0.1758813980963252,1.0315991594488951,0.9952467679977415,0.5484409846973116,0.5198577479535328,0.9188215706186961,0.9478827484792113,0.9768398347150684,0.94589311918563,0.006061362013049621,0.020519689977991397,0.0,2.1666026238348506,1.9907212257385254
63.0,13,0,sample_0,0.05371146109536672,0.07494444224718029,0.036715723170941905,0.16378545632646044,0.3208848576804638,0.03864417062286788,9.789217368197857,2.1833465309000624,1.9260990619659424,0.25724746893412,1.0113441501058462,0.9319219827651978,0.5314656907460928,0.4874261598209123,0.882177443986378,0.9171357028459239,0.9662785396986762,0.8944062071674674,0.009892941650459192,0.02715104235638518,0.0,2.1833465309000624,1.9260990619659424
63.0,14,0,sample_0,0.06562085292284071,0.09102576154047792,0.046524317327716114,0.2098200164019347,0.38711617915147145,0.04964090027486357,11.73805426653703,2.075287732647041,1.937607765197754,0.13767996744928723,0.9677180747300099,0.9005010247230524,0.5201587508438252,0.4777439491940545,0.9336574079423311,0.9184579677243466,0.9272204256161726,0.8810806964484108,0.023175921808309238,0.04542986992989332,0.0,2.075287732647041,1.937607765197754
63.0,15,0,sample_0,0.0597493140286183,0.07343670278570735,0.05391900727597565,0.1371624884152207,0.3576563971569158,0.03751291574800946,10.502295332519243,2.2009710448314763,1.8433146476745605,0.3576563971569158,1.074118064470486,0.9756684124469753,0.545264174651131,0.49859846204449804,0.8375006350052638,0.9144163237269523,0.9798303535293528,0.9467717577175683,0.005392481953351062,0.021763695168597375,0.0,2.2009710448314763,1.8433146476745605
63.0,16,0,sample_0,0.05084345533900715,0.0652506147175162,0.03978377010672793,0.13138985489722743,0.2834512809305121,0.0368932981930848,10.027778089657328,2.009932588999891,1.822004795074463,0.18792779392542824,0.908604695867131,0.8753839671611783,0.4975794078161348,0.46572181130900525,0.9065004493414687,0.9359748494276484,0.9597184852461843,0.8992309768726083,0.01339371024240673,0.03127443262521277,63.0,2.009932588999891,1.822004795074463
63.0,17,0,sample_0,0.037624611703828546,0.04999257702242029,0.02936214805810025,0.10552104777687797,0.24011489420263388,0.027096073404347214,7.224794677983493,2.089932851244157,1.852992057800293,0.2369407934438641,0.9946484763471849,0.9122322916984555,0.513181842205458,0.48480952050024534,0.8866275568122627,0.9447129275204295,0.986294002091224,0.9648718716335366,0.004352235065329258,0.01864805906098551,0.0,2.089932851244157,1.852992057800293
