#Design: ProKI_design;Power Bus Pin Impedance Power_GND
#Produced on;2026-04-12 16:53:32;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;2.44246e-02;2.24626e-03;-2.43211e-02
1.10000e+06;1.94934e-02;2.28254e-03;-1.93593e-02
1.20000e+06;1.51583e-02;2.31838e-03;-1.49799e-02
1.30000e+06;1.12943e-02;2.35410e-03;-1.10462e-02
1.40000e+06;7.83384e-03;2.39002e-03;-7.46035e-03
1.50000e+06;4.80743e-03;2.42646e-03;-4.15014e-03
1.60000e+06;2.68256e-03;2.46376e-03;-1.06113e-03
1.70000e+06;3.11114e-03;2.50230e-03;1.84870e-03
1.80000e+06;5.26677e-03;2.54248e-03;4.61245e-03
1.90000e+06;7.70328e-03;2.58477e-03;7.25669e-03
2.00000e+06;1.01497e-02;2.62970e-03;9.80315e-03
2.10000e+06;1.25588e-02;2.67790e-03;1.22700e-02
2.20000e+06;1.49245e-02;2.73012e-03;1.46726e-02
2.30000e+06;1.72512e-02;2.78723e-03;1.70246e-02
2.40000e+06;1.95466e-02;2.85033e-03;1.93377e-02
2.50000e+06;2.18194e-02;2.92073e-03;2.16230e-02
2.60000e+06;2.40785e-02;3.00004e-03;2.38908e-02
2.70000e+06;2.63330e-02;3.09032e-03;2.61511e-02
2.80000e+06;2.85927e-02;3.19411e-03;2.84137e-02
2.90000e+06;3.08674e-02;3.31469e-03;3.06890e-02
3.00000e+06;3.31683e-02;3.45627e-03;3.29878e-02
3.10000e+06;3.55075e-02;3.62436e-03;3.53221e-02
3.20000e+06;3.78988e-02;3.82623e-03;3.77052e-02
3.30000e+06;4.03584e-02;4.07169e-03;4.01525e-02
3.40000e+06;4.29055e-02;4.37408e-03;4.26820e-02
3.50000e+06;4.55635e-02;4.75195e-03;4.53150e-02
3.60000e+06;4.83612e-02;5.23155e-03;4.80774e-02
3.70000e+06;5.13346e-02;5.85078e-03;5.10001e-02
3.80000e+06;5.45289e-02;6.66562e-03;5.41200e-02
3.90000e+06;5.80012e-02;7.76064e-03;5.74797e-02
4.00000e+06;6.18218e-02;9.26655e-03;6.11234e-02
4.10000e+06;6.60728e-02;1.13894e-02;6.50838e-02
4.20000e+06;7.08345e-02;1.44572e-02;6.93435e-02
4.30000e+06;7.61369e-02;1.89826e-02;7.37326e-02
4.40000e+06;8.18151e-02;2.56941e-02;7.76757e-02
4.50000e+06;8.71436e-02;3.52934e-02;7.96768e-02
4.60000e+06;9.01933e-02;4.72437e-02;7.68301e-02
4.70000e+06;8.77819e-02;5.73795e-02;6.64323e-02
4.80000e+06;7.83771e-02;5.91961e-02;5.13691e-02
4.90000e+06;6.55739e-02;5.22580e-02;3.96112e-02
5.00000e+06;5.47644e-02;4.24125e-02;3.46456e-02
5.10000e+06;4.83805e-02;3.38440e-02;3.45726e-02
5.20000e+06;4.60224e-02;2.75231e-02;3.68855e-02
5.30000e+06;4.63128e-02;2.31303e-02;4.01231e-02
5.40000e+06;4.80475e-02;2.01605e-02;4.36133e-02
5.50000e+06;5.04723e-02;1.82111e-02;4.70724e-02
5.60000e+06;5.31777e-02;1.69964e-02;5.03884e-02
5.70000e+06;5.59665e-02;1.63151e-02;5.35356e-02
5.80000e+06;5.87761e-02;1.60438e-02;5.65440e-02
5.90000e+06;6.16098e-02;1.61453e-02;5.94567e-02
6.00000e+06;6.44661e-02;1.66484e-02;6.22793e-02
6.10000e+06;6.73012e-02;1.76055e-02;6.49577e-02
6.20000e+06;7.00222e-02;1.90609e-02;6.73780e-02
6.30000e+06;7.24788e-02;2.10237e-02;6.93627e-02
6.40000e+06;7.44516e-02;2.34193e-02;7.06724e-02
6.50000e+06;7.56635e-02;2.60204e-02;7.10486e-02
6.60000e+06;7.58527e-02;2.84030e-02;7.03342e-02
6.70000e+06;7.49239e-02;3.00219e-02;6.86460e-02
6.80000e+06;7.30954e-02;3.04519e-02;6.64501e-02
6.90000e+06;7.08833e-02;2.96343e-02;6.43913e-02
7.00000e+06;6.88762e-02;2.78850e-02;6.29790e-02
7.10000e+06;6.74848e-02;2.56699e-02;6.24120e-02
7.20000e+06;6.68510e-02;2.33820e-02;6.26286e-02
7.30000e+06;6.69158e-02;2.12587e-02;6.34491e-02
7.40000e+06;6.75305e-02;1.94034e-02;6.46829e-02
7.50000e+06;6.85363e-02;1.78362e-02;6.61747e-02
7.60000e+06;6.98007e-02;1.65361e-02;6.78137e-02
7.70000e+06;7.12267e-02;1.54667e-02;6.95271e-02
7.80000e+06;7.27483e-02;1.45904e-02;7.12701e-02
7.90000e+06;7.43229e-02;1.38746e-02;7.30163e-02
8.00000e+06;7.59228e-02;1.32941e-02;7.47498e-02
8.10000e+06;7.75281e-02;1.28297e-02;7.64591e-02
8.20000e+06;7.91225e-02;1.24657e-02;7.81343e-02
8.30000e+06;8.06917e-02;1.21874e-02;7.97660e-02
8.40000e+06;8.22235e-02;1.19794e-02;8.13462e-02
8.50000e+06;8.37084e-02;1.18253e-02;8.28689e-02
8.60000e+06;8.51408e-02;1.17079e-02;8.43319e-02
8.70000e+06;8.65197e-02;1.16104e-02;8.57371e-02
8.80000e+06;8.78488e-02;1.15181e-02;8.70904e-02
8.90000e+06;8.91352e-02;1.14196e-02;8.84007e-02
9.00000e+06;9.03887e-02;1.13074e-02;8.96787e-02
9.10000e+06;9.16197e-02;1.11782e-02;9.09352e-02
9.20000e+06;9.28378e-02;1.10321e-02;9.21800e-02
9.30000e+06;9.40508e-02;1.08720e-02;9.34203e-02
9.40000e+06;9.52639e-02;1.07018e-02;9.46608e-02
9.50000e+06;9.64798e-02;1.05255e-02;9.59040e-02
9.60000e+06;9.76997e-02;1.03461e-02;9.71504e-02
9.70000e+06;9.89234e-02;1.01655e-02;9.83997e-02
9.80000e+06;1.00151e-01;9.98493e-03;9.96517e-02
9.90000e+06;1.01381e-01;9.80467e-03;1.00906e-01
1.00000e+07;1.02616e-01;9.62494e-03;1.02163e-01
1.10000e+07;1.15237e-01;7.97128e-03;1.14961e-01
1.20000e+07;1.28156e-01;6.94211e-03;1.27967e-01
1.30000e+07;1.40908e-01;6.42204e-03;1.40762e-01
1.40000e+07;1.53427e-01;6.14417e-03;1.53304e-01
1.50000e+07;1.65763e-01;5.98565e-03;1.65654e-01
1.60000e+07;1.77963e-01;5.89298e-03;1.77865e-01
1.70000e+07;1.90062e-01;5.84008e-03;1.89972e-01
1.80000e+07;2.02082e-01;5.81286e-03;2.01999e-01
1.90000e+07;2.14042e-01;5.80304e-03;2.13964e-01
2.00000e+07;2.25954e-01;5.80545e-03;2.25879e-01
2.10000e+07;2.37826e-01;5.81674e-03;2.37754e-01
2.20000e+07;2.49666e-01;5.83460e-03;2.49597e-01
2.30000e+07;2.61479e-01;5.85744e-03;2.61414e-01
2.40000e+07;2.73271e-01;5.88408e-03;2.73208e-01
2.50000e+07;2.85044e-01;5.91370e-03;2.84983e-01
2.60000e+07;2.96802e-01;5.94565e-03;2.96743e-01
2.70000e+07;3.08548e-01;5.97946e-03;3.08490e-01
2.80000e+07;3.20283e-01;6.01476e-03;3.20226e-01
2.90000e+07;3.32009e-01;6.05127e-03;3.31954e-01
3.00000e+07;3.43728e-01;6.08876e-03;3.43674e-01
3.10000e+07;3.55440e-01;6.12705e-03;3.55388e-01
3.20000e+07;3.67149e-01;6.16601e-03;3.67097e-01
3.30000e+07;3.78853e-01;6.20553e-03;3.78802e-01
3.40000e+07;3.90555e-01;6.24551e-03;3.90505e-01
3.50000e+07;4.02255e-01;6.28589e-03;4.02206e-01
3.60000e+07;4.13954e-01;6.32661e-03;4.13905e-01
3.70000e+07;4.25652e-01;6.36763e-03;4.25605e-01
3.80000e+07;4.37351e-01;6.40891e-03;4.37304e-01
3.90000e+07;4.49050e-01;6.45042e-03;4.49004e-01
4.00000e+07;4.60751e-01;6.49214e-03;4.60705e-01
4.10000e+07;4.72453e-01;6.53405e-03;4.72408e-01
4.20000e+07;4.84158e-01;6.57614e-03;4.84113e-01
4.30000e+07;4.95865e-01;6.61840e-03;4.95821e-01
4.40000e+07;5.07576e-01;6.66082e-03;5.07532e-01
4.50000e+07;5.19290e-01;6.70341e-03;5.19247e-01
4.60000e+07;5.31008e-01;6.74615e-03;5.30965e-01
4.70000e+07;5.42730e-01;6.78906e-03;5.42688e-01
4.80000e+07;5.54457e-01;6.83212e-03;5.54415e-01
4.90000e+07;5.66189e-01;6.87534e-03;5.66147e-01
5.00000e+07;5.77926e-01;6.91874e-03;5.77884e-01
5.10000e+07;5.89668e-01;6.96230e-03;5.89627e-01
5.20000e+07;6.01416e-01;7.00604e-03;6.01375e-01
5.30000e+07;6.13171e-01;7.04996e-03;6.13130e-01
5.40000e+07;6.24931e-01;7.09408e-03;6.24891e-01
5.50000e+07;6.36699e-01;7.13839e-03;6.36659e-01
5.60000e+07;6.48473e-01;7.18290e-03;6.48433e-01
5.70000e+07;6.60254e-01;7.22763e-03;6.60215e-01
5.80000e+07;6.72043e-01;7.27259e-03;6.72004e-01
5.90000e+07;6.83840e-01;7.31777e-03;6.83801e-01
6.00000e+07;6.95645e-01;7.36319e-03;6.95606e-01
6.10000e+07;7.07457e-01;7.40887e-03;7.07419e-01
6.20000e+07;7.19279e-01;7.45480e-03;7.19240e-01
6.30000e+07;7.31109e-01;7.50100e-03;7.31070e-01
6.40000e+07;7.42948e-01;7.54748e-03;7.42909e-01
6.50000e+07;7.54796e-01;7.59425e-03;7.54758e-01
6.60000e+07;7.66653e-01;7.64132e-03;7.66615e-01
6.70000e+07;7.78521e-01;7.68870e-03;7.78483e-01
6.80000e+07;7.90398e-01;7.73640e-03;7.90360e-01
6.90000e+07;8.02285e-01;7.78444e-03;8.02247e-01
7.00000e+07;8.14183e-01;7.83281e-03;8.14145e-01
7.10000e+07;8.26091e-01;7.88155e-03;8.26053e-01
7.20000e+07;8.38010e-01;7.93064e-03;8.37972e-01
7.30000e+07;8.49940e-01;7.98012e-03;8.49903e-01
7.40000e+07;8.61882e-01;8.02998e-03;8.61844e-01
7.50000e+07;8.73835e-01;8.08024e-03;8.73798e-01
7.60000e+07;8.85800e-01;8.13091e-03;8.85763e-01
7.70000e+07;8.97777e-01;8.18201e-03;8.97740e-01
7.80000e+07;9.09766e-01;8.23355e-03;9.09729e-01
7.90000e+07;9.21768e-01;8.28553e-03;9.21731e-01
8.00000e+07;9.33783e-01;8.33798e-03;9.33746e-01
8.10000e+07;9.45810e-01;8.39090e-03;9.45773e-01
8.20000e+07;9.57851e-01;8.44430e-03;9.57814e-01
8.30000e+07;9.69906e-01;8.49821e-03;9.69869e-01
8.40000e+07;9.81974e-01;8.55263e-03;9.81937e-01
8.50000e+07;9.94057e-01;8.60757e-03;9.94019e-01
8.60000e+07;1.00615e+00;8.66306e-03;1.00612e+00
8.70000e+07;1.01826e+00;8.71909e-03;1.01823e+00
8.80000e+07;1.03039e+00;8.77570e-03;1.03035e+00
8.90000e+07;1.04253e+00;8.83289e-03;1.04249e+00
9.00000e+07;1.05469e+00;8.89067e-03;1.05465e+00
9.10000e+07;1.06686e+00;8.94906e-03;1.06682e+00
9.20000e+07;1.07905e+00;9.00808e-03;1.07901e+00
9.30000e+07;1.09125e+00;9.06773e-03;1.09121e+00
9.40000e+07;1.10347e+00;9.12805e-03;1.10344e+00
9.50000e+07;1.11571e+00;9.18903e-03;1.11567e+00
9.60000e+07;1.12796e+00;9.25070e-03;1.12793e+00
9.70000e+07;1.14024e+00;9.31307e-03;1.14020e+00
9.80000e+07;1.15253e+00;9.37616e-03;1.15249e+00
9.90000e+07;1.16483e+00;9.43998e-03;1.16479e+00
1.00000e+08;1.17716e+00;9.50456e-03;1.17712e+00
1.10000e+08;1.30147e+00;1.01956e-02;1.30143e+00
1.20000e+08;1.42796e+00;1.09827e-02;1.42791e+00
1.30000e+08;1.55697e+00;1.18891e-02;1.55693e+00
1.40000e+08;1.68895e+00;1.29436e-02;1.68890e+00
1.50000e+08;1.82439e+00;1.41824e-02;1.82434e+00
1.60000e+08;1.96390e+00;1.56523e-02;1.96384e+00
1.70000e+08;2.10821e+00;1.74144e-02;2.10813e+00
1.80000e+08;2.25821e+00;1.95499e-02;2.25813e+00
1.90000e+08;2.41505e+00;2.21687e-02;2.41495e+00
2.00000e+08;2.58015e+00;2.54227e-02;2.58003e+00
2.10000e+08;2.75538e+00;2.95268e-02;2.75522e+00
2.20000e+08;2.94318e+00;3.47920e-02;2.94298e+00
2.30000e+08;3.14690e+00;4.16828e-02;3.14662e+00
2.40000e+08;3.37117e+00;5.09168e-02;3.37079e+00
2.50000e+08;3.62267e+00;6.36478e-02;3.62211e+00
2.60000e+08;3.91139e+00;8.18252e-02;3.91053e+00
2.70000e+08;4.25300e+00;1.08948e-01;4.25160e+00
2.80000e+08;4.67362e+00;1.51799e-01;4.67115e+00
2.90000e+08;5.22033e+00;2.24916e-01;5.21549e+00
3.00000e+08;5.98745e+00;3.64081e-01;5.97637e+00
3.10000e+08;7.19481e+00;6.77105e-01;7.16288e+00
3.20000e+08;9.48952e+00;1.61366e+00;9.35131e+00
3.30000e+08;1.55983e+01;6.53189e+00;1.41647e+01
3.40000e+08;2.11185e+01;2.06889e+01;-4.23804e+00
3.50000e+08;6.03766e+00;3.79452e+00;-4.69628e+00
3.60000e+08;1.84523e+00;1.38810e+00;-1.21574e+00
3.70000e+08;1.01286e+00;8.17341e-01;5.98195e-01
3.80000e+08;2.08810e+00;7.90292e-01;1.93277e+00
3.90000e+08;3.74313e+00;2.06750e+00;3.12033e+00
4.00000e+08;1.89901e+00;1.75220e+00;7.32136e-01
4.10000e+08;1.86055e+00;6.08546e-01;1.75821e+00
4.20000e+08;2.65048e+00;5.23768e-01;2.59821e+00
4.30000e+08;3.37276e+00;1.23339e+00;3.13915e+00
4.40000e+08;2.40720e+00;8.13684e-01;2.26551e+00
4.50000e+08;2.84318e+00;3.24021e-01;2.82466e+00
4.60000e+08;3.28242e+00;2.17787e-01;3.27518e+00
4.70000e+08;3.65396e+00;1.84344e-01;3.64930e+00
4.80000e+08;3.99680e+00;1.85865e-01;3.99248e+00
4.90000e+08;4.29966e+00;1.87688e-01;4.29556e+00
5.00000e+08;4.64306e+00;1.83735e-01;4.63942e+00
5.10000e+08;5.01364e+00;2.03471e-01;5.00951e+00
5.20000e+08;5.42884e+00;2.43190e-01;5.42339e+00
5.30000e+08;5.92149e+00;3.15826e-01;5.91306e+00
5.40000e+08;6.54271e+00;4.67002e-01;6.52602e+00
5.50000e+08;7.29921e+00;7.25907e-01;7.26303e+00
5.60000e+08;8.57847e+00;1.22091e+00;8.49115e+00
5.70000e+08;1.09668e+01;2.91620e+00;1.05720e+01
5.80000e+08;1.55656e+01;1.02894e+01;1.16797e+01
5.90000e+08;1.00568e+01;9.93758e+00;-1.54375e+00
6.00000e+08;3.06093e+00;3.04140e+00;-3.45214e-01
