epoch,train_total_loss,train_recon_loss,train_kl_loss,train_heatmap_loss,train_occupancy_loss,train_impedance_loss,val_total_loss,val_recon_loss,val_kl_loss,val_heatmap_loss,val_occupancy_loss,val_impedance_loss,val_expert_kl_loss,val_sigma_floor_loss,val_physics_ri_loss,val_physics_critic_sup_loss,val_physics_ar_loss
1,29.398344039916992,23.06771469116211,0.48794904351234436,6.137722969055176,0.5353146195411682,1.2759509086608887,14.074657303451843,12.113418454483503,0.5145119839701159,2.902609244881438,0.5373230957833479,0.2967258552241455,0.15253598073974062,nan,0.0,0.053480571152780966,0.0037708741041431086
25,15.920943260192871,10.93557071685791,0.9436674118041992,2.4071593284606934,0.5146040320396423,1.0386836528778076,6.589412949695345,6.190962667690215,0.9961599597264548,0.37535734953335104,0.5074376287564175,0.730026728390782,0.5084699214911071,nan,0.0,0.04517944196675196,0.0014860063125531505
50,15.454548835754395,9.580745697021484,1.131845474243164,2.147341251373291,0.4637613296508789,0.795376718044281,6.417700620398548,5.592109795274405,1.1600589481758767,0.7102147558207088,0.45534056110033755,0.5853685896755779,0.6775215317895754,nan,0.0,0.0445838179844964,0.0011222974359000376
75,14.24269962310791,8.999817848205566,1.22652006149292,1.984574794769287,0.4457261562347412,0.696998655796051,5.439753194902424,4.989385261293331,1.250521133902285,0.2824833801188616,0.43225215785137755,0.5179123804378856,0.7713236580526763,nan,0.0,0.04436141128115992,0.0008933022236933226
100,12.14179515838623,7.67425537109375,1.2611041069030762,1.471461534500122,0.42697834968566895,0.6404505372047424,5.034409147208918,4.5829730168012,1.3132619927020341,0.21823840381445772,0.4079475848649894,0.46093749932390377,0.8304105498396982,nan,0.0,0.044196810133876906,0.000792254778846402
125,11.724372863769531,7.442205429077148,1.2836319208145142,1.46351158618927,0.4098661243915558,0.5936259031295776,4.804358222739882,4.372632271797817,1.3310558114423943,0.16101680524282144,0.39289700664485216,0.4354810299869025,0.8624643236669135,nan,0.0,0.044125678602558734,0.0007438558146835875
150,11.26370620727539,7.144927501678467,1.3228057622909546,1.4073446989059448,0.39688193798065186,0.5611876249313354,5.405298527269311,4.439842312175869,1.3612246582598955,0.662400333288577,0.3779004175493159,0.4073890409484749,0.924266139089304,nan,0.0,0.04408027221213776,0.0007002340873091494
175,11.340987205505371,7.1598711013793945,1.343109369277954,1.4907715320587158,0.38063398003578186,0.5407930016517639,4.48539442397289,3.9786898747978974,1.3759433996006711,0.184164169236017,0.35826307087595793,0.3862417281052595,0.9770653777892706,nan,0.0,0.044044701669858716,0.0006842945087601781
200,10.51409912109375,6.63706636428833,1.3670415878295898,1.3365228176116943,0.36500340700149536,0.5146767497062683,4.33981920305484,3.811482615133379,1.3928499544164445,0.17993208822775666,0.3426725931952415,0.3640467260310092,1.0153142394474328,nan,0.0,0.044016492213316924,0.0006517409150243167
225,10.152071952819824,6.40031623840332,1.356711983680725,1.2463339567184448,0.36203697323799133,0.5091197490692139,4.514025054047199,3.791236977179124,1.3862937074391248,0.3512461395315596,0.33847847601868714,0.3590240307057618,1.0428456422854249,nan,0.0,0.04398260443740121,0.0006384745352137107
250,10.181692123413086,6.461214542388916,1.3954209089279175,1.2739019393920898,0.3606271743774414,0.5034681558609009,4.22057281561642,3.6876846091067943,1.4117422086573772,0.14563932918864023,0.3359191616263558,0.35605228393458627,1.0701571042005467,nan,0.0,0.04395282458845262,0.0006451383772890967
275,10.074872970581055,6.368699550628662,1.3615914583206177,1.2705892324447632,0.3578053116798401,0.5038647055625916,4.193848050873855,3.67238430254256,1.3817471994895034,0.1297885322446399,0.3353691408900838,0.35904599547710697,1.0576790482508942,nan,0.0,0.04392803377537784,0.0006526702922112233
300,10.267791748046875,6.659238338470459,1.3993395566940308,1.1892536878585815,0.3565244972705841,0.6073527336120605,4.175724253680442,3.6008407076560434,1.417149702130991,0.1576108275329569,0.33356802216215486,0.4366856203591975,1.09268210446986,nan,0.0,0.04389727564559009,0.0006431189586525485
