#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-25 15:51:07;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;2.10019e-01;6.61617e-03;-2.09915e-01
1.10000e+06;1.87842e-01;6.65067e-03;-1.87724e-01
1.20000e+06;1.69093e-01;6.68436e-03;-1.68961e-01
1.30000e+06;1.52982e-01;6.71740e-03;-1.52835e-01
1.40000e+06;1.38942e-01;6.74992e-03;-1.38778e-01
1.50000e+06;1.26559e-01;6.78207e-03;-1.26378e-01
1.60000e+06;1.15522e-01;6.81397e-03;-1.15321e-01
1.70000e+06;1.05593e-01;6.84577e-03;-1.05371e-01
1.80000e+06;9.65860e-02;6.87759e-03;-9.63408e-02
1.90000e+06;8.83559e-02;6.90957e-03;-8.80853e-02
2.00000e+06;8.07858e-02;6.94183e-03;-8.04870e-02
2.10000e+06;7.37811e-02;6.97451e-03;-7.34507e-02
2.20000e+06;6.72647e-02;7.00776e-03;-6.68987e-02
2.30000e+06;6.11732e-02;7.04172e-03;-6.07666e-02
2.40000e+06;5.54540e-02;7.07656e-03;-5.50006e-02
2.50000e+06;5.00634e-02;7.11245e-03;-4.95556e-02
2.60000e+06;4.49652e-02;7.14957e-03;-4.43931e-02
2.70000e+06;4.01293e-02;7.18812e-03;-3.94803e-02
2.80000e+06;3.55319e-02;7.22832e-03;-3.47889e-02
2.90000e+06;3.11547e-02;7.27041e-03;-3.02945e-02
3.00000e+06;2.69860e-02;7.31465e-03;-2.59757e-02
3.10000e+06;2.30225e-02;7.36133e-03;-2.18139e-02
3.20000e+06;1.92740e-02;7.41078e-03;-1.77923e-02
3.30000e+06;1.57739e-02;7.46335e-03;-1.38965e-02
3.40000e+06;1.26024e-02;7.51944e-03;-1.01133e-02
3.50000e+06;9.94008e-03;7.57949e-03;-6.43090e-03
3.60000e+06;8.15406e-03;7.64401e-03;-2.83862e-03
3.70000e+06;7.74289e-03;7.71357e-03;6.73235e-04
3.80000e+06;8.80833e-03;7.78879e-03;4.11356e-03
3.90000e+06;1.08652e-02;7.87041e-03;7.49058e-03
4.00000e+06;1.34256e-02;7.95925e-03;1.08119e-02
4.10000e+06;1.62261e-02;8.05623e-03;1.40848e-02
4.20000e+06;1.91434e-02;8.16242e-03;1.73160e-02
4.30000e+06;2.21197e-02;8.27905e-03;2.05119e-02
4.40000e+06;2.51271e-02;8.40753e-03;2.36788e-02
4.50000e+06;2.81523e-02;8.54947e-03;2.68228e-02
4.60000e+06;3.11896e-02;8.70676e-03;2.99497e-02
4.70000e+06;3.42375e-02;8.88158e-03;3.30655e-02
4.80000e+06;3.72973e-02;9.07645e-03;3.61760e-02
4.90000e+06;4.03717e-02;9.29437e-03;3.92872e-02
5.00000e+06;4.34648e-02;9.53881e-03;4.24052e-02
5.10000e+06;4.65816e-02;9.81390e-03;4.55360e-02
5.20000e+06;4.97278e-02;1.01245e-02;4.86862e-02
5.30000e+06;5.29100e-02;1.04764e-02;5.18624e-02
5.40000e+06;5.61354e-02;1.08766e-02;5.50716e-02
5.50000e+06;5.94120e-02;1.13332e-02;5.83210e-02
5.60000e+06;6.27485e-02;1.18564e-02;6.16182e-02
5.70000e+06;6.61546e-02;1.24582e-02;6.49709e-02
5.80000e+06;6.96408e-02;1.31533e-02;6.83873e-02
5.90000e+06;7.32184e-02;1.39598e-02;7.18753e-02
6.00000e+06;7.68998e-02;1.48994e-02;7.54426e-02
6.10000e+06;8.06979e-02;1.59994e-02;7.90959e-02
6.20000e+06;8.46260e-02;1.72929e-02;8.28403e-02
6.30000e+06;8.86976e-02;1.88210e-02;8.66777e-02
6.40000e+06;9.29245e-02;2.06340e-02;9.06046e-02
6.50000e+06;9.73160e-02;2.27937e-02;9.46090e-02
6.60000e+06;1.01875e-01;2.53743e-02;9.86649e-02
6.70000e+06;1.06596e-01;2.84639e-02;1.02725e-01
6.80000e+06;1.11454e-01;3.21625e-02;1.06712e-01
6.90000e+06;1.16396e-01;3.65766e-02;1.10500e-01
7.00000e+06;1.21330e-01;4.18037e-02;1.13901e-01
7.10000e+06;1.26101e-01;4.79044e-02;1.16647e-01
7.20000e+06;1.30473e-01;5.48526e-02;1.18383e-01
7.30000e+06;1.34123e-01;6.24673e-02;1.18688e-01
7.40000e+06;1.36648e-01;7.03394e-02;1.17154e-01
