#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-08 16:53:54;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;8.01641e-02;3.41213e-03;-8.00915e-02
1.10000e+06;7.03645e-02;3.44138e-03;-7.02803e-02
1.20000e+06;6.19806e-02;3.46984e-03;-6.18834e-02
1.30000e+06;5.46855e-02;3.49770e-03;-5.45735e-02
1.40000e+06;4.82458e-02;3.52514e-03;-4.81169e-02
1.50000e+06;4.24906e-02;3.55230e-03;-4.23418e-02
1.60000e+06;3.72918e-02;3.57934e-03;-3.71196e-02
1.70000e+06;3.25520e-02;3.60640e-03;-3.23516e-02
1.80000e+06;2.81962e-02;3.63363e-03;-2.79611e-02
1.90000e+06;2.41662e-02;3.66118e-03;-2.38873e-02
2.00000e+06;2.04175e-02;3.68921e-03;-2.00814e-02
2.10000e+06;1.69175e-02;3.71787e-03;-1.65039e-02
2.20000e+06;1.36470e-02;3.74735e-03;-1.31224e-02
2.30000e+06;1.06055e-02;3.77783e-03;-9.90981e-03
2.40000e+06;7.83242e-03;3.80953e-03;-6.84356e-03
2.50000e+06;5.47825e-03;3.84267e-03;-3.90450e-03
2.60000e+06;4.02412e-03;3.87752e-03;-1.07626e-03
2.70000e+06;4.24995e-03;3.91436e-03;1.65524e-03
2.80000e+06;5.84296e-03;3.95353e-03;4.30230e-03
2.90000e+06;7.95223e-03;3.99538e-03;6.87568e-03
3.00000e+06;1.02177e-02;4.04034e-03;9.38493e-03
3.10000e+06;1.25249e-02;4.08891e-03;1.18386e-02
3.20000e+06;1.48343e-02;4.14162e-03;1.42445e-02
3.30000e+06;1.71321e-02;4.19914e-03;1.66095e-02
3.40000e+06;1.94140e-02;4.26221e-03;1.89404e-02
3.50000e+06;2.16803e-02;4.33169e-03;2.12432e-02
3.60000e+06;2.39333e-02;4.40863e-03;2.35237e-02
3.70000e+06;2.61764e-02;4.49422e-03;2.57877e-02
3.80000e+06;2.84137e-02;4.58990e-03;2.80405e-02
3.90000e+06;3.06497e-02;4.69737e-03;3.02876e-02
4.00000e+06;3.28895e-02;4.81865e-03;3.25346e-02
4.10000e+06;3.51383e-02;4.95620e-03;3.47870e-02
4.20000e+06;3.74017e-02;5.11296e-03;3.70506e-02
4.30000e+06;3.96861e-02;5.29254e-03;3.93316e-02
4.40000e+06;4.19981e-02;5.49932e-03;4.16365e-02
4.50000e+06;4.43452e-02;5.73872e-03;4.39723e-02
4.60000e+06;4.67354e-02;6.01746e-03;4.63464e-02
4.70000e+06;4.91782e-02;6.34392e-03;4.87673e-02
4.80000e+06;5.16836e-02;6.72865e-03;5.12437e-02
4.90000e+06;5.42634e-02;7.18502e-03;5.37856e-02
5.00000e+06;5.69307e-02;7.73012e-03;5.64035e-02
5.10000e+06;5.97003e-02;8.38595e-03;5.91084e-02
5.20000e+06;6.25889e-02;9.18104e-03;6.19118e-02
5.30000e+06;6.56146e-02;1.01526e-02;6.48244e-02
5.40000e+06;6.87970e-02;1.13497e-02;6.78543e-02
5.50000e+06;7.21555e-02;1.28365e-02;7.10045e-02
5.60000e+06;7.57072e-02;1.46976e-02;7.42668e-02
5.70000e+06;7.94613e-02;1.70432e-02;7.76120e-02
5.80000e+06;8.34101e-02;2.00131e-02;8.09736e-02
5.90000e+06;8.75113e-02;2.37758e-02;8.42196e-02
6.00000e+06;9.16591e-02;2.85126e-02;8.71115e-02
6.10000e+06;9.56387e-02;3.43663e-02;8.92509e-02
6.20000e+06;9.90701e-02;4.13257e-02;9.00393e-02
6.30000e+06;1.01367e-01;4.90278e-02;8.87221e-02
6.40000e+06;1.01791e-01;5.65466e-02;8.46393e-02
6.50000e+06;9.96892e-02;6.24204e-02;7.77279e-02
6.60000e+06;9.49098e-02;6.52095e-02;6.89608e-02
6.70000e+06;8.80702e-02;6.43592e-02;6.01186e-02
6.80000e+06;8.03666e-02;6.05296e-02;5.28674e-02
6.90000e+06;7.30411e-02;5.50467e-02;4.80090e-02
7.00000e+06;6.69572e-02;4.91383e-02;4.54828e-02
7.10000e+06;6.24924e-02;4.35761e-02;4.47932e-02
7.20000e+06;5.96443e-02;3.87072e-02;4.53783e-02
7.30000e+06;5.81924e-02;3.46148e-02;4.67779e-02
7.40000e+06;5.78360e-02;3.12547e-02;4.86636e-02
7.50000e+06;5.82817e-02;2.85371e-02;5.08172e-02
7.60000e+06;5.92833e-02;2.63661e-02;5.30975e-02
7.70000e+06;6.06505e-02;2.46551e-02;5.54131e-02
7.80000e+06;6.22414e-02;2.33305e-02;5.77034e-02
7.90000e+06;6.39503e-02;2.23309e-02;5.99248e-02
8.00000e+06;6.56971e-02;2.16028e-02;6.20438e-02
8.10000e+06;6.74188e-02;2.10969e-02;6.40329e-02
8.20000e+06;6.90651e-02;2.07637e-02;6.58700e-02
8.30000e+06;7.05975e-02;2.05512e-02;6.75401e-02
8.40000e+06;7.19913e-02;2.04050e-02;6.90390e-02
8.50000e+06;7.32379e-02;2.02710e-02;7.03767e-02
8.60000e+06;7.43478e-02;2.01012e-02;7.15788e-02
8.70000e+06;7.53492e-02;1.98607e-02;7.26847e-02
8.80000e+06;7.62835e-02;1.95329e-02;7.37403e-02
8.90000e+06;7.71954e-02;1.91208e-02;7.47899e-02
9.00000e+06;7.81241e-02;1.86427e-02;7.58672e-02
9.10000e+06;7.90960e-02;1.81244e-02;7.69915e-02
9.20000e+06;8.01232e-02;1.75916e-02;7.81682e-02
9.30000e+06;8.12060e-02;1.70649e-02;7.93927e-02
9.40000e+06;8.23368e-02;1.65574e-02;8.06549e-02
9.50000e+06;8.35053e-02;1.60751e-02;8.19434e-02
9.60000e+06;8.47012e-02;1.56187e-02;8.32487e-02
9.70000e+06;8.59165e-02;1.51858e-02;8.45638e-02
9.80000e+06;8.71464e-02;1.47726e-02;8.58852e-02
9.90000e+06;8.83884e-02;1.43758e-02;8.72115e-02
1.00000e+07;8.96418e-02;1.39932e-02;8.85429e-02
1.10000e+07;1.02755e-01;1.09554e-02;1.02169e-01
1.20000e+07;1.16139e-01;9.33625e-03;1.15764e-01
1.30000e+07;1.29139e-01;8.50950e-03;1.28859e-01
1.40000e+07;1.41753e-01;8.04299e-03;1.41524e-01
1.50000e+07;1.54078e-01;7.75759e-03;1.53882e-01
1.60000e+07;1.66191e-01;7.57422e-03;1.66019e-01
1.70000e+07;1.78147e-01;7.45347e-03;1.77991e-01
1.80000e+07;1.89981e-01;7.37366e-03;1.89838e-01
1.90000e+07;2.01720e-01;7.32191e-03;2.01587e-01
2.00000e+07;2.13382e-01;7.29012e-03;2.13258e-01
2.10000e+07;2.24983e-01;7.27296e-03;2.24866e-01
2.20000e+07;2.36533e-01;7.26679e-03;2.36421e-01
2.30000e+07;2.48041e-01;7.26904e-03;2.47934e-01
2.40000e+07;2.59513e-01;7.27787e-03;2.59411e-01
2.50000e+07;2.70956e-01;7.29190e-03;2.70858e-01
2.60000e+07;2.82373e-01;7.31011e-03;2.82278e-01
2.70000e+07;2.93769e-01;7.33171e-03;2.93678e-01
2.80000e+07;3.05147e-01;7.35612e-03;3.05058e-01
2.90000e+07;3.16509e-01;7.38284e-03;3.16423e-01
3.00000e+07;3.27858e-01;7.41151e-03;3.27775e-01
3.10000e+07;3.39196e-01;7.44183e-03;3.39115e-01
3.20000e+07;3.50525e-01;7.47356e-03;3.50446e-01
3.30000e+07;3.61846e-01;7.50652e-03;3.61768e-01
3.40000e+07;3.73161e-01;7.54054e-03;3.73084e-01
3.50000e+07;3.84470e-01;7.57549e-03;3.84395e-01
3.60000e+07;3.95775e-01;7.61128e-03;3.95702e-01
3.70000e+07;4.07077e-01;7.64781e-03;4.07005e-01
3.80000e+07;4.18377e-01;7.68502e-03;4.18306e-01
3.90000e+07;4.29675e-01;7.72285e-03;4.29605e-01
4.00000e+07;4.40972e-01;7.76125e-03;4.40904e-01
4.10000e+07;4.52270e-01;7.80019e-03;4.52203e-01
4.20000e+07;4.63568e-01;7.83963e-03;4.63502e-01
4.30000e+07;4.74868e-01;7.87954e-03;4.74802e-01
4.40000e+07;4.86169e-01;7.91992e-03;4.86105e-01
4.50000e+07;4.97473e-01;7.96074e-03;4.97409e-01
4.60000e+07;5.08780e-01;8.00199e-03;5.08717e-01
4.70000e+07;5.20090e-01;8.04367e-03;5.20027e-01
4.80000e+07;5.31403e-01;8.08576e-03;5.31342e-01
4.90000e+07;5.42721e-01;8.12827e-03;5.42661e-01
5.00000e+07;5.54044e-01;8.17119e-03;5.53984e-01
5.10000e+07;5.65372e-01;8.21453e-03;5.65312e-01
5.20000e+07;5.76705e-01;8.25828e-03;5.76646e-01
5.30000e+07;5.88044e-01;8.30245e-03;5.87985e-01
5.40000e+07;5.99389e-01;8.34706e-03;5.99331e-01
5.50000e+07;6.10740e-01;8.39209e-03;6.10683e-01
5.60000e+07;6.22099e-01;8.43756e-03;6.22042e-01
5.70000e+07;6.33465e-01;8.48349e-03;6.33408e-01
5.80000e+07;6.44838e-01;8.52987e-03;6.44782e-01
5.90000e+07;6.56219e-01;8.57671e-03;6.56163e-01
6.00000e+07;6.67609e-01;8.62404e-03;6.67553e-01
6.10000e+07;6.79007e-01;8.67186e-03;6.78951e-01
6.20000e+07;6.90413e-01;8.72018e-03;6.90358e-01
6.30000e+07;7.01829e-01;8.76901e-03;7.01775e-01
6.40000e+07;7.13255e-01;8.81838e-03;7.13200e-01
6.50000e+07;7.24690e-01;8.86829e-03;7.24636e-01
6.60000e+07;7.36136e-01;8.91875e-03;7.36082e-01
6.70000e+07;7.47592e-01;8.96979e-03;7.47538e-01
6.80000e+07;7.59058e-01;9.02141e-03;7.59005e-01
6.90000e+07;7.70536e-01;9.07364e-03;7.70483e-01
7.00000e+07;7.82025e-01;9.12650e-03;7.81972e-01
7.10000e+07;7.93526e-01;9.17999e-03;7.93473e-01
7.20000e+07;8.05039e-01;9.23414e-03;8.04986e-01
7.30000e+07;8.16564e-01;9.28897e-03;8.16511e-01
7.40000e+07;8.28102e-01;9.34449e-03;8.28049e-01
7.50000e+07;8.39653e-01;9.40072e-03;8.39600e-01
7.60000e+07;8.51217e-01;9.45770e-03;8.51165e-01
7.70000e+07;8.62795e-01;9.51543e-03;8.62743e-01
7.80000e+07;8.74387e-01;9.57393e-03;8.74335e-01
7.90000e+07;8.85994e-01;9.63324e-03;8.85941e-01
8.00000e+07;8.97615e-01;9.69337e-03;8.97562e-01
8.10000e+07;9.09251e-01;9.75435e-03;9.09199e-01
8.20000e+07;9.20902e-01;9.81620e-03;9.20850e-01
8.30000e+07;9.32570e-01;9.87895e-03;9.32517e-01
8.40000e+07;9.44253e-01;9.94262e-03;9.44201e-01
8.50000e+07;9.55953e-01;1.00072e-02;9.55901e-01
8.60000e+07;9.67670e-01;1.00728e-02;9.67617e-01
8.70000e+07;9.79404e-01;1.01394e-02;9.79351e-01
8.80000e+07;9.91156e-01;1.02071e-02;9.91103e-01
8.90000e+07;1.00293e+00;1.02758e-02;1.00287e+00
9.00000e+07;1.01471e+00;1.03456e-02;1.01466e+00
9.10000e+07;1.02652e+00;1.04165e-02;1.02647e+00
9.20000e+07;1.03835e+00;1.04886e-02;1.03829e+00
9.30000e+07;1.05019e+00;1.05619e-02;1.05014e+00
9.40000e+07;1.06206e+00;1.06364e-02;1.06201e+00
9.50000e+07;1.07395e+00;1.07122e-02;1.07389e+00
9.60000e+07;1.08586e+00;1.07893e-02;1.08580e+00
9.70000e+07;1.09779e+00;1.08677e-02;1.09773e+00
9.80000e+07;1.10974e+00;1.09476e-02;1.10968e+00
9.90000e+07;1.12171e+00;1.10288e-02;1.12166e+00
1.00000e+08;1.13371e+00;1.11116e-02;1.13365e+00
1.10000e+08;1.25507e+00;1.20311e-02;1.25501e+00
1.20000e+08;1.37939e+00;1.31616e-02;1.37933e+00
1.30000e+08;1.50747e+00;1.45901e-02;1.50740e+00
1.40000e+08;1.64042e+00;1.64557e-02;1.64034e+00
1.50000e+08;1.77986e+00;1.89950e-02;1.77976e+00
1.60000e+08;1.92832e+00;2.26451e-02;1.92819e+00
1.70000e+08;2.09012e+00;2.82998e-02;2.08993e+00
1.80000e+08;2.27345e+00;3.80687e-02;2.27314e+00
1.90000e+08;2.49650e+00;5.80723e-02;2.49582e+00
2.00000e+08;2.81081e+00;1.13166e-01;2.80853e+00
2.10000e+08;3.43614e+00;3.99050e-01;3.41289e+00
2.20000e+08;3.15033e+00;2.51645e+00;1.89527e+00
2.30000e+08;2.09457e+00;3.16376e-01;2.07054e+00
2.40000e+08;2.73049e+00;2.20848e-01;2.72155e+00
2.50000e+08;2.76242e+00;8.92569e-01;2.61425e+00
2.60000e+08;2.83394e+00;1.62872e-01;2.82925e+00
2.70000e+08;3.26370e+00;1.21621e-01;3.26143e+00
2.80000e+08;3.69775e+00;1.52576e-01;3.69460e+00
2.90000e+08;4.27515e+00;2.69153e-01;4.26667e+00
3.00000e+08;4.94262e+00;7.37645e-01;4.88727e+00
3.10000e+08;6.66019e+00;1.40271e+00;6.51080e+00
3.20000e+08;1.17421e+01;9.66195e+00;6.67261e+00
3.30000e+08;2.85805e+00;2.53173e+00;-1.32619e+00
3.40000e+08;1.06778e+00;6.87514e-01;8.16997e-01
3.50000e+08;1.81796e+00;3.26708e-01;1.78837e+00
3.60000e+08;2.36836e+00;2.01531e-01;2.35977e+00
3.70000e+08;2.76991e+00;1.44816e-01;2.76612e+00
3.80000e+08;3.09417e+00;1.15420e-01;3.09201e+00
3.90000e+08;3.37669e+00;9.94283e-02;3.37523e+00
4.00000e+08;3.63690e+00;9.12339e-02;3.63575e+00
4.10000e+08;3.88703e+00;8.85156e-02;3.88603e+00
4.20000e+08;4.13652e+00;9.09338e-02;4.13552e+00
4.30000e+08;4.39532e+00;1.02091e-01;4.39413e+00
4.40000e+08;4.66166e+00;1.53057e-01;4.65914e+00
4.50000e+08;4.87735e+00;1.44171e-01;4.87522e+00
4.60000e+08;5.19829e+00;1.45103e-01;5.19627e+00
4.70000e+08;5.56101e+00;1.76456e-01;5.55821e+00
