#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-25 15:51:27;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;5.01717e-02;2.74655e-03;-5.00965e-02
1.10000e+06;4.30682e-02;2.77872e-03;-4.29785e-02
1.20000e+06;3.69264e-02;2.81046e-03;-3.68193e-02
1.30000e+06;3.15242e-02;2.84203e-03;-3.13958e-02
1.40000e+06;2.67035e-02;2.87367e-03;-2.65484e-02
1.50000e+06;2.23495e-02;2.90563e-03;-2.21598e-02
1.60000e+06;1.83782e-02;2.93819e-03;-1.81418e-02
1.70000e+06;1.47295e-02;2.97159e-03;-1.44267e-02
1.80000e+06;1.13661e-02;3.00613e-03;-1.09613e-02
1.90000e+06;8.28270e-03;3.04213e-03;-7.70380e-03
2.00000e+06;5.55255e-03;3.07993e-03;-4.62004e-03
2.10000e+06;3.54455e-03;3.11993e-03;-1.68222e-03
2.20000e+06;3.35933e-03;3.16257e-03;1.13281e-03
2.30000e+06;5.00742e-03;3.20836e-03;3.84456e-03
2.40000e+06;7.24369e-03;3.25791e-03;6.46970e-03
2.50000e+06;9.61137e-03;3.31190e-03;9.02273e-03
2.60000e+06;1.19997e-02;3.37115e-03;1.15164e-02
2.70000e+06;1.43790e-02;3.43663e-03;1.39623e-02
2.80000e+06;1.67427e-02;3.50950e-03;1.63707e-02
2.90000e+06;1.90924e-02;3.59115e-03;1.87516e-02
3.00000e+06;2.14330e-02;3.68326e-03;2.11142e-02
3.10000e+06;2.37714e-02;3.78788e-03;2.34676e-02
3.20000e+06;2.61150e-02;3.90755e-03;2.58210e-02
3.30000e+06;2.84723e-02;4.04539e-03;2.81835e-02
3.40000e+06;3.08527e-02;4.20533e-03;3.05648e-02
3.50000e+06;3.32665e-02;4.39232e-03;3.29753e-02
3.60000e+06;3.57252e-02;4.61266e-03;3.54262e-02
3.70000e+06;3.82420e-02;4.87451e-03;3.79300e-02
3.80000e+06;4.08318e-02;5.18847e-03;4.05008e-02
3.90000e+06;4.35125e-02;5.56857e-03;4.31547e-02
4.00000e+06;4.63048e-02;6.03358e-03;4.59100e-02
4.10000e+06;4.92337e-02;6.60898e-03;4.87881e-02
4.20000e+06;5.23290e-02;7.32987e-03;5.18131e-02
4.30000e+06;5.56269e-02;8.24539e-03;5.50124e-02
4.40000e+06;5.91705e-02;9.42537e-03;5.84150e-02
4.50000e+06;6.30103e-02;1.09705e-02;6.20480e-02
4.60000e+06;6.72023e-02;1.30274e-02;6.59275e-02
4.70000e+06;7.18004e-02;1.58107e-02;7.00380e-02
4.80000e+06;7.68350e-02;1.96290e-02;7.42854e-02
4.90000e+06;8.22597e-02;2.49027e-02;7.83997e-02
5.00000e+06;8.78317e-02;3.21145e-02;8.17500e-02
5.10000e+06;9.28855e-02;4.15368e-02;8.30807e-02
5.20000e+06;9.60510e-02;5.24733e-02;8.04509e-02
5.30000e+06;9.53558e-02;6.22138e-02;7.22646e-02
5.40000e+06;8.95140e-02;6.66472e-02;5.97571e-02
5.50000e+06;7.97272e-02;6.39959e-02;4.75494e-02
5.60000e+06;6.92072e-02;5.67499e-02;3.96116e-02
5.70000e+06;6.07307e-02;4.85548e-02;3.64781e-02
5.80000e+06;5.54130e-02;4.14949e-02;3.67257e-02
5.90000e+06;5.30771e-02;3.61520e-02;3.88615e-02
6.00000e+06;5.29862e-02;3.24382e-02;4.18963e-02
6.10000e+06;5.43553e-02;3.00988e-02;4.52611e-02
6.20000e+06;5.65611e-02;2.88890e-02;4.86270e-02
6.30000e+06;5.91590e-02;2.86046e-02;5.17838e-02
6.40000e+06;6.18413e-02;2.90673e-02;5.45842e-02
6.50000e+06;6.44047e-02;3.01192e-02;5.69279e-02
6.60000e+06;6.67167e-02;3.16365e-02;5.87388e-02
6.70000e+06;6.86521e-02;3.35180e-02;5.99137e-02
6.80000e+06;7.00244e-02;3.56107e-02;6.02934e-02
6.90000e+06;7.05885e-02;3.76177e-02;5.97297e-02
7.00000e+06;7.01456e-02;3.91002e-02;5.82372e-02
7.10000e+06;6.86937e-02;3.96289e-02;5.61104e-02
7.20000e+06;6.65085e-02;3.90039e-02;5.38710e-02
7.30000e+06;6.40667e-02;3.73572e-02;5.20479e-02
7.40000e+06;6.18584e-02;3.50515e-02;5.09691e-02
7.50000e+06;6.02237e-02;3.24887e-02;5.07088e-02
7.60000e+06;5.93008e-02;2.99765e-02;5.11663e-02
7.70000e+06;5.90675e-02;2.76960e-02;5.21718e-02
7.80000e+06;5.94143e-02;2.57266e-02;5.35556e-02
7.90000e+06;6.02049e-02;2.40849e-02;5.51775e-02
8.00000e+06;6.13101e-02;2.27541e-02;5.69313e-02
8.10000e+06;6.26215e-02;2.17030e-02;5.87403e-02
8.20000e+06;6.40537e-02;2.08955e-02;6.05496e-02
8.30000e+06;6.55415e-02;2.02950e-02;6.23202e-02
8.40000e+06;6.70360e-02;1.98668e-02;6.40245e-02
8.50000e+06;6.85002e-02;1.95776e-02;6.56429e-02
8.60000e+06;6.99063e-02;1.93956e-02;6.71617e-02
8.70000e+06;7.12340e-02;1.92893e-02;6.85727e-02
8.80000e+06;7.24708e-02;1.92272e-02;6.98736e-02
8.90000e+06;7.36121e-02;1.91793e-02;7.10697e-02
9.00000e+06;7.46625e-02;1.91195e-02;7.21730e-02
9.10000e+06;7.56336e-02;1.90283e-02;7.32009e-02
9.20000e+06;7.65413e-02;1.88932e-02;7.41729e-02
9.30000e+06;7.74029e-02;1.87085e-02;7.51079e-02
9.40000e+06;7.82349e-02;1.84729e-02;7.60227e-02
9.50000e+06;7.90524e-02;1.81882e-02;7.69316e-02
9.60000e+06;7.98690e-02;1.78581e-02;7.78470e-02
9.70000e+06;8.06973e-02;1.74884e-02;7.87795e-02
9.80000e+06;8.15478e-02;1.70867e-02;7.97376e-02
9.90000e+06;8.24286e-02;1.66618e-02;8.07271e-02
1.00000e+07;8.33448e-02;1.62230e-02;8.17507e-02
1.10000e+07;9.42322e-02;1.22440e-02;9.34334e-02
1.20000e+07;1.06540e-01;9.90769e-03;1.06078e-01
1.30000e+07;1.18752e-01;8.72637e-03;1.18431e-01
1.40000e+07;1.30602e-01;8.07547e-03;1.30352e-01
1.50000e+07;1.42150e-01;7.68068e-03;1.41942e-01
1.60000e+07;1.53473e-01;7.42504e-03;1.53293e-01
1.70000e+07;1.64627e-01;7.25251e-03;1.64467e-01
1.80000e+07;1.75653e-01;7.13327e-03;1.75508e-01
1.90000e+07;1.86578e-01;7.05003e-03;1.86445e-01
2.00000e+07;1.97423e-01;6.99213e-03;1.97299e-01
2.10000e+07;2.08203e-01;6.95266e-03;2.08087e-01
2.20000e+07;2.18930e-01;6.92694e-03;2.18821e-01
2.30000e+07;2.29613e-01;6.91171e-03;2.29509e-01
2.40000e+07;2.40258e-01;6.90463e-03;2.40159e-01
2.50000e+07;2.50872e-01;6.90397e-03;2.50777e-01
