epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,25.99,16.41,42.39,1,79.908104,16.8425
2,12.42,0.00,12.42,0,22.818533,
3,12.55,0.00,12.55,0,22.476549,
4,12.61,0.00,12.61,0,21.158102,
5,12.52,0.00,12.52,0,19.376600,
6,12.14,0.00,12.14,0,17.961859,
7,12.28,0.00,12.28,0,17.820633,
8,12.42,0.00,12.42,0,17.272659,
9,12.20,0.00,12.20,0,16.943064,
10,12.46,0.00,12.46,0,17.217144,
11,12.21,0.00,12.21,0,16.051968,
12,12.21,0.00,12.21,0,16.194384,
13,12.20,0.00,12.20,0,16.180864,
14,12.24,0.00,12.24,0,16.238583,
15,12.47,0.00,12.47,0,16.418049,
16,12.23,0.00,12.23,0,16.546537,
17,12.22,0.00,12.22,0,16.335796,
18,12.23,0.00,12.23,0,16.708786,
19,12.29,0.00,12.29,0,16.485504,
20,12.27,0.00,12.27,0,16.761095,
21,16.24,0.00,16.24,0,19.634592,
22,16.35,0.00,16.35,0,19.436596,
23,16.17,0.00,16.17,0,19.594288,
24,16.39,0.00,16.39,0,19.576769,
25,16.36,15.61,31.97,1,19.440067,13.2259
26,16.40,0.00,16.40,0,20.007517,
27,16.55,0.00,16.55,0,19.741703,
28,16.32,0.00,16.32,0,20.600475,
29,16.36,0.00,16.36,0,20.328131,
30,16.50,0.00,16.50,0,20.400240,
31,16.70,0.00,16.70,0,20.970814,
32,16.52,0.00,16.52,0,20.436901,
33,16.24,0.00,16.24,0,20.354738,
34,16.50,0.00,16.50,0,20.386683,
35,16.48,0.00,16.48,0,19.834515,
36,16.36,0.00,16.36,0,19.340681,
37,16.38,0.00,16.38,0,19.860649,
38,16.45,0.00,16.45,0,19.024178,
39,16.65,0.00,16.65,0,19.555981,
40,16.56,0.00,16.56,0,19.571775,
41,16.23,0.00,16.23,0,19.106472,
42,16.23,0.00,16.23,0,19.004717,
43,16.37,0.00,16.37,0,18.833115,
44,16.40,0.00,16.40,0,18.603064,
45,16.31,0.00,16.31,0,18.237385,
46,16.31,0.00,16.31,0,18.039293,
47,16.31,0.00,16.31,0,18.002335,
48,16.42,0.00,16.42,0,18.162107,
49,16.46,0.00,16.46,0,18.135984,
50,16.31,15.19,31.50,1,17.920908,12.3541
51,16.80,0.00,16.80,0,17.970587,
52,16.79,0.00,16.79,0,17.660774,
53,16.66,0.00,16.66,0,17.523304,
54,16.42,0.00,16.42,0,17.561237,
55,16.63,0.00,16.63,0,17.247089,
56,16.33,0.00,16.33,0,17.293333,
57,16.22,0.00,16.22,0,17.245562,
58,16.54,0.00,16.54,0,17.019165,
59,16.51,0.00,16.51,0,17.296591,
60,16.45,0.00,16.45,0,17.312151,
61,16.72,0.00,16.72,0,17.501108,
62,16.79,0.00,16.79,0,17.005537,
63,16.87,0.00,16.87,0,16.802456,
64,16.83,0.00,16.83,0,17.602501,
65,16.77,0.00,16.77,0,16.578436,
66,16.49,0.00,16.49,0,16.676899,
67,16.80,0.00,16.80,0,16.370447,
68,16.75,0.00,16.75,0,16.709339,
69,17.21,0.00,17.21,0,16.297094,
70,16.62,0.00,16.62,0,16.647530,
71,16.81,0.00,16.81,0,16.737696,
72,16.78,0.00,16.78,0,16.692089,
73,16.80,0.00,16.80,0,15.996379,
74,16.68,0.00,16.68,0,16.371141,
75,16.33,15.31,31.63,1,16.440298,11.3441
76,16.69,0.00,16.69,0,16.433046,
77,16.33,0.00,16.33,0,16.553785,
78,16.63,0.00,16.63,0,16.358093,
79,16.62,0.00,16.62,0,16.284073,
80,17.01,0.00,17.01,0,16.625256,
81,16.53,0.00,16.53,0,16.036587,
82,16.76,0.00,16.76,0,16.329666,
83,16.72,0.00,16.72,0,16.164724,
84,16.86,0.00,16.86,0,15.847071,
85,16.43,0.00,16.43,0,15.796063,
86,16.40,0.00,16.40,0,15.997485,
87,16.51,0.00,16.51,0,16.248512,
88,16.38,0.00,16.38,0,15.812780,
89,16.32,0.00,16.32,0,15.886547,
90,16.44,0.00,16.44,0,16.024778,
91,16.52,0.00,16.52,0,16.421101,
92,16.46,0.00,16.46,0,15.444877,
93,16.52,0.00,16.52,0,15.692313,
94,16.35,0.00,16.35,0,15.920975,
95,16.35,0.00,16.35,0,15.778646,
96,16.50,0.00,16.50,0,15.479082,
97,16.46,0.00,16.46,0,15.740367,
98,16.44,0.00,16.44,0,15.565330,
99,16.65,0.00,16.65,0,16.114153,
100,16.60,15.73,32.33,1,15.656670,10.6671
101,16.67,0.00,16.67,0,15.654618,
102,16.69,0.00,16.69,0,15.472741,
103,16.72,0.00,16.72,0,15.365891,
104,16.67,0.00,16.67,0,15.369784,
105,16.46,0.00,16.46,0,15.480389,
106,16.64,0.00,16.64,0,15.057729,
107,16.67,0.00,16.67,0,15.656115,
108,15.12,0.00,15.12,0,15.168308,
109,15.34,0.00,15.34,0,15.040239,
110,14.74,0.00,14.74,0,15.346322,
111,14.80,0.00,14.80,0,15.175769,
112,15.37,0.00,15.37,0,15.373384,
113,16.68,0.00,16.68,0,15.306722,
114,16.59,0.00,16.59,0,15.879653,
115,16.66,0.00,16.66,0,14.849875,
116,16.67,0.00,16.67,0,15.578019,
117,16.62,0.00,16.62,0,15.056295,
118,16.80,0.00,16.80,0,15.240327,
119,16.55,0.00,16.55,0,14.904642,
120,16.71,0.00,16.71,0,15.110779,
121,16.56,0.00,16.56,0,14.812916,
122,16.84,0.00,16.84,0,14.961166,
123,16.82,0.00,16.82,0,15.205631,
124,16.71,0.00,16.71,0,14.810132,
