epoch,train_impedance_loss,train_impedance_legacy,train_impedance_peak,val_impedance_loss,val_impedance_legacy,val_impedance_peak
1,1.4531879425048828,1.4531879425048828,0.0,0.26186156352279616,0.26186156352279616,0.0
25,1.3176605701446533,1.3176605701446533,0.0,0.9564758956920906,0.9564758956920906,0.0
50,1.1531505584716797,1.1531505584716797,0.0,0.83685302001531,0.83685302001531,0.0
75,0.9524924755096436,0.9524924755096436,0.0,0.6759871101525964,0.6759871101525964,0.0
100,0.804381787776947,0.804381787776947,0.0,0.5571962168715039,0.5571962168715039,0.0
125,0.7740567326545715,0.7740567326545715,0.0,0.49522523765192655,0.49522523765192655,0.0
150,0.7107129096984863,0.7107129096984863,0.0,0.45457268298649395,0.45457268298649395,0.0
175,0.6692111492156982,0.6692111492156982,0.0,0.41642029632310396,0.41642029632310396,0.0
200,0.638871431350708,0.638871431350708,0.0,0.3910253074814062,0.3910253074814062,0.0
225,0.6604229211807251,0.5869574546813965,0.073465496301651,0.4255162284511035,0.37113640823813737,0.054379820976345264
250,0.7121877670288086,0.5714205503463745,0.1407674252986908,0.4404314623260107,0.3417192182702119,0.09871224436115046
275,0.7231121063232422,0.5476638078689575,0.1754484623670578,0.4457194471701247,0.3258378312724536,0.11988161614195245
300,0.7184727191925049,0.5445153117179871,0.17395712435245514,0.4163445709425895,0.3041010999777278,0.11224347279697168
325,0.6644755005836487,0.5033532381057739,0.16112245619297028,0.39739834871448454,0.29017674953478284,0.10722159951558856
350,0.6430275440216064,0.4866892993450165,0.15633824467658997,0.3814464840488356,0.2779124343126524,0.10353405053009752
375,0.6381289958953857,0.4838530719280243,0.1542758345603943,0.3744946217439214,0.27384582186331513,0.10064880241502504
400,0.6075131297111511,0.45887136459350586,0.1486419141292572,0.3519145800564133,0.2552807017794398,0.09663387623111733
425,0.6162612438201904,0.4658340513706207,0.1504271924495697,0.3435556134972416,0.24997483523654157,0.09358077917675503
450,0.5902096033096313,0.44664081931114197,0.14356866478919983,0.32796900927043354,0.2383211640427347,0.08964784522769881
475,0.6047510504722595,0.4561289846897125,0.14862211048603058,0.314668416854788,0.2281219798644058,0.08654643576897558
500,0.5862472057342529,0.4418327808380127,0.1444145292043686,0.3152838725535596,0.22948846795031283,0.08579540475592261
525,0.5482726693153381,0.412457138299942,0.13581566512584686,0.30149682666190336,0.2171651455344724,0.08433168106636063
550,0.5500152707099915,0.41341349482536316,0.13660208880901337,0.29695254039080415,0.21394976460542836,0.08300277450289882
575,0.5447952151298523,0.40900933742523193,0.135785773396492,0.2960679347886414,0.21372520587727672,0.08234272732353601
600,0.5311108231544495,0.3981177806854248,0.1329929381608963,0.29107343490983617,0.21110054209339815,0.07997289125914456
