epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,61.39,22.37,83.75,1,837.434753,1367.8283
2,26.58,0.00,26.58,0,766.461182,
3,26.63,0.00,26.63,0,852.514404,
4,26.13,0.00,26.13,0,404.980103,
5,26.73,0.00,26.73,0,630.247375,
6,26.07,0.00,26.07,0,1387.037964,
7,27.19,0.00,27.19,0,361.125000,
8,25.83,0.00,25.83,0,2582.474854,
9,26.58,0.00,26.58,0,426.981873,
10,26.41,0.00,26.41,0,439.146423,
11,25.86,0.00,25.86,0,266.921875,
12,26.30,0.00,26.30,0,845.334045,
13,26.10,0.00,26.10,0,926.451782,
14,26.06,0.00,26.06,0,1859.444214,
15,26.15,0.00,26.15,0,344.077606,
16,26.57,0.00,26.57,0,593.703857,
17,26.63,0.00,26.63,0,433.225006,
18,26.27,0.00,26.27,0,354.499695,
19,26.69,0.00,26.69,0,2074.223145,
20,26.52,0.00,26.52,0,502.303467,
21,38.70,0.00,38.70,0,538.460938,
22,38.74,0.00,38.74,0,777.248718,
23,38.45,0.00,38.45,0,400.016083,
24,38.09,0.00,38.09,0,346.032440,
25,38.64,21.93,60.57,1,1506.595825,473.0668
26,39.18,0.00,39.18,0,565.195801,
27,39.05,0.00,39.05,0,352.575500,
28,38.84,0.00,38.84,0,430.742859,
29,38.57,0.00,38.57,0,1567.067383,
30,38.29,0.00,38.29,0,614.119324,
31,37.84,0.00,37.84,0,1811.176270,
32,38.36,0.00,38.36,0,1517.258179,
33,38.56,0.00,38.56,0,295.573669,
34,38.75,0.00,38.75,0,355.606689,
35,38.98,0.00,38.98,0,461.384674,
36,38.82,0.00,38.82,0,271.443359,
37,38.64,0.00,38.65,0,434.829468,
38,37.89,0.00,37.89,0,292.531616,
39,37.93,0.00,37.93,0,195.427826,
40,39.02,0.00,39.02,0,3804.430176,
41,38.19,0.00,38.19,0,516.898865,
42,38.56,0.00,38.56,0,341.121857,
43,38.00,0.00,38.00,0,430.425842,
44,39.05,0.00,39.05,0,325.572754,
45,38.17,0.00,38.17,0,270.150085,
46,38.51,0.00,38.51,0,533.961853,
47,37.97,0.00,37.97,0,183.771164,
48,39.17,0.00,39.17,0,353.962494,
49,38.16,0.00,38.16,0,718.893311,
50,38.08,22.05,60.13,1,396.294495,365.2903
51,38.01,0.00,38.01,0,225.495087,
52,38.16,0.00,38.16,0,341.323425,
53,38.03,0.00,38.03,0,647.494202,
54,38.25,0.00,38.25,0,866.132874,
55,37.78,0.00,37.78,0,262.023895,
56,39.73,0.00,39.73,0,329.475800,
57,42.86,0.00,42.86,0,255.329315,
58,41.41,0.00,41.41,0,350.954956,
59,43.57,0.00,43.57,0,548.877441,
60,42.90,0.00,42.90,0,983.635742,
61,42.50,0.00,42.50,0,1305.155029,
62,44.00,0.00,44.00,0,355.374451,
63,42.35,0.00,42.35,0,249.224487,
64,43.22,0.00,43.22,0,346.052216,
65,42.57,0.00,42.57,0,1109.420532,
66,40.45,0.00,40.45,0,322.924591,
67,41.88,0.00,41.88,0,220.163681,
68,43.28,0.00,43.28,0,673.935608,
69,41.36,0.00,41.36,0,229.809235,
70,42.23,0.00,42.23,0,459.889221,
71,42.54,0.00,42.54,0,241.244324,
72,40.88,0.00,40.88,0,209.228668,
73,43.34,0.00,43.34,0,171.517914,
74,43.43,0.00,43.43,0,393.153168,
