epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,73.76,49.78,123.54,1,1338.277222,77.3159
2,56.59,0.00,56.59,0,581.441772,
3,56.43,0.00,56.43,0,457.785095,
4,56.06,0.00,56.06,0,436.012421,
5,56.82,0.00,56.82,0,355.207886,
6,56.22,0.00,56.22,0,398.098755,
7,56.93,0.00,56.93,0,336.959686,
8,56.48,0.00,56.48,0,322.020569,
9,56.09,0.00,56.09,0,319.470215,
10,54.65,0.00,54.65,0,299.357880,
11,90.94,0.00,90.94,0,343.798309,
12,88.38,0.00,88.38,0,301.314789,
13,88.37,0.00,88.37,0,309.979523,
14,87.92,0.00,87.92,0,259.015015,
15,88.08,0.00,88.08,0,273.138000,
16,88.36,0.00,88.36,0,325.498566,
17,88.47,0.00,88.47,0,296.252106,
18,88.35,0.00,88.35,0,316.682770,
19,88.11,0.00,88.11,0,288.639038,
20,88.32,0.00,88.32,0,256.113739,
21,88.17,0.00,88.17,0,313.558533,
22,88.53,0.00,88.53,0,264.454010,
23,88.74,0.00,88.74,0,223.079926,
24,88.60,0.00,88.60,0,281.879822,
25,82.25,51.25,133.50,1,296.676086,14.7705
26,87.31,0.00,87.31,0,253.867569,
27,87.95,0.00,87.95,0,263.155243,
28,88.54,0.00,88.54,0,273.538757,
29,87.17,0.00,87.17,0,277.931061,
30,88.52,0.00,88.52,0,340.997620,
31,88.06,0.00,88.06,0,289.670349,
32,88.21,0.00,88.21,0,301.207581,
33,88.62,0.00,88.62,0,249.466797,
34,88.57,0.00,88.57,0,262.501740,
35,88.46,0.00,88.46,0,246.743103,
36,88.21,0.00,88.21,0,257.747772,
37,88.20,0.00,88.20,0,250.096161,
38,88.72,0.00,88.72,0,279.582733,
39,87.83,0.00,87.83,0,272.537140,
40,88.05,0.00,88.05,0,269.083130,
41,87.61,0.00,87.61,0,265.081146,
42,88.23,0.00,88.23,0,253.650742,
43,88.19,0.00,88.19,0,276.413208,
44,98.13,0.00,98.13,0,312.602722,
45,94.18,0.00,94.18,0,290.450012,
46,91.96,0.00,91.96,0,318.155914,
47,92.12,0.00,92.12,0,274.032501,
48,92.08,0.00,92.08,0,247.109512,
49,92.52,0.00,92.52,0,275.245483,
50,89.42,54.26,143.68,1,276.516754,13.0852
51,91.16,0.00,91.16,0,247.183945,
52,92.12,0.00,92.12,0,252.336121,
53,91.63,0.00,91.63,0,294.486298,
54,91.86,0.00,91.86,0,271.540710,
55,91.92,0.00,91.92,0,246.396774,
56,91.61,0.00,91.61,0,266.486176,
57,92.19,0.00,92.19,0,242.461334,
58,92.07,0.00,92.07,0,267.737671,
59,92.14,0.00,92.14,0,298.081024,
60,91.78,0.00,91.78,0,245.377792,
61,92.24,0.00,92.24,0,257.132141,
62,92.49,0.00,92.49,0,276.810089,
63,92.67,0.00,92.67,0,315.696869,
64,91.23,0.00,91.23,0,242.982315,
65,92.55,0.00,92.55,0,206.398819,
66,92.55,0.00,92.55,0,232.535004,
67,92.04,0.00,92.04,0,280.400574,
68,92.35,0.00,92.35,0,241.964600,
69,92.44,0.00,92.44,0,271.717194,
