#Design: ProKI_design;Power Bus Pin Impedance Power_GND
#Produced on;2026-04-12 16:51:37;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;5.94097e-02;2.90211e-03;-5.93388e-02
1.10000e+06;5.15855e-02;2.93008e-03;-5.15022e-02
1.20000e+06;4.48567e-02;2.95719e-03;-4.47592e-02
1.30000e+06;3.89711e-02;2.98362e-03;-3.88567e-02
1.40000e+06;3.37484e-02;3.00953e-03;-3.36140e-02
1.50000e+06;2.90573e-02;3.03505e-03;-2.88984e-02
1.60000e+06;2.47999e-02;3.06033e-03;-2.46103e-02
1.70000e+06;2.09026e-02;3.08548e-03;-2.06736e-02
1.80000e+06;1.73106e-02;3.11064e-03;-1.70288e-02
1.90000e+06;1.39851e-02;3.13593e-03;-1.36289e-02
2.00000e+06;1.09047e-02;3.16147e-03;-1.04363e-02
2.10000e+06;8.07605e-03;3.18741e-03;-7.42045e-03
2.20000e+06;5.57560e-03;3.21390e-03;-4.55611e-03
2.30000e+06;3.71834e-03;3.24108e-03;-1.82248e-03
2.40000e+06;3.36511e-03;3.26914e-03;7.97956e-04
2.50000e+06;4.67984e-03;3.29825e-03;3.32000e-03
2.60000e+06;6.64944e-03;3.32863e-03;5.75632e-03
2.70000e+06;8.78593e-03;3.36052e-03;8.11785e-03
2.80000e+06;1.09532e-02;3.39418e-03;1.04141e-02
2.90000e+06;1.31100e-02;3.42993e-03;1.26534e-02
3.00000e+06;1.52429e-02;3.46811e-03;1.48432e-02
3.10000e+06;1.73487e-02;3.50912e-03;1.69901e-02
3.20000e+06;1.94280e-02;3.55346e-03;1.91002e-02
3.30000e+06;2.14831e-02;3.60165e-03;2.11791e-02
3.40000e+06;2.35175e-02;3.65437e-03;2.32318e-02
3.50000e+06;2.55346e-02;3.71237e-03;2.52632e-02
3.60000e+06;2.75383e-02;3.77657e-03;2.72781e-02
3.70000e+06;2.95326e-02;3.84808e-03;2.92808e-02
3.80000e+06;3.15216e-02;3.92822e-03;3.12758e-02
3.90000e+06;3.35096e-02;4.01861e-03;3.32677e-02
4.00000e+06;3.55010e-02;4.12121e-03;3.52610e-02
4.10000e+06;3.75007e-02;4.23848e-03;3.72604e-02
4.20000e+06;3.95137e-02;4.37344e-03;3.92709e-02
4.30000e+06;4.15456e-02;4.52989e-03;4.12979e-02
4.40000e+06;4.36025e-02;4.71268e-03;4.33470e-02
4.50000e+06;4.56912e-02;4.92795e-03;4.54246e-02
4.60000e+06;4.78193e-02;5.18369e-03;4.75375e-02
4.70000e+06;4.99953e-02;5.49030e-03;4.96929e-02
4.80000e+06;5.22287e-02;5.86151e-03;5.18987e-02
4.90000e+06;5.45300e-02;6.31563e-03;5.41630e-02
5.00000e+06;5.69104e-02;6.87726e-03;5.64933e-02
5.10000e+06;5.93810e-02;7.57977e-03;5.88952e-02
5.20000e+06;6.19510e-02;8.46849e-03;6.13695e-02
5.30000e+06;6.46244e-02;9.60477e-03;6.39066e-02
5.40000e+06;6.73917e-02;1.10699e-02;6.64763e-02
5.50000e+06;7.02162e-02;1.29664e-02;6.90086e-02
5.60000e+06;7.30086e-02;1.54082e-02;7.13642e-02
5.70000e+06;7.55864e-02;1.84824e-02;7.32919e-02
5.80000e+06;7.76298e-02;2.21537e-02;7.44016e-02
5.90000e+06;7.86802e-02;2.60994e-02;7.42253e-02
6.00000e+06;7.82907e-02;2.95833e-02;7.24863e-02
6.10000e+06;7.63841e-02;3.16597e-02;6.95139e-02
6.20000e+06;7.35460e-02;3.18026e-02;6.63144e-02
6.30000e+06;7.07932e-02;3.03332e-02;6.39654e-02
6.40000e+06;6.89503e-02;2.80868e-02;6.29704e-02
6.50000e+06;6.83046e-02;2.58181e-02;6.32372e-02
6.60000e+06;6.87256e-02;2.39538e-02;6.44160e-02
6.70000e+06;6.99268e-02;2.26566e-02;6.61547e-02
6.80000e+06;7.16268e-02;2.19515e-02;6.81801e-02
6.90000e+06;7.35976e-02;2.18109e-02;7.02915e-02
7.00000e+06;7.56567e-02;2.21895e-02;7.23296e-02
7.10000e+06;7.76447e-02;2.30279e-02;7.41513e-02
7.20000e+06;7.94077e-02;2.42388e-02;7.56179e-02
7.30000e+06;8.07956e-02;2.56865e-02;7.66037e-02
7.40000e+06;8.16812e-02;2.71757e-02;7.70279e-02
7.50000e+06;8.20003e-02;2.84698e-02;7.68994e-02
7.60000e+06;8.17931e-02;2.93486e-02;7.63464e-02
7.70000e+06;8.12132e-02;2.96839e-02;7.55940e-02
7.80000e+06;8.04840e-02;2.94822e-02;7.48898e-02
7.90000e+06;7.98224e-02;2.88620e-02;7.44218e-02
8.00000e+06;7.93780e-02;2.79897e-02;7.42795e-02
8.10000e+06;7.92160e-02;2.70191e-02;7.44657e-02
8.20000e+06;7.93346e-02;2.60626e-02;7.49315e-02
8.30000e+06;7.96920e-02;2.51885e-02;7.56066e-02
8.40000e+06;8.02274e-02;2.44282e-02;7.64179e-02
8.50000e+06;8.08753e-02;2.37842e-02;7.72990e-02
8.60000e+06;8.15767e-02;2.32368e-02;7.81973e-02
8.70000e+06;8.22874e-02;2.27521e-02;7.90795e-02
8.80000e+06;8.29838e-02;2.22920e-02;7.99336e-02
8.90000e+06;8.36636e-02;2.18240e-02;8.07671e-02
9.00000e+06;8.43409e-02;2.13287e-02;8.15995e-02
9.10000e+06;8.50370e-02;2.08018e-02;8.24535e-02
9.20000e+06;8.57719e-02;2.02516e-02;8.33468e-02
9.30000e+06;8.65581e-02;1.96924e-02;8.42883e-02
9.40000e+06;8.73991e-02;1.91387e-02;8.52779e-02
9.50000e+06;8.82911e-02;1.86020e-02;8.63092e-02
9.60000e+06;8.92256e-02;1.80881e-02;8.73729e-02
9.70000e+06;9.01931e-02;1.75986e-02;8.84595e-02
