mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,max_diff_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
10.0,2,0,sample_0,0.004594218117751014,0.007005390738434745,0.0029661074471193857,0.014803748003544883,0.07074441756488853,0.023243380331823653,5.763882271474774,0.33959928936830686,0.2968205213546753,0.04277876801363156,0.16298167291135934,0.15952069163322444,0.08718676790365334,0.08341074934650412,0.874031632712763,0.9566904629229753,0.9883600333124942,0.9799527939949207,0.008204498698368895,0.02420182923953631,0.0,0.33959928936830686,0.2968205213546753
10.0,3,0,sample_0,0.005562396488263767,0.007255085754120058,0.004928657815131368,0.01302525730507265,0.09152569752398743,0.022370824603940468,6.9317482219895314,0.3556276223804381,0.32650649547576904,0.02912112690466906,0.1758475743888318,0.1775370478630066,0.09331555465015744,0.0956266364364913,0.9181134280016182,1.0247663082001512,0.9861019805049726,0.9776942239378059,0.006997179099402983,0.02167875334242094,63.0,0.3556276223804381,0.32650649547576904
10.0,4,0,sample_0,0.002996283387524435,0.004451629403151566,0.002126208227673839,0.008864732918648598,0.05653955649445486,0.01474769843778976,3.9306190459580828,0.33519375338998436,0.3039708137512207,0.031222939638763658,0.1642595209558827,0.16310405731201172,0.08443299365498852,0.08425728028470819,0.9068510694993859,0.9979189015730233,0.9942285716507425,0.9919294959957219,0.0019102263560906816,0.011116572961681167,0.0,0.33519375338998436,0.3039708137512207
10.0,5,0,sample_0,0.0047282285503532995,0.006471322356679934,0.003587955242492148,0.014738309194873693,0.0406853007700434,0.019898596678976338,7.144372810013905,0.35537374490761664,0.31838834285736084,0.0369854020502558,0.1757206066413674,0.17385726571083066,0.0847064298160054,0.0869524006173883,0.8959253389417652,1.026514761704176,0.9902303442700404,0.9701858746013731,0.0077006191717171515,0.022624868962137206,63.0,0.35537374490761664,0.31838834285736084
10.0,6,0,sample_0,0.005494405963923556,0.006496956279930563,0.005394353611636815,0.01124538216729626,0.03322899838161675,0.02138101136399088,9.647225434662051,0.3350561906881353,0.30182719230651855,0.03322899838161675,0.1551833017217082,0.15554924607276915,0.07595336306346626,0.08100046609943007,0.9008255949147773,1.0664500271271264,0.9957167208481619,0.9873496202273511,0.0022726903441976664,0.01126687349895177,0.0,0.3350561906881353,0.30182719230651855
10.0,7,0,sample_0,0.00613905333891217,0.009118727444802481,0.003814368291636519,0.018185609862562683,0.08544530938550243,0.02938789498234821,9.900162730925608,0.3439552204407826,0.2962167263031006,0.047738494137682,0.1463499898324033,0.14351469874382017,0.07303503460880977,0.07494025658338498,0.861207240650383,1.0260864116075246,0.9689332819113959,0.9345491873002575,0.009560691872003035,0.027518886980053253,0.0,0.3439552204407826,0.2962167263031006
10.0,8,0,sample_0,0.004730915132829653,0.0068130297836965555,0.0032351952304958097,0.015724943709624708,0.061302028505846706,0.021603216731423576,5.98881066448936,0.3489107640700695,0.304604172706604,0.044306591363465486,0.16115552527430152,0.15641098618507385,0.0809000514371115,0.0793058186908424,0.873014547196464,0.9802937981132386,0.986979076582494,0.9821705608406034,0.010068762120817212,0.025664761876385372,0.0,0.3489107640700695,0.304604172706604
10.0,9,0,sample_0,0.003881220291586458,0.004940467923951781,0.0033657811480749117,0.008778612636433751,0.033515581703191744,0.017511810511717317,5.79846178508167,0.316344274687675,0.298306941986084,0.018037332701591025,0.15639522873542427,0.15720677971839897,0.0808834218294083,0.08035642162208513,0.9429819530655353,0.9934844471783764,0.9926790390463878,0.988307217767146,0.009317701358536896,0.02341591692447443,0.0,0.316344274687675,0.298306941986084
10.0,10,0,sample_0,0.004557039754757876,0.007936007202924075,0.0024587022373835886,0.015573763941704538,0.10400792181221966,0.02636677429087189,5.8296963215401645,0.33420735920560674,0.30097460746765137,0.03323275173795537,0.1510063248589591,0.15075733065605162,0.07726440052036244,0.07631080477804571,0.9005624776876612,0.9876580192702663,0.977381250944655,0.9788292103696664,0.01011736404526098,0.028410670867448532,0.0,0.33420735920560674,0.30097460746765137
10.0,11,0,sample_0,0.00576945453617371,0.008813131429416341,0.0034254811804783,0.01769750092866296,0.08600498598899631,0.031585537712231285,7.258098131131499,0.31734172462222554,0.2964441776275635,0.020897546994662064,0.14614996653714757,0.14347068667411803,0.07540900178544999,0.07421651201231497,0.9341481268511438,0.9841863737100269,0.9694750887110611,0.9634455748340992,0.011332053316750875,0.029125887332145557,0.0,0.31734172462222554,0.2964441776275635
10.0,12,0,sample_0,0.005439380819338863,0.007402539459300799,0.0036046910036462085,0.015522128768308583,0.04094095871177225,0.024258190206605593,8.500678440174472,0.33621978992155,0.30193185806274414,0.034287931858805853,0.14373094731353034,0.14440342783927917,0.07181850166868176,0.07426864422840394,0.8980192930737175,1.0341157571209905,0.9803731121426581,0.9649529220579566,0.015137547782896598,0.03376202260936784,0.0,0.33621978992155,0.30193185806274414
10.0,13,0,sample_0,0.006307378810310016,0.007833909114359862,0.005632667820453331,0.014638069235220938,0.03967309951784101,0.025854253186631534,10.466525487173305,0.33044716620208825,0.3061450719833374,0.024302094218750847,0.1379666564126264,0.14136809110641474,0.06894336836799661,0.07066079769240115,0.9264569446969061,1.0249107254991876,0.9739492463436509,0.918840983615736,0.004134404137193917,0.01640671914891384,0.0,0.33044716620208825,0.3061450719833374
