gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_4359,49,3.9193387031555176,3.876688003540039,0.004189363215118647,2,False,False,1.0
data_sample_1,sample_13854,49,3.7116219997406006,3.672572612762451,0.0005880248500034213,2,False,False,1.0
data_sample_2,sample_13219,49,3.7112510204315186,3.6721372604370117,0.0006523627671413124,2,False,False,1.0
data_sample_3,sample_4946,49,3.7444725036621094,3.7002618312835693,0.005749326664954424,2,False,False,1.0
data_sample_4,sample_23289,49,3.557523012161255,3.5180296897888184,0.0010317848064005375,2,False,False,1.0
data_sample_5,sample_13530,49,3.6554715633392334,3.5780749320983887,0.0004734848625957966,4,False,False,1.0
data_sample_6,sample_10277,49,3.619750499725342,3.5807461738586426,0.0005428429576568305,2,False,False,1.0
data_sample_7,sample_24756,49,3.5354244709014893,3.49558687210083,0.0013761974405497313,2,False,False,1.0
data_sample_8,sample_10277,49,3.645632028579712,3.6059961318969727,0.0011743322247639298,2,False,False,1.0
data_sample_9,sample_22348,49,3.6816327571868896,3.6413283348083496,0.0018429446499794722,2,False,False,1.0
data_sample_10,sample_11091,49,3.5880842208862305,3.5491034984588623,0.0005191951640881598,2,False,False,1.0
data_sample_11,sample_316,49,3.5651416778564453,3.5260701179504395,0.0006100873579271138,2,False,False,1.0
data_sample_12,sample_24763,49,3.656096935272217,3.616917133331299,0.0007182860281318426,2,False,False,1.0
data_sample_13,sample_17404,49,3.5394818782806396,3.499335289001465,0.001685072318650782,2,False,False,1.0
data_sample_14,sample_18607,49,3.617884874343872,3.577937126159668,0.0014862456591799855,2,False,False,1.0
data_sample_15,sample_24052,49,3.624624013900757,3.585721492767334,0.0004411177069414407,2,False,False,1.0
data_sample_16,sample_18362,49,3.559189796447754,3.519632577896118,0.0010957263875752687,2,False,False,1.0
data_sample_17,sample_20920,49,3.492093324661255,3.4528729915618896,0.0007588440203107893,2,False,False,1.0
data_sample_18,sample_12368,49,3.6777193546295166,3.6770548820495605,0.0006643848610110581,0,True,True,1.0
data_sample_19,sample_3033,49,3.5491998195648193,3.510192394256592,0.000546013645362109,2,False,False,1.0
data_sample_20,sample_22525,49,3.7874014377593994,3.7483909130096436,0.0005490522016771138,2,False,False,1.0
data_sample_21,sample_3381,49,3.6644465923309326,3.625016212463379,0.0009689001017250121,2,False,False,1.0
data_sample_22,sample_23187,49,3.6468288898468018,3.6063709259033203,0.0019964573439210653,2,False,False,1.0
data_sample_23,sample_4946,49,3.7630422115325928,3.7216060161590576,0.0029747372027486563,2,False,False,1.0
data_sample_24,sample_13395,49,3.7252795696258545,3.7224225997924805,0.0028568943962454796,0,True,True,1.0
data_sample_25,sample_19319,49,3.702934741973877,3.663710594177246,0.0007628073217347264,2,False,False,1.0
data_sample_26,sample_3733,49,3.467019557952881,3.427321195602417,0.0012368205934762955,2,False,False,1.0
data_sample_27,sample_20517,49,3.6170241832733154,3.6162445545196533,0.0007797175203450024,0,True,True,1.0
data_sample_28,sample_18040,49,3.5992929935455322,3.597975730895996,0.0013171439059078693,0,True,True,1.0
data_sample_29,sample_12262,49,3.597810745239258,3.557065486907959,0.0022839303128421307,2,False,False,1.0
data_sample_30,sample_16228,49,3.6992745399475098,3.6602346897125244,0.0005785129033029079,2,False,False,1.0
data_sample_31,sample_4578,49,3.6716346740722656,3.6313295364379883,0.0018437373219057918,2,False,False,1.0
data_sample_32,sample_12745,49,3.6187069416046143,3.579493999481201,0.0007515779579989612,2,False,False,1.0
data_sample_33,sample_26427,49,3.7358322143554688,3.6947216987609863,0.002649084199219942,2,False,False,1.0
data_sample_34,sample_8134,49,3.4718871116638184,3.4322752952575684,0.001150420168414712,2,False,False,1.0
data_sample_35,sample_22937,49,3.674699068069458,3.6331610679626465,0.0030764625407755375,2,False,False,1.0
data_sample_36,sample_24052,49,3.6872341632843018,3.6481595039367676,0.0006131259142421186,2,False,False,1.0
data_sample_37,sample_2808,49,3.6229605674743652,3.583641529083252,0.0008576628169976175,2,False,False,1.0
data_sample_38,sample_715,49,3.5074117183685303,3.4679644107818604,0.000985810300335288,2,False,False,1.0
data_sample_39,sample_8139,49,3.524038314819336,3.480635643005371,0.004941337741911411,2,False,False,1.0
data_sample_40,sample_6330,49,3.671300172805786,3.6311404705047607,0.0016982833622023463,2,False,False,1.0
data_sample_41,sample_9497,49,3.4806923866271973,3.4379897117614746,0.004241150803864002,2,False,False,1.0
data_sample_42,sample_27576,49,3.6270558834075928,3.5880298614501953,0.0005645091296173632,2,False,False,1.0
data_sample_43,sample_7219,49,3.63765549659729,3.5963540077209473,0.0028399843722581863,2,False,False,1.0
data_sample_44,sample_5131,49,3.591891050338745,3.5526585578918457,0.0007711303187534213,2,False,False,1.0
data_sample_45,sample_4098,49,3.5097391605377197,3.4707794189453125,0.0004981895326636732,2,False,False,1.0
data_sample_46,sample_1553,49,3.4923391342163086,3.453360080718994,0.0005176098202355206,2,False,False,1.0
data_sample_47,sample_27038,49,3.4479386806488037,3.4088311195373535,0.0006460214499384165,2,False,False,1.0
data_sample_48,sample_22862,49,3.704878330230713,3.6656899452209473,0.0007268732297234237,2,False,False,1.0
data_sample_49,sample_10471,49,3.7571704387664795,3.7178637981414795,0.0008451123139820993,2,False,False,1.0
data_sample_50,sample_9550,49,3.508305788040161,3.4688844680786133,0.0009599165641702712,2,False,False,1.0
data_sample_51,sample_28162,49,3.6362740993499756,3.596837043762207,0.0009756376966834068,2,False,False,1.0
data_sample_52,sample_2808,49,3.5449342727661133,3.505648374557495,0.0008245030767284334,2,False,False,1.0
data_sample_53,sample_3129,49,3.5289106369018555,3.485503673553467,0.004945565015077591,2,False,False,1.0
data_sample_54,sample_7528,49,3.84981107711792,3.810211658477783,0.0011380017967894673,2,False,False,1.0
data_sample_55,sample_2763,49,3.632136106491089,3.5932278633117676,0.00044679848360829055,2,False,False,1.0
data_sample_56,sample_18811,49,3.9057722091674805,3.8644556999206543,0.0028551770374178886,2,False,False,1.0
data_sample_57,sample_14593,49,3.555450677871704,3.5163259506225586,0.0006633279845118523,2,False,False,1.0
data_sample_58,sample_4946,49,3.7157177925109863,3.6746912002563477,0.002565193921327591,2,False,False,1.0
data_sample_59,sample_19164,49,3.561703681945801,3.5219602584838867,0.0012820025440305471,2,False,False,1.0
data_sample_60,sample_12345,49,3.7282731533050537,3.689288854598999,0.0005227621295489371,2,False,False,1.0
data_sample_61,sample_22029,49,3.5738513469696045,3.5347213745117188,0.0006684802938252687,2,False,False,1.0
data_sample_62,sample_4578,49,3.4619765281677246,3.420285701751709,0.0032294467091560364,2,False,False,1.0
data_sample_63,sample_18055,49,3.6327052116394043,3.5898025035858154,0.0044411662966012955,2,False,False,1.0
