#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-08 16:53:48;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.19323e-01;4.27099e-03;-1.19247e-01
1.10000e+06;1.06028e-01;4.29730e-03;-1.05941e-01
1.20000e+06;9.47380e-02;4.32275e-03;-9.46393e-02
1.30000e+06;8.49900e-02;4.34749e-03;-8.48788e-02
1.40000e+06;7.64539e-02;4.37162e-03;-7.63288e-02
1.50000e+06;6.88872e-02;4.39527e-03;-6.87469e-02
1.60000e+06;6.21084e-02;4.41854e-03;-6.19511e-02
1.70000e+06;5.59787e-02;4.44151e-03;-5.58022e-02
1.80000e+06;5.03901e-02;4.46427e-03;-5.01919e-02
1.90000e+06;4.52577e-02;4.48692e-03;-4.50348e-02
2.00000e+06;4.05139e-02;4.50954e-03;-4.02621e-02
2.10000e+06;3.61042e-02;4.53221e-03;-3.58186e-02
2.20000e+06;3.19847e-02;4.55504e-03;-3.16587e-02
2.30000e+06;2.81199e-02;4.57810e-03;-2.77447e-02
2.40000e+06;2.44817e-02;4.60150e-03;-2.40454e-02
2.50000e+06;2.10487e-02;4.62535e-03;-2.05342e-02
2.60000e+06;1.78065e-02;4.64976e-03;-1.71887e-02
2.70000e+06;1.47502e-02;4.67485e-03;-1.39898e-02
2.80000e+06;1.18896e-02;4.70075e-03;-1.09209e-02
2.90000e+06;9.26471e-03;4.72762e-03;-7.96771e-03
3.00000e+06;6.98626e-03;4.75563e-03;-5.11780e-03
3.10000e+06;5.33537e-03;4.78494e-03;-2.36018e-03
3.20000e+06;4.82606e-03;4.81578e-03;3.14819e-04
3.30000e+06;5.65763e-03;4.84839e-03;2.91580e-03
3.40000e+06;7.31788e-03;4.88302e-03;5.45045e-03
3.50000e+06;9.32863e-03;4.91998e-03;7.92573e-03
3.60000e+06;1.14751e-02;4.95962e-03;1.03479e-02
3.70000e+06;1.36708e-02;5.00235e-03;1.27227e-02
3.80000e+06;1.58795e-02;5.04864e-03;1.50555e-02
3.90000e+06;1.80850e-02;5.09902e-03;1.73512e-02
4.00000e+06;2.02803e-02;5.15414e-03;1.96144e-02
4.10000e+06;2.24632e-02;5.21473e-03;2.18495e-02
4.20000e+06;2.46335e-02;5.28168e-03;2.40607e-02
4.30000e+06;2.67927e-02;5.35603e-03;2.62519e-02
4.40000e+06;2.89429e-02;5.43903e-03;2.84273e-02
4.50000e+06;3.10869e-02;5.53218e-03;3.05907e-02
4.60000e+06;3.32277e-02;5.63730e-03;3.27460e-02
4.70000e+06;3.53690e-02;5.75658e-03;3.48974e-02
4.80000e+06;3.75144e-02;5.89271e-03;3.70487e-02
4.90000e+06;3.96682e-02;6.04904e-03;3.92043e-02
5.00000e+06;4.18349e-02;6.22968e-03;4.13685e-02
5.10000e+06;4.40194e-02;6.43982e-03;4.35458e-02
5.20000e+06;4.62269e-02;6.68597e-03;4.57409e-02
5.30000e+06;4.84632e-02;6.97641e-03;4.79584e-02
5.40000e+06;5.07340e-02;7.32176e-03;5.02029e-02
5.50000e+06;5.30454e-02;7.73563e-03;5.24784e-02
5.60000e+06;5.54030e-02;8.23562e-03;5.47875e-02
5.70000e+06;5.78110e-02;8.84441e-03;5.71305e-02
5.80000e+06;6.02709e-02;9.59111e-03;5.95029e-02
5.90000e+06;6.27783e-02;1.05123e-02;6.18919e-02
6.00000e+06;6.53182e-02;1.16523e-02;6.42705e-02
6.10000e+06;6.78568e-02;1.30605e-02;6.65881e-02
