#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-26 17:05:23;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;5.08593e-02;2.70380e-03;-5.07874e-02
1.10000e+06;4.38213e-02;2.73397e-03;-4.37359e-02
1.20000e+06;3.77444e-02;2.76383e-03;-3.76430e-02
1.30000e+06;3.24062e-02;2.79364e-03;-3.22856e-02
1.40000e+06;2.76485e-02;2.82366e-03;-2.75039e-02
1.50000e+06;2.33557e-02;2.85416e-03;-2.31807e-02
1.60000e+06;1.94428e-02;2.88541e-03;-1.92275e-02
1.70000e+06;1.58474e-02;2.91771e-03;-1.55765e-02
1.80000e+06;1.25274e-02;2.95137e-03;-1.21747e-02
1.90000e+06;9.46351e-03;2.98678e-03;-8.97982e-03
2.00000e+06;6.68131e-03;3.02434e-03;-5.95762e-03
2.10000e+06;4.34489e-03;3.06452e-03;-3.08005e-03
2.20000e+06;3.12471e-03;3.10790e-03;-3.23673e-04
2.30000e+06;3.92303e-03;3.15513e-03;2.33138e-03
2.40000e+06;5.85803e-03;3.20698e-03;4.90222e-03
2.50000e+06;8.09157e-03;3.26441e-03;7.40386e-03
2.60000e+06;1.03970e-02;3.32855e-03;9.84975e-03
2.70000e+06;1.27154e-02;3.40079e-03;1.22522e-02
2.80000e+06;1.50316e-02;3.48284e-03;1.46226e-02
2.90000e+06;1.73448e-02;3.57685e-03;1.69720e-02
3.00000e+06;1.96598e-02;3.68548e-03;1.93113e-02
3.10000e+06;2.19844e-02;3.81213e-03;2.16514e-02
3.20000e+06;2.43285e-02;3.96115e-03;2.40039e-02
3.30000e+06;2.67036e-02;4.13818e-03;2.63810e-02
3.40000e+06;2.91230e-02;4.35062e-03;2.87962e-02
3.50000e+06;3.16024e-02;4.60832e-03;3.12646e-02
3.60000e+06;3.41603e-02;4.92459e-03;3.38035e-02
3.70000e+06;3.68192e-02;5.31766e-03;3.64332e-02
3.80000e+06;3.96060e-02;5.81297e-03;3.91771e-02
3.90000e+06;4.25543e-02;6.44668e-03;4.20631e-02
4.00000e+06;4.57053e-02;7.27114e-03;4.51232e-02
4.10000e+06;4.91102e-02;8.36371e-03;4.83928e-02
4.20000e+06;5.28311e-02;9.84088e-03;5.19065e-02
4.30000e+06;5.69397e-02;1.18807e-02;5.56864e-02
4.40000e+06;6.15068e-02;1.47567e-02;5.97104e-02
4.50000e+06;6.65687e-02;1.88808e-02;6.38350e-02
4.60000e+06;7.20313e-02;2.48226e-02;6.76191e-02
4.70000e+06;7.74384e-02;3.31590e-02;6.99800e-02
4.80000e+06;8.15455e-02;4.37560e-02;6.88120e-02
4.90000e+06;8.20484e-02;5.41613e-02;6.16319e-02
5.00000e+06;7.68260e-02;5.92483e-02;4.89068e-02
5.10000e+06;6.68036e-02;5.61518e-02;3.61897e-02
5.20000e+06;5.58724e-02;4.80327e-02;2.85408e-02
5.30000e+06;4.73189e-02;3.94162e-02;2.61809e-02
5.40000e+06;4.22295e-02;3.23967e-02;2.70885e-02
5.50000e+06;4.02084e-02;2.72476e-02;2.95683e-02
5.60000e+06;4.03421e-02;2.36518e-02;3.26815e-02
5.70000e+06;4.17843e-02;2.12452e-02;3.59801e-02
5.80000e+06;4.39492e-02;1.97551e-02;3.92590e-02
5.90000e+06;4.64783e-02;1.90057e-02;4.24148e-02
6.00000e+06;4.91478e-02;1.88937e-02;4.53711e-02
6.10000e+06;5.17886e-02;1.93559e-02;4.80355e-02
6.20000e+06;5.42287e-02;2.03285e-02;5.02742e-02
6.30000e+06;5.62605e-02;2.16895e-02;5.19115e-02
6.40000e+06;5.76514e-02;2.31959e-02;5.27791e-02
6.50000e+06;5.82240e-02;2.44685e-02;5.28330e-02
6.60000e+06;5.79937e-02;2.51034e-02;5.22789e-02
6.70000e+06;5.72487e-02;2.48881e-02;5.15558e-02
6.80000e+06;5.64453e-02;2.39261e-02;5.11235e-02
6.90000e+06;5.59806e-02;2.25347e-02;5.12446e-02
7.00000e+06;5.60462e-02;2.10435e-02;5.19456e-02
7.10000e+06;5.66422e-02;1.96768e-02;5.31146e-02
7.20000e+06;5.76672e-02;1.85444e-02;5.46041e-02
7.30000e+06;5.89953e-02;1.76788e-02;5.62842e-02
7.40000e+06;6.05150e-02;1.70715e-02;5.80572e-02
7.50000e+06;6.21403e-02;1.66962e-02;5.98553e-02
7.60000e+06;6.38109e-02;1.65215e-02;6.16349e-02
7.70000e+06;6.54876e-02;1.65196e-02;6.33697e-02
7.80000e+06;6.71456e-02;1.66701e-02;6.50433e-02
7.90000e+06;6.87654e-02;1.69618e-02;6.66407e-02
8.00000e+06;7.03245e-02;1.73872e-02;6.81412e-02
8.10000e+06;7.17925e-02;1.79358e-02;6.95160e-02
8.20000e+06;7.31317e-02;1.85855e-02;7.07306e-02
8.30000e+06;7.43029e-02;1.92984e-02;7.17530e-02
8.40000e+06;7.52738e-02;2.00204e-02;7.25626e-02
8.50000e+06;7.60292e-02;2.06882e-02;7.31603e-02
8.60000e+06;7.65770e-02;2.12406e-02;7.35722e-02
8.70000e+06;7.69494e-02;2.16317e-02;7.38463e-02
8.80000e+06;7.71955e-02;2.18395e-02;7.40418e-02
8.90000e+06;7.73697e-02;2.18665e-02;7.42154e-02
9.00000e+06;7.75203e-02;2.17326e-02;7.44116e-02
9.10000e+06;7.76835e-02;2.14652e-02;7.46591e-02
9.20000e+06;7.78834e-02;2.10912e-02;7.49733e-02
9.30000e+06;7.81349e-02;2.06332e-02;7.53614e-02
9.40000e+06;7.84482e-02;2.01093e-02;7.58270e-02
9.50000e+06;7.88312e-02;1.95347e-02;7.63725e-02
9.60000e+06;7.92907e-02;1.89240e-02;7.69993e-02
9.70000e+06;7.98313e-02;1.82918e-02;7.77075e-02
9.80000e+06;8.04545e-02;1.76523e-02;7.84941e-02
9.90000e+06;8.11579e-02;1.70181e-02;7.93536e-02
1.00000e+07;8.19360e-02;1.63996e-02;8.02780e-02
1.10000e+07;9.21914e-02;1.17002e-02;9.14460e-02
1.20000e+07;1.03994e-01;9.29211e-03;1.03578e-01
1.30000e+07;1.15688e-01;8.11419e-03;1.15403e-01
1.40000e+07;1.27040e-01;7.47612e-03;1.26820e-01
1.50000e+07;1.38114e-01;7.09473e-03;1.37931e-01
1.60000e+07;1.48981e-01;6.85105e-03;1.48823e-01
1.70000e+07;1.59694e-01;6.68862e-03;1.59554e-01
1.80000e+07;1.70291e-01;6.57767e-03;1.70164e-01
1.90000e+07;1.80796e-01;6.50115e-03;1.80679e-01
2.00000e+07;1.91228e-01;6.44862e-03;1.91119e-01
2.10000e+07;2.01602e-01;6.41340e-03;2.01500e-01
2.20000e+07;2.11927e-01;6.39098e-03;2.11831e-01
2.30000e+07;2.22212e-01;6.37824e-03;2.22120e-01
2.40000e+07;2.32463e-01;6.37298e-03;2.32375e-01
2.50000e+07;2.42685e-01;6.37357e-03;2.42601e-01
2.60000e+07;2.52882e-01;6.37880e-03;2.52802e-01
2.70000e+07;2.63058e-01;6.38776e-03;2.62981e-01
2.80000e+07;2.73216e-01;6.39975e-03;2.73141e-01
2.90000e+07;2.83358e-01;6.41420e-03;2.83285e-01
3.00000e+07;2.93486e-01;6.43070e-03;2.93415e-01
3.10000e+07;3.03601e-01;6.44890e-03;3.03533e-01
3.20000e+07;3.13706e-01;6.46852e-03;3.13639e-01
3.30000e+07;3.23801e-01;6.48932e-03;3.23736e-01
