epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,64.95,25.20,90.15,1,68.069374,11.6684
2,43.15,0.00,43.15,0,21.716183,
1,75.91,43.36,119.27,1,62.063507,16.1510
3,37.63,0.00,37.63,0,19.709028,
4,34.97,0.00,34.97,0,20.114201,
5,44.51,0.00,44.51,0,20.533510,
2,45.78,0.00,45.78,0,30.912197,
6,46.04,0.00,46.04,0,19.190655,
3,46.38,0.00,46.38,0,23.419348,
7,46.14,0.00,46.14,0,19.582010,
4,44.27,0.00,44.27,0,20.717817,
8,45.72,0.00,45.72,0,18.804907,
5,45.55,0.00,45.55,0,20.497808,
9,46.29,0.00,46.29,0,19.422100,
6,46.38,0.00,46.38,0,21.468302,
10,47.02,0.00,47.02,0,20.005329,
7,44.20,0.00,44.20,0,18.726496,
11,46.72,0.00,46.72,0,19.893614,
8,46.15,0.00,46.15,0,20.875874,
12,46.80,0.00,46.80,0,19.616821,
9,45.00,0.00,45.00,0,19.581753,
13,46.73,0.00,46.73,0,19.812635,
10,46.20,0.00,46.20,0,21.381594,
14,46.21,0.00,46.21,0,19.511360,
11,45.60,0.00,45.60,0,19.736523,
15,46.16,0.00,46.16,0,19.396723,
12,46.16,0.00,46.16,0,21.464682,
13,44.37,0.00,44.37,0,19.617617,
16,46.51,0.00,46.51,0,19.711628,
14,44.64,0.00,44.64,0,19.840130,
17,45.92,0.00,45.92,0,19.535969,
15,45.26,0.00,45.26,0,20.284653,
18,46.17,0.00,46.17,0,20.029804,
16,46.35,0.00,46.35,0,21.223043,
19,47.19,0.00,47.19,0,21.187702,
17,46.33,0.00,46.33,0,21.312510,
20,45.80,0.00,45.80,0,20.150410,
18,44.67,0.00,44.67,0,19.674116,
21,69.46,0.00,69.46,0,26.648815,
19,45.91,0.00,45.91,0,20.913916,
20,45.43,0.00,45.43,0,20.219286,
22,68.72,0.00,68.72,0,26.450947,
21,68.40,0.00,68.40,0,26.647230,
23,67.53,0.00,67.53,0,25.798677,
22,68.19,0.00,68.19,0,26.710478,
24,69.06,0.00,69.06,0,26.783157,
23,67.44,0.00,67.44,0,26.714931,
25,69.53,41.10,110.63,1,27.013706,11.7285
24,59.43,0.00,59.43,0,27.386589,
25,56.15,41.02,97.17,1,26.232143,11.6606
26,62.46,0.00,62.46,0,26.402147,
27,53.57,0.00,53.57,0,25.906097,
26,69.81,0.00,69.81,0,27.501108,
28,68.92,0.00,68.92,0,26.409929,
27,68.68,0.00,68.68,0,26.635574,
29,67.96,0.00,67.96,0,25.291206,
28,67.95,0.00,67.95,0,25.148703,
30,67.62,0.00,67.62,0,25.136520,
29,68.34,0.00,68.34,0,25.350222,
31,68.77,0.00,68.77,0,25.474649,
30,69.82,0.00,69.82,0,26.084467,
32,67.43,0.00,67.43,0,24.710453,
31,68.62,0.00,68.62,0,25.134031,
33,67.07,0.00,67.07,0,24.090359,
32,68.74,0.00,68.74,0,25.811068,
34,69.12,0.00,69.12,0,24.578218,
33,67.29,0.00,67.29,0,24.545921,
35,69.12,0.00,69.12,0,23.676172,
34,68.55,0.00,68.55,0,25.269651,
36,69.88,0.00,69.88,0,24.686462,
35,66.94,0.00,66.94,0,24.216024,
37,68.50,0.00,68.50,0,23.471344,
36,67.24,0.00,67.24,0,24.043882,
38,69.18,0.00,69.18,0,23.613750,
37,67.55,0.00,67.55,0,23.493746,
39,67.74,0.00,67.74,0,23.366030,
38,67.92,0.00,67.92,0,23.658300,
40,69.54,0.00,69.54,0,23.814224,
39,68.21,0.00,68.21,0,23.526402,
41,68.07,0.00,68.07,0,22.837351,
40,68.17,0.00,68.17,0,23.609165,
42,68.42,0.00,68.42,0,23.004894,
41,68.81,0.00,68.81,0,23.690809,
43,68.49,0.00,68.49,0,23.196651,
42,69.23,0.00,69.23,0,23.758196,
44,67.78,0.00,67.78,0,22.681339,
43,68.86,0.00,68.86,0,24.162609,
45,68.64,0.00,68.64,0,21.988543,
44,67.96,0.00,67.96,0,23.118229,
46,69.08,0.00,69.08,0,22.425655,
45,67.97,0.00,67.97,0,22.900763,
47,69.02,0.00,69.02,0,22.346998,
46,67.60,0.00,67.60,0,22.831594,
48,67.91,0.00,67.91,0,21.436337,
47,67.69,0.00,67.69,0,22.531019,
49,68.06,0.00,68.06,0,21.681227,
48,67.61,0.00,67.61,0,22.376534,
50,69.14,40.38,109.52,1,22.190826,10.1437
49,60.95,0.00,60.95,0,22.867434,
50,56.02,40.93,96.95,1,23.099895,10.3700
51,61.24,0.00,61.24,0,22.163816,
52,54.62,0.00,54.62,0,21.245203,
51,68.90,0.00,68.90,0,22.730291,
53,67.53,0.00,67.53,0,21.290277,
52,68.52,0.00,68.52,0,21.831457,
54,66.66,0.00,66.66,0,20.529209,
53,68.74,0.00,68.74,0,22.229904,
55,67.77,0.00,67.77,0,20.928524,
54,66.74,0.00,66.74,0,21.211773,
56,68.32,0.00,68.32,0,20.906790,
55,66.76,0.00,66.76,0,21.117121,
57,69.32,0.00,69.32,0,21.318691,
56,68.41,0.00,68.41,0,22.135597,
