epoch,train_impedance_loss,train_impedance_legacy,train_impedance_peak,val_impedance_loss,val_impedance_legacy,val_impedance_peak
1,1.78850257396698,1.78850257396698,0.0,0.6682181568326666,0.6682181568326666,0.0
25,1.509133219718933,1.509133219718933,0.0,0.9722702853724885,0.9722702853724885,0.0
50,1.2101117372512817,1.2101117372512817,0.0,0.8726928936756724,0.8726928936756724,0.0
75,1.0497974157333374,1.0497974157333374,0.0,0.7834514338311142,0.7834514338311142,0.0
100,0.9481033086776733,0.9481033086776733,0.0,0.724238323971508,0.724238323971508,0.0
125,0.8876680135726929,0.8876680135726929,0.0,0.6818326146298954,0.6818326146298954,0.0
150,0.8330708146095276,0.8330708146095276,0.0,0.6440937662835367,0.6440937662835367,0.0
175,0.7874535918235779,0.7874535918235779,0.0,0.6021419838676608,0.6021419838676608,0.0
200,nan,nan,0.0,nan,nan,0.0
225,nan,nan,0.0,nan,nan,0.0
