#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-08 16:53:44;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.60860e-01;5.41580e-03;-1.60768e-01
1.10000e+06;1.43341e-01;5.44744e-03;-1.43237e-01
1.20000e+06;1.28494e-01;5.47789e-03;-1.28377e-01
1.30000e+06;1.15703e-01;5.50729e-03;-1.15572e-01
1.40000e+06;1.04528e-01;5.53573e-03;-1.04381e-01
1.50000e+06;9.46455e-02;5.56334e-03;-9.44818e-02
1.60000e+06;8.58141e-02;5.59018e-03;-8.56319e-02
1.70000e+06;7.78489e-02;5.61635e-03;-7.76460e-02
1.80000e+06;7.06060e-02;5.64190e-03;-7.03802e-02
1.90000e+06;6.39722e-02;5.66690e-03;-6.37207e-02
2.00000e+06;5.78570e-02;5.69141e-03;-5.75764e-02
2.10000e+06;5.21877e-02;5.71548e-03;-5.18738e-02
2.20000e+06;4.69048e-02;5.73915e-03;-4.65523e-02
2.30000e+06;4.19599e-02;5.76247e-03;-4.15624e-02
2.40000e+06;3.73135e-02;5.78549e-03;-3.68623e-02
2.50000e+06;3.29334e-02;5.80823e-03;-3.24172e-02
2.60000e+06;2.87941e-02;5.83076e-03;-2.81975e-02
2.70000e+06;2.48765e-02;5.85309e-03;-2.41781e-02
2.80000e+06;2.11690e-02;5.87528e-03;-2.03374e-02
2.90000e+06;1.76698e-02;5.89735e-03;-1.66567e-02
3.00000e+06;1.43934e-02;5.91936e-03;-1.31198e-02
3.10000e+06;1.13859e-02;5.94134e-03;-9.71279e-03
3.20000e+06;8.76462e-03;5.96333e-03;-6.42319e-03
3.30000e+06;6.80613e-03;5.98537e-03;-3.24018e-03
3.40000e+06;6.00950e-03;6.00752e-03;-1.54157e-04
3.50000e+06;6.66660e-03;6.02982e-03;2.84338e-03
3.60000e+06;8.35514e-03;6.05232e-03;5.76002e-03
3.70000e+06;1.05314e-02;6.07508e-03;8.60255e-03
3.80000e+06;1.29083e-02;6.09815e-03;1.13770e-02
3.90000e+06;1.53614e-02;6.12160e-03;1.40890e-02
4.00000e+06;1.78355e-02;6.14551e-03;1.67433e-02
4.10000e+06;2.03047e-02;6.16994e-03;1.93446e-02
4.20000e+06;2.27562e-02;6.19499e-03;2.18968e-02
4.30000e+06;2.51840e-02;6.22075e-03;2.44037e-02
4.40000e+06;2.75854e-02;6.24732e-03;2.68687e-02
4.50000e+06;2.99594e-02;6.27482e-03;2.92949e-02
4.60000e+06;3.23063e-02;6.30338e-03;3.16854e-02
4.70000e+06;3.46267e-02;6.33315e-03;3.40426e-02
4.80000e+06;3.69218e-02;6.36429e-03;3.63691e-02
4.90000e+06;3.91929e-02;6.39698e-03;3.86673e-02
5.00000e+06;4.14414e-02;6.43143e-03;4.09393e-02
5.10000e+06;4.36688e-02;6.46789e-03;4.31872e-02
5.20000e+06;4.58765e-02;6.50663e-03;4.54128e-02
5.30000e+06;4.80661e-02;6.54795e-03;4.76180e-02
5.40000e+06;5.02390e-02;6.59221e-03;4.98046e-02
5.50000e+06;5.23967e-02;6.63981e-03;5.19743e-02
5.60000e+06;5.45406e-02;6.69124e-03;5.41286e-02
5.70000e+06;5.66722e-02;6.74703e-03;5.62691e-02
5.80000e+06;5.87929e-02;6.80782e-03;5.83974e-02
5.90000e+06;6.09041e-02;6.87435e-03;6.05149e-02
6.00000e+06;6.30072e-02;6.94747e-03;6.26230e-02
6.10000e+06;6.51037e-02;7.02819e-03;6.47233e-02
6.20000e+06;6.71950e-02;7.11770e-03;6.68170e-02
6.30000e+06;6.92825e-02;7.21738e-03;6.89055e-02
6.40000e+06;7.13675e-02;7.32890e-03;7.09902e-02
6.50000e+06;7.34516e-02;7.45420e-03;7.30723e-02
6.60000e+06;7.55359e-02;7.59560e-03;7.51531e-02
6.70000e+06;7.76219e-02;7.75585e-03;7.72334e-02
6.80000e+06;7.97105e-02;7.93825e-03;7.93142e-02
6.90000e+06;8.18027e-02;8.14667e-03;8.13960e-02
7.00000e+06;8.38991e-02;8.38577e-03;8.34789e-02
7.10000e+06;8.59996e-02;8.66100e-03;8.55623e-02
7.20000e+06;8.81034e-02;8.97880e-03;8.76447e-02
7.30000e+06;9.02087e-02;9.34661e-03;8.97232e-02
7.40000e+06;9.23117e-02;9.77289e-03;9.17929e-02
7.50000e+06;9.44064e-02;1.02670e-02;9.38465e-02
7.60000e+06;9.64835e-02;1.08385e-02;9.58728e-02
7.70000e+06;9.85292e-02;1.14969e-02;9.78562e-02
7.80000e+06;1.00524e-01;1.22493e-02;9.97751e-02
7.90000e+06;1.02443e-01;1.30981e-02;1.01602e-01
8.00000e+06;1.04251e-01;1.40379e-02;1.03302e-01
8.10000e+06;1.05911e-01;1.50501e-02;1.04837e-01
8.20000e+06;1.07383e-01;1.60993e-02;1.06169e-01
8.30000e+06;1.08630e-01;1.71309e-02;1.07271e-01
8.40000e+06;1.09635e-01;1.80740e-02;1.08135e-01
8.50000e+06;1.10405e-01;1.88521e-02;1.08784e-01
8.60000e+06;1.10982e-01;1.93991e-02;1.09273e-01
8.70000e+06;1.11434e-01;1.96761e-02;1.09683e-01
8.80000e+06;1.11848e-01;1.96807e-02;1.10103e-01
8.90000e+06;1.12306e-01;1.94454e-02;1.10610e-01
9.00000e+06;1.12874e-01;1.90257e-02;1.11259e-01
9.10000e+06;1.13590e-01;1.84853e-02;1.12075e-01
9.20000e+06;1.14465e-01;1.78829e-02;1.13059e-01
9.30000e+06;1.15493e-01;1.72654e-02;1.14195e-01
9.40000e+06;1.16654e-01;1.66654e-02;1.15458e-01
9.50000e+06;1.17924e-01;1.61021e-02;1.16820e-01
9.60000e+06;1.19278e-01;1.55844e-02;1.18256e-01
9.70000e+06;1.20694e-01;1.51135e-02;1.19744e-01
9.80000e+06;1.22155e-01;1.46860e-02;1.21269e-01
9.90000e+06;1.23645e-01;1.42961e-02;1.22816e-01
1.00000e+07;1.25158e-01;1.39371e-02;1.24379e-01
1.10000e+07;1.40965e-01;1.12550e-02;1.40515e-01
1.20000e+07;1.57419e-01;9.82103e-03;1.57113e-01
1.30000e+07;1.73724e-01;9.16895e-03;1.73482e-01
1.40000e+07;1.89747e-01;8.85986e-03;1.89540e-01
1.50000e+07;2.05544e-01;8.71012e-03;2.05359e-01
1.60000e+07;2.21171e-01;8.64374e-03;2.21002e-01
1.70000e+07;2.36672e-01;8.62541e-03;2.36515e-01
1.80000e+07;2.52077e-01;8.63695e-03;2.51929e-01
1.90000e+07;2.67408e-01;8.66819e-03;2.67268e-01
2.00000e+07;2.82684e-01;8.71309e-03;2.82549e-01
2.10000e+07;2.97916e-01;8.76787e-03;2.97787e-01
2.20000e+07;3.13116e-01;8.83006e-03;3.12992e-01
2.30000e+07;3.28294e-01;8.89804e-03;3.28173e-01
2.40000e+07;3.43455e-01;8.97066e-03;3.43337e-01
2.50000e+07;3.58606e-01;9.04716e-03;3.58492e-01
2.60000e+07;3.73753e-01;9.12698e-03;3.73641e-01
2.70000e+07;3.88899e-01;9.20972e-03;3.88790e-01
2.80000e+07;4.04051e-01;9.29511e-03;4.03944e-01
2.90000e+07;4.19210e-01;9.38297e-03;4.19105e-01
3.00000e+07;4.34380e-01;9.47316e-03;4.34277e-01
3.10000e+07;4.49566e-01;9.56560e-03;4.49464e-01
3.20000e+07;4.64768e-01;9.66025e-03;4.64668e-01
3.30000e+07;4.79991e-01;9.75709e-03;4.79891e-01
3.40000e+07;4.95236e-01;9.85612e-03;4.95138e-01
3.50000e+07;5.10506e-01;9.95737e-03;5.10409e-01
3.60000e+07;5.25804e-01;1.00609e-02;5.25707e-01
3.70000e+07;5.41131e-01;1.01667e-02;5.41036e-01
3.80000e+07;5.56490e-01;1.02748e-02;5.56395e-01
3.90000e+07;5.71884e-01;1.03855e-02;5.71789e-01
4.00000e+07;5.87313e-01;1.04986e-02;5.87219e-01
4.10000e+07;6.02780e-01;1.06143e-02;6.02687e-01
4.20000e+07;6.18288e-01;1.07327e-02;6.18195e-01
4.30000e+07;6.33838e-01;1.08539e-02;6.33745e-01
4.40000e+07;6.49433e-01;1.09780e-02;6.49340e-01
4.50000e+07;6.65074e-01;1.11051e-02;6.64981e-01
4.60000e+07;6.80763e-01;1.12353e-02;6.80670e-01
4.70000e+07;6.96503e-01;1.13688e-02;6.96410e-01
4.80000e+07;7.12296e-01;1.15057e-02;7.12203e-01
4.90000e+07;7.28144e-01;1.16460e-02;7.28051e-01
5.00000e+07;7.44049e-01;1.17901e-02;7.43955e-01
5.10000e+07;7.60013e-01;1.19379e-02;7.59919e-01
5.20000e+07;7.76038e-01;1.20897e-02;7.75944e-01
5.30000e+07;7.92127e-01;1.22457e-02;7.92033e-01
5.40000e+07;8.08283e-01;1.24059e-02;8.08188e-01
5.50000e+07;8.24507e-01;1.25707e-02;8.24411e-01
5.60000e+07;8.40802e-01;1.27401e-02;8.40706e-01
5.70000e+07;8.57171e-01;1.29144e-02;8.57074e-01
5.80000e+07;8.73616e-01;1.30937e-02;8.73518e-01
5.90000e+07;8.90140e-01;1.32784e-02;8.90041e-01
6.00000e+07;9.06745e-01;1.34686e-02;9.06645e-01
6.10000e+07;9.23435e-01;1.36645e-02;9.23333e-01
6.20000e+07;9.40212e-01;1.38664e-02;9.40109e-01
6.30000e+07;9.57079e-01;1.40747e-02;9.56975e-01
6.40000e+07;9.74040e-01;1.42894e-02;9.73935e-01
6.50000e+07;9.91097e-01;1.45110e-02;9.90991e-01
6.60000e+07;1.00825e+00;1.47398e-02;1.00815e+00
6.70000e+07;1.02552e+00;1.49760e-02;1.02541e+00
6.80000e+07;1.04288e+00;1.52200e-02;1.04277e+00
6.90000e+07;1.06036e+00;1.54722e-02;1.06025e+00
7.00000e+07;1.07795e+00;1.57330e-02;1.07784e+00
7.10000e+07;1.09567e+00;1.60027e-02;1.09555e+00
7.20000e+07;1.11350e+00;1.62817e-02;1.11338e+00
7.30000e+07;1.13146e+00;1.65706e-02;1.13134e+00
7.40000e+07;1.14955e+00;1.68697e-02;1.14943e+00
7.50000e+07;1.16778e+00;1.71796e-02;1.16766e+00
7.60000e+07;1.18615e+00;1.75009e-02;1.18602e+00
7.70000e+07;1.20467e+00;1.78340e-02;1.20454e+00
7.80000e+07;1.22333e+00;1.81795e-02;1.22320e+00
7.90000e+07;1.24216e+00;1.85382e-02;1.24202e+00
8.00000e+07;1.26114e+00;1.89106e-02;1.26100e+00
8.10000e+07;1.28030e+00;1.92974e-02;1.28015e+00
8.20000e+07;1.29963e+00;1.96995e-02;1.29948e+00
8.30000e+07;1.31914e+00;2.01177e-02;1.31899e+00
8.40000e+07;1.33884e+00;2.05528e-02;1.33868e+00
