epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,54.54,23.33,77.88,1,1323.030273,34.0625
2,34.44,0.00,34.44,0,405.265808,
3,34.40,0.00,34.40,0,331.034180,
4,33.86,0.00,33.86,0,271.028015,
5,34.36,0.00,34.36,0,278.223236,
6,34.54,0.00,34.54,0,227.075089,
7,33.86,0.00,33.86,0,235.077499,
8,33.46,0.00,33.46,0,217.019363,
9,34.03,0.00,34.03,0,200.239166,
10,33.58,0.00,33.58,0,152.218353,
11,45.64,0.00,45.64,0,187.796906,
12,44.75,0.00,44.75,0,174.079071,
13,46.53,0.00,46.53,0,214.051392,
14,45.58,0.00,45.58,0,214.478455,
15,45.41,0.00,45.41,0,203.838104,
16,45.25,0.00,45.25,0,212.893082,
17,45.76,0.00,45.76,0,184.795502,
18,46.14,0.00,46.14,0,198.704941,
19,45.22,0.00,45.22,0,185.607071,
20,45.99,0.00,45.99,0,191.340271,
21,46.45,0.00,46.45,0,175.616638,
22,45.75,0.00,45.75,0,193.425095,
23,45.10,0.00,45.10,0,212.989853,
24,43.92,0.00,43.92,0,178.112534,
25,44.13,22.15,66.28,1,167.089584,12.9052
26,45.85,0.00,45.85,0,192.598572,
27,44.49,0.00,44.49,0,187.782425,
28,44.65,0.00,44.65,0,201.130585,
29,46.46,0.00,46.46,0,167.740311,
30,44.84,0.00,44.84,0,168.721741,
31,44.67,0.00,44.67,0,197.219055,
32,45.01,0.00,45.01,0,183.651855,
33,44.28,0.00,44.28,0,188.082596,
34,44.35,0.00,44.35,0,173.357422,
35,44.44,0.00,44.44,0,210.045258,
36,44.52,0.00,44.52,0,197.810181,
37,44.43,0.00,44.43,0,197.045624,
38,44.04,0.00,44.04,0,162.971252,
39,43.48,0.00,43.48,0,193.382034,
40,43.63,0.00,43.63,0,189.309097,
41,43.93,0.00,43.93,0,183.740677,
42,44.23,0.00,44.23,0,193.904083,
43,43.91,0.00,43.91,0,156.746201,
44,44.18,0.00,44.18,0,186.570755,
45,44.09,0.00,44.09,0,186.855255,
46,44.13,0.00,44.13,0,186.831879,
47,44.54,0.00,44.54,0,163.993530,
48,43.64,0.00,43.64,0,162.654861,
49,44.38,0.00,44.38,0,154.189514,
50,43.56,22.14,65.70,1,152.900299,8.4034
51,43.63,0.00,43.63,0,175.811523,
52,43.62,0.00,43.62,0,177.193146,
53,44.58,0.00,44.58,0,190.296341,
54,44.12,0.00,44.12,0,167.187317,
55,44.21,0.00,44.21,0,175.040283,
56,44.01,0.00,44.01,0,168.815552,
57,44.08,0.00,44.08,0,170.717484,
58,44.09,0.00,44.09,0,152.631104,
59,44.14,0.00,44.14,0,164.147263,
60,44.03,0.00,44.03,0,116.594620,
61,44.21,0.00,44.21,0,158.174683,
62,44.66,0.00,44.66,0,171.116684,
63,44.42,0.00,44.42,0,147.306305,
64,44.40,0.00,44.40,0,170.626877,
65,46.95,0.00,46.95,0,138.421432,
66,46.67,0.00,46.67,0,158.326050,
67,47.32,0.00,47.32,0,204.755600,
68,45.27,0.00,45.27,0,180.784119,
69,47.04,0.00,47.04,0,152.237961,
70,51.97,0.00,51.97,0,146.362442,
71,46.23,0.00,46.23,0,165.629974,
72,44.86,0.00,44.86,0,163.902405,
73,43.98,0.00,43.98,0,166.362747,
74,43.34,0.00,43.34,0,183.523193,
75,43.39,20.02,63.41,1,174.596909,11.3318
76,44.33,0.00,44.33,0,137.451889,
77,46.21,0.00,46.21,0,136.170609,
78,43.72,0.00,43.72,0,149.954529,
79,43.34,0.00,43.34,0,164.053299,
80,43.57,0.00,43.57,0,174.012924,
81,44.08,0.00,44.08,0,163.682144,
82,43.72,0.00,43.72,0,133.685471,
83,43.86,0.00,43.86,0,158.107529,
84,43.98,0.00,43.98,0,145.549835,
85,44.34,0.00,44.34,0,157.189758,
86,44.01,0.00,44.01,0,121.583595,
87,43.43,0.00,43.43,0,163.766464,
88,43.33,0.00,43.33,0,167.222229,
89,43.65,0.00,43.65,0,135.118927,
90,43.99,0.00,43.99,0,152.964294,
91,43.81,0.00,43.81,0,153.835968,
92,44.17,0.00,44.17,0,134.265961,
93,44.25,0.00,44.25,0,154.485825,
94,43.99,0.00,43.99,0,139.517258,
95,45.43,0.00,45.43,0,140.009109,
96,43.78,0.00,43.78,0,137.103790,
97,45.53,0.00,45.53,0,140.624542,
