#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-12 18:12:44;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;3.79611e-01;1.03602e-02;-3.79470e-01
1.10000e+06;3.42243e-01;1.03827e-02;-3.42085e-01
1.20000e+06;3.10857e-01;1.04050e-02;-3.10683e-01
1.30000e+06;2.84073e-01;1.04271e-02;-2.83881e-01
1.40000e+06;2.60904e-01;1.04489e-02;-2.60695e-01
1.50000e+06;2.40629e-01;1.04705e-02;-2.40401e-01
1.60000e+06;2.22704e-01;1.04919e-02;-2.22456e-01
1.70000e+06;2.06714e-01;1.05129e-02;-2.06447e-01
1.80000e+06;1.92338e-01;1.05338e-02;-1.92050e-01
1.90000e+06;1.79321e-01;1.05544e-02;-1.79010e-01
2.00000e+06;1.67459e-01;1.05749e-02;-1.67125e-01
2.10000e+06;1.56587e-01;1.05952e-02;-1.56228e-01
2.20000e+06;1.46571e-01;1.06153e-02;-1.46186e-01
2.30000e+06;1.37298e-01;1.06354e-02;-1.36885e-01
2.40000e+06;1.28676e-01;1.06554e-02;-1.28234e-01
2.50000e+06;1.20628e-01;1.06753e-02;-1.20154e-01
2.60000e+06;1.13086e-01;1.06953e-02;-1.12580e-01
2.70000e+06;1.05997e-01;1.07152e-02;-1.05454e-01
2.80000e+06;9.93102e-02;1.07353e-02;-9.87283e-02
2.90000e+06;9.29859e-02;1.07554e-02;-9.23617e-02
3.00000e+06;8.69879e-02;1.07758e-02;-8.63179e-02
3.10000e+06;8.12854e-02;1.07963e-02;-8.05653e-02
3.20000e+06;7.58516e-02;1.08170e-02;-7.50763e-02
3.30000e+06;7.06629e-02;1.08381e-02;-6.98268e-02
3.40000e+06;6.56990e-02;1.08595e-02;-6.47953e-02
3.50000e+06;6.09422e-02;1.08813e-02;-5.99629e-02
3.60000e+06;5.63770e-02;1.09036e-02;-5.53125e-02
3.70000e+06;5.19904e-02;1.09265e-02;-5.08292e-02
3.80000e+06;4.77713e-02;1.09500e-02;-4.64994e-02
3.90000e+06;4.37110e-02;1.09742e-02;-4.23109e-02
4.00000e+06;3.98028e-02;1.09992e-02;-3.82528e-02
4.10000e+06;3.60427e-02;1.10252e-02;-3.43150e-02
4.20000e+06;3.24301e-02;1.10522e-02;-3.04886e-02
4.30000e+06;2.89683e-02;1.10804e-02;-2.67654e-02
4.40000e+06;2.56669e-02;1.11100e-02;-2.31378e-02
4.50000e+06;2.25441e-02;1.11410e-02;-1.95989e-02
4.60000e+06;1.96324e-02;1.11738e-02;-1.61424e-02
4.70000e+06;1.69855e-02;1.12084e-02;-1.27625e-02
4.80000e+06;1.46910e-02;1.12451e-02;-9.45374e-03
4.90000e+06;1.28808e-02;1.12843e-02;-6.21116e-03
5.00000e+06;1.17245e-02;1.13262e-02;-3.03007e-03
5.10000e+06;1.13715e-02;1.13711e-02;9.38946e-05
5.20000e+06;1.18500e-02;1.14196e-02;3.16482e-03
5.30000e+06;1.30337e-02;1.14719e-02;6.18656e-03
5.40000e+06;1.47264e-02;1.15287e-02;9.16276e-03
5.50000e+06;1.67533e-02;1.15905e-02;1.20969e-02
5.60000e+06;1.89915e-02;1.16580e-02;1.49922e-02
5.70000e+06;2.13620e-02;1.17321e-02;1.78519e-02
5.80000e+06;2.38157e-02;1.18137e-02;2.06790e-02
5.90000e+06;2.63220e-02;1.19039e-02;2.34765e-02
6.00000e+06;2.88618e-02;1.20039e-02;2.62470e-02
6.10000e+06;3.14230e-02;1.21153e-02;2.89935e-02
6.20000e+06;3.39983e-02;1.22398e-02;3.17186e-02
6.30000e+06;3.65830e-02;1.23795e-02;3.44248e-02
6.40000e+06;3.91748e-02;1.25367e-02;3.71146e-02
6.50000e+06;4.17724e-02;1.27146e-02;3.97904e-02
6.60000e+06;4.43757e-02;1.29164e-02;4.24543e-02
6.70000e+06;4.69850e-02;1.31463e-02;4.51084e-02
6.80000e+06;4.96012e-02;1.34092e-02;4.77543e-02
6.90000e+06;5.22250e-02;1.37108e-02;5.03931e-02
7.00000e+06;5.48573e-02;1.40582e-02;5.30254e-02
7.10000e+06;5.74984e-02;1.44594e-02;5.56506e-02
7.20000e+06;6.01477e-02;1.49240e-02;5.82668e-02
7.30000e+06;6.28034e-02;1.54633e-02;6.08700e-02
7.40000e+06;6.54615e-02;1.60898e-02;6.34533e-02
