gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_13861,23,4.39951753616333,4.079566478729248,0.012258422560989857,16,False
data_sample_1,sample_19958,23,4.3073320388793945,4.009784698486328,0.028316348791122437,14,False
data_sample_2,sample_27861,23,4.362576007843018,4.0901288986206055,0.003216367680579424,14,False
data_sample_3,sample_10079,23,4.472747802734375,4.1830339431762695,0.02048284374177456,14,False
data_sample_4,sample_17217,23,4.187100410461426,3.9076414108276367,0.010228144936263561,14,False
data_sample_5,sample_29862,23,3.993248701095581,3.6768627166748047,0.008693678304553032,16,False
data_sample_6,sample_6961,23,4.175130844116211,3.894352674484253,0.011547270230948925,14,False
data_sample_7,sample_19661,23,4.351509094238281,4.03474760055542,0.009068872779607773,16,False
data_sample_8,sample_28811,23,4.1605353355407715,3.845777988433838,0.007064753212034702,16,False
data_sample_9,sample_26408,23,4.3084397315979,4.035824298858643,0.0033846767619252205,14,False
data_sample_10,sample_2547,23,4.222975730895996,3.947964668273926,0.005780505016446114,14,False
data_sample_11,sample_26889,23,4.301822662353516,4.023102760314941,0.009489249438047409,14,False
data_sample_12,sample_9670,23,4.281386375427246,3.953331470489502,0.02036249078810215,16,False
data_sample_13,sample_6470,23,4.007829666137695,3.7736892700195312,0.0033713337033987045,12,False
data_sample_14,sample_22415,23,4.285142421722412,4.004822731018066,0.011088978499174118,14,False
data_sample_15,sample_5280,23,4.308750152587891,3.9947683811187744,0.006289131008088589,16,False
data_sample_16,sample_20208,23,4.092700481414795,3.8122975826263428,0.011172340251505375,14,False
data_sample_17,sample_2229,23,4.29079532623291,3.974925994873047,0.008176993578672409,16,False
data_sample_18,sample_6561,23,4.342538356781006,4.025463104248047,0.009382504038512707,16,False
data_sample_19,sample_21630,23,4.053083896636963,3.7739248275756836,0.009928121231496334,14,False
data_sample_20,sample_7058,23,4.259634971618652,3.9418821334838867,0.01006049569696188,16,False
data_sample_21,sample_20112,23,4.127481937408447,3.8891379833221436,0.007574700750410557,12,False
data_sample_22,sample_17888,23,4.085266590118408,3.848733901977539,0.005763198249042034,12,False
data_sample_23,sample_20112,23,4.160925388336182,3.927452802658081,0.002703117672353983,12,False
data_sample_24,sample_16154,23,4.22842264175415,3.954706907272339,0.004485026933252811,14,False
data_sample_25,sample_20909,23,4.047972202301025,3.882528066635132,0.011597868986427784,8,False
data_sample_26,sample_3193,23,4.229942798614502,3.912874221801758,0.009376294910907745,16,False
data_sample_27,sample_20112,23,3.981490135192871,3.7439889907836914,0.006732098292559385,12,False
data_sample_28,sample_26408,23,4.040555477142334,3.766786575317383,0.0045382678508758545,14,False
data_sample_29,sample_21742,23,4.021982669830322,3.7813730239868164,0.009840267710387707,12,False
data_sample_30,sample_13356,23,4.165699005126953,3.8505754470825195,0.007431228645145893,16,False
