gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_4073,15,4.215244293212891,3.9319357872009277,0.014077587053179741,14,False,False,1.0
data_sample_1,sample_11218,15,4.147089004516602,3.8737223148345947,0.004136122763156891,14,False,False,1.0
data_sample_2,sample_19818,15,4.06395149230957,3.8551371097564697,0.016506575047969818,10,False,False,1.0
data_sample_3,sample_926,15,4.179487705230713,3.942683696746826,0.0060349502600729465,12,False,False,1.0
data_sample_4,sample_17201,15,4.229333877563477,4.026345729827881,0.010680755600333214,10,False,False,1.0
data_sample_5,sample_7035,15,4.10345458984375,3.8880679607391357,0.02307881973683834,10,False,False,1.0
data_sample_6,sample_15184,15,4.01022481918335,3.8134942054748535,0.004422802943736315,10,False,False,1.0
data_sample_7,sample_7869,15,4.053585052490234,3.7625889778137207,0.021765243262052536,14,False,False,1.0
data_sample_8,sample_18491,15,4.194591522216797,3.9459996223449707,0.01782253012061119,12,False,False,1.0
data_sample_9,sample_26159,15,4.183865070343018,3.9095380306243896,0.005096435546875,14,False,False,1.0
data_sample_10,sample_11990,15,4.055514812469482,3.8064637184143066,0.018282011151313782,12,False,False,1.0
data_sample_11,sample_9236,15,4.176170825958252,3.941810131072998,0.003591430140659213,12,False,False,1.0
data_sample_12,sample_23036,15,4.1665358543396,3.9181723594665527,0.017594242468476295,12,False,False,1.0
data_sample_13,sample_25429,15,4.207437992095947,3.964211940765381,0.012456588447093964,12,False,False,1.0
data_sample_14,sample_13203,15,4.219324111938477,3.9780995845794678,0.010455375537276268,12,False,False,1.0
data_sample_15,sample_4896,15,4.052741527557373,3.8018980026245117,0.020074093714356422,12,False,False,1.0
data_sample_16,sample_16103,15,4.25757360458374,3.976212978363037,0.0121300108730793,14,False,False,1.0
data_sample_17,sample_24438,15,4.246064186096191,3.9994335174560547,0.01586134545505047,12,False,False,1.0
data_sample_18,sample_3038,15,4.056859016418457,3.815298080444336,0.01079146470874548,12,False,False,1.0
data_sample_19,sample_8673,15,4.207452297210693,4.004596710205078,0.010548248887062073,10,False,False,1.0
data_sample_20,sample_25261,15,4.1060028076171875,3.8214731216430664,0.015299082733690739,14,False,False,1.0
data_sample_21,sample_12964,15,4.070303440093994,3.829972743988037,0.009561645798385143,12,False,False,1.0
data_sample_22,sample_20889,15,4.227025508880615,3.9988441467285156,0.03587374463677406,10,False,False,1.0
data_sample_23,sample_4327,15,4.180314064025879,3.938823938369751,0.010720653459429741,12,False,False,1.0
data_sample_24,sample_4885,15,4.234933376312256,3.9983716011047363,0.005792791023850441,12,False,False,1.0
data_sample_25,sample_16133,15,4.125093460083008,3.8832011222839355,0.01112319529056549,12,False,False,1.0
data_sample_26,sample_2680,15,4.227439880371094,4.027773857116699,0.007358435541391373,10,False,False,1.0
data_sample_27,sample_2652,15,3.96356201171875,3.7199783325195312,0.01281460840255022,12,False,False,1.0
data_sample_28,sample_16766,15,4.410594463348389,4.165505409240723,0.01431974582374096,12,False,False,1.0
data_sample_29,sample_25692,15,4.185596466064453,3.98091983795166,0.012369262985885143,10,False,False,1.0
data_sample_30,sample_26125,15,4.163320064544678,3.9142394065856934,0.018311340361833572,12,False,False,1.0
data_sample_31,sample_14802,15,3.9877991676330566,3.747863531112671,0.009166371077299118,12,False,False,1.0
data_sample_32,sample_17931,15,4.099369525909424,3.815368413925171,0.0147705078125,14,False,False,1.0
data_sample_33,sample_19250,15,4.365726470947266,4.078244209289551,0.018251493573188782,14,False,False,1.0
data_sample_34,sample_17255,15,4.180850982666016,3.9431161880493164,0.006965670268982649,12,False,False,1.0
data_sample_35,sample_3894,15,4.1419677734375,3.9843082427978516,0.003813376184552908,8,False,False,1.0
data_sample_36,sample_926,15,4.17741584777832,3.9039134979248047,0.004271536134183407,14,False,False,1.0
data_sample_37,sample_7755,15,4.194182872772217,3.9122164249420166,0.012735606171190739,14,False,False,1.0
data_sample_38,sample_10802,15,4.070713996887207,3.7906494140625,0.010833740234375,14,False,False,1.0
data_sample_39,sample_27403,15,3.7695062160491943,3.566673755645752,0.010524732992053032,10,False,False,1.0
data_sample_40,sample_6268,15,4.226156711578369,3.9488120079040527,0.008114108815789223,14,False,False,1.0
data_sample_41,sample_12182,15,4.132137775421143,3.9357659816741943,0.00406399043276906,10,False,False,1.0
data_sample_42,sample_16103,15,4.250080108642578,3.9723639488220215,0.008485604077577591,14,False,False,1.0
data_sample_43,sample_29573,15,4.21419095993042,3.9308223724365234,0.014138094149529934,14,False,False,1.0
data_sample_44,sample_19702,15,4.4213175773620605,4.1352081298828125,0.016878731548786163,14,False,False,1.0
data_sample_45,sample_19818,15,4.052936553955078,3.813382863998413,0.00878457073122263,12,False,False,1.0
data_sample_46,sample_25261,15,3.9983935356140137,3.7494616508483887,0.018162846565246582,12,False,False,1.0
data_sample_47,sample_7837,15,4.1993207931518555,3.9521231651306152,0.01642836444079876,12,False,False,1.0
data_sample_48,sample_7790,15,4.161094665527344,3.9094691276550293,0.020856453105807304,12,False,False,1.0
data_sample_49,sample_17931,15,4.176601409912109,3.930960178375244,0.01487210113555193,12,False,False,1.0
data_sample_50,sample_10113,15,4.320895671844482,4.086267471313477,0.003858822165057063,12,False,False,1.0
data_sample_51,sample_18655,15,4.123427391052246,3.868077278137207,0.024580786004662514,12,False,False,1.0
data_sample_52,sample_25469,15,4.119202613830566,3.8361892700195312,0.01378245186060667,14,False,False,1.0
data_sample_53,sample_21117,15,4.198017597198486,3.9565892219543457,0.010659090243279934,12,False,False,1.0
data_sample_54,sample_2186,15,4.377633094787598,4.132087707519531,0.01477645244449377,12,False,False,1.0
data_sample_55,sample_10052,15,4.266278266906738,4.030942916870117,0.004566407296806574,12,False,False,1.0
data_sample_56,sample_13540,15,4.269901752471924,4.023826599121094,0.015305820852518082,12,False,False,1.0
data_sample_57,sample_18902,15,4.153719902038574,3.95021653175354,0.011195856146514416,10,False,False,1.0
data_sample_58,sample_10052,15,4.055218696594238,3.8278706073760986,0.03504052013158798,10,False,False,1.0
data_sample_59,sample_5596,15,4.0392022132873535,3.80063533782959,0.007797571364790201,12,False,False,1.0
data_sample_60,sample_3042,15,4.023482322692871,3.8225908279418945,0.008583894930779934,10,False,False,1.0
data_sample_61,sample_9212,15,4.0127034187316895,3.731527090072632,0.011945716105401516,14,False,False,1.0
data_sample_62,sample_9366,15,4.353662490844727,4.073287010192871,0.011144464835524559,14,False,False,1.0
data_sample_63,sample_10543,15,4.234824180603027,3.9577016830444336,0.007891898974776268,14,False,False,1.0
data_sample_64,sample_2418,15,4.074509143829346,3.7951254844665527,0.010152973234653473,14,False,False,1.0
data_sample_65,sample_23036,15,3.977278232574463,3.8140146732330322,0.009417381137609482,8,False,False,1.0
data_sample_66,sample_13944,15,4.2382659912109375,3.9962661266326904,0.01123073324561119,12,False,False,1.0
data_sample_67,sample_27403,15,4.292057514190674,4.0439229011535645,0.017365295439958572,12,False,False,1.0
data_sample_68,sample_12261,15,4.262790679931641,3.989180564880371,0.004379470832645893,14,False,False,1.0
data_sample_69,sample_5214,15,4.222512722015381,3.9450998306274414,0.008182013407349586,14,False,False,1.0
data_sample_70,sample_19186,15,4.286167621612549,4.010472297668457,0.006464309990406036,14,False,False,1.0
data_sample_71,sample_20321,15,4.217129230499268,3.9788808822631836,0.00747892027720809,12,False,False,1.0
data_sample_72,sample_26159,15,4.169959545135498,3.9337494373321533,0.005440848413854837,12,False,False,1.0
data_sample_73,sample_11990,15,4.130056381225586,3.8758745193481445,0.023412663489580154,12,False,False,1.0
data_sample_74,sample_29169,15,4.291349411010742,4.013609886169434,0.00850845966488123,14,False,False,1.0
data_sample_75,sample_831,15,4.099703311920166,3.854915142059326,0.014018929563462734,12,False,False,1.0
data_sample_76,sample_555,15,4.212866306304932,3.9303441047668457,0.013291263952851295,14,False,False,1.0
data_sample_77,sample_12743,15,4.254544734954834,3.9788928031921387,0.006421374157071114,14,False,False,1.0
data_sample_78,sample_9028,15,4.405094623565674,4.158524990081787,0.01580031029880047,12,False,False,1.0
data_sample_79,sample_28440,15,4.009389400482178,3.723839044570923,0.01631963811814785,14,False,False,1.0
data_sample_80,sample_9036,15,4.16254997253418,3.9225494861602783,0.009231236763298512,12,False,False,1.0
data_sample_81,sample_10672,15,4.439690589904785,4.188165664672852,0.020755652338266373,12,False,False,1.0
data_sample_82,sample_6651,15,3.9996936321258545,3.7523458003997803,0.01657857559621334,12,False,False,1.0
data_sample_83,sample_21117,15,4.271819591522217,4.030929088592529,0.01012153085321188,12,False,False,1.0
data_sample_84,sample_13098,15,4.215937614440918,4.005973815917969,0.017656203359365463,10,False,False,1.0
data_sample_85,sample_24710,15,4.273360729217529,4.037363052368164,0.0052286782301962376,12,False,False,1.0
data_sample_86,sample_22580,15,4.244123935699463,3.9677183628082275,0.007174801547080278,14,False,False,1.0
data_sample_87,sample_7044,15,4.185784339904785,3.911083936691284,0.005469648167490959,14,False,False,1.0
data_sample_88,sample_29169,15,4.366365909576416,4.123128890991211,0.012467817403376102,12,False,False,1.0
data_sample_89,sample_15975,15,4.236876964569092,3.988250970840454,0.01785687915980816,12,False,False,1.0
data_sample_90,sample_8014,15,4.390863418579102,4.102615833282471,0.01901681162416935,14,False,False,1.0
data_sample_91,sample_14024,15,4.1337080001831055,3.853278160095215,0.011199290864169598,14,False,False,1.0
data_sample_92,sample_17884,15,4.111886978149414,3.838536024093628,0.004120269324630499,14,False,False,1.0
data_sample_93,sample_3384,15,4.110008716583252,3.8260998725891113,0.014678162522614002,14,False,False,1.0
data_sample_94,sample_13098,15,4.276079177856445,4.076196670532227,0.007575097028166056,10,False,False,1.0
data_sample_95,sample_7088,15,4.290728569030762,4.044023513793945,0.01593572460114956,12,False,False,1.0
data_sample_96,sample_5502,15,4.260909080505371,3.9883675575256348,0.003310826839879155,14,False,False,1.0
data_sample_97,sample_10548,15,4.066903114318848,3.854705810546875,0.019889533519744873,10,False,False,1.0
data_sample_98,sample_24454,15,4.254636764526367,3.9784178733825684,0.006987996865063906,14,False,False,1.0
data_sample_99,sample_5412,15,4.330837726593018,4.091343402862549,0.008725385181605816,12,False,False,1.0
data_sample_100,sample_12763,15,4.114927768707275,3.880298137664795,0.003860143246129155,12,False,False,1.0
data_sample_101,sample_17443,15,4.113630771636963,3.8670897483825684,0.015771906822919846,12,False,False,1.0
data_sample_102,sample_13071,15,3.947418212890625,3.704550266265869,0.012098700739443302,12,False,False,1.0
data_sample_103,sample_24454,15,4.066913604736328,3.819361686706543,0.016782686114311218,12,False,False,1.0
data_sample_104,sample_28636,15,4.43765115737915,4.232250213623047,0.01309336256235838,10,False,False,1.0
data_sample_105,sample_25394,15,4.192647457122803,3.9118595123291016,0.011557046324014664,14,False,False,1.0
data_sample_106,sample_7674,15,4.2026166915893555,3.9651036262512207,0.006743856240063906,12,False,False,1.0
data_sample_107,sample_4563,15,4.126476287841797,3.881535053253174,0.01417191419750452,12,False,False,1.0
data_sample_108,sample_8117,15,4.179466724395752,3.940739154815674,0.007958218455314636,12,False,False,1.0
data_sample_109,sample_16307,15,4.037907600402832,3.799428701400757,0.007709850091487169,12,False,False,1.0
data_sample_110,sample_21117,15,3.98012638092041,3.8178112506866455,0.008468958549201488,8,False,False,1.0
