#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-09 21:51:50;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.09321e-01;4.03222e-03;-1.09247e-01
1.10000e+06;9.69615e-02;4.05878e-03;-9.68765e-02
1.20000e+06;8.64520e-02;4.08457e-03;-8.63555e-02
1.30000e+06;7.73658e-02;4.10975e-03;-7.72566e-02
1.40000e+06;6.93978e-02;4.13445e-03;-6.92745e-02
1.50000e+06;6.23241e-02;4.15881e-03;-6.21851e-02
1.60000e+06;5.59770e-02;4.18294e-03;-5.58205e-02
1.70000e+06;5.02283e-02;4.20696e-03;-5.00518e-02
1.80000e+06;4.49785e-02;4.23099e-03;-4.47791e-02
1.90000e+06;4.01493e-02;4.25515e-03;-3.99232e-02
2.00000e+06;3.56782e-02;4.27955e-03;-3.54206e-02
2.10000e+06;3.15154e-02;4.30433e-03;-3.12201e-02
2.20000e+06;2.76208e-02;4.32962e-03;-2.72794e-02
2.30000e+06;2.39628e-02;4.35556e-03;-2.35636e-02
2.40000e+06;2.05170e-02;4.38232e-03;-2.00436e-02
2.50000e+06;1.72672e-02;4.41007e-03;-1.66946e-02
2.60000e+06;1.42070e-02;4.43900e-03;-1.34957e-02
2.70000e+06;1.13462e-02;4.46935e-03;-1.04289e-02
2.80000e+06;8.72887e-03;4.50135e-03;-7.47871e-03
2.90000e+06;6.48226e-03;4.53529e-03;-4.63150e-03
3.00000e+06;4.94121e-03;4.57149e-03;-1.87538e-03
3.10000e+06;4.67925e-03;4.61032e-03;8.00212e-04
3.20000e+06;5.76498e-03;4.65221e-03;3.40469e-03
3.30000e+06;7.57822e-03;4.69765e-03;5.94656e-03
3.40000e+06;9.67784e-03;4.74722e-03;8.43354e-03
3.50000e+06;1.18858e-02;4.80160e-03;1.08727e-02
3.60000e+06;1.41333e-02;4.86160e-03;1.32708e-02
3.70000e+06;1.63922e-02;4.92815e-03;1.56339e-02
3.80000e+06;1.86513e-02;5.00238e-03;1.79680e-02
3.90000e+06;2.09068e-02;5.08565e-03;2.02788e-02
4.00000e+06;2.31586e-02;5.17958e-03;2.25719e-02
4.10000e+06;2.54090e-02;5.28612e-03;2.48530e-02
4.20000e+06;2.76614e-02;5.40770e-03;2.71277e-02
4.30000e+06;2.99204e-02;5.54723e-03;2.94017e-02
4.40000e+06;3.21913e-02;5.70835e-03;3.16811e-02
4.50000e+06;3.44800e-02;5.89557e-03;3.39722e-02
4.60000e+06;3.67935e-02;6.11455e-03;3.62819e-02
4.70000e+06;3.91394e-02;6.37243e-03;3.86172e-02
4.80000e+06;4.15264e-02;6.67829e-03;4.09859e-02
4.90000e+06;4.39642e-02;7.04379e-03;4.33963e-02
5.00000e+06;4.64638e-02;7.48403e-03;4.58571e-02
5.10000e+06;4.90374e-02;8.01869e-03;4.83773e-02
5.20000e+06;5.16983e-02;8.67364e-03;5.09655e-02
5.30000e+06;5.44608e-02;9.48308e-03;5.36288e-02
5.40000e+06;5.73389e-02;1.04924e-02;5.63707e-02
5.50000e+06;6.03444e-02;1.17618e-02;5.91870e-02
5.60000e+06;6.34828e-02;1.33703e-02;6.20588e-02
5.70000e+06;6.67457e-02;1.54197e-02;6.49401e-02
5.80000e+06;7.00962e-02;1.80336e-02;6.77367e-02
5.90000e+06;7.34450e-02;2.13463e-02;7.02745e-02
6.00000e+06;7.66126e-02;2.54631e-02;7.22573e-02
6.10000e+06;7.92830e-02;3.03685e-02;7.32362e-02
6.20000e+06;8.09767e-02;3.57685e-02;7.26488e-02
6.30000e+06;8.11156e-02;4.09305e-02;7.00316e-02
6.40000e+06;7.92616e-02;4.47405e-02;6.54270e-02
6.50000e+06;7.54719e-02;4.61959e-02;5.96821e-02
6.60000e+06;7.04554e-02;4.50609e-02;5.41616e-02
6.70000e+06;6.52829e-02;4.19867e-02;4.99897e-02
6.80000e+06;6.08835e-02;3.79862e-02;4.75799e-02
6.90000e+06;5.77474e-02;3.38869e-02;4.67594e-02
7.00000e+06;5.59420e-02;3.01524e-02;4.71205e-02
7.10000e+06;5.52816e-02;2.69580e-02;4.82630e-02
7.20000e+06;5.54934e-02;2.43186e-02;4.98811e-02
7.30000e+06;5.63178e-02;2.21803e-02;5.17661e-02
7.40000e+06;5.75465e-02;2.04695e-02;5.37829e-02
7.50000e+06;5.90260e-02;1.91133e-02;5.58458e-02
7.60000e+06;6.06477e-02;1.80467e-02;5.79005e-02
7.70000e+06;6.23367e-02;1.72128e-02;5.99132e-02
7.80000e+06;6.40432e-02;1.65621e-02;6.18646e-02
7.90000e+06;6.57367e-02;1.60519e-02;6.37467e-02
8.00000e+06;6.74026e-02;1.56478e-02;6.55611e-02
8.10000e+06;6.90370e-02;1.53245e-02;6.73147e-02
8.20000e+06;7.06415e-02;1.50659e-02;6.90162e-02
8.30000e+06;7.22182e-02;1.48625e-02;7.06724e-02
8.40000e+06;7.37680e-02;1.47080e-02;7.22869e-02
8.50000e+06;7.52903e-02;1.45971e-02;7.38617e-02
8.60000e+06;7.67848e-02;1.45248e-02;7.53985e-02
8.70000e+06;7.82517e-02;1.44878e-02;7.68988e-02
8.80000e+06;7.96907e-02;1.44846e-02;7.83633e-02
8.90000e+06;8.10996e-02;1.45153e-02;7.97900e-02
9.00000e+06;8.24725e-02;1.45795e-02;8.11736e-02
9.10000e+06;8.38007e-02;1.46739e-02;8.25060e-02
9.20000e+06;8.50733e-02;1.47908e-02;8.37777e-02
9.30000e+06;8.62802e-02;1.49176e-02;8.49808e-02
9.40000e+06;8.74144e-02;1.50371e-02;8.61113e-02
9.50000e+06;8.84748e-02;1.51299e-02;8.71716e-02
9.60000e+06;8.94673e-02;1.51772e-02;8.81706e-02
9.70000e+06;9.04050e-02;1.51641e-02;8.91241e-02
9.80000e+06;9.13060e-02;1.50815e-02;9.00519e-02
9.90000e+06;9.21916e-02;1.49280e-02;9.09750e-02
1.00000e+07;9.30823e-02;1.47088e-02;9.19128e-02
1.10000e+07;1.04028e-01;1.14058e-02;1.03401e-01
1.20000e+07;1.17011e-01;9.43344e-03;1.16631e-01
1.30000e+07;1.29940e-01;8.51207e-03;1.29661e-01
1.40000e+07;1.42558e-01;8.03060e-03;1.42332e-01
1.50000e+07;1.54916e-01;7.75385e-03;1.54721e-01
1.60000e+07;1.67077e-01;7.58562e-03;1.66905e-01
1.70000e+07;1.79090e-01;7.48089e-03;1.78933e-01
1.80000e+07;1.90987e-01;7.41618e-03;1.90843e-01
1.90000e+07;2.02794e-01;7.37809e-03;2.02659e-01
2.00000e+07;2.14527e-01;7.35852e-03;2.14401e-01
2.10000e+07;2.26201e-01;7.35225e-03;2.26081e-01
2.20000e+07;2.37826e-01;7.35583e-03;2.37712e-01
2.30000e+07;2.49410e-01;7.36685e-03;2.49301e-01
2.40000e+07;2.60959e-01;7.38363e-03;2.60855e-01
2.50000e+07;2.72480e-01;7.40492e-03;2.72380e-01
2.60000e+07;2.83977e-01;7.42982e-03;2.83880e-01
2.70000e+07;2.95453e-01;7.45765e-03;2.95359e-01
2.80000e+07;3.06912e-01;7.48787e-03;3.06820e-01
2.90000e+07;3.18356e-01;7.52008e-03;3.18267e-01
3.00000e+07;3.29787e-01;7.55398e-03;3.29701e-01
3.10000e+07;3.41208e-01;7.58930e-03;3.41124e-01
3.20000e+07;3.52621e-01;7.62586e-03;3.52538e-01
3.30000e+07;3.64026e-01;7.66349e-03;3.63946e-01
3.40000e+07;3.75426e-01;7.70208e-03;3.75347e-01
3.50000e+07;3.86822e-01;7.74152e-03;3.86744e-01
3.60000e+07;3.98214e-01;7.78173e-03;3.98138e-01
3.70000e+07;4.09604e-01;7.82264e-03;4.09529e-01
3.80000e+07;4.20992e-01;7.86422e-03;4.20919e-01
3.90000e+07;4.32380e-01;7.90640e-03;4.32308e-01
4.00000e+07;4.43769e-01;7.94918e-03;4.43698e-01
4.10000e+07;4.55158e-01;7.99251e-03;4.55088e-01
4.20000e+07;4.66550e-01;8.03639e-03;4.66481e-01
4.30000e+07;4.77944e-01;8.08080e-03;4.77875e-01
4.40000e+07;4.89341e-01;8.12573e-03;4.89273e-01
4.50000e+07;5.00741e-01;8.17118e-03;5.00674e-01
4.60000e+07;5.12146e-01;8.21715e-03;5.12080e-01
4.70000e+07;5.23555e-01;8.26364e-03;5.23490e-01
4.80000e+07;5.34970e-01;8.31065e-03;5.34906e-01
4.90000e+07;5.46391e-01;8.35818e-03;5.46327e-01
5.00000e+07;5.57817e-01;8.40626e-03;5.57754e-01
5.10000e+07;5.69251e-01;8.45489e-03;5.69188e-01
5.20000e+07;5.80691e-01;8.50407e-03;5.80629e-01
5.30000e+07;5.92140e-01;8.55383e-03;5.92078e-01
5.40000e+07;6.03596e-01;8.60417e-03;6.03534e-01
5.50000e+07;6.15060e-01;8.65512e-03;6.14999e-01
5.60000e+07;6.26534e-01;8.70669e-03;6.26473e-01
5.70000e+07;6.38017e-01;8.75890e-03;6.37956e-01
5.80000e+07;6.49509e-01;8.81176e-03;6.49449e-01
5.90000e+07;6.61012e-01;8.86530e-03;6.60952e-01
6.00000e+07;6.72525e-01;8.91955e-03;6.72466e-01
6.10000e+07;6.84049e-01;8.97451e-03;6.83990e-01
6.20000e+07;6.95584e-01;9.03022e-03;6.95526e-01
6.30000e+07;7.07131e-01;9.08670e-03;7.07073e-01
6.40000e+07;7.18691e-01;9.14398e-03;7.18633e-01
6.50000e+07;7.30263e-01;9.20207e-03;7.30205e-01
6.60000e+07;7.41848e-01;9.26102e-03;7.41790e-01
6.70000e+07;7.53446e-01;9.32085e-03;7.53389e-01
6.80000e+07;7.65059e-01;9.38159e-03;7.65001e-01
6.90000e+07;7.76685e-01;9.44327e-03;7.76628e-01
7.00000e+07;7.88327e-01;9.50592e-03;7.88270e-01
7.10000e+07;7.99984e-01;9.56958e-03;7.99926e-01
7.20000e+07;8.11656e-01;9.63428e-03;8.11599e-01
7.30000e+07;8.23344e-01;9.70007e-03;8.23287e-01
7.40000e+07;8.35049e-01;9.76697e-03;8.34992e-01
7.50000e+07;8.46772e-01;9.83503e-03;8.46714e-01
7.60000e+07;8.58511e-01;9.90429e-03;8.58454e-01
7.70000e+07;8.70269e-01;9.97479e-03;8.70212e-01
7.80000e+07;8.82046e-01;1.00466e-02;8.81988e-01
7.90000e+07;8.93841e-01;1.01197e-02;8.93784e-01
8.00000e+07;9.05656e-01;1.01942e-02;9.05599e-01
8.10000e+07;9.17491e-01;1.02702e-02;9.17434e-01
8.20000e+07;9.29348e-01;1.03476e-02;9.29290e-01
8.30000e+07;9.41225e-01;1.04266e-02;9.41167e-01
8.40000e+07;9.53124e-01;1.05072e-02;9.53067e-01
8.50000e+07;9.65046e-01;1.05894e-02;9.64988e-01
8.60000e+07;9.76992e-01;1.06734e-02;9.76933e-01
8.70000e+07;9.88961e-01;1.07592e-02;9.88902e-01
8.80000e+07;1.00095e+00;1.08468e-02;1.00090e+00
8.90000e+07;1.01297e+00;1.09364e-02;1.01291e+00
9.00000e+07;1.02502e+00;1.10280e-02;1.02496e+00
9.10000e+07;1.03709e+00;1.11218e-02;1.03703e+00
9.20000e+07;1.04919e+00;1.12177e-02;1.04913e+00
9.30000e+07;1.06131e+00;1.13159e-02;1.06125e+00
9.40000e+07;1.07347e+00;1.14164e-02;1.07341e+00
9.50000e+07;1.08566e+00;1.15195e-02;1.08559e+00
9.60000e+07;1.09787e+00;1.16251e-02;1.09781e+00
9.70000e+07;1.11012e+00;1.17334e-02;1.11006e+00
9.80000e+07;1.12240e+00;1.18445e-02;1.12234e+00
9.90000e+07;1.13472e+00;1.19586e-02;1.13465e+00
1.00000e+08;1.14706e+00;1.20757e-02;1.14700e+00
1.10000e+08;1.27272e+00;1.34518e-02;1.27264e+00
1.20000e+08;1.40337e+00;1.53657e-02;1.40329e+00
1.30000e+08;1.54138e+00;1.82452e-02;1.54127e+00
1.40000e+08;1.69119e+00;2.31059e-02;1.69103e+00
1.50000e+08;1.86279e+00;3.29488e-02;1.86250e+00
1.60000e+08;2.08560e+00;6.04880e-02;2.08473e+00
1.70000e+08;2.49811e+00;2.19277e-01;2.48846e+00
1.80000e+08;1.80068e+00;1.16219e+00;1.37541e+00
1.90000e+08;1.87907e+00;1.21583e-01;1.87513e+00
2.00000e+08;2.21475e+00;6.11576e-02;2.21390e+00
2.10000e+08;2.48215e+00;5.79579e-02;2.48147e+00
2.20000e+08;2.77305e+00;7.94091e-02;2.77191e+00
2.30000e+08;3.18596e+00;1.60430e-01;3.18191e+00
2.40000e+08;4.11482e+00;6.98120e-01;4.05517e+00
2.50000e+08;2.49927e+00;2.23688e+00;1.11478e+00
2.60000e+08;2.09588e+00;2.99428e-01;2.07438e+00
2.70000e+08;2.63537e+00;1.31791e-01;2.63207e+00
2.80000e+08;2.99719e+00;9.63221e-02;2.99565e+00
2.90000e+08;3.31618e+00;9.33771e-02;3.31487e+00
3.00000e+08;3.64847e+00;1.11221e-01;3.64678e+00
3.10000e+08;4.05002e+00;1.67805e-01;4.04654e+00
3.20000e+08;4.64802e+00;4.36101e-01;4.62751e+00
3.30000e+08;4.26299e+00;9.40697e-01;4.15790e+00
3.40000e+08;4.99808e+00;4.84631e-01;4.97453e+00
3.50000e+08;6.33133e+00;8.75374e-01;6.27053e+00
3.60000e+08;9.35955e+00;3.19829e+00;8.79614e+00
3.70000e+08;1.14620e+01;1.14555e+01;3.87544e-01
3.80000e+08;2.34128e+00;2.16666e+00;-8.87234e-01
3.90000e+08;1.29511e+00;7.58382e-01;1.04984e+00
4.00000e+08;2.07471e+00;4.01557e-01;2.03547e+00
4.10000e+08;2.67461e+00;2.65554e-01;2.66140e+00
4.20000e+08;3.13868e+00;2.05234e-01;3.13196e+00
4.30000e+08;3.54067e+00;1.86538e-01;3.53576e+00
4.40000e+08;3.93643e+00;2.40850e-01;3.92906e+00
4.50000e+08;4.05124e+00;4.37954e-01;4.02750e+00
4.60000e+08;4.29475e+00;2.13311e-01;4.28945e+00
4.70000e+08;4.67743e+00;1.88459e-01;4.67363e+00
4.80000e+08;5.08384e+00;2.18302e-01;5.07915e+00
4.90000e+08;5.57421e+00;3.06206e-01;5.56579e+00
5.00000e+08;6.26688e+00;5.58439e-01;6.24195e+00
5.10000e+08;7.41451e+00;1.63478e+00;7.23205e+00
5.20000e+08;6.09897e+00;3.75124e+00;4.80891e+00
5.30000e+08;4.80985e+00;1.25901e+00;4.64215e+00
5.40000e+08;5.96104e+00;9.18180e-01;5.88991e+00
5.50000e+08;7.46329e+00;1.49983e+00;7.31103e+00
5.60000e+08;9.89303e+00;4.79303e+00;8.65442e+00
5.70000e+08;6.27290e+00;6.02457e+00;1.74753e+00
5.80000e+08;2.87628e+00;1.79178e+00;2.25000e+00
5.90000e+08;3.64372e+00;8.47993e-01;3.54367e+00
6.00000e+08;4.40914e+00;6.38394e-01;4.36268e+00
