#Design: ProKI_design;Power Bus Pin Impedance Power_GND
#Produced on;2026-04-12 16:52:11;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;4.37339e-02;2.56919e-03;-4.36584e-02
1.10000e+06;3.72861e-02;2.60027e-03;-3.71953e-02
1.20000e+06;3.16975e-02;2.63093e-03;-3.15882e-02
1.30000e+06;2.67702e-02;2.66142e-03;-2.66376e-02
1.40000e+06;2.23637e-02;2.69199e-03;-2.22011e-02
1.50000e+06;1.83765e-02;2.72289e-03;-1.81737e-02
1.60000e+06;1.47363e-02;2.75437e-03;-1.44766e-02
1.70000e+06;1.13952e-02;2.78670e-03;-1.10492e-02
1.80000e+06;8.33565e-03;2.82017e-03;-7.84409e-03
1.90000e+06;5.60524e-03;2.85509e-03;-4.82361e-03
2.00000e+06;3.49192e-03;2.89183e-03;-1.95724e-03
2.10000e+06;3.03282e-03;2.93079e-03;7.80047e-04
2.20000e+06;4.52297e-03;2.97243e-03;3.40909e-03
2.30000e+06;6.66912e-03;3.01728e-03;5.94753e-03
2.40000e+06;8.95193e-03;3.06599e-03;8.41051e-03
2.50000e+06;1.12523e-02;3.11928e-03;1.08113e-02
2.60000e+06;1.35398e-02;3.17806e-03;1.31615e-02
2.70000e+06;1.58083e-02;3.24337e-03;1.54720e-02
2.80000e+06;1.80596e-02;3.31651e-03;1.77524e-02
2.90000e+06;2.02989e-02;3.39904e-03;2.00123e-02
3.00000e+06;2.25329e-02;3.49289e-03;2.22605e-02
3.10000e+06;2.47692e-02;3.60044e-03;2.45061e-02
3.20000e+06;2.70163e-02;3.72470e-03;2.67583e-02
3.30000e+06;2.92833e-02;3.86944e-03;2.90265e-02
3.40000e+06;3.15806e-02;4.03950e-03;3.13212e-02
3.50000e+06;3.39196e-02;4.24114e-03;3.36534e-02
3.60000e+06;3.63134e-02;4.48253e-03;3.60357e-02
3.70000e+06;3.87774e-02;4.77452e-03;3.84823e-02
3.80000e+06;4.13295e-02;5.13169e-03;4.10097e-02
3.90000e+06;4.39913e-02;5.57394e-03;4.36367e-02
4.00000e+06;4.67888e-02;6.12889e-03;4.63856e-02
4.10000e+06;4.97535e-02;6.83554e-03;4.92818e-02
4.20000e+06;5.29239e-02;7.74991e-03;5.23534e-02
4.30000e+06;5.63457e-02;8.95393e-03;5.56297e-02
4.40000e+06;6.00717e-02;1.05692e-02;5.91346e-02
4.50000e+06;6.41563e-02;1.27777e-02;6.28710e-02
4.60000e+06;6.86394e-02;1.58506e-02;6.67841e-02
4.70000e+06;7.35006e-02;2.01764e-02;7.06771e-02
4.80000e+06;7.85500e-02;2.62422e-02;7.40368e-02
4.90000e+06;8.31990e-02;3.44180e-02;7.57461e-02
5.00000e+06;8.61316e-02;4.42257e-02;7.39104e-02
5.10000e+06;8.53287e-02;5.31274e-02;6.67718e-02
5.20000e+06;7.94662e-02;5.69364e-02;5.54358e-02
5.30000e+06;7.00039e-02;5.39235e-02;4.46408e-02
5.40000e+06;6.04605e-02;4.68639e-02;3.82001e-02
5.50000e+06;5.34950e-02;3.93484e-02;3.62411e-02
5.60000e+06;4.98009e-02;3.31302e-02;3.71822e-02
5.70000e+06;4.88268e-02;2.85295e-02;3.96248e-02
5.80000e+06;4.96905e-02;2.53429e-02;4.27420e-02
5.90000e+06;5.16599e-02;2.32912e-02;4.61115e-02
6.00000e+06;5.42544e-02;2.21542e-02;4.95250e-02
6.10000e+06;5.71833e-02;2.17886e-02;5.28695e-02
6.20000e+06;6.02639e-02;2.21129e-02;5.60603e-02
6.30000e+06;6.33570e-02;2.30821e-02;5.90028e-02
6.40000e+06;6.63244e-02;2.46562e-02;6.15711e-02
6.50000e+06;6.90079e-02;2.67622e-02;6.36072e-02
6.60000e+06;7.12345e-02;2.92614e-02;6.49471e-02
6.70000e+06;7.28435e-02;3.19453e-02;6.54651e-02
6.80000e+06;7.37075e-02;3.45619e-02;6.51020e-02
6.90000e+06;7.37247e-02;3.68325e-02;6.38647e-02
7.00000e+06;7.28243e-02;3.84417e-02;6.18515e-02
7.10000e+06;7.10389e-02;3.90802e-02;5.93234e-02
7.20000e+06;6.85957e-02;3.85821e-02;5.67168e-02
7.30000e+06;6.59068e-02;3.70436e-02;5.45113e-02
7.40000e+06;6.34310e-02;3.47861e-02;5.30418e-02
7.50000e+06;6.15147e-02;3.22008e-02;5.24134e-02
7.60000e+06;6.03175e-02;2.96101e-02;5.25494e-02
7.70000e+06;5.98355e-02;2.72165e-02;5.32874e-02
7.80000e+06;5.99678e-02;2.51166e-02;5.44545e-02
7.90000e+06;6.05788e-02;2.33376e-02;5.59031e-02
8.00000e+06;6.15365e-02;2.18681e-02;5.75198e-02
8.10000e+06;6.27287e-02;2.06793e-02;5.92221e-02
8.20000e+06;6.40666e-02;1.97355e-02;6.09511e-02
8.30000e+06;6.54823e-02;1.89999e-02;6.26653e-02
8.40000e+06;6.69263e-02;1.84368e-02;6.43367e-02
8.50000e+06;6.83632e-02;1.80123e-02;6.59476e-02
8.60000e+06;6.97701e-02;1.76963e-02;6.74886e-02
8.70000e+06;7.11334e-02;1.74626e-02;6.89567e-02
8.80000e+06;7.24465e-02;1.72901e-02;7.03530e-02
8.90000e+06;7.37070e-02;1.71624e-02;7.16810e-02
9.00000e+06;7.49139e-02;1.70671e-02;7.29439e-02
9.10000e+06;7.60663e-02;1.69938e-02;7.41438e-02
9.20000e+06;7.71624e-02;1.69324e-02;7.52817e-02
9.30000e+06;7.82002e-02;1.68714e-02;7.63585e-02
9.40000e+06;7.91795e-02;1.67977e-02;7.73772e-02
9.50000e+06;8.01040e-02;1.66977e-02;7.83444e-02
9.60000e+06;8.09821e-02;1.65593e-02;7.92710e-02
9.70000e+06;8.18265e-02;1.63744e-02;8.01714e-02
9.80000e+06;8.26528e-02;1.61400e-02;8.10616e-02
9.90000e+06;8.34769e-02;1.58582e-02;8.19567e-02
1.00000e+07;8.43129e-02;1.55353e-02;8.28693e-02
1.10000e+07;9.43587e-02;1.17995e-02;9.36181e-02
1.20000e+07;1.06246e-01;9.43400e-03;1.05827e-01
1.30000e+07;1.18152e-01;8.25479e-03;1.17863e-01
1.40000e+07;1.29732e-01;7.61418e-03;1.29508e-01
1.50000e+07;1.41033e-01;7.22998e-03;1.40848e-01
1.60000e+07;1.52124e-01;6.98348e-03;1.51964e-01
1.70000e+07;1.63059e-01;6.81846e-03;1.62917e-01
1.80000e+07;1.73874e-01;6.70528e-03;1.73745e-01
1.90000e+07;1.84596e-01;6.62691e-03;1.84477e-01
2.00000e+07;1.95244e-01;6.57291e-03;1.95133e-01
2.10000e+07;2.05831e-01;6.53655e-03;2.05727e-01
2.20000e+07;2.16369e-01;6.51330e-03;2.16271e-01
2.30000e+07;2.26866e-01;6.50000e-03;2.26773e-01
2.40000e+07;2.37329e-01;6.49441e-03;2.37240e-01
2.50000e+07;2.47762e-01;6.49487e-03;2.47677e-01
2.60000e+07;2.58171e-01;6.50015e-03;2.58089e-01
2.70000e+07;2.68558e-01;6.50930e-03;2.68479e-01
2.80000e+07;2.78926e-01;6.52161e-03;2.78850e-01
2.90000e+07;2.89279e-01;6.53652e-03;2.89205e-01
3.00000e+07;2.99617e-01;6.55357e-03;2.99545e-01
3.10000e+07;3.09943e-01;6.57240e-03;3.09873e-01
3.20000e+07;3.20259e-01;6.59274e-03;3.20191e-01
3.30000e+07;3.30565e-01;6.61434e-03;3.30498e-01
3.40000e+07;3.40862e-01;6.63702e-03;3.40798e-01
3.50000e+07;3.51153e-01;6.66061e-03;3.51090e-01
3.60000e+07;3.61438e-01;6.68500e-03;3.61376e-01
3.70000e+07;3.71717e-01;6.71006e-03;3.71656e-01
3.80000e+07;3.81991e-01;6.73571e-03;3.81932e-01
3.90000e+07;3.92261e-01;6.76188e-03;3.92203e-01
4.00000e+07;4.02528e-01;6.78849e-03;4.02471e-01
4.10000e+07;4.12792e-01;6.81550e-03;4.12736e-01
4.20000e+07;4.23053e-01;6.84287e-03;4.22998e-01
4.30000e+07;4.33313e-01;6.87054e-03;4.33258e-01
4.40000e+07;4.43571e-01;6.89850e-03;4.43517e-01
4.50000e+07;4.53827e-01;6.92671e-03;4.53775e-01
4.60000e+07;4.64083e-01;6.95515e-03;4.64031e-01
4.70000e+07;4.74338e-01;6.98380e-03;4.74287e-01
4.80000e+07;4.84594e-01;7.01265e-03;4.84543e-01
4.90000e+07;4.94849e-01;7.04167e-03;4.94799e-01
5.00000e+07;5.05104e-01;7.07087e-03;5.05055e-01
5.10000e+07;5.15360e-01;7.10022e-03;5.15311e-01
5.20000e+07;5.25617e-01;7.12973e-03;5.25569e-01
5.30000e+07;5.35875e-01;7.15938e-03;5.35827e-01
5.40000e+07;5.46134e-01;7.18917e-03;5.46087e-01
5.50000e+07;5.56395e-01;7.21910e-03;5.56348e-01
5.60000e+07;5.66657e-01;7.24917e-03;5.66611e-01
5.70000e+07;5.76921e-01;7.27936e-03;5.76876e-01
5.80000e+07;5.87188e-01;7.30969e-03;5.87142e-01
5.90000e+07;5.97456e-01;7.34014e-03;5.97411e-01
6.00000e+07;6.07727e-01;7.37073e-03;6.07683e-01
6.10000e+07;6.18001e-01;7.40145e-03;6.17956e-01
6.20000e+07;6.28277e-01;7.43230e-03;6.28233e-01
6.30000e+07;6.38556e-01;7.46329e-03;6.38512e-01
6.40000e+07;6.48838e-01;7.49441e-03;6.48795e-01
6.50000e+07;6.59123e-01;7.52567e-03;6.59080e-01
6.60000e+07;6.69412e-01;7.55707e-03;6.69369e-01
6.70000e+07;6.79704e-01;7.58861e-03;6.79662e-01
6.80000e+07;6.90000e-01;7.62030e-03;6.89958e-01
6.90000e+07;7.00299e-01;7.65214e-03;7.00257e-01
7.00000e+07;7.10603e-01;7.68414e-03;7.10561e-01
7.10000e+07;7.20910e-01;7.71629e-03;7.20869e-01
7.20000e+07;7.31221e-01;7.74861e-03;7.31180e-01
7.30000e+07;7.41537e-01;7.78109e-03;7.41496e-01
7.40000e+07;7.51857e-01;7.81374e-03;7.51817e-01
7.50000e+07;7.62182e-01;7.84657e-03;7.62141e-01
7.60000e+07;7.72511e-01;7.87958e-03;7.72471e-01
7.70000e+07;7.82845e-01;7.91277e-03;7.82805e-01
7.80000e+07;7.93184e-01;7.94615e-03;7.93144e-01
7.90000e+07;8.03528e-01;7.97973e-03;8.03488e-01
8.00000e+07;8.13877e-01;8.01350e-03;8.13838e-01
8.10000e+07;8.24231e-01;8.04748e-03;8.24192e-01
8.20000e+07;8.34591e-01;8.08167e-03;8.34552e-01
8.30000e+07;8.44957e-01;8.11607e-03;8.44918e-01
8.40000e+07;8.55327e-01;8.15070e-03;8.55289e-01
8.50000e+07;8.65704e-01;8.18555e-03;8.65665e-01
8.60000e+07;8.76087e-01;8.22064e-03;8.76048e-01
8.70000e+07;8.86475e-01;8.25596e-03;8.86437e-01
8.80000e+07;8.96870e-01;8.29153e-03;8.96831e-01
8.90000e+07;9.07271e-01;8.32735e-03;9.07232e-01
9.00000e+07;9.17678e-01;8.36343e-03;9.17640e-01
9.10000e+07;9.28091e-01;8.39977e-03;9.28053e-01
9.20000e+07;9.38512e-01;8.43638e-03;9.38474e-01
9.30000e+07;9.48939e-01;8.47327e-03;9.48901e-01
9.40000e+07;9.59373e-01;8.51044e-03;9.59335e-01
9.50000e+07;9.69814e-01;8.54790e-03;9.69776e-01
9.60000e+07;9.80262e-01;8.58565e-03;9.80224e-01
9.70000e+07;9.90717e-01;8.62371e-03;9.90679e-01
9.80000e+07;1.00118e+00;8.66208e-03;1.00114e+00
9.90000e+07;1.01165e+00;8.70077e-03;1.01161e+00
1.00000e+08;1.02213e+00;8.73979e-03;1.02209e+00
1.10000e+08;1.12735e+00;9.14953e-03;1.12732e+00
1.20000e+08;1.23349e+00;9.60097e-03;1.23345e+00
1.30000e+08;1.34070e+00;1.01041e-02;1.34066e+00
1.40000e+08;1.44915e+00;1.06714e-02;1.44911e+00
1.50000e+08;1.55904e+00;1.13185e-02;1.55900e+00
1.60000e+08;1.67062e+00;1.20655e-02;1.67058e+00
1.70000e+08;1.78419e+00;1.29389e-02;1.78414e+00
1.80000e+08;1.90010e+00;1.39745e-02;1.90005e+00
1.90000e+08;2.01881e+00;1.52217e-02;2.01875e+00
2.00000e+08;2.14090e+00;1.67509e-02;2.14084e+00
2.10000e+08;2.26716e+00;1.86660e-02;2.26708e+00
2.20000e+08;2.39862e+00;2.11264e-02;2.39853e+00
2.30000e+08;2.53680e+00;2.43896e-02;2.53669e+00
2.40000e+08;2.68393e+00;2.88982e-02;2.68377e+00
2.50000e+08;2.84351e+00;3.54780e-02;2.84329e+00
2.60000e+08;3.02158e+00;4.58447e-02;3.02123e+00
2.70000e+08;3.22963e+00;6.41482e-02;3.22899e+00
2.80000e+08;3.49347e+00;1.02963e-01;3.49195e+00
2.90000e+08;3.88631e+00;2.17448e-01;3.88023e+00
3.00000e+08;4.65236e+00;8.81212e-01;4.56814e+00
3.10000e+08;2.99789e+00;1.56045e+00;2.55976e+00
