gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_25959,13,4.262443542480469,4.095980644226074,0.012616442516446114,8,False
data_sample_1,sample_9565,13,4.1291608810424805,3.908865451812744,0.027987657114863396,10,False
data_sample_2,sample_10058,13,4.153344631195068,3.910430908203125,0.012144278734922409,12,False
data_sample_3,sample_17974,13,4.276185512542725,4.079481601715088,0.004396248608827591,10,False
data_sample_4,sample_21999,13,4.268850803375244,4.02691650390625,0.01116520632058382,12,False
data_sample_5,sample_1343,13,4.150596618652344,3.9469399452209473,0.011349104344844818,10,False
data_sample_6,sample_27906,13,4.319065093994141,4.069553375244141,0.01874241605401039,12,False
data_sample_7,sample_19850,13,4.303370475769043,4.062225818634033,0.010375316254794598,12,False
data_sample_8,sample_1989,13,4.101594924926758,3.7835283279418945,0.010373994708061218,16,False
data_sample_9,sample_3360,13,4.157557964324951,3.951453685760498,0.01379671972244978,10,False
data_sample_10,sample_14293,13,4.274203300476074,4.034351348876953,0.00908274482935667,12,False
data_sample_11,sample_5647,13,4.182438850402832,3.974919557571411,0.015211625955998898,10,False
data_sample_12,sample_27615,13,4.309595108032227,4.06587028503418,0.012955570593476295,12,False
data_sample_13,sample_4922,13,4.176803112030029,3.9292514324188232,0.016782553866505623,12,False
data_sample_14,sample_5231,13,4.216475009918213,3.969822406768799,0.01588340848684311,12,False
data_sample_15,sample_19309,13,4.104613304138184,3.9069995880126953,0.005306359380483627,10,False
data_sample_16,sample_1788,13,4.277749061584473,4.041131973266602,0.005848145578056574,12,False
data_sample_17,sample_23401,13,4.361114978790283,4.108340263366699,0.022005684673786163,12,False
data_sample_18,sample_9301,13,4.266951084136963,4.030974864959717,0.005206880159676075,12,False
data_sample_19,sample_3542,13,4.09956169128418,3.916259765625,0.029455803334712982,8,False
data_sample_20,sample_16308,13,4.139793395996094,3.8981640338897705,0.010860162787139416,12,False
data_sample_21,sample_12244,13,4.256120681762695,3.9771580696105957,0.009731672704219818,14,False
data_sample_22,sample_14314,13,4.2872114181518555,4.075664520263672,0.01923941820859909,10,False
data_sample_23,sample_9030,13,4.221251487731934,3.9787845611572266,0.011697612702846527,12,False
data_sample_24,sample_23736,13,4.277067184448242,4.030092716217041,0.01620509847998619,12,False
data_sample_25,sample_9565,13,4.314102649688721,4.077341079711914,0.005992410704493523,12,False
data_sample_26,sample_21075,13,4.2973198890686035,4.082030296325684,0.022982247173786163,10,False
data_sample_27,sample_2404,13,4.192769527435303,3.9524435997009277,0.00955649372190237,12,False
data_sample_28,sample_1562,13,4.3640851974487305,4.118672847747803,0.014643285423517227,12,False
data_sample_29,sample_8898,13,4.167494297027588,3.9620354175567627,0.013151358813047409,10,False
data_sample_30,sample_29854,13,4.261463165283203,4.0171661376953125,0.013527742587029934,12,False
data_sample_31,sample_5751,13,4.282184600830078,4.04121732711792,0.010197890922427177,12,False
