candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,decoder_mc_rce,peak_bias_score,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
1508,265.0,3,223.29227002913765,-223.29227002913765,223.04227002913765,0.22270859726740402,0.16784463255569304,184.33942338247715,0.20672757408327413,14.551632210855248,8.77636206150055,worst_uncertainty_stratified_mhz
1023,265.0,3,219.4873352769627,-219.4873352769627,219.2373352769627,1.2570456393708278,0.05679730154778565,182.32015830941964,0.1533941242707897,0.0,8.823522567749023,worst_uncertainty_stratified_mhz
889,265.0,3,219.35908873018812,-219.35908873018812,219.10908873018812,0.08357991557834571,0.0696470740473843,182.36631583226466,0.41184040429956426,0.0,8.822441637516022,worst_uncertainty_stratified_mhz
502,265.0,3,212.79386146691746,-212.79386146691746,212.54386146691746,0.24160635375986153,0.1097729082017842,176.83399036107357,0.33717737967582195,0.0,8.952988743782043,worst_uncertainty_stratified_mhz
183,265.0,3,210.1027199173872,-210.1027199173872,209.8527199173872,0.11779826040316355,0.03469830105047249,174.72768953822563,0.27998701382830404,0.0,9.003227233886719,worst_uncertainty_stratified_mhz
854,265.0,3,207.5691572579399,-207.5691572579399,207.3191572579399,0.2201163039623122,0.1265834480122448,172.38403879022536,0.6097327476015693,0.0,9.059484124183655,worst_uncertainty_stratified_mhz
253,265.0,3,207.0359498921499,-207.0359498921499,206.7859498921499,0.23940085598739058,0.09397012539378706,169.55853833690853,0.18549743038225586,30.499743851383407,9.12781822681427,worst_uncertainty_stratified_mhz
1349,265.0,3,203.16332711188562,-203.16332711188562,202.91332711188562,0.10641864299144571,0.06639160124856151,168.91177705316144,0.2657216727748164,0.0,9.143539905548096,worst_uncertainty_stratified_mhz
10,265.0,3,187.78880641244191,-187.78880641244191,187.53880641244191,0.3008517488143555,0.0783889162636603,155.33541182856814,0.0676638909623648,9.198335447242615,9.480792760848999,worst_uncertainty_stratified_mhz
830,265.0,3,175.0449785883644,-175.0449785883644,174.7949785883644,0.15689970126378752,0.07322661869020182,143.1037836364787,0.029492084196462542,29.11051141769928,9.797503352165222,worst_uncertainty_stratified_mhz
1039,265.0,3,168.81470950751208,-168.81470950751208,168.56470950751208,0.03837085449204558,0.08862931218387364,139.62300275258443,0.14812968261922776,8.227241335952167,9.890083193778992,worst_uncertainty_stratified_mhz
1290,270.0,3,5.265447436121782,-5.265447436121782,5.265447436121782,0.034944879848307936,0.1638863199322081,0.0,1.7647195985938424,43.932298767535485,5.901138544082642,worst_uncertainty_stratified_mhz
961,270.0,3,5.050772940948502,-5.050772940948502,5.050772940948502,0.073484979580586,0.10973282384848596,0.0,1.2806961679175322,44.1955880150949,4.430588275194168,worst_uncertainty_stratified_mhz
1094,270.0,3,5.04413255677249,-5.04413255677249,5.04413255677249,0.12471295776861768,0.177627365231279,0.0,1.8302613684206186,41.059217905362004,5.661419212818146,worst_uncertainty_stratified_mhz
1083,270.0,3,4.939107110560164,-4.939107110560164,4.939107110560164,0.044704112439527564,0.11281696344675214,0.0,1.3893282367529727,42.724407544166134,4.4558490216732025,worst_uncertainty_stratified_mhz
527,270.0,3,4.917031563983091,-4.917031563983091,4.917031563983091,0.158089822848498,0.09550122233713682,0.0,1.3443698449729276,42.63727829024737,7.305559575557709,worst_uncertainty_stratified_mhz
1232,270.0,3,4.91380045309208,-4.91380045309208,4.91380045309208,0.06395194271314796,0.1519940804515819,0.0,1.1160055365107233,42.79219408957666,5.410636723041534,worst_uncertainty_stratified_mhz
1498,280.0,3,4.819994828091327,-4.819994828091327,4.819994828091327,0.028672279773252294,0.048947785490037865,0.0,0.9389729962229643,44.1076453123492,3.5162186324596405,worst_uncertainty_stratified_mhz
226,280.0,3,4.808355541654445,-4.808355541654445,4.808355541654445,0.05456472435637306,0.07947725851409444,0.0,1.3142716926104034,42.155033803805686,5.017697483301163,worst_uncertainty_stratified_mhz
1095,280.0,3,4.6353325198845985,-4.6353325198845985,4.6353325198845985,0.057071098009156725,0.04445609759755344,0.0,0.38520513564711223,44.1955880150949,3.181350588798523,worst_uncertainty_stratified_mhz
1354,280.0,3,4.517853372319259,-4.517853372319259,4.517853372319259,0.17030480681511276,0.10964062042518147,0.0,0.5316070269922477,41.24753780530421,3.795322060585022,worst_uncertainty_stratified_mhz
207,280.0,3,4.516147873254082,-4.516147873254082,4.516147873254082,0.04179871444484535,0.05021846267624901,0.0,0.46440073041291097,42.67830244983978,3.1027130782604218,worst_uncertainty_stratified_mhz
710,280.0,3,4.429588796549169,-4.429588796549169,4.429588796549169,0.043177370021674454,0.042127128755767816,0.0,0.3713046317769191,42.25647139788177,3.359218180179596,worst_uncertainty_stratified_mhz
805,300.0,3,4.461371148033289,-4.461371148033289,4.461371148033289,0.027186254893641997,0.029143184929853395,0.0,0.336328099960034,42.93144971929087,3.0180096328258514,worst_uncertainty_stratified_mhz
628,300.0,3,4.426989689153919,-4.426989689153919,4.426989689153919,0.013525909723493832,0.021865402149662053,0.0,0.31883057011681615,42.79219408957666,3.8094213008880615,worst_uncertainty_stratified_mhz
1314,300.0,3,4.347744170560952,-4.347744170560952,4.347744170560952,0.04659706012397252,0.01818597091588169,0.0,0.11710201192045044,42.67830244983978,2.7352966368198395,worst_uncertainty_stratified_mhz
1435,300.0,3,4.123414742727125,-4.123414742727125,4.123414742727125,0.01991741233388086,0.04072911906818523,0.0,0.6221296516907975,38.39596332949598,3.227464348077774,worst_uncertainty_stratified_mhz
1297,300.0,3,4.031694814712059,-4.031694814712059,4.031694814712059,0.06652958657117687,0.037373756970130734,0.0,0.37586167710783425,38.27450195626326,3.3533969819545746,worst_uncertainty_stratified_mhz
188,250.0,3,588.196223774815,-588.196223774815,587.946223774815,0.06123194055698194,0.01934825835688095,488.17931774549004,0.10358526136384594,20.504572660750576,3.869072526693344,worst_uncertainty_stratified_mhz
1322,250.0,3,580.8189462365671,-580.8189462365671,580.5689462365671,0.012596361878060252,0.007379286837258803,480.62928615659183,0.05304935169335945,37.81017554838909,3.9681003987789154,worst_uncertainty_stratified_mhz
248,250.0,3,578.4871109532553,-578.4871109532553,578.2371109532553,0.015392466746478484,0.013182067782675062,481.78355149795783,0.20922267812968354,0.0,3.95291069149971,worst_uncertainty_stratified_mhz
1519,250.0,3,577.7304198852642,-577.7304198852642,577.4804198852642,0.057474119409179146,0.02283387139174071,481.09004087391895,0.3535757132043207,0.0,3.9620348513126373,worst_uncertainty_stratified_mhz
672,250.0,3,577.2599903664432,-577.2599903664432,577.0099903664432,0.013096995385735952,0.022424310754137287,480.0322292332158,0.31908696574692996,8.227241335952167,3.975964605808258,worst_uncertainty_stratified_mhz
3161,120.0,4,21.678202116476548,-21.678202116476548,21.678202116476548,1.4849121399969907,3.342349861567994,0.0,35.61714026713996,38.27450195626326,7.911380916833878,worst_uncertainty_stratified_mhz
