mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,1.6174886226654053,0.002484467811882496,0.0
63.0,0.6476755177404777,3.5015130043029785,0.054358385503292084,0.0
300.0,0.891643770071046,15.453357696533203,1.5154390335083008,7.386398792266846
330.0,0.9065431335065354,15.341236114501953,1.275739312171936,7.186794281005859
400.0,0.9366156687720424,17.006126403808594,1.5437685251235962,7.718861103057861
