mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,0.8315374851226807,0.6376163959503174,0.7814849019050598
70.0,0.6641459998837217,2.814448595046997,1.2365154027938843,1.7680976390838623
120.0,0.7484046254718868,5.224994659423828,1.5751075744628906,2.9142048358917236
270.0,0.875173287927802,22.651012420654297,2.981917381286621,8.34434986114502
400.0,0.9366156687720424,34.27946472167969,3.753753662109375,11.403024673461914
