#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-08 16:53:51;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;9.22692e-02;3.71430e-03;-9.21944e-02
1.10000e+06;8.13078e-02;3.74408e-03;-8.12216e-02
1.20000e+06;7.19506e-02;3.77303e-03;-7.18516e-02
1.30000e+06;6.38272e-02;3.80131e-03;-6.37139e-02
1.40000e+06;5.66731e-02;3.82911e-03;-5.65436e-02
1.50000e+06;5.02944e-02;3.85656e-03;-5.01463e-02
1.60000e+06;4.45460e-02;3.88381e-03;-4.43763e-02
1.70000e+06;3.93170e-02;3.91098e-03;-3.91220e-02
1.80000e+06;3.45217e-02;3.93823e-03;-3.42963e-02
1.90000e+06;3.00931e-02;3.96567e-03;-2.98307e-02
2.00000e+06;2.59788e-02;3.99346e-03;-2.56700e-02
2.10000e+06;2.21380e-02;4.02172e-03;-2.17696e-02
2.20000e+06;1.85407e-02;4.05062e-03;-1.80928e-02
2.30000e+06;1.51683e-02;4.08031e-03;-1.46092e-02
2.40000e+06;1.20183e-02;4.11098e-03;-1.12934e-02
2.50000e+06;9.11921e-03;4.14279e-03;-8.12387e-03
2.60000e+06;6.57791e-03;4.17598e-03;-5.08234e-03
2.70000e+06;4.72929e-03;4.21076e-03;-2.15307e-03
2.80000e+06;4.30109e-03;4.24739e-03;6.77546e-04
2.90000e+06;5.48426e-03;4.28615e-03;3.42141e-03
3.00000e+06;7.47007e-03;4.32737e-03;6.08898e-03
3.10000e+06;9.72715e-03;4.37141e-03;8.68955e-03
3.20000e+06;1.20694e-02;4.41867e-03;1.12314e-02
3.30000e+06;1.44317e-02;4.46962e-03;1.37221e-02
3.40000e+06;1.67896e-02;4.52479e-03;1.61684e-02
3.50000e+06;1.91341e-02;4.58478e-03;1.85767e-02
3.60000e+06;2.14626e-02;4.65031e-03;2.09527e-02
3.70000e+06;2.37757e-02;4.72217e-03;2.33020e-02
3.80000e+06;2.60758e-02;4.80131e-03;2.56299e-02
3.90000e+06;2.83658e-02;4.88882e-03;2.79413e-02
4.00000e+06;3.06495e-02;4.98596e-03;3.02412e-02
4.10000e+06;3.29309e-02;5.09425e-03;3.25345e-02
4.20000e+06;3.52143e-02;5.21545e-03;3.48259e-02
4.30000e+06;3.75042e-02;5.35165e-03;3.71205e-02
4.40000e+06;3.98057e-02;5.50534e-03;3.94232e-02
4.50000e+06;4.21239e-02;5.67951e-03;4.17393e-02
4.60000e+06;4.44645e-02;5.87772e-03;4.40743e-02
4.70000e+06;4.68336e-02;6.10431e-03;4.64341e-02
4.80000e+06;4.92379e-02;6.36455e-03;4.88248e-02
4.90000e+06;5.16846e-02;6.66485e-03;5.12531e-02
5.00000e+06;5.41819e-02;7.01314e-03;5.37261e-02
5.10000e+06;5.67387e-02;7.41919e-03;5.62515e-02
5.20000e+06;5.93650e-02;7.89520e-03;5.88377e-02
5.30000e+06;6.20719e-02;8.45643e-03;6.14932e-02
5.40000e+06;6.48717e-02;9.12214e-03;6.42271e-02
5.50000e+06;6.77777e-02;9.91675e-03;6.70483e-02
5.60000e+06;7.08044e-02;1.08714e-02;6.99649e-02
5.70000e+06;7.39670e-02;1.20258e-02;7.29829e-02
5.80000e+06;7.72802e-02;1.34310e-02;7.61041e-02
5.90000e+06;8.07566e-02;1.51522e-02;7.93224e-02
6.00000e+06;8.44035e-02;1.72721e-02;8.26173e-02
6.10000e+06;8.82166e-02;1.98934e-02;8.59443e-02
6.20000e+06;9.21709e-02;2.31394e-02;8.92190e-02
6.30000e+06;9.62034e-02;2.71470e-02;9.22937e-02
6.40000e+06;1.00189e-01;3.20447e-02;9.49266e-02
6.50000e+06;1.03909e-01;3.79018e-02;9.67503e-02
6.60000e+06;1.07015e-01;4.46340e-02;9.72628e-02
6.70000e+06;1.09020e-01;5.18685e-02;9.58911e-02
6.80000e+06;1.09364e-01;5.88331e-02;9.21906e-02
6.90000e+06;1.07589e-01;6.44204e-02;8.61706e-02
7.00000e+06;1.03604e-01;6.75608e-02;7.85453e-02
7.10000e+06;9.78513e-02;6.77572e-02;7.05963e-02
7.20000e+06;9.11995e-02;6.53405e-02;6.36236e-02
7.30000e+06;8.46144e-02;6.12122e-02;5.84179e-02
7.40000e+06;7.88388e-02;5.63537e-02;5.51345e-02
7.50000e+06;7.42574e-02;5.14937e-02;5.35029e-02
7.60000e+06;7.09326e-02;4.70329e-02;5.30974e-02
7.70000e+06;6.87229e-02;4.31147e-02;5.35159e-02
7.80000e+06;6.74073e-02;3.97295e-02;5.44547e-02
7.90000e+06;6.67763e-02;3.68024e-02;5.57194e-02
8.00000e+06;6.66733e-02;3.42514e-02;5.72029e-02
8.10000e+06;6.69958e-02;3.20163e-02;5.88506e-02
8.20000e+06;6.76737e-02;3.00628e-02;6.06297e-02
8.30000e+06;6.86486e-02;2.83737e-02;6.25105e-02
8.40000e+06;6.98626e-02;2.69382e-02;6.44603e-02
8.50000e+06;7.12573e-02;2.57440e-02;6.64444e-02
8.60000e+06;7.27760e-02;2.47756e-02;6.84289e-02
8.70000e+06;7.43664e-02;2.40134e-02;7.03827e-02
8.80000e+06;7.59823e-02;2.34350e-02;7.22780e-02
8.90000e+06;7.75832e-02;2.30146e-02;7.40910e-02
9.00000e+06;7.91348e-02;2.27240e-02;7.58019e-02
9.10000e+06;8.06088e-02;2.25317e-02;7.73957e-02
9.20000e+06;8.19842e-02;2.24037e-02;7.88637e-02
9.30000e+06;8.32485e-02;2.23044e-02;8.02050e-02
9.40000e+06;8.43992e-02;2.21990e-02;8.14275e-02
9.50000e+06;8.54443e-02;2.20569e-02;8.25483e-02
9.60000e+06;8.64016e-02;2.18547e-02;8.35920e-02
9.70000e+06;8.72963e-02;2.15782e-02;8.45874e-02
9.80000e+06;8.81568e-02;2.12237e-02;8.55639e-02
9.90000e+06;8.90115e-02;2.07964e-02;8.65480e-02
1.00000e+07;8.98846e-02;2.03081e-02;8.75604e-02
1.10000e+07;1.01237e-01;1.49795e-02;1.00123e-01
1.20000e+07;1.15040e-01;1.19332e-02;1.14419e-01
1.30000e+07;1.28714e-01;1.04416e-02;1.28290e-01
1.40000e+07;1.41934e-01;9.62359e-03;1.41607e-01
1.50000e+07;1.54784e-01;9.12859e-03;1.54515e-01
1.60000e+07;1.67362e-01;8.80899e-03;1.67130e-01
1.70000e+07;1.79735e-01;8.59407e-03;1.79530e-01
1.80000e+07;1.91955e-01;8.44614e-03;1.91769e-01
1.90000e+07;2.04054e-01;8.34341e-03;2.03883e-01
2.00000e+07;2.16058e-01;8.27246e-03;2.15899e-01
2.10000e+07;2.27985e-01;8.22459e-03;2.27836e-01
2.20000e+07;2.39849e-01;8.19397e-03;2.39709e-01
2.30000e+07;2.51662e-01;8.17652e-03;2.51530e-01
2.40000e+07;2.63433e-01;8.16933e-03;2.63306e-01
2.50000e+07;2.75167e-01;8.17025e-03;2.75046e-01
2.60000e+07;2.86871e-01;8.17771e-03;2.86755e-01
2.70000e+07;2.98550e-01;8.19050e-03;2.98438e-01
2.80000e+07;3.10208e-01;8.20768e-03;3.10099e-01
2.90000e+07;3.21847e-01;8.22852e-03;3.21742e-01
3.00000e+07;3.33471e-01;8.25246e-03;3.33369e-01
3.10000e+07;3.45083e-01;8.27905e-03;3.44984e-01
3.20000e+07;3.56684e-01;8.30790e-03;3.56587e-01
3.30000e+07;3.68276e-01;8.33873e-03;3.68182e-01
3.40000e+07;3.79861e-01;8.37130e-03;3.79769e-01
3.50000e+07;3.91441e-01;8.40541e-03;3.91351e-01
3.60000e+07;4.03017e-01;8.44090e-03;4.02929e-01
3.70000e+07;4.14590e-01;8.47763e-03;4.14503e-01
3.80000e+07;4.26161e-01;8.51550e-03;4.26076e-01
3.90000e+07;4.37731e-01;8.55441e-03;4.37647e-01
4.00000e+07;4.49301e-01;8.59429e-03;4.49219e-01
4.10000e+07;4.60872e-01;8.63508e-03;4.60791e-01
4.20000e+07;4.72445e-01;8.67673e-03;4.72365e-01
4.30000e+07;4.84021e-01;8.71919e-03;4.83942e-01
4.40000e+07;4.95599e-01;8.76244e-03;4.95522e-01
4.50000e+07;5.07182e-01;8.80645e-03;5.07105e-01
4.60000e+07;5.18769e-01;8.85119e-03;5.18693e-01
4.70000e+07;5.30361e-01;8.89664e-03;5.30286e-01
4.80000e+07;5.41959e-01;8.94281e-03;5.41885e-01
4.90000e+07;5.53563e-01;8.98967e-03;5.53490e-01
5.00000e+07;5.65173e-01;9.03724e-03;5.65101e-01
5.10000e+07;5.76791e-01;9.08549e-03;5.76720e-01
5.20000e+07;5.88417e-01;9.13444e-03;5.88346e-01
5.30000e+07;6.00051e-01;9.18408e-03;5.99981e-01
5.40000e+07;6.11694e-01;9.23443e-03;6.11624e-01
5.50000e+07;6.23346e-01;9.28549e-03;6.23277e-01
5.60000e+07;6.35007e-01;9.33727e-03;6.34939e-01
5.70000e+07;6.46679e-01;9.38977e-03;6.46611e-01
5.80000e+07;6.58361e-01;9.44302e-03;6.58294e-01
5.90000e+07;6.70055e-01;9.49702e-03;6.69987e-01
6.00000e+07;6.81759e-01;9.55180e-03;6.81692e-01
6.10000e+07;6.93476e-01;9.60735e-03;6.93409e-01
6.20000e+07;7.05205e-01;9.66371e-03;7.05138e-01
6.30000e+07;7.16946e-01;9.72089e-03;7.16880e-01
6.40000e+07;7.28701e-01;9.77891e-03;7.28635e-01
6.50000e+07;7.40469e-01;9.83779e-03;7.40404e-01
6.60000e+07;7.52251e-01;9.89755e-03;7.52186e-01
6.70000e+07;7.64048e-01;9.95821e-03;7.63983e-01
6.80000e+07;7.75860e-01;1.00198e-02;7.75795e-01
6.90000e+07;7.87687e-01;1.00823e-02;7.87622e-01
7.00000e+07;7.99530e-01;1.01459e-02;7.99465e-01
7.10000e+07;8.11389e-01;1.02104e-02;8.11324e-01
7.20000e+07;8.23264e-01;1.02759e-02;8.23200e-01
7.30000e+07;8.35157e-01;1.03426e-02;8.35093e-01
7.40000e+07;8.47068e-01;1.04103e-02;8.47004e-01
7.50000e+07;8.58996e-01;1.04791e-02;8.58932e-01
7.60000e+07;8.70943e-01;1.05490e-02;8.70880e-01
7.70000e+07;8.82910e-01;1.06202e-02;8.82846e-01
7.80000e+07;8.94895e-01;1.06926e-02;8.94831e-01
7.90000e+07;9.06901e-01;1.07662e-02;9.06837e-01
8.00000e+07;9.18927e-01;1.08411e-02;9.18863e-01
8.10000e+07;9.30975e-01;1.09174e-02;9.30911e-01
8.20000e+07;9.43044e-01;1.09950e-02;9.42979e-01
8.30000e+07;9.55135e-01;1.10740e-02;9.55070e-01
8.40000e+07;9.67248e-01;1.11545e-02;9.67184e-01
8.50000e+07;9.79385e-01;1.12365e-02;9.79321e-01
8.60000e+07;9.91546e-01;1.13200e-02;9.91481e-01
8.70000e+07;1.00373e+00;1.14051e-02;1.00367e+00
8.80000e+07;1.01594e+00;1.14918e-02;1.01588e+00
8.90000e+07;1.02818e+00;1.15803e-02;1.02811e+00
9.00000e+07;1.04044e+00;1.16705e-02;1.04037e+00
9.10000e+07;1.05273e+00;1.17624e-02;1.05266e+00
9.20000e+07;1.06504e+00;1.18563e-02;1.06498e+00
9.30000e+07;1.07739e+00;1.19520e-02;1.07732e+00
9.40000e+07;1.08976e+00;1.20497e-02;1.08970e+00
