#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-12 18:12:50;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;9.99879e-02;3.87363e-03;-9.99128e-02
1.10000e+06;8.83597e-02;3.90217e-03;-8.82735e-02
1.20000e+06;7.84507e-02;3.92980e-03;-7.83522e-02
1.30000e+06;6.98640e-02;3.95670e-03;-6.97519e-02
1.40000e+06;6.23165e-02;3.98300e-03;-6.21890e-02
1.50000e+06;5.56003e-02;4.00883e-03;-5.54556e-02
1.60000e+06;4.95599e-02;4.03432e-03;-4.93954e-02
1.70000e+06;4.40764e-02;4.05958e-03;-4.38890e-02
1.80000e+06;3.90577e-02;4.08473e-03;-3.88435e-02
1.90000e+06;3.44315e-02;4.10989e-03;-3.41854e-02
2.00000e+06;3.01407e-02;4.13516e-03;-2.98557e-02
2.10000e+06;2.61401e-02;4.16067e-03;-2.58068e-02
2.20000e+06;2.23943e-02;4.18654e-03;-2.19995e-02
2.30000e+06;1.88775e-02;4.21292e-03;-1.84014e-02
2.40000e+06;1.55737e-02;4.23994e-03;-1.49855e-02
2.50000e+06;1.24810e-02;4.26778e-03;-1.17287e-02
2.60000e+06;9.62404e-03;4.29659e-03;-8.61170e-03
2.70000e+06;7.09077e-03;4.32660e-03;-5.61779e-03
2.80000e+06;5.14383e-03;4.35802e-03;-2.73253e-03
2.90000e+06;4.39146e-03;4.39110e-03;5.66421e-05
3.00000e+06;5.21655e-03;4.42613e-03;2.76076e-03
3.10000e+06;6.99787e-03;4.46345e-03;5.38961e-03
3.20000e+06;9.13857e-03;4.50344e-03;7.95189e-03
3.30000e+06;1.14012e-02;4.54654e-03;1.04555e-02
3.40000e+06;1.37004e-02;4.59326e-03;1.29075e-02
3.50000e+06;1.60032e-02;4.64423e-03;1.53144e-02
3.60000e+06;1.82965e-02;4.70013e-03;1.76825e-02
3.70000e+06;2.05759e-02;4.76183e-03;2.00174e-02
3.80000e+06;2.28410e-02;4.83032e-03;2.23244e-02
3.90000e+06;2.50934e-02;4.90680e-03;2.46090e-02
4.00000e+06;2.73359e-02;4.99271e-03;2.68761e-02
4.10000e+06;2.95722e-02;5.08979e-03;2.91309e-02
4.20000e+06;3.18066e-02;5.20016e-03;3.13786e-02
4.30000e+06;3.40436e-02;5.32642e-03;3.36244e-02
4.40000e+06;3.62885e-02;5.47176e-03;3.58736e-02
4.50000e+06;3.85470e-02;5.64016e-03;3.81321e-02
4.60000e+06;4.08253e-02;5.83657e-03;4.04059e-02
4.70000e+06;4.31303e-02;6.06725e-03;4.27014e-02
4.80000e+06;4.54699e-02;6.34011e-03;4.50257e-02
4.90000e+06;4.78526e-02;6.66533e-03;4.73861e-02
5.00000e+06;5.02880e-02;7.05597e-03;4.97905e-02
5.10000e+06;5.27868e-02;7.52908e-03;5.22471e-02
5.20000e+06;5.53606e-02;8.10695e-03;5.47638e-02
5.30000e+06;5.80216e-02;8.81897e-03;5.73474e-02
5.40000e+06;6.07817e-02;9.70405e-03;6.00021e-02
5.50000e+06;6.36513e-02;1.08137e-02;6.27260e-02
5.60000e+06;6.66352e-02;1.22158e-02;6.55060e-02
5.70000e+06;6.97268e-02;1.39978e-02;6.83073e-02
5.80000e+06;7.28961e-02;1.62682e-02;7.10576e-02
5.90000e+06;7.60702e-02;1.91494e-02;7.36205e-02
6.00000e+06;7.91019e-02;2.27511e-02;7.57595e-02
6.10000e+06;8.17287e-02;2.71029e-02;7.71039e-02
6.20000e+06;8.35410e-02;3.20284e-02;7.71575e-02
6.30000e+06;8.40144e-02;3.69871e-02;7.54346e-02
6.40000e+06;8.26877e-02;4.10382e-02;7.17852e-02
6.50000e+06;7.94836e-02;4.31591e-02;6.67454e-02
6.60000e+06;7.49393e-02;4.28540e-02;6.14771e-02
6.70000e+06;7.00407e-02;4.04776e-02;5.71600e-02
6.80000e+06;6.57479e-02;3.69109e-02;5.44093e-02
6.90000e+06;6.26265e-02;3.30078e-02;5.32218e-02
7.00000e+06;6.08011e-02;2.93121e-02;5.32689e-02
7.10000e+06;6.01125e-02;2.60671e-02;5.41666e-02
7.20000e+06;6.02960e-02;2.33285e-02;5.56003e-02
7.30000e+06;6.10937e-02;2.10633e-02;5.73479e-02
7.40000e+06;6.22986e-02;1.92066e-02;5.92640e-02
7.50000e+06;6.37599e-02;1.76893e-02;6.12569e-02
7.60000e+06;6.53733e-02;1.64489e-02;6.32701e-02
7.70000e+06;6.70683e-02;1.54317e-02;6.52688e-02
7.80000e+06;6.87985e-02;1.45923e-02;6.72332e-02
7.90000e+06;7.05346e-02;1.38927e-02;6.91529e-02
8.00000e+06;7.22599e-02;1.33011e-02;7.10252e-02
8.10000e+06;7.39678e-02;1.27925e-02;7.28532e-02
8.20000e+06;7.56578e-02;1.23486e-02;7.46432e-02
8.30000e+06;7.73330e-02;1.19580e-02;7.64028e-02
8.40000e+06;7.89968e-02;1.16143e-02;7.81384e-02
8.50000e+06;8.06514e-02;1.13145e-02;7.98538e-02
8.60000e+06;8.22968e-02;1.10573e-02;8.15506e-02
8.70000e+06;8.39314e-02;1.08415e-02;8.32282e-02
8.80000e+06;8.55523e-02;1.06657e-02;8.48848e-02
8.90000e+06;8.71559e-02;1.05278e-02;8.65177e-02
9.00000e+06;8.87382e-02;1.04248e-02;8.81237e-02
9.10000e+06;9.02953e-02;1.03531e-02;8.96998e-02
9.20000e+06;9.18232e-02;1.03081e-02;9.12428e-02
9.30000e+06;9.33184e-02;1.02843e-02;9.27500e-02
9.40000e+06;9.47784e-02;1.02751e-02;9.42198e-02
9.50000e+06;9.62019e-02;1.02733e-02;9.56517e-02
9.60000e+06;9.75894e-02;1.02712e-02;9.70474e-02
9.70000e+06;9.89436e-02;1.02619e-02;9.84100e-02
9.80000e+06;1.00269e-01;1.02393e-02;9.97447e-02
9.90000e+06;1.01571e-01;1.01992e-02;1.01058e-01
1.00000e+07;1.02858e-01;1.01395e-02;1.02357e-01
1.10000e+07;1.15832e-01;8.90212e-03;1.15489e-01
1.20000e+07;1.29333e-01;7.92277e-03;1.29090e-01
1.30000e+07;1.42721e-01;7.43991e-03;1.42527e-01
1.40000e+07;1.55867e-01;7.19323e-03;1.55701e-01
1.50000e+07;1.68815e-01;7.06010e-03;1.68667e-01
1.60000e+07;1.81611e-01;6.98830e-03;1.81476e-01
1.70000e+07;1.94289e-01;6.95293e-03;1.94165e-01
1.80000e+07;2.06877e-01;6.94078e-03;2.06761e-01
1.90000e+07;2.19392e-01;6.94423e-03;2.19282e-01
2.00000e+07;2.31849e-01;6.95858e-03;2.31745e-01
2.10000e+07;2.44259e-01;6.98080e-03;2.44159e-01
2.20000e+07;2.56629e-01;7.00885e-03;2.56533e-01
2.30000e+07;2.68967e-01;7.04132e-03;2.68875e-01
2.40000e+07;2.81278e-01;7.07719e-03;2.81189e-01
2.50000e+07;2.93567e-01;7.11576e-03;2.93481e-01
2.60000e+07;3.05837e-01;7.15646e-03;3.05754e-01
2.70000e+07;3.18092e-01;7.19890e-03;3.18011e-01
2.80000e+07;3.30335e-01;7.24278e-03;3.30256e-01
2.90000e+07;3.42568e-01;7.28786e-03;3.42490e-01
3.00000e+07;3.54792e-01;7.33395e-03;3.54716e-01
3.10000e+07;3.67010e-01;7.38093e-03;3.66936e-01
3.20000e+07;3.79223e-01;7.42869e-03;3.79151e-01
3.30000e+07;3.91434e-01;7.47714e-03;3.91362e-01
3.40000e+07;4.03642e-01;7.52622e-03;4.03572e-01
3.50000e+07;4.15850e-01;7.57588e-03;4.15781e-01
3.60000e+07;4.28058e-01;7.62608e-03;4.27990e-01
3.70000e+07;4.40267e-01;7.67681e-03;4.40200e-01
3.80000e+07;4.52478e-01;7.72804e-03;4.52412e-01
3.90000e+07;4.64693e-01;7.77976e-03;4.64628e-01
4.00000e+07;4.76912e-01;7.83196e-03;4.76847e-01
4.10000e+07;4.89135e-01;7.88465e-03;4.89071e-01
4.20000e+07;5.01364e-01;7.93782e-03;5.01301e-01
4.30000e+07;5.13598e-01;7.99148e-03;5.13536e-01
4.40000e+07;5.25840e-01;8.04564e-03;5.25778e-01
4.50000e+07;5.38088e-01;8.10031e-03;5.38027e-01
4.60000e+07;5.50345e-01;8.15549e-03;5.50285e-01
4.70000e+07;5.62610e-01;8.21122e-03;5.62550e-01
4.80000e+07;5.74884e-01;8.26749e-03;5.74825e-01
4.90000e+07;5.87168e-01;8.32433e-03;5.87109e-01
5.00000e+07;5.99462e-01;8.38175e-03;5.99404e-01
5.10000e+07;6.11767e-01;8.43978e-03;6.11709e-01
5.20000e+07;6.24083e-01;8.49843e-03;6.24025e-01
5.30000e+07;6.36410e-01;8.55773e-03;6.36353e-01
5.40000e+07;6.48750e-01;8.61770e-03;6.48693e-01
5.50000e+07;6.61103e-01;8.67836e-03;6.61046e-01
5.60000e+07;6.73469e-01;8.73973e-03;6.73412e-01
5.70000e+07;6.85848e-01;8.80185e-03;6.85792e-01
5.80000e+07;6.98242e-01;8.86473e-03;6.98186e-01
5.90000e+07;7.10650e-01;8.92840e-03;7.10594e-01
6.00000e+07;7.23074e-01;8.99290e-03;7.23018e-01
6.10000e+07;7.35513e-01;9.05824e-03;7.35457e-01
6.20000e+07;7.47969e-01;9.12446e-03;7.47913e-01
6.30000e+07;7.60441e-01;9.19159e-03;7.60386e-01
6.40000e+07;7.72931e-01;9.25966e-03;7.72875e-01
6.50000e+07;7.85438e-01;9.32870e-03;7.85383e-01
6.60000e+07;7.97963e-01;9.39875e-03;7.97908e-01
6.70000e+07;8.10508e-01;9.46983e-03;8.10452e-01
6.80000e+07;8.23071e-01;9.54199e-03;8.23016e-01
6.90000e+07;8.35655e-01;9.61525e-03;8.35599e-01
7.00000e+07;8.48259e-01;9.68966e-03;8.48203e-01
7.10000e+07;8.60883e-01;9.76526e-03;8.60828e-01
7.20000e+07;8.73529e-01;9.84208e-03;8.73474e-01
7.30000e+07;8.86198e-01;9.92017e-03;8.86142e-01
7.40000e+07;8.98889e-01;9.99957e-03;8.98833e-01
7.50000e+07;9.11603e-01;1.00803e-02;9.11547e-01
7.60000e+07;9.24341e-01;1.01625e-02;9.24285e-01
7.70000e+07;9.37103e-01;1.02460e-02;9.37047e-01
7.80000e+07;9.49890e-01;1.03311e-02;9.49834e-01
7.90000e+07;9.62704e-01;1.04178e-02;9.62647e-01
8.00000e+07;9.75543e-01;1.05060e-02;9.75486e-01
8.10000e+07;9.88409e-01;1.05958e-02;9.88353e-01
8.20000e+07;1.00130e+00;1.06874e-02;1.00125e+00
8.30000e+07;1.01423e+00;1.07807e-02;1.01417e+00
8.40000e+07;1.02718e+00;1.08759e-02;1.02712e+00
8.50000e+07;1.04016e+00;1.09729e-02;1.04010e+00
8.60000e+07;1.05317e+00;1.10719e-02;1.05311e+00
8.70000e+07;1.06621e+00;1.11729e-02;1.06616e+00
8.80000e+07;1.07929e+00;1.12760e-02;1.07923e+00
8.90000e+07;1.09240e+00;1.13812e-02;1.09234e+00
9.00000e+07;1.10554e+00;1.14887e-02;1.10548e+00
9.10000e+07;1.11872e+00;1.15985e-02;1.11866e+00
9.20000e+07;1.13193e+00;1.17107e-02;1.13187e+00
9.30000e+07;1.14518e+00;1.18253e-02;1.14512e+00
9.40000e+07;1.15846e+00;1.19426e-02;1.15840e+00
9.50000e+07;1.17179e+00;1.20625e-02;1.17173e+00
9.60000e+07;1.18515e+00;1.21852e-02;1.18509e+00
9.70000e+07;1.19855e+00;1.23107e-02;1.19849e+00
9.80000e+07;1.21200e+00;1.24392e-02;1.21194e+00
9.90000e+07;1.22549e+00;1.25708e-02;1.22542e+00
1.00000e+08;1.23902e+00;1.27055e-02;1.23895e+00
1.10000e+08;1.37699e+00;1.42593e-02;1.37692e+00
1.20000e+08;1.52087e+00;1.63152e-02;1.52079e+00
1.30000e+08;1.67276e+00;1.91569e-02;1.67265e+00
1.40000e+08;1.83594e+00;2.33107e-02;1.83579e+00
1.50000e+08;2.01605e+00;2.98552e-02;2.01583e+00
1.60000e+08;2.22379e+00;4.13147e-02;2.22340e+00
1.70000e+08;2.48279e+00;6.48338e-02;2.48194e+00
