epoch,train_impedance_loss,train_impedance_legacy,train_impedance_peak,val_impedance_loss,val_impedance_legacy,val_impedance_peak
1,1.6298606395721436,1.6298606395721436,0.0,0.4452660801957865,0.4452660801957865,0.0
25,1.2994513511657715,1.2994513511657715,0.0,0.9500566860202884,0.9500566860202884,0.0
50,1.0712966918945312,1.0712966918945312,0.0,0.7675049256105893,0.7675049256105893,0.0
75,0.8774374127388,0.8774374127388,0.0,0.5912536049231154,0.5912536049231154,0.0
100,0.7881855964660645,0.7881855964660645,0.0,0.49610270694142483,0.49610270694142483,0.0
125,0.7003631591796875,0.7003631591796875,0.0,0.4432163592733321,0.4432163592733321,0.0
150,0.6480437517166138,0.6480437517166138,0.0,0.3980027505608856,0.3980027505608856,0.0
175,0.6213307976722717,0.6213307976722717,0.0,0.36306902485304193,0.36306902485304193,0.0
200,0.5855425596237183,0.5855425596237183,0.0,0.35212520473316067,0.35212520473316067,0.0
225,0.5731102824211121,0.5731102824211121,0.0,0.35745258745355685,0.35745258745355685,0.0
250,0.579265296459198,0.579265296459198,0.0,0.3591515985546542,0.3591515985546542,0.0
275,0.5549059510231018,0.5549059510231018,0.0,0.34204657143745265,0.34204657143745265,0.0
300,0.5543079972267151,0.5543079972267151,0.0,0.3358458990200621,0.3358458990200621,0.0
325,0.6051700115203857,0.5368006825447083,0.06836938112974167,0.3748769840744675,0.32565516270086414,0.0492218233583892
350,0.6835401654243469,0.5456562638282776,0.13788360357284546,0.420036037559392,0.32316528291243024,0.0968707561126498
375,0.7177002429962158,0.5377103090286255,0.1799897998571396,0.4531378153650487,0.32532576850203215,0.12781204713783303
400,0.7135315537452698,0.5347738265991211,0.17875763773918152,0.4479821409846916,0.32114800493248175,0.12683413687665931
425,0.7207984924316406,0.5397769212722778,0.1810215264558792,0.4463548749441006,0.3195657621397347,0.1267891132013231
450,0.7165317535400391,0.5366874933242798,0.17984403669834137,0.44647356257086895,0.31987258926278256,0.12660097413253588
475,0.719333827495575,0.539297342300415,0.18003655970096588,0.4437697173142042,0.318761021631663,0.12500869714822926
500,0.7170270085334778,0.5370733737945557,0.17995363473892212,0.44735635743766533,0.3215501429360421,0.12580621514286175
525,0.7119902968406677,0.5325646996498108,0.17942558228969574,0.44440482947670046,0.3182190048401473,0.12618582622438182
550,0.7014683485031128,0.5251736044883728,0.17629455029964447,0.44233651630214005,0.31633788829699894,0.12599863215792376
575,0.7055729627609253,0.5287286639213562,0.17684395611286163,0.4420077176611932,0.31676568640548675,0.1252420317137339
600,0.7139655947685242,0.5347517728805542,0.1792137175798416,0.4402678290107211,0.31466039441159516,0.12560743548464579
