epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,24.89,22.58,47.47,1,48.404518,10.0679
2,21.85,0.00,21.85,0,15.175070,
3,21.73,0.00,21.73,0,14.522540,
4,21.91,0.00,21.91,0,13.827298,
5,21.83,0.00,21.83,0,12.260111,
6,21.76,0.00,21.76,0,12.563573,
7,21.69,0.00,21.69,0,13.385455,
8,21.94,0.00,21.94,0,12.266518,
9,21.88,0.00,21.88,0,13.180759,
10,21.98,0.00,21.98,0,12.420815,
11,21.92,0.00,21.92,0,12.660495,
12,21.70,0.00,21.70,0,12.459481,
13,21.81,0.00,21.81,0,13.257032,
14,22.04,0.00,22.04,0,13.566088,
15,21.64,0.00,21.64,0,13.407184,
16,21.85,0.00,21.85,0,13.287631,
17,21.93,0.00,21.93,0,14.159274,
18,21.79,0.00,21.79,0,13.995281,
19,21.89,0.00,21.89,0,14.755539,
20,22.06,0.00,22.06,0,14.634120,
21,34.20,0.00,34.20,0,18.008503,
22,34.60,0.00,34.60,0,16.824886,
23,34.56,0.00,34.56,0,17.123402,
24,34.45,0.00,34.45,0,17.179035,
25,34.42,22.15,56.58,1,17.378811,10.7346
26,34.06,0.00,34.06,0,17.272087,
27,33.91,0.00,33.91,0,17.592653,
28,34.42,0.00,34.42,0,17.826765,
29,34.31,0.00,34.31,0,17.960392,
30,34.32,0.00,34.32,0,18.098213,
31,33.89,0.00,33.89,0,18.175299,
32,34.56,0.00,34.56,0,18.078682,
33,34.24,0.00,34.24,0,18.210976,
34,34.11,0.00,34.11,0,17.645479,
35,34.04,0.00,34.04,0,17.689144,
36,33.95,0.00,33.95,0,17.891905,
37,33.97,0.00,33.97,0,17.284843,
38,34.47,0.00,34.47,0,17.149847,
39,33.94,0.00,33.94,0,17.533060,
40,33.94,0.00,33.94,0,17.442642,
41,33.84,0.00,33.84,0,17.320955,
42,34.31,0.00,34.31,0,17.397457,
43,34.10,0.00,34.10,0,17.224134,
44,34.26,0.00,34.26,0,17.182301,
45,33.98,0.00,33.98,0,16.961203,
46,34.62,0.00,34.62,0,16.635971,
47,34.05,0.00,34.05,0,16.238657,
48,33.96,0.00,33.96,0,16.879887,
49,34.35,0.00,34.35,0,15.943970,
50,34.41,23.86,58.26,1,16.516758,10.3117
51,34.08,0.00,34.08,0,16.078260,
52,34.48,0.00,34.48,0,16.314610,
53,34.42,0.00,34.42,0,16.726461,
54,34.42,0.00,34.42,0,16.097824,
55,33.79,0.00,33.79,0,15.935631,
56,34.09,0.00,34.09,0,15.977306,
57,34.30,0.00,34.30,0,15.846039,
58,34.36,0.00,34.36,0,16.143423,
59,34.28,0.00,34.28,0,15.941084,
60,34.04,0.00,34.04,0,15.776616,
61,34.09,0.00,34.09,0,15.887678,
62,33.94,0.00,33.94,0,15.509497,
63,34.17,0.00,34.17,0,15.665326,
64,34.24,0.00,34.24,0,15.920629,
65,34.41,0.00,34.41,0,15.475865,
66,34.29,0.00,34.29,0,15.471136,
67,34.22,0.00,34.22,0,15.422632,
68,34.35,0.00,34.35,0,15.376511,
69,34.50,0.00,34.50,0,15.765600,
70,34.55,0.00,34.55,0,15.414407,
71,34.57,0.00,34.57,0,15.069711,
72,34.20,0.00,34.20,0,15.296243,
73,34.38,0.00,34.38,0,15.142931,
74,34.41,0.00,34.41,0,15.531430,
75,34.55,22.47,57.02,1,15.603275,9.5837
76,34.26,0.00,34.26,0,14.902231,
77,34.39,0.00,34.39,0,15.257174,
78,35.16,0.00,35.16,0,15.232044,
79,34.52,0.00,34.52,0,15.065947,
80,34.56,0.00,34.56,0,15.125430,
81,34.34,0.00,34.34,0,14.853435,
82,34.50,0.00,34.50,0,15.055030,
83,34.32,0.00,34.32,0,15.014154,
84,34.27,0.00,34.27,0,15.160709,
85,34.30,0.00,34.30,0,14.792082,
86,34.38,0.00,34.38,0,14.889166,
87,34.40,0.00,34.40,0,15.063612,
88,34.20,0.00,34.20,0,14.954101,
89,34.27,0.00,34.27,0,14.707207,
90,34.02,0.00,34.02,0,14.686486,
91,34.22,0.00,34.22,0,14.602950,
92,34.31,0.00,34.31,0,14.757598,
93,34.13,0.00,34.13,0,14.652589,
94,34.29,0.00,34.29,0,14.832075,
95,34.39,0.00,34.39,0,14.654050,
96,34.26,0.00,34.26,0,14.996613,
97,34.35,0.00,34.35,0,14.537009,
98,34.24,0.00,34.24,0,14.633747,
99,34.30,0.00,34.30,0,14.594407,
100,34.26,22.52,56.78,1,14.329420,9.0554
101,33.79,0.00,33.79,0,14.548946,
102,34.20,0.00,34.20,0,14.523292,
103,34.26,0.00,34.26,0,14.158301,
104,34.38,0.00,34.38,0,14.152943,
105,33.93,0.00,33.93,0,14.326692,
106,34.46,0.00,34.46,0,14.250408,
107,34.46,0.00,34.46,0,14.271055,
108,34.38,0.00,34.38,0,14.409166,
109,34.37,0.00,34.37,0,14.266049,
110,34.28,0.00,34.28,0,14.270137,
111,33.92,0.00,33.92,0,14.086173,
112,34.00,0.00,34.00,0,14.139852,
113,34.27,0.00,34.27,0,14.355717,
114,33.98,0.00,33.98,0,14.325717,
115,34.09,0.00,34.09,0,13.792500,
116,34.26,0.00,34.26,0,14.045283,
117,34.16,0.00,34.16,0,14.029943,
118,34.16,0.00,34.16,0,13.947883,
119,34.12,0.00,34.12,0,14.152976,
120,34.32,0.00,34.32,0,14.030322,
121,34.09,0.00,34.09,0,13.912067,
122,34.34,0.00,34.34,0,13.430172,
123,33.91,0.00,33.91,0,13.727651,
124,33.89,0.00,33.89,0,13.738127,
125,34.15,22.21,56.36,1,13.948552,8.8024
126,33.94,0.00,33.94,0,13.639627,
127,34.09,0.00,34.09,0,13.874116,
128,34.31,0.00,34.31,0,13.502225,
129,34.30,0.00,34.30,0,13.429008,
130,34.13,0.00,34.13,0,13.623604,
131,34.23,0.00,34.23,0,13.652008,
132,34.00,0.00,34.00,0,13.883206,
133,34.22,0.00,34.22,0,13.638631,
134,34.21,0.00,34.21,0,13.460754,
135,34.38,0.00,34.38,0,13.671790,
136,34.50,0.00,34.50,0,13.835608,
137,34.35,0.00,34.35,0,13.545627,
138,34.19,0.00,34.19,0,13.523287,
139,34.62,0.00,34.62,0,13.393021,
140,33.85,0.00,33.85,0,13.518080,
141,34.11,0.00,34.11,0,13.672954,
142,34.08,0.00,34.08,0,13.468853,
143,33.90,0.00,33.90,0,13.557553,
144,34.22,0.00,34.22,0,13.091967,
145,34.11,0.00,34.11,0,13.302567,
146,34.34,0.00,34.34,0,13.192894,
147,34.28,0.00,34.28,0,13.161639,
148,34.23,0.00,34.23,0,13.629125,
149,34.31,0.00,34.31,0,13.248660,
150,34.13,22.74,56.87,1,13.241056,8.4731
151,33.72,0.00,33.72,0,13.435704,
152,34.30,0.00,34.30,0,13.621627,
153,34.46,0.00,34.46,0,13.354939,
154,34.38,0.00,34.38,0,13.234475,
155,34.32,0.00,34.32,0,12.956241,
156,34.20,0.00,34.20,0,13.266080,
157,34.28,0.00,34.28,0,13.359962,
158,34.19,0.00,34.19,0,13.040413,
159,34.09,0.00,34.09,0,13.089000,
160,34.15,0.00,34.15,0,13.128732,
161,34.17,0.00,34.17,0,13.202273,
162,34.28,0.00,34.28,0,13.041909,
163,34.67,0.00,34.67,0,13.126946,
164,34.77,0.00,34.77,0,13.049235,
165,34.24,0.00,34.24,0,13.103380,
166,34.42,0.00,34.42,0,12.952076,
167,34.63,0.00,34.63,0,13.195519,
168,34.46,0.00,34.46,0,12.895110,
169,34.42,0.00,34.42,0,12.914391,
170,34.14,0.00,34.14,0,13.294621,
171,34.47,0.00,34.47,0,12.978333,
172,34.60,0.00,34.60,0,12.769968,
173,34.27,0.00,34.27,0,12.864833,
174,34.86,0.00,34.86,0,13.128594,
175,34.16,25.07,59.23,1,13.122951,8.1235
176,34.28,0.00,34.28,0,12.712709,
177,34.51,0.00,34.51,0,12.959568,
178,35.10,0.00,35.10,0,13.049685,
179,34.74,0.00,34.74,0,12.884260,
180,34.61,0.00,34.61,0,12.735626,
181,34.56,0.00,34.56,0,12.806433,
182,34.63,0.00,34.63,0,12.829050,
183,34.38,0.00,34.38,0,12.771751,
184,34.73,0.00,34.73,0,12.739484,
185,34.68,0.00,34.68,0,12.671391,
186,34.75,0.00,34.75,0,12.870069,
187,34.63,0.00,34.63,0,12.616507,
188,34.47,0.00,34.47,0,12.968861,
189,34.44,0.00,34.44,0,12.644195,
190,34.85,0.00,34.85,0,12.812375,
191,34.58,0.00,34.58,0,12.384506,
192,34.84,0.00,34.84,0,12.777504,
193,34.52,0.00,34.52,0,12.694932,
194,34.61,0.00,34.61,0,12.876574,
195,34.42,0.00,34.42,0,12.607104,
196,34.59,0.00,34.59,0,12.695690,
197,34.64,0.00,34.64,0,12.512740,
198,34.54,0.00,34.54,0,12.809414,
199,34.54,0.00,34.54,0,12.517102,
200,34.65,24.50,59.15,1,12.606702,7.9451
201,34.71,0.00,34.71,0,12.982543,
202,34.71,0.00,34.71,0,13.062793,
