mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,0.22592270374298096,0.06186574697494507,0.1018478199839592
70.0,0.6641459998837217,1.4466145038604736,0.403937965631485,0.6638982892036438
120.0,0.7484046254718868,1.871243953704834,0.5319309234619141,0.8758797645568848
270.0,0.875173287927802,7.253069877624512,1.8533530235290527,3.187978982925415
400.0,0.9366156687720424,9.233156204223633,2.9885950088500977,5.370278835296631
