epoch,train_impedance_loss,train_impedance_legacy,train_impedance_peak,val_impedance_loss,val_impedance_legacy,val_impedance_peak
1,0.7405394911766052,0.7405394911766052,0.0,0.20714475810527802,0.20714475810527802,0.0
5,0.5022957921028137,0.5022957921028137,0.0,0.5806327086813906,0.5806327086813906,0.0
10,0.6917232871055603,0.6917232871055603,0.0,0.8696877109243515,0.8696877109243515,0.0
15,0.6785483360290527,0.6785483360290527,0.0,0.7985194584156604,0.7985194584156604,0.0
20,0.6383413672447205,0.6383413672447205,0.0,0.7364862043806847,0.7364862043806847,0.0
25,0.6082327365875244,0.6082327365875244,0.0,0.667218462710685,0.667218462710685,0.0
30,0.5822650194168091,0.5734150409698486,0.008850092068314552,0.6187475376940789,0.6126926835547102,0.00605484844244858
35,0.5641742944717407,0.5464389324188232,0.01773546077311039,0.5906314931017287,0.5788031178586026,0.011828379043714797
40,0.5648471713066101,0.5384380221366882,0.026409205049276352,0.5781469440206568,0.5607664393617752,0.01738050587158254
45,0.5590561628341675,0.5235306024551392,0.03552559018135071,0.5739816552781044,0.5514766997479378,0.02250495468206862
50,0.5449049472808838,0.5091245770454407,0.035780180245637894,0.5456469504123038,0.523830505634876,0.02181644417504047
55,0.5403029322624207,0.5043461918830872,0.035956691950559616,0.5392834970291625,0.5182325479832102,0.021050946335209177
60,0.5300709009170532,0.493826299905777,0.03624439239501953,0.5268618838584169,0.5067655406099685,0.02009634133032028
65,0.5234917402267456,0.48704835772514343,0.03644327074289322,0.5205734260538791,0.5008291716271258,0.019744255056882157
70,0.5196253061294556,0.48289746046066284,0.03672756999731064,0.5096652275704323,0.49008689269106437,0.019578335557053697
75,0.5125178694725037,0.4755944311618805,0.036923691630363464,0.4937273151062905,0.4748776136560643,0.018849703245499033
30,0.6738297939300537,0.6648427248001099,0.008987232111394405,0.5831752848117909,0.5775755420644233,0.0055997425293985836
35,0.639666736125946,0.6217210292816162,0.017945509403944016,0.5437621627716308,0.5332949028370229,0.010467258765500911
40,0.6152064204216003,0.5880991220474243,0.027107343077659607,0.5207352981922474,0.5053971606366178,0.01533813623196267
45,0.5943247675895691,0.5580099821090698,0.03631484508514404,0.49487414956092834,0.47499625809649204,0.01987788990694792
50,0.5735689401626587,0.5371723175048828,0.036396656185388565,0.4691146201275765,0.44926934850976824,0.01984527004446755
55,0.5550245046615601,0.5185461640357971,0.03647832199931145,0.4529997910590882,0.4336675415647791,0.019332250524708564
60,0.5395443439483643,0.502720832824707,0.03682355210185051,0.4376693535358348,0.41877888859586515,0.018890468332361667
65,0.5260854363441467,0.4890976548194885,0.036987949162721634,0.417847263559382,0.3992670807432621,0.01858018443701749
70,0.5148776173591614,0.4776567816734314,0.03722066804766655,0.41225091967176886,0.39404044633216045,0.018210472471694997
75,0.5033152103424072,0.4659363627433777,0.03737911581993103,0.4017913358008608,0.3838664218466333,0.017924914572467195
80,0.4931573271751404,0.4555671215057373,0.03759058192372322,0.3954543098490289,0.37779319831665525,0.017661110192854355
85,0.48386749625205994,0.4461587071418762,0.03770853951573372,0.37552562292585984,0.3581273209541402,0.017398304052333884
90,0.4751925766468048,0.43719273805618286,0.03799983486533165,0.3800895761936269,0.3627364088880255,0.017353165855116034
95,0.4661482572555542,0.4278796315193176,0.038268737494945526,0.3637140906871633,0.3463787764944929,0.017335315120029955
100,0.4567084312438965,0.4183215796947479,0.03838687762618065,0.3586953662811442,0.34137683688326087,0.017318530499618102
105,0.4497322738170624,0.41119539737701416,0.03853726387023926,0.3523270254439496,0.3351073972722317,0.017219628651249916
110,0.4419679641723633,0.403389573097229,0.03857814148068428,0.3392050305579571,0.32219941945786174,0.017005611896673416
115,0.43688449263572693,0.39798444509506226,0.038899991661310196,0.32890617314805376,0.3118681815076382,0.0170379925360705
120,0.42972782254219055,0.39063575863838196,0.039092011749744415,0.3261256433547811,0.3092764823994738,0.01684916186285146
125,0.42356106638908386,0.38423576951026917,0.039325159043073654,0.3219818153279893,0.30516282294658903,0.016818992991713768
130,0.41750210523605347,0.3781248927116394,0.03937726095318794,0.30910819451859656,0.2923052964058328,0.016802898853858734
135,0.4119863510131836,0.3722907304763794,0.03969565033912659,0.3134476068172049,0.2968003417583222,0.016647265784125377
140,0.40621891617774963,0.3663444519042969,0.03987429291009903,0.3035777154120993,0.2869287004496189,0.016649017704928173
145,0.40257635712623596,0.362457811832428,0.04011845961213112,0.2999653529613576,0.2834777790815272,0.016487572001332933
150,0.399370014667511,0.35915908217430115,0.04021090641617775,0.3007035507800731,0.28429784844530387,0.01640570204546477
155,0.3951517641544342,0.3546845614910126,0.040467359125614166,0.29462783133729975,0.2783516356919674,0.016276196382464247
160,0.38971203565597534,0.349170058965683,0.04054197296500206,0.2930549294390577,0.27677493919717505,0.016279988529834342
165,0.3871510624885559,0.346380352973938,0.04077059403061867,0.28818934876868063,0.27195517604655406,0.016234172250520675
170,0.38320231437683105,0.34229299426078796,0.04090934991836548,0.2834172229183481,0.2671497753960021,0.016267448576523902
175,0.3800930380821228,0.3390583097934723,0.041034746915102005,0.2767873632781049,0.26063998874197614,0.01614737370388305
180,0.3772796392440796,0.33601078391075134,0.04126898944377899,0.27983671566273305,0.26359696629199575,0.01623975038132135
185,0.37437790632247925,0.3329615592956543,0.04141650348901749,0.27494682580866714,0.25878166797313285,0.016165158041614166
190,0.3717747628688812,0.33020567893981934,0.04156915843486786,0.27454400810789553,0.25849286894849005,0.016051139959946593
195,0.36719372868537903,0.3256535232067108,0.04154036566615105,0.2635197901979406,0.2475229483969668,0.015996839716396434
200,0.3662066161632538,0.32436367869377136,0.041843026876449585,0.27166091267098774,0.2556478911891897,0.01601302069710924
205,0.36317962408065796,0.3211606740951538,0.04201912134885788,0.2667303292675221,0.2508148669562441,0.015915460817198804
210,0.36205363273620605,0.3199187219142914,0.04213481396436691,0.26559471253384936,0.24969570002657301,0.015899013165146747
215,0.3587783873081207,0.3165847659111023,0.042193491011857986,0.2616395317493601,0.2457728404948052,0.015866691432893276
220,0.3568408787250519,0.31445154547691345,0.042389046400785446,0.26797973500921374,0.2522527668704378,0.01572696891950166
225,0.3538431227207184,0.3114694654941559,0.0423736646771431,0.25986631557028345,0.2440911833910232,0.01577513320173355
230,0.35146206617355347,0.3089296221733093,0.04253228381276131,0.2586850733199018,0.24312038833790636,0.015564684748174028
235,0.3503359258174896,0.3077806234359741,0.04255523532629013,0.24803039336458166,0.2324905382191881,0.015539852058158277
240,0.34649255871772766,0.30379846692085266,0.04269393905997276,0.2564722937472323,0.2408681222098939,0.015604171814753653
245,0.3452027440071106,0.30247482657432556,0.042727723717689514,0.2480591101849333,0.2325321778972098,0.015526930230887647
250,0.3432244658470154,0.3003906309604645,0.04283354803919792,0.25152257833075015,0.2359974999377068,0.015525080378543823
255,0.3416326344013214,0.2987360656261444,0.04289655014872551,0.2512598649618473,0.23567491820518008,0.015584948060518883
260,0.339692085981369,0.29672858119010925,0.04296356067061424,0.24681895704979592,0.23134388847553983,0.015475067761825754
265,0.3369635045528412,0.2939474880695343,0.043015845119953156,0.2489441969293229,0.2334709069196214,0.015473288063831785
270,0.3358974754810333,0.2928283214569092,0.043069157749414444,0.24340687869711125,0.22798101870303458,0.015425858139357668
275,0.33241981267929077,0.2892740070819855,0.04314584285020828,0.2357443408763155,0.22024761780779412,0.015496721249470052
280,0.33057984709739685,0.287453293800354,0.043126415461301804,0.24066033039955384,0.2252454052580164,0.01541492381390739
285,0.32812970876693726,0.2849240005016327,0.043205905705690384,0.24382736733619204,0.22830137914799628,0.015525986004541529
290,0.32740017771720886,0.2841939628124237,0.04320625588297844,0.2367443765097476,0.22144670264518007,0.015297674161798142
295,0.3247829079627991,0.28163033723831177,0.04315270856022835,0.2298763060189308,0.21447077177940532,0.015405534798319036
300,0.3228917419910431,0.2796117663383484,0.043280020356178284,0.23291778019134035,0.21762849143210877,0.01528928744349074
305,0.3196466267108917,0.27652013301849365,0.04312665015459061,0.23460880644777987,0.21923946871402417,0.015369339041570399
310,0.31962350010871887,0.27640295028686523,0.04322033002972603,0.22341987281403644,0.2080592320320454,0.015360641265486148
315,0.31646910309791565,0.27325963973999023,0.043209534138441086,0.22385548955582557,0.20858859394459014,0.015266896645597956
320,0.3156353235244751,0.27239924669265747,0.04323618859052658,0.2245601844914416,0.20942004792233732,0.015140137528168394
325,0.31359443068504333,0.2703010141849518,0.04329357296228409,0.21563423599334472,0.20041782526259727,0.015216410671301344
330,0.3110693395137787,0.2678684890270233,0.04320073872804642,0.21738460945322158,0.20232758496670014,0.015057024205143148
335,0.3091549277305603,0.26598015427589417,0.043174825608730316,0.21127324091627242,0.1961871990498076,0.015086043538882377
340,0.3074108064174652,0.26410961151123047,0.043301038444042206,0.22790511713383046,0.21290242488079883,0.015002693422138691
345,0.30652913451194763,0.26339370012283325,0.04313542693853378,0.21845517957464178,0.20354352200284917,0.014911656826734542
350,0.30449360609054565,0.26131823658943176,0.04317549616098404,0.21375407183423956,0.19879494715244211,0.014959123675176439
355,0.3037342429161072,0.26054638624191284,0.04318772628903389,0.20484791575594152,0.18987268564548898,0.014975230605836878
360,0.3012542724609375,0.25806882977485657,0.043185342103242874,0.2174292891583544,0.20242924341496002,0.01500004715424903
365,0.29987066984176636,0.2567606568336487,0.043109823018312454,0.20570042329899807,0.1906732627051942,0.015027161560794141
370,0.29771384596824646,0.2545536458492279,0.04316018521785736,0.21240730609031433,0.1974609156872364,0.014946390403077957
375,0.2972509264945984,0.2540234327316284,0.043227627873420715,0.20882715462370122,0.19396454996251045,0.014862605053535167
380,0.2945428192615509,0.2514413893222809,0.04310157150030136,0.20936414656486918,0.19462572380583337,0.014738423904364414
385,0.29207178950309753,0.2489701509475708,0.04310164973139763,0.2075878954314171,0.19284404883993433,0.014743847340503905
390,0.29159584641456604,0.24858297407627106,0.04301278665661812,0.1974702682900936,0.18274912967326792,0.014721138371115034
395,0.28999924659729004,0.2469993382692337,0.042999982833862305,0.20529548341923573,0.19054600241336417,0.014749480007176704
400,0.28869661688804626,0.24561522901058197,0.04308139532804489,0.2039987011792812,0.18932229388267435,0.01467640674573944
405,0.27324360609054565,0.22996631264686584,0.043277427554130554,0.2029079665528967,0.18825677519148967,0.014651191341591643
410,0.2725508511066437,0.22923263907432556,0.0433182455599308,0.20265373124721203,0.18795455377152626,0.014699178585346709
415,0.2710765302181244,0.22770461440086365,0.04337211325764656,0.20613983799802496,0.19146960200147425,0.014670237831454328
420,0.2706359922885895,0.22726872563362122,0.043367452919483185,0.20789532598028793,0.19318654625973802,0.01470878114725681
425,0.2692842185497284,0.22592565417289734,0.04335859790444374,0.20721279636342474,0.19248797069204615,0.014724826444178185
