mhz,k,pi_norm,max,mean_fg,p95
30.0,3,0.5316921656139788,0.12068378925323486,0.05288521200418472,0.0912301316857338
30.0,4,0.5316921656139788,0.19222044944763184,0.11063354462385178,0.14949989318847656
30.0,5,0.5316921656139788,0.21158266067504883,0.11847154051065445,0.17209658026695251
30.0,6,0.5316921656139788,0.18867790699005127,0.08361693471670151,0.12799422442913055
30.0,7,0.5316921656139788,0.18736255168914795,0.07785812020301819,0.12340281158685684
30.0,8,0.5316921656139788,0.1883336305618286,0.07573331892490387,0.1248878613114357
30.0,9,0.5316921656139788,0.17331266403198242,0.0732761025428772,0.11755070090293884
30.0,10,0.5316921656139788,0.17580115795135498,0.06938699632883072,0.11254717409610748
85.0,3,0.6944974379806906,2.522160530090332,0.8510717749595642,1.349411129951477
85.0,4,0.6944974379806906,3.246882915496826,1.371406078338623,2.1057870388031006
85.0,5,0.6944974379806906,3.7392449378967285,1.2642990350723267,2.200997829437256
85.0,6,0.6944974379806906,3.1365199089050293,1.0545052289962769,1.8325122594833374
85.0,7,0.6944974379806906,3.3470005989074707,1.014849305152893,1.8396039009094238
85.0,8,0.6944974379806906,2.995539426803589,0.884358286857605,1.6207038164138794
85.0,9,0.6944974379806906,2.7327804565429688,0.884830117225647,1.600279688835144
85.0,10,0.6944974379806906,2.8766305446624756,0.859399676322937,1.5972204208374023
160.0,3,0.7933765241728833,5.338907718658447,1.194461464881897,2.7478504180908203
160.0,4,0.7933765241728833,5.275941848754883,1.2474595308303833,2.76993989944458
160.0,5,0.7933765241728833,6.357104778289795,1.4413343667984009,3.521312713623047
160.0,6,0.7933765241728833,4.776288986206055,1.169022798538208,2.606299877166748
160.0,7,0.7933765241728833,4.676109790802002,0.9078226685523987,2.036397933959961
160.0,8,0.7933765241728833,4.896730899810791,1.5641069412231445,3.5726606845855713
160.0,9,0.7933765241728833,5.686892986297607,1.9781932830810547,3.4762237071990967
160.0,10,0.7933765241728833,7.062289237976074,1.9512652158737183,4.035777568817139
260.0,3,0.8692735313231512,15.86113166809082,3.3114984035491943,12.958942413330078
260.0,4,0.8692735313231512,24.340049743652344,4.593414783477783,18.716154098510742
260.0,5,0.8692735313231512,11.285172462463379,1.9634628295898438,5.192695140838623
260.0,6,0.8692735313231512,22.29631996154785,4.7307868003845215,17.607389450073242
260.0,7,0.8692735313231512,8.618249893188477,1.7725930213928223,4.9329142570495605
260.0,8,0.8692735313231512,12.289403915405273,2.2368931770324707,6.743309497833252
260.0,9,0.8692735313231512,24.05866050720215,4.402831077575684,14.930068016052246
260.0,10,0.8692735313231512,18.048095703125,2.5342164039611816,7.734628200531006
480.0,3,0.9651170853297949,14.148626327514648,3.8252832889556885,7.893928050994873
480.0,4,0.9651170853297949,9.975811958312988,3.20806622505188,6.554702281951904
480.0,5,0.9651170853297949,11.39060115814209,3.269181728363037,6.904882431030273
480.0,6,0.9651170853297949,12.06693172454834,3.5662803649902344,6.9134297370910645
480.0,7,0.9651170853297949,10.361109733581543,2.719627618789673,5.501168251037598
480.0,8,0.9651170853297949,11.188943862915039,2.9874343872070312,6.142379283905029
480.0,9,0.9651170853297949,11.704241752624512,3.3457634449005127,7.376591205596924
480.0,10,0.9651170853297949,9.457469940185547,2.3834950923919678,4.814858436584473
530.0,3,0.9806074702464757,15.650959014892578,3.8027408123016357,7.9190778732299805
530.0,4,0.9806074702464757,9.965238571166992,3.2192745208740234,6.522523880004883
530.0,5,0.9806074702464757,11.39671802520752,2.9331908226013184,6.366228103637695
530.0,6,0.9806074702464757,13.707847595214844,3.628316640853882,7.32430362701416
530.0,7,0.9806074702464757,10.74174976348877,2.6439707279205322,5.649179935455322
530.0,8,0.9806074702464757,12.064430236816406,3.0533671379089355,6.454765319824219
530.0,9,0.9806074702464757,8.975772857666016,2.9718310832977295,5.373281955718994
530.0,10,0.9806074702464757,14.913419723510742,4.5168280601501465,8.809927940368652
