#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-26 17:05:15;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.62739e-01;5.30131e-03;-1.62652e-01
1.10000e+06;1.45395e-01;5.32840e-03;-1.45297e-01
1.20000e+06;1.30721e-01;5.35479e-03;-1.30611e-01
1.30000e+06;1.18100e-01;5.38062e-03;-1.17978e-01
1.40000e+06;1.07093e-01;5.40600e-03;-1.06956e-01
1.50000e+06;9.73754e-02;5.43107e-03;-9.72238e-02
1.60000e+06;8.87058e-02;5.45591e-03;-8.85378e-02
1.70000e+06;8.08989e-02;5.48065e-03;-8.07130e-02
1.80000e+06;7.38106e-02;5.50540e-03;-7.36050e-02
1.90000e+06;6.73274e-02;5.53024e-03;-6.70999e-02
2.00000e+06;6.13584e-02;5.55531e-03;-6.11064e-02
2.10000e+06;5.58301e-02;5.58070e-03;-5.55505e-02
2.20000e+06;5.06826e-02;5.60654e-03;-5.03716e-02
2.30000e+06;4.58668e-02;5.63294e-03;-4.55196e-02
2.40000e+06;4.13419e-02;5.66005e-03;-4.09526e-02
2.50000e+06;3.70744e-02;5.68800e-03;-3.66354e-02
2.60000e+06;3.30365e-02;5.71695e-03;-3.25381e-02
2.70000e+06;2.92060e-02;5.74707e-03;-2.86350e-02
2.80000e+06;2.55658e-02;5.77855e-03;-2.49042e-02
2.90000e+06;2.21041e-02;5.81158e-03;-2.13265e-02
3.00000e+06;1.88165e-02;5.84641e-03;-1.78852e-02
3.10000e+06;1.57091e-02;5.88327e-03;-1.45658e-02
3.20000e+06;1.28070e-02;5.92246e-03;-1.13554e-02
3.30000e+06;1.01739e-02;5.96430e-03;-8.24233e-03
3.40000e+06;7.95741e-03;6.00914e-03;-5.21639e-03
3.50000e+06;6.46816e-03;6.05738e-03;-2.26830e-03
3.60000e+06;6.13992e-03;6.10950e-03;6.10363e-04
3.70000e+06;7.05451e-03;6.16602e-03;3.42729e-03
3.80000e+06;8.78025e-03;6.22753e-03;6.18956e-03
3.90000e+06;1.09041e-02;6.29472e-03;8.90375e-03
4.00000e+06;1.32121e-02;6.36838e-03;1.15760e-02
4.10000e+06;1.56071e-02;6.44943e-03;1.42122e-02
4.20000e+06;1.80442e-02;6.53891e-03;1.68177e-02
4.30000e+06;2.05024e-02;6.63806e-03;1.93981e-02
4.40000e+06;2.29720e-02;6.74830e-03;2.19584e-02
4.50000e+06;2.54490e-02;6.87132e-03;2.45038e-02
4.60000e+06;2.79331e-02;7.00908e-03;2.70395e-02
4.70000e+06;3.04258e-02;7.16391e-03;2.95704e-02
4.80000e+06;3.29299e-02;7.33857e-03;3.21018e-02
4.90000e+06;3.54494e-02;7.53636e-03;3.46390e-02
5.00000e+06;3.79889e-02;7.76122e-03;3.71876e-02
5.10000e+06;4.05537e-02;8.01788e-03;3.97532e-02
5.20000e+06;4.31501e-02;8.31208e-03;4.23419e-02
5.30000e+06;4.57846e-02;8.65078e-03;4.49599e-02
5.40000e+06;4.84649e-02;9.04250e-03;4.76139e-02
