mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,0.6002522706985474,0.28162944316864014,0.3168731927871704
70.0,0.6641459998837217,3.695868492126465,0.7791851758956909,1.1831035614013672
120.0,0.7484046254718868,6.095641613006592,1.2151052951812744,2.003997564315796
270.0,0.875173287927802,31.219799041748047,3.1705422401428223,8.396003723144531
400.0,0.9366156687720424,31.219799041748047,3.9123847484588623,13.957971572875977
