gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_574,37,3.918100595474243,3.713836193084717,0.011956681497395039,10,False,False,1.0
data_sample_1,sample_29384,37,3.9672279357910156,3.7307639122009277,0.005694765131920576,12,False,False,1.0
data_sample_2,sample_15857,37,4.1209845542907715,3.836398124694824,0.015355493873357773,14,False,False,1.0
data_sample_3,sample_14137,37,3.894684076309204,3.695369243621826,0.007007152773439884,10,False,False,1.0
data_sample_4,sample_29344,37,3.907792806625366,3.671581983566284,0.005441773217171431,12,False,False,1.0
data_sample_5,sample_3519,37,4.092158794403076,3.854405403137207,0.006984297651797533,12,False,False,1.0
data_sample_6,sample_3407,37,4.0000996589660645,3.759521961212158,0.009808428585529327,12,False,False,1.0
data_sample_7,sample_11414,37,4.032804012298584,3.797546625137329,0.00448819762095809,12,False,False,1.0
data_sample_8,sample_5190,37,4.068985939025879,3.788898468017578,0.010856595821678638,14,False,False,1.0
data_sample_9,sample_27000,37,3.773226261138916,3.5771913528442383,0.0037272400222718716,10,False,False,1.0
data_sample_10,sample_13820,37,3.963447332382202,3.7593493461608887,0.011790353804826736,10,False,False,1.0
data_sample_11,sample_26385,37,3.8417768478393555,3.6439175605773926,0.005551689304411411,10,False,False,1.0
data_sample_12,sample_16796,37,3.8050529956817627,3.601670742034912,0.011074446141719818,10,False,False,1.0
data_sample_13,sample_3609,37,3.772840976715088,3.5004467964172363,0.00316325924359262,14,False,False,1.0
data_sample_14,sample_28608,37,4.135035514831543,3.898556709289551,0.005709297023713589,12,False,False,1.0
data_sample_15,sample_14637,37,4.048840045928955,3.8162646293640137,0.0018063499592244625,12,False,False,1.0
data_sample_16,sample_29842,37,3.8877837657928467,3.646453857421875,0.010560799390077591,12,False,False,1.0
data_sample_17,sample_29838,37,4.126466274261475,3.8529510498046875,0.004284615162760019,14,False,False,1.0
data_sample_18,sample_1192,37,3.9012749195098877,3.704406261444092,0.004560858476907015,10,False,False,1.0
data_sample_19,sample_13057,37,4.0206298828125,3.787045478820801,0.002815279643982649,12,False,False,1.0
data_sample_20,sample_9775,37,3.9380409717559814,3.744333505630493,0.001399845234118402,10,False,False,1.0
data_sample_21,sample_21745,37,3.7347476482391357,3.5009517669677734,0.0030267888214439154,12,False,False,1.0
data_sample_22,sample_7099,37,3.748074769973755,3.5513687133789062,0.004398230463266373,10,False,False,1.0
data_sample_23,sample_22830,37,3.954453468322754,3.751847743988037,0.010297899134457111,10,False,False,1.0
data_sample_24,sample_7559,37,3.815725326538086,3.6179556846618652,0.005461853928864002,10,False,False,1.0
data_sample_25,sample_12691,37,4.002413272857666,3.7561302185058594,0.015513895079493523,12,False,False,1.0
data_sample_26,sample_15600,37,3.7861759662628174,3.553135395050049,0.002271511824801564,12,False,False,1.0
data_sample_27,sample_3105,37,3.7879796028137207,3.5934457778930664,0.002226197859272361,10,False,False,1.0
data_sample_28,sample_4192,37,3.8954238891601562,3.6997687816619873,0.003347421530634165,10,False,False,1.0
data_sample_29,sample_22747,37,3.7510788440704346,3.5543577671051025,0.00441329088062048,10,False,False,1.0
data_sample_30,sample_26718,37,3.8382134437561035,3.6040616035461426,0.0033826951403170824,12,False,False,1.0
data_sample_31,sample_28971,37,3.803664445877075,3.5705995559692383,0.0022956880275160074,12,False,False,1.0
data_sample_32,sample_2502,37,3.976757764816284,3.731510639190674,0.014477882534265518,12,False,False,1.0
data_sample_33,sample_16796,37,3.87336802482605,3.6777758598327637,0.003284537000581622,10,False,False,1.0
data_sample_34,sample_4385,37,4.072700023651123,3.8365511894226074,0.005379416514188051,12,False,False,1.0
data_sample_35,sample_26400,37,3.839576005935669,3.6061339378356934,0.002672996371984482,12,False,False,1.0
data_sample_36,sample_7846,37,3.789052963256836,3.5543718338012695,0.003911930602043867,12,False,False,1.0
data_sample_37,sample_7185,37,3.937429904937744,3.703784465789795,0.002876314800232649,12,False,False,1.0
data_sample_38,sample_28073,37,4.003414630889893,3.725177526473999,0.009006384760141373,14,False,False,1.0
data_sample_39,sample_21063,37,3.973663330078125,3.701157331466675,0.0032751569524407387,14,False,False,1.0
data_sample_40,sample_24969,37,4.012907028198242,3.8149304389953613,0.0056691356003284454,10,False,False,1.0
data_sample_41,sample_27795,37,3.9600706100463867,3.726856231689453,0.0024452374782413244,12,False,False,1.0
data_sample_42,sample_14958,37,4.038527965545654,3.797025203704834,0.010733600705862045,12,False,False,1.0
data_sample_43,sample_11796,37,3.875516891479492,3.634396553039551,0.010351140052080154,12,False,False,1.0
data_sample_44,sample_28901,37,3.8911497592926025,3.657273530960083,0.0031069801189005375,12,False,False,1.0
data_sample_45,sample_11575,37,3.9827189445495605,3.7090795040130615,0.004408667329698801,14,False,False,1.0
data_sample_46,sample_8412,37,3.907855749130249,3.6689772605895996,0.008109352551400661,12,False,False,1.0
data_sample_47,sample_11264,37,3.848130702972412,3.650446891784668,0.005376114044338465,10,False,False,1.0
data_sample_48,sample_8302,37,3.778468370437622,3.544177293777466,0.0035219399724155664,12,False,False,1.0
data_sample_49,sample_10527,37,3.8450939655303955,3.611163377761841,0.0031614096369594336,12,False,False,1.0
data_sample_50,sample_1458,37,3.9019925594329834,3.667994976043701,0.003228521905839443,12,False,False,1.0
data_sample_51,sample_3623,37,3.775512933731079,3.540614128112793,0.004129649139940739,12,False,False,1.0
data_sample_52,sample_18863,37,4.10550594329834,3.9379053115844727,0.013754311949014664,8,False,False,1.0
data_sample_53,sample_29512,37,3.9105210304260254,3.638734817504883,0.0025554178282618523,14,False,False,1.0
data_sample_54,sample_27773,37,3.8677284717559814,3.632213592529297,0.004745813552290201,12,False,False,1.0
data_sample_55,sample_28946,37,4.125039577484131,3.8870110511779785,0.007259484380483627,12,False,False,1.0
data_sample_56,sample_10909,37,3.9986932277679443,3.7538962364196777,0.01402778085321188,12,False,False,1.0
data_sample_57,sample_22830,37,4.0927510261535645,3.856004238128662,0.005977482069283724,12,False,False,1.0
data_sample_58,sample_360,37,3.9749596118927,3.776750087738037,0.005901914555579424,10,False,False,1.0
data_sample_59,sample_3623,37,3.759554624557495,3.5627219676971436,0.004525056574493647,10,False,False,1.0
data_sample_60,sample_22161,37,3.898390054702759,3.6615872383117676,0.0060336291790008545,12,False,False,1.0
data_sample_61,sample_2224,37,3.737243413925171,3.501852035522461,0.004622290376573801,12,False,False,1.0
data_sample_62,sample_22057,37,3.8128082752227783,3.577784538269043,0.004254493862390518,12,False,False,1.0
data_sample_63,sample_14401,37,4.011961460113525,3.8133339881896973,0.006319780834019184,10,False,False,1.0
data_sample_64,sample_17354,37,4.057811260223389,3.8174872398376465,0.009554644115269184,12,False,False,1.0
data_sample_65,sample_15427,37,3.7844746112823486,3.5490667819976807,0.004638671875,12,False,False,1.0
data_sample_66,sample_9434,37,3.916141986846924,3.757277011871338,0.005018622148782015,8,False,False,1.0
data_sample_67,sample_26031,37,3.774343967437744,3.5765562057495117,0.0054800850339233875,10,False,False,1.0
data_sample_68,sample_4192,37,3.869624137878418,3.6692118644714355,0.008104597218334675,10,False,False,1.0
data_sample_69,sample_4701,37,4.006567001342773,3.768004894256592,0.007792683318257332,12,False,False,1.0
data_sample_70,sample_14282,37,4.171632766723633,3.890340805053711,0.012061312794685364,14,False,False,1.0
data_sample_71,sample_17503,37,3.848951816558838,3.6151628494262695,0.003019919153302908,12,False,False,1.0
data_sample_72,sample_17503,37,3.7972121238708496,3.564434051513672,0.0020088758319616318,12,False,False,1.0
data_sample_73,sample_392,37,4.066579818725586,3.8697357177734375,0.004536285996437073,10,False,False,1.0
data_sample_74,sample_28306,37,4.048487186431885,3.8036694526672363,0.014048522338271141,12,False,False,1.0
data_sample_75,sample_9713,37,4.029798984527588,3.8274683952331543,0.010022844187915325,10,False,False,1.0
data_sample_76,sample_15636,37,4.002685546875,3.798124313354492,0.0122535340487957,10,False,False,1.0
data_sample_77,sample_14958,37,4.035542964935303,3.783773899078369,0.020999925211071968,12,False,False,1.0
data_sample_78,sample_14746,37,3.9154508113861084,3.6787946224212646,0.005886985920369625,12,False,False,1.0
