mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
270.0,9,0,sample_0,3.3959196059551884,5.127099838563887,1.2894291634540385,11.685789917205865,15.080652981107747,0.27194042089120696,60.32254671772751,19.336602979537965,9.859345436096191,14.837446472629722,4.592975974082947,4.914632625364661,2.046177660911789,0.5098799125435514,0.4163439705241376,0.6889418411968655,0.5306552053756383,0.15554943954435344,0.2118374089789995,4.123105625617661,19.336602979537965,9.859345436096191
270.0,10,0,sample_0,2.059680743320059,4.239422673279159,0.6713521122879076,12.709030031069432,23.96257768497543,0.28300009351933436,236.24429439829052,15.111207633354695,28.885522842407227,7.688428571428571,13.578842782974233,2.360745955390891,3.7637099841466317,1.9115297429074256,1.5942884390215715,0.20567904710834353,0.3261787847953677,0.12523416686037792,0.18899465547575356,88.3911760301898,15.111207633354695,28.885522842407227
270.0,11,0,sample_0,1.9061665061464745,2.8826918235121775,1.2061467291674979,6.811653524337628,19.416567935045286,0.3766580043851786,197.79439360803718,7.785483042809993,21.66326141357422,3.860650330078649,9.23851823806762,1.6344220819556243,3.5497420509378395,2.782519889190505,2.171863737114032,0.5293217451676518,0.5726829273217524,0.12072672640841291,0.15633282074488736,88.3911760301898,7.785483042809993,21.66326141357422
270.0,12,0,sample_0,0.4381024258419297,0.6869368717691635,0.34611490103443987,1.4153115821785964,6.893713145752088,0.060913377083906185,16.5238452720201,12.047052235107287,18.940765380859375,7.499398092190082,8.756104993820188,3.16705416809447,3.3869756019754567,1.5722323611798215,1.0694403765166123,0.9662756914286053,0.9259895962011133,0.07729744077439808,0.10066747558734573,0.0,12.047052235107287,18.940765380859375
270.0,13,0,sample_0,1.270813068443671,1.9945269225219242,0.8829976307666834,4.090054960043294,16.935318727475533,0.2655497029858548,107.54620842910543,7.769872910351392,20.5369930267334,5.981647592606264,7.147214889526365,1.8243351582616893,2.943678335466863,2.643156878328479,1.613562246024867,0.6028601051280548,0.5698602506369549,0.11593366216580836,0.190414633278159,57.14017850864661,7.769872910351392,20.5369930267334
270.0,14,0,sample_0,0.8948877506124737,1.3032344919308274,0.6405309234774738,2.6667165827142805,9.331504157876168,0.07734140905380046,20.101968052513612,17.604870848426856,24.455196380615234,10.88635769613368,10.306309509277337,4.277571960645414,3.6100522827852024,1.3891153528570483,0.8439489308417166,0.9302323275748856,0.9303545586801696,0.08934983207475586,0.12737019429335178,63.0,17.604870848426856,24.455196380615234
270.0,15,0,sample_0,1.3789631418208168,2.46009952934566,0.6042512205234501,5.426083684982885,24.132643097933414,0.17366673209038763,82.81059453527723,14.38484131185094,25.27336311340332,11.25658403295362,10.350156879425047,2.810483071286374,3.442393049354598,1.7569441723755326,1.2248403431154613,0.6715979818657298,0.7270120287664441,0.10040493679183818,0.1762576440358725,58.077534382926416,14.38484131185094,25.27336311340332
270.0,16,0,sample_0,1.3100093485999325,2.048950694201636,0.8106525127435479,5.110235698377885,18.587472954868183,0.1304377101199703,66.2389312307522,16.00046029933677,23.21563148498535,12.403494167738199,10.257207298278807,3.158696464253681,3.4244263181180665,1.4509352262789375,1.0841264290100667,0.8108504837089906,0.7728350743615324,0.08114927403437593,0.16036374441864368,58.034472514187634,16.00046029933677,23.21563148498535
270.0,17,0,sample_0,2.0939741482001852,3.338919305757294,1.1747619586207234,8.104558904456635,17.084492467457807,0.2653194862368168,104.10405226475481,12.892650934345752,25.933290481567383,10.049187496027098,14.6373851776123,2.630454021556192,4.721015032702114,2.01147852475255,1.7947529187030362,0.8367069635057806,0.7651223099476261,0.07755287500588265,0.12152420233610428,5.830951894845301,12.892650934345752,25.933290481567383
400.0,7,0,sample_0,0.517038619460619,0.6271426526156075,0.49632893455283433,1.1642646863077082,1.8416137513672997,0.06719753011341545,36.119452824157214,9.513061220685568,10.720263481140137,4.268829693341986,5.0924266338348385,1.9982841571375625,2.5164808165151755,1.126899452494806,1.2593208065663206,0.9671209563614803,0.9672532345883678,0.010668190781269111,0.028995509758353775,0.0,9.513061220685568,10.720263481140137
