#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-12 12:27:33;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.06660e-01;4.19956e-03;-1.06577e-01
1.10000e+06;9.40388e-02;4.23502e-03;-9.39434e-02
1.20000e+06;8.32679e-02;4.26955e-03;-8.31584e-02
1.30000e+06;7.39198e-02;4.30335e-03;-7.37944e-02
1.40000e+06;6.56892e-02;4.33663e-03;-6.55459e-02
1.50000e+06;5.83524e-02;4.36958e-03;-5.81886e-02
1.60000e+06;5.17419e-02;4.40237e-03;-5.15543e-02
1.70000e+06;4.57297e-02;4.43519e-03;-4.55141e-02
1.80000e+06;4.02167e-02;4.46821e-03;-3.99678e-02
1.90000e+06;3.51255e-02;4.50161e-03;-3.48359e-02
2.00000e+06;3.03951e-02;4.53558e-03;-3.00548e-02
2.10000e+06;2.59781e-02;4.57033e-03;-2.55730e-02
2.20000e+06;2.18391e-02;4.60607e-03;-2.13478e-02
2.30000e+06;1.79550e-02;4.64304e-03;-1.73443e-02
2.40000e+06;1.43197e-02;4.68150e-03;-1.35328e-02
2.50000e+06;1.09578e-02;4.72175e-03;-9.88832e-03
2.60000e+06;7.97016e-03;4.76411e-03;-6.38958e-03
2.70000e+06;5.67760e-03;4.80894e-03;-3.01815e-03
2.80000e+06;4.86270e-03;4.85668e-03;2.41959e-04
2.90000e+06;5.97319e-03;4.90779e-03;3.40479e-03
3.00000e+06;8.16434e-03;4.96282e-03;6.48281e-03
3.10000e+06;1.07346e-02;5.02241e-03;9.48715e-03
3.20000e+06;1.34288e-02;5.08728e-03;1.24279e-02
3.30000e+06;1.61597e-02;5.15831e-03;1.53143e-02
3.40000e+06;1.88950e-02;5.23647e-03;1.81549e-02
3.50000e+06;2.16232e-02;5.32296e-03;2.09578e-02
3.60000e+06;2.43414e-02;5.41917e-03;2.37305e-02
3.70000e+06;2.70511e-02;5.52674e-03;2.64805e-02
3.80000e+06;2.97558e-02;5.64765e-03;2.92150e-02
3.90000e+06;3.24607e-02;5.78427e-03;3.19412e-02
4.00000e+06;3.51716e-02;5.93946e-03;3.46664e-02
4.10000e+06;3.78952e-02;6.11670e-03;3.73982e-02
4.20000e+06;4.06389e-02;6.32023e-03;4.01444e-02
4.30000e+06;4.34111e-02;6.55527e-03;4.29133e-02
4.40000e+06;4.62209e-02;6.82829e-03;4.57137e-02
4.50000e+06;4.90785e-02;7.14735e-03;4.85553e-02
4.60000e+06;5.19954e-02;7.52259e-03;5.14484e-02
4.70000e+06;5.49847e-02;7.96684e-03;5.44045e-02
4.80000e+06;5.80610e-02;8.49649e-03;5.74359e-02
4.90000e+06;6.12411e-02;9.13263e-03;6.05563e-02
5.00000e+06;6.45440e-02;9.90265e-03;6.37798e-02
5.10000e+06;6.79913e-02;1.08424e-02;6.71213e-02
5.20000e+06;7.16070e-02;1.19990e-02;7.05945e-02
5.30000e+06;7.54168e-02;1.34352e-02;7.42104e-02
5.40000e+06;7.94469e-02;1.52342e-02;7.79726e-02
5.50000e+06;8.37208e-02;1.75066e-02;8.18700e-02
5.60000e+06;8.82519e-02;2.03976e-02;8.58623e-02
5.70000e+06;9.30302e-02;2.40929e-02;8.98563e-02
5.80000e+06;9.79978e-02;2.88158e-02;9.36655e-02
5.90000e+06;1.03006e-01;3.48005e-02;9.69489e-02
6.00000e+06;1.07748e-01;4.22081e-02;9.91366e-02
6.10000e+06;1.11681e-01;5.09416e-02;9.93861e-02
6.20000e+06;1.13984e-01;6.03474e-02;9.66977e-02
6.30000e+06;1.13681e-01;6.89673e-02;9.03703e-02
6.40000e+06;1.10060e-01;7.47807e-02;8.07532e-02
6.50000e+06;1.03234e-01;7.62251e-02;6.96199e-02
6.60000e+06;9.43144e-02;7.32577e-02;5.94014e-02
6.70000e+06;8.49216e-02;6.72707e-02;5.18298e-02
6.80000e+06;7.64616e-02;6.00380e-02;4.73477e-02
6.90000e+06;6.97522e-02;5.28704e-02;4.54982e-02
7.00000e+06;6.50414e-02;4.64393e-02;4.55387e-02
7.10000e+06;6.21935e-02;4.09613e-02;4.67996e-02
7.20000e+06;6.08827e-02;3.64173e-02;4.87902e-02
7.30000e+06;6.07357e-02;3.26951e-02;5.11845e-02
7.40000e+06;6.14145e-02;2.96621e-02;5.37764e-02
7.50000e+06;6.26483e-02;2.71946e-02;5.64382e-02
7.60000e+06;6.42350e-02;2.51864e-02;5.90912e-02
7.70000e+06;6.60287e-02;2.35491e-02;6.16865e-02
7.80000e+06;6.79262e-02;2.22077e-02;6.41933e-02
7.90000e+06;6.98557e-02;2.10970e-02;6.65938e-02
8.00000e+06;7.17707e-02;2.01590e-02;6.88814e-02
8.10000e+06;7.36459e-02;1.93426e-02;7.10604e-02
8.20000e+06;7.54750e-02;1.86061e-02;7.31456e-02
8.30000e+06;7.72657e-02;1.79202e-02;7.51589e-02
8.40000e+06;7.90335e-02;1.72688e-02;7.71238e-02
8.50000e+06;8.07942e-02;1.66471e-02;7.90606e-02
