candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
1132,300.0,3,0.05879425001577621,-0.05879425001577621,0.05879425001577621,0.05879425001577621,0.2805491919702076,0.0,2.796129663785299,worst_uncertainty_stratified_mhz
715,300.0,3,0.058744339973329146,-0.058744339973329146,0.058744339973329146,0.058744339973329146,0.48815858654873406,24.982771841588935,2.4741403460502625,worst_uncertainty_stratified_mhz
1444,300.0,3,0.05713169729369343,-0.05713169729369343,0.05713169729369343,0.05713169729369343,0.4889572955184589,0.0,4.80975874265035,worst_uncertainty_stratified_mhz
256,300.0,3,0.0551291505233455,-0.0551291505233455,0.0551291505233455,0.0551291505233455,0.29235152563877603,29.227080289043965,2.551872988541921,worst_uncertainty_stratified_mhz
658,300.0,3,0.054104893741221724,-0.054104893741221724,0.054104893741221724,0.054104893741221724,0.49583518583647884,32.941446369109066,2.731489062309265,worst_uncertainty_stratified_mhz
281,300.0,3,0.0507634549223961,-0.0507634549223961,0.0507634549223961,0.0507634549223961,0.48385496293823693,0.0,3.657665769259135,worst_uncertainty_stratified_mhz
2982,120.0,4,6.383249583765099,-6.383249583765099,6.383249583765099,6.383249583765099,18.970035150043454,0.0,8.379743138949076,worst_uncertainty_stratified_mhz
1601,150.0,4,0.3988831006578587,-0.3988831006578587,0.3988831006578587,0.3988831006578587,0.5249173592142601,0.0,3.7012977997461953,worst_uncertainty_stratified_mhz
2337,150.0,4,0.24694536649504814,-0.24694536649504814,0.24694536649504814,0.24694536649504814,0.21533983596310216,0.0,3.6340712308883667,worst_uncertainty_stratified_mhz
1839,150.0,4,0.13426803678999388,-0.13426803678999388,0.13426803678999388,0.13426803678999388,0.11228836005787297,0.0,3.8332199652989707,worst_uncertainty_stratified_mhz
3078,150.0,4,0.12283055725735838,-0.12283055725735838,0.12283055725735838,0.12283055725735838,0.0777905429700733,0.0,3.889375686645508,worst_uncertainty_stratified_mhz
1857,150.0,4,0.10578591034486319,-0.10578591034486319,0.10578591034486319,0.10578591034486319,0.0401375985153957,0.0,3.5743201971054077,worst_uncertainty_stratified_mhz
1831,155.0,4,1.4320953902595055,-1.4320953902595055,1.4320953902595055,1.4320953902595055,1.7336877309602936,23.47871376374779,4.163126826286316,worst_uncertainty_stratified_mhz
1840,155.0,4,0.21156352482977636,-0.21156352482977636,0.21156352482977636,0.21156352482977636,0.25432319045188007,29.698484809834994,3.4721440076828003,worst_uncertainty_stratified_mhz
2335,155.0,4,0.16547090330056785,-0.16547090330056785,0.16547090330056785,0.16547090330056785,0.07483247155806794,0.0,4.096288204193115,worst_uncertainty_stratified_mhz
2900,155.0,4,0.13145028896360272,-0.13145028896360272,0.13145028896360272,0.13145028896360272,0.09711736125016539,0.0,4.4995105266571045,worst_uncertainty_stratified_mhz
