#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-12 12:27:09;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;7.63376e-01;1.94716e-02;-7.63128e-01
1.10000e+06;6.90213e-01;1.94847e-02;-6.89938e-01
1.20000e+06;6.28919e-01;1.95005e-02;-6.28617e-01
1.30000e+06;5.76755e-01;1.95184e-02;-5.76425e-01
1.40000e+06;5.31764e-01;1.95379e-02;-5.31405e-01
1.50000e+06;4.92512e-01;1.95585e-02;-4.92124e-01
1.60000e+06;4.57923e-01;1.95800e-02;-4.57504e-01
1.70000e+06;4.27173e-01;1.96024e-02;-4.26723e-01
1.80000e+06;3.99623e-01;1.96255e-02;-3.99141e-01
1.90000e+06;3.74767e-01;1.96491e-02;-3.74251e-01
2.00000e+06;3.52200e-01;1.96733e-02;-3.51651e-01
2.10000e+06;3.31597e-01;1.96981e-02;-3.31011e-01
2.20000e+06;3.12688e-01;1.97233e-02;-3.12065e-01
2.30000e+06;2.95252e-01;1.97491e-02;-2.94591e-01
2.40000e+06;2.79106e-01;1.97755e-02;-2.78405e-01
2.50000e+06;2.64094e-01;1.98025e-02;-2.63351e-01
2.60000e+06;2.50086e-01;1.98301e-02;-2.49298e-01
2.70000e+06;2.36968e-01;1.98584e-02;-2.36135e-01
2.80000e+06;2.24647e-01;1.98874e-02;-2.23765e-01
2.90000e+06;2.13040e-01;1.99173e-02;-2.12106e-01
3.00000e+06;2.02074e-01;1.99480e-02;-2.01087e-01
3.10000e+06;1.91688e-01;1.99798e-02;-1.90644e-01
3.20000e+06;1.81827e-01;2.00127e-02;-1.80723e-01
3.30000e+06;1.72444e-01;2.00467e-02;-1.71275e-01
3.40000e+06;1.63497e-01;2.00822e-02;-1.62259e-01
3.50000e+06;1.54947e-01;2.01191e-02;-1.53636e-01
3.60000e+06;1.46763e-01;2.01577e-02;-1.45372e-01
3.70000e+06;1.38915e-01;2.01980e-02;-1.37439e-01
3.80000e+06;1.31376e-01;2.02405e-02;-1.29808e-01
3.90000e+06;1.24124e-01;2.02851e-02;-1.22456e-01
4.00000e+06;1.17138e-01;2.03323e-02;-1.15360e-01
4.10000e+06;1.10399e-01;2.03822e-02;-1.08501e-01
4.20000e+06;1.03890e-01;2.04353e-02;-1.01860e-01
4.30000e+06;9.75976e-02;2.04917e-02;-9.54221e-02
4.40000e+06;9.15087e-02;2.05520e-02;-8.91710e-02
4.50000e+06;8.56126e-02;2.06166e-02;-8.30931e-02
4.60000e+06;7.99000e-02;2.06859e-02;-7.71758e-02
4.70000e+06;7.43639e-02;2.07606e-02;-7.14072e-02
4.80000e+06;6.89992e-02;2.08413e-02;-6.57763e-02
4.90000e+06;6.38033e-02;2.09288e-02;-6.02731e-02
5.00000e+06;5.87765e-02;2.10238e-02;-5.48878e-02
5.10000e+06;5.39230e-02;2.11274e-02;-4.96117e-02
5.20000e+06;4.92519e-02;2.12407e-02;-4.44362e-02
5.30000e+06;4.47789e-02;2.13649e-02;-3.93534e-02
5.40000e+06;4.05292e-02;2.15015e-02;-3.43556e-02
5.50000e+06;3.65413e-02;2.16522e-02;-2.94355e-02
5.60000e+06;3.28717e-02;2.18190e-02;-2.45862e-02
5.70000e+06;2.96016e-02;2.20042e-02;-1.98008e-02
5.80000e+06;2.68421e-02;2.22105e-02;-1.50729e-02
5.90000e+06;2.47320e-02;2.24410e-02;-1.03960e-02
6.00000e+06;2.34198e-02;2.26994e-02;-5.76397e-03
6.10000e+06;2.30200e-02;2.29902e-02;-1.17070e-03
6.20000e+06;2.35636e-02;2.33185e-02;3.38972e-03
6.30000e+06;2.49801e-02;2.36903e-02;7.92303e-03
6.40000e+06;2.71305e-02;2.41130e-02;1.24347e-02
6.50000e+06;2.98589e-02;2.45953e-02;1.69300e-02
