gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_6302,33,3.8601105213165283,3.5874595642089844,0.0034200826194137335,14,False
data_sample_1,sample_22380,33,4.138152122497559,3.827643871307373,0.0028156759217381477,16,False
data_sample_2,sample_17782,33,4.243762493133545,4.0058159828186035,0.007177179679274559,12,False
data_sample_3,sample_12231,33,4.139657974243164,3.86497163772583,0.0054555125534534454,14,False
data_sample_4,sample_11417,33,4.062203407287598,3.784381151199341,0.008591556921601295,14,False
data_sample_5,sample_9616,33,3.9309871196746826,3.6567416191101074,0.005014658905565739,14,False
data_sample_6,sample_11652,33,4.200064182281494,3.926975727081299,0.0038576333317905664,14,False
data_sample_7,sample_18281,33,4.118631839752197,3.8413023948669434,0.00809865165501833,14,False
data_sample_8,sample_15261,33,4.106112003326416,3.8299520015716553,0.0069290753453969955,14,False
data_sample_9,sample_20121,33,4.002893447875977,3.767484426498413,0.004639596678316593,12,False
data_sample_10,sample_2642,33,4.032328128814697,3.757112979888916,0.0059842197224497795,14,False
data_sample_11,sample_9692,33,4.020549774169922,3.7760086059570312,0.013771750964224339,12,False
data_sample_12,sample_986,33,3.9995713233947754,3.7987093925476074,0.008554169908165932,10,False
data_sample_13,sample_24109,33,3.974464178085327,3.734564781188965,0.009130304679274559,12,False
data_sample_14,sample_28536,33,3.986266613006592,3.7539539337158203,0.0015435817185789347,12,False
data_sample_15,sample_25376,33,4.211575031280518,3.9703500270843506,0.010455639101564884,12,False
data_sample_16,sample_4370,33,3.828758716583252,3.594709873199463,0.003279648721218109,12,False
data_sample_17,sample_2711,33,4.188957691192627,3.875439167022705,0.005825950764119625,16,False
data_sample_18,sample_9257,33,4.187961101531982,3.909531593322754,0.009198869578540325,14,False
data_sample_19,sample_22180,33,4.058568000793457,3.8177146911621094,0.010084143839776516,12,False
data_sample_20,sample_17073,33,4.02052116394043,3.746906280517578,0.004384094383567572,14,False
data_sample_21,sample_15714,33,4.04676628112793,3.7736704349517822,0.0038652957882732153,14,False
data_sample_22,sample_14468,33,4.031198024749756,3.7924246788024902,0.008004192262887955,12,False
data_sample_23,sample_16436,33,4.285067558288574,3.9696011543273926,0.007773923687636852,16,False
data_sample_24,sample_24614,33,4.300668239593506,4.028654098510742,0.002783440984785557,14,False
data_sample_25,sample_4191,33,4.138912677764893,3.9015555381774902,0.006587965879589319,12,False
data_sample_26,sample_13767,33,3.890097141265869,3.6154932975769043,0.005372943356633186,14,False
data_sample_27,sample_13992,33,4.186700820922852,3.913743495941162,0.00372644723393023,14,False
data_sample_28,sample_19153,33,4.251273155212402,4.014863967895508,0.005640071351081133,12,False
data_sample_29,sample_20404,33,3.998370885848999,3.726119041442871,0.0030211082194000483,14,False
data_sample_30,sample_25072,33,4.087093830108643,3.771519422531128,0.007882121950387955,16,False
