candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,decoder_mc_rce,epistemic_score,disagreement_score,prior_tension_score,peak_bias_score,p99_var,p99_mc_range,peak_loc_spread_px,pred_p99_mean,selected_reason
774,120.0,3,26.521573049741335,-26.521573049741335,26.521573049741335,0.051751501400544415,0.043080436915936396,0.09483193831648082,21.327370647304917,14.439081503626582,0.0,0.2623776621526863,1.56984543800354,40.56014053230092,2.802617698907852,worst_uncertainty_stratified_mhz
1395,120.0,3,24.60981941736682,-24.60981941736682,24.60981941736682,0.019418641063246995,0.0040178205242613835,0.023436461587508377,19.431489430279672,14.674324885291057,0.0,0.02538311881979549,0.5377106666564941,38.27450195626326,2.1096710860729218,worst_uncertainty_stratified_mhz
894,120.0,3,23.886305718828673,-23.886305718828673,23.886305718828673,0.007128095303590355,0.019076886242818537,0.026204981546408893,18.888532485377556,14.088359164605466,0.0,0.1276691084403394,0.9834334850311279,36.538293268843304,2.1978701651096344,worst_uncertainty_stratified_mhz
808,150.0,3,26.44349988189953,-26.44349988189953,26.44349988189953,0.004639964757536112,0.003903646964308453,0.008543611721844565,21.887866310827047,12.946729352379212,0.0,0.07396502485829615,0.8356084823608398,42.79219408957666,4.321108102798462,worst_uncertainty_stratified_mhz
1242,150.0,3,23.703026858966357,-23.703026858966357,23.703026858966357,0.0027000831998735962,0.009083749907996203,0.011783833107869799,19.511599177969867,11.905817669080136,0.0,0.04327193545682917,0.6621525287628174,38.27450195626326,4.124853730201721,worst_uncertainty_stratified_mhz
987,150.0,3,20.985322182508824,-20.985322182508824,20.985322182508824,0.004757505222181781,0.0080913385328551,0.012848843755036882,17.47615465232537,9.95562113887019,0.0,0.046590476337698306,0.7325258255004883,34.126602526474855,4.553266167640686,worst_uncertainty_stratified_mhz
55,150.0,3,19.47072883451237,-19.47072883451237,19.47072883451237,0.008180554532074781,0.006566502381133819,0.0147470569132086,15.981146379592403,9.903539309449155,0.0,0.019164963843806504,0.4239628314971924,31.5,4.02592134475708,worst_uncertainty_stratified_mhz
60,155.0,3,26.264688124035743,-26.264688124035743,26.264688124035743,0.006353066819682095,0.01125112136707342,0.017604188186755514,22.57068978768379,10.472481978147469,0.0,0.06690827899193152,0.8119750022888184,44.1955880150949,5.865207552909851,worst_uncertainty_stratified_mhz
245,155.0,3,25.63744808350847,-25.63744808350847,25.63744808350847,0.012260710284899988,0.008159277336708386,0.020419987621608376,22.12103009163887,9.946603266292616,0.0,0.1252132840484137,1.199439525604248,42.79219408957666,6.023324012756348,worst_uncertainty_stratified_mhz
583,155.0,3,25.54352531977211,-25.54352531977211,25.54352531977211,0.004589001964480245,0.010284573218625028,0.014873575183105274,22.14496334142354,9.624426029450525,0.0,0.1403436430554983,1.2170453071594238,42.79219408957666,6.186297357082367,worst_uncertainty_stratified_mhz
1142,155.0,3,23.84577974899113,-23.84577974899113,23.84577974899113,0.0016867396997677813,0.012000443467177695,0.013687183166945477,20.30388199508591,10.012845325949554,0.0,0.27715996287713196,1.7789421081542969,38.27450195626326,5.549929916858673,worst_uncertainty_stratified_mhz
1575,155.0,3,22.911522569972977,-22.911522569972977,22.911522569972977,0.0024592516940947916,0.006652936934488392,0.009112188628583184,19.725709466483902,9.040440625769225,0.0,0.08846111095664355,0.9999947547912598,38.27450195626326,5.926343679428101,worst_uncertainty_stratified_mhz
713,155.0,3,22.645788622009636,-22.645788622009636,22.645788622009636,0.005949887648607016,0.004368470539608976,0.010318358188215991,19.4880446521234,8.969531679074805,0.0,0.036500527858347454,0.6285862922668457,38.27450195626326,5.904275476932526,worst_uncertainty_stratified_mhz
214,155.0,3,20.37104662901667,-20.37104662901667,20.37104662901667,0.013953709941943388,0.009411720263057824,0.02336543020500121,17.484919959259418,8.15364398716211,0.0,0.04410171108241556,0.7550339698791504,34.126602526474855,5.842636287212372,worst_uncertainty_stratified_mhz
701,155.0,3,20.265900007291652,-20.265900007291652,20.265900007291652,0.003209826039682442,0.010554506140314338,0.01376433217999678,17.446308791096488,7.9832739246576185,0.0,0.07692428616667257,0.755547046661377,33.983221963198254,5.935965061187744,worst_uncertainty_stratified_mhz
743,170.0,3,26.397111052364146,-26.397111052364146,26.397111052364146,0.0033063757675566,0.0057189288896757964,0.009025304657232397,21.74030955567238,13.252197414539074,0.0,0.031671502888443115,0.6250820159912109,42.79219408957666,4.679790616035461,worst_uncertainty_stratified_mhz
1427,170.0,3,19.864555743767205,-19.864555743767205,19.864555743767205,0.004349698819673837,0.0051253508240824905,0.009475049643756329,16.208486187831678,10.380545894269657,0.0,0.053516018764295126,0.8099403381347656,31.5,4.314848244190216,worst_uncertainty_stratified_mhz
1364,170.0,3,19.425418816804495,-19.425418816804495,19.425418816804495,0.016283446689477447,0.009416904587219924,0.02570035127669737,16.082345501260136,9.453412268117528,0.0,0.029516235665653312,0.6056585311889648,31.5,4.948998212814331,worst_uncertainty_stratified_mhz
1420,180.0,3,26.728734932220537,-26.728734932220537,26.728734932220537,0.0026967496558250067,0.006442347688235687,0.009139097344060694,21.689150471317955,14.342181341783784,0.0,0.033449210907676274,0.5192084312438965,42.79219408957666,4.280403256416321,worst_uncertainty_stratified_mhz
