#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-26 17:05:19;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;7.91815e-02;3.47446e-03;-7.91052e-02
1.10000e+06;6.92845e-02;3.50722e-03;-6.91956e-02
1.20000e+06;6.08027e-02;3.53918e-03;-6.06996e-02
1.30000e+06;5.34093e-02;3.57054e-03;-5.32898e-02
1.40000e+06;4.68709e-02;3.60151e-03;-4.67324e-02
1.50000e+06;4.10167e-02;3.63227e-03;-4.08555e-02
1.60000e+06;3.57188e-02;3.66299e-03;-3.55305e-02
1.70000e+06;3.08802e-02;3.69384e-03;-3.06585e-02
1.80000e+06;2.64265e-02;3.72499e-03;-2.61626e-02
1.90000e+06;2.23008e-02;3.75663e-03;-2.19821e-02
2.00000e+06;1.84610e-02;3.78893e-03;-1.80680e-02
2.10000e+06;1.48800e-02;3.82209e-03;-1.43808e-02
2.20000e+06;1.15505e-02;3.85631e-03;-1.08877e-02
2.30000e+06;8.50456e-03;3.89183e-03;-7.56183e-03
2.40000e+06;5.88414e-03;3.92887e-03;-4.38031e-03
2.50000e+06;4.18276e-03;3.96771e-03;-1.32391e-03
2.60000e+06;4.32507e-03;4.00865e-03;1.62386e-03
2.70000e+06;6.03860e-03;4.05202e-03;4.47725e-03
2.80000e+06;8.32698e-03;4.09820e-03;7.24868e-03
2.90000e+06;1.07790e-02;4.14759e-03;9.94906e-03
3.00000e+06;1.32705e-02;4.20069e-03;1.25881e-02
3.10000e+06;1.57606e-02;4.25802e-03;1.51745e-02
3.20000e+06;1.82354e-02;4.32021e-03;1.77162e-02
3.30000e+06;2.06911e-02;4.38798e-03;2.02205e-02
3.40000e+06;2.31286e-02;4.46214e-03;2.26940e-02
3.50000e+06;2.55504e-02;4.54365e-03;2.51432e-02
3.60000e+06;2.79606e-02;4.63362e-03;2.75740e-02
3.70000e+06;3.03636e-02;4.73334e-03;2.99924e-02
3.80000e+06;3.27640e-02;4.84436e-03;3.24039e-02
3.90000e+06;3.51671e-02;4.96847e-03;3.48144e-02
4.00000e+06;3.75782e-02;5.10783e-03;3.72295e-02
4.10000e+06;4.00031e-02;5.26501e-03;3.96552e-02
4.20000e+06;4.24479e-02;5.44311e-03;4.20975e-02
4.30000e+06;4.49190e-02;5.64589e-03;4.45628e-02
4.40000e+06;4.74237e-02;5.87791e-03;4.70580e-02
4.50000e+06;4.99696e-02;6.14482e-03;4.95904e-02
4.60000e+06;5.25654e-02;6.45358e-03;5.21677e-02
4.70000e+06;5.52206e-02;6.81290e-03;5.47987e-02
4.80000e+06;5.79458e-02;7.23375e-03;5.74925e-02
4.90000e+06;6.07529e-02;7.73006e-03;6.02591e-02
5.00000e+06;6.36553e-02;8.31971e-03;6.31092e-02
5.10000e+06;6.66677e-02;9.02580e-03;6.60539e-02
5.20000e+06;6.98062e-02;9.87849e-03;6.91037e-02
5.30000e+06;7.30876e-02;1.09173e-02;7.22677e-02
5.40000e+06;7.65285e-02;1.21945e-02;7.55507e-02
5.50000e+06;8.01419e-02;1.37785e-02;7.89486e-02
5.60000e+06;8.39326e-02;1.57586e-02;8.24399e-02
5.70000e+06;8.78862e-02;1.82474e-02;8.59710e-02
5.80000e+06;9.19514e-02;2.13777e-02;8.94319e-02
5.90000e+06;9.60097e-02;2.52829e-02;9.26209e-02
6.00000e+06;9.98325e-02;3.00409e-02;9.52054e-02
6.10000e+06;1.03042e-01;3.55582e-02;9.67128e-02
6.20000e+06;1.05130e-01;4.14050e-02;9.66333e-02
6.30000e+06;1.05623e-01;4.67323e-02;9.47225e-02
6.40000e+06;1.04429e-01;5.05286e-02;9.13904e-02
6.50000e+06;1.02108e-01;5.22413e-02;8.77315e-02
6.60000e+06;9.96964e-02;5.21968e-02;8.49403e-02
6.70000e+06;9.81453e-02;5.13323e-02;8.36510e-02
6.80000e+06;9.79079e-02;5.06062e-02;8.38151e-02
6.90000e+06;9.89392e-02;5.06643e-02;8.49829e-02
