gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_19528,6,4.574361324310303,4.445354461669922,0.013622465543448925,6,False,False,1.0
data_sample_1,sample_14409,6,4.438016414642334,4.276446342468262,0.007723853923380375,8,False,False,1.0
data_sample_2,sample_18853,6,4.760016441345215,4.62991189956665,0.014720173552632332,6,False,False,1.0
data_sample_3,sample_14377,6,4.468143463134766,4.300034046173096,0.014263070188462734,8,False,False,1.0
data_sample_4,sample_18743,6,4.4634480476379395,4.343922138214111,0.004141407087445259,6,False,False,1.0
data_sample_5,sample_22986,6,4.439569473266602,4.314543724060059,0.009641177020967007,6,False,False,1.0
data_sample_6,sample_3691,6,4.710399150848389,4.581683158874512,0.013331557624042034,6,False,False,1.0
data_sample_7,sample_1914,6,4.773711681365967,4.642940998077393,0.015386143699288368,6,False,False,1.0
data_sample_8,sample_17553,6,4.533261775970459,4.408298015594482,0.009579349309206009,6,False,False,1.0
data_sample_9,sample_29809,6,4.414309024810791,4.289064407348633,0.009859819896519184,6,False,False,1.0
data_sample_10,sample_12506,6,4.577416896820068,4.450348854064941,0.011683343909680843,6,False,False,1.0
data_sample_11,sample_20980,6,4.456854820251465,4.3268866539001465,0.014583438634872437,6,False,False,1.0
data_sample_12,sample_8643,6,4.401581287384033,4.309085845947266,0.01557268388569355,4,False,False,1.0
data_sample_13,sample_8379,6,4.554879188537598,4.392685890197754,0.008347151800990105,8,False,False,1.0
data_sample_14,sample_10723,6,4.390627861022949,4.27176570892334,0.0034775505773723125,6,False,False,1.0
data_sample_15,sample_1607,6,4.314965724945068,4.193057060241699,0.006524288095533848,6,False,False,1.0
data_sample_16,sample_1235,6,4.633511066436768,4.4718546867370605,0.007810254115611315,8,False,False,1.0
data_sample_17,sample_5855,6,4.571413516998291,4.408564567565918,0.009002685546875,8,False,False,1.0
data_sample_18,sample_15727,6,4.4716901779174805,4.371591567993164,0.0231759212911129,4,False,False,1.0
data_sample_19,sample_5431,6,4.461058139801025,4.322723865509033,0.022949615493416786,6,False,False,1.0
data_sample_20,sample_17451,6,4.546952247619629,4.449527263641357,0.020501866936683655,4,False,False,1.0
data_sample_21,sample_2248,6,4.5331926345825195,4.41063928604126,0.0071688564494252205,6,False,False,1.0
data_sample_22,sample_18404,6,4.491954803466797,4.365286350250244,0.011283709667623043,6,False,False,1.0
data_sample_23,sample_18404,6,4.459284782409668,4.299583435058594,0.0058548832312226295,8,False,False,1.0
data_sample_24,sample_3113,6,4.340997695922852,4.251685619354248,0.012389211915433407,4,False,False,1.0
data_sample_25,sample_22933,6,4.657351493835449,4.517643928527832,0.02432303875684738,6,False,False,1.0
data_sample_26,sample_6674,6,4.5069990158081055,4.340149879455566,0.013002998195588589,8,False,False,1.0
data_sample_27,sample_3852,6,4.454048156738281,4.323339939117432,0.015323523432016373,6,False,False,1.0
data_sample_28,sample_1886,6,4.2508745193481445,4.126054286956787,0.009435480460524559,6,False,False,1.0
data_sample_29,sample_3852,6,4.371665954589844,4.238534450531006,0.017746830359101295,6,False,False,1.0
data_sample_30,sample_6813,6,4.338505268096924,4.210846900939941,0.012273615226149559,6,False,False,1.0
data_sample_31,sample_261,6,4.4345293045043945,4.267999172210693,0.012683951295912266,8,False,False,1.0
data_sample_32,sample_1480,6,4.425657749176025,4.344395160675049,0.004339705221354961,4,False,False,1.0
data_sample_33,sample_17298,6,4.46468448638916,4.335377216339111,0.013922885060310364,6,False,False,1.0
data_sample_34,sample_27030,6,4.576327323913574,4.3734331130981445,0.01058656070381403,10,False,False,1.0
data_sample_35,sample_20683,6,4.406872749328613,4.306090831756592,0.02385893277823925,4,False,False,1.0
data_sample_36,sample_20026,6,4.40373420715332,4.264958381652832,0.02339126169681549,6,False,False,1.0
data_sample_37,sample_11072,6,4.8091936111450195,4.642323970794678,0.01302347518503666,8,False,False,1.0
data_sample_38,sample_5261,6,4.589512825012207,4.450563430786133,0.023564986884593964,6,False,False,1.0
data_sample_39,sample_1876,6,4.466879844665527,4.345623016357422,0.0058724540285766125,6,False,False,1.0
data_sample_40,sample_23403,6,4.338259220123291,4.248878002166748,0.01245843805372715,4,False,False,1.0
data_sample_41,sample_6674,6,4.591915130615234,4.430634021759033,0.007434663362801075,8,False,False,1.0
data_sample_42,sample_26313,6,4.296619892120361,4.168727397918701,0.01250771526247263,6,False,False,1.0
