mhz,k,pi_norm,max,mean_fg,p95
10.0,7,0.3599516044570672,0.2094947099685669,0.0724262222647667,0.14353016018867493
10.0,8,0.3599516044570672,0.2272963523864746,0.07017530500888824,0.1411864161491394
10.0,9,0.3599516044570672,0.20659315586090088,0.06822648644447327,0.13848082721233368
10.0,10,0.3599516044570672,0.24229168891906738,0.08373931795358658,0.1768433004617691
10.0,11,0.3599516044570672,0.225091814994812,0.07144855707883835,0.14984959363937378
10.0,12,0.3599516044570672,0.2149670124053955,0.07323108613491058,0.14814746379852295
10.0,13,0.3599516044570672,0.2491363286972046,0.0864451602101326,0.19699673354625702
10.0,14,0.3599516044570672,0.2506225109100342,0.08946403115987778,0.18428364396095276
10.0,15,0.3599516044570672,0.21198797225952148,0.06787561625242233,0.1351071447134018
10.0,16,0.3599516044570672,0.2019340991973877,0.06342333555221558,0.12197291105985641
10.0,17,0.3599516044570672,0.21676421165466309,0.06903839111328125,0.14051266014575958
70.0,7,0.6641459998837217,2.1594951152801514,0.6904661059379578,1.31414794921875
70.0,8,0.6641459998837217,2.166820764541626,0.6214379072189331,1.1442985534667969
70.0,9,0.6641459998837217,1.9689829349517822,0.5836204886436462,1.1232184171676636
70.0,10,0.6641459998837217,2.123303174972534,0.7113529443740845,1.7498204708099365
70.0,11,0.6641459998837217,2.153353214263916,0.6033610701560974,1.2088555097579956
70.0,12,0.6641459998837217,2.1974780559539795,0.6566845774650574,1.299081802368164
70.0,13,0.6641459998837217,2.8859198093414307,0.8526011109352112,2.0725436210632324
70.0,14,0.6641459998837217,2.342113494873047,0.6528466939926147,1.3286324739456177
70.0,15,0.6641459998837217,2.099752187728882,0.594224750995636,1.1764414310455322
70.0,16,0.6641459998837217,2.0172672271728516,0.5439198613166809,1.0475009679794312
70.0,17,0.6641459998837217,2.2346434593200684,0.6032201051712036,1.2709959745407104
120.0,7,0.7484046254718868,3.974648952484131,1.0861468315124512,2.2801637649536133
120.0,8,0.7484046254718868,4.0196428298950195,1.1102886199951172,2.134842872619629
120.0,9,0.7484046254718868,4.103640556335449,0.932664692401886,2.0938761234283447
120.0,10,0.7484046254718868,3.5452890396118164,1.3321747779846191,3.2136621475219727
120.0,11,0.7484046254718868,4.19854211807251,1.286669373512268,2.6250264644622803
120.0,12,0.7484046254718868,4.398636817932129,1.3351548910140991,2.8528733253479004
120.0,13,0.7484046254718868,6.839366912841797,1.8896145820617676,5.0955376625061035
120.0,14,0.7484046254718868,7.424792289733887,1.8766318559646606,4.728724956512451
120.0,15,0.7484046254718868,4.597068786621094,1.2323271036148071,2.52616548538208
120.0,16,0.7484046254718868,4.691344261169434,1.1837549209594727,2.49973464012146
120.0,17,0.7484046254718868,4.813668251037598,1.1799856424331665,2.587374687194824
270.0,7,0.875173287927802,14.784846305847168,2.8165199756622314,7.622370719909668
270.0,8,0.875173287927802,14.20494270324707,2.3358755111694336,6.173858642578125
270.0,9,0.875173287927802,17.057479858398438,2.273583173751831,7.129395484924316
270.0,10,0.875173287927802,11.746614456176758,2.960231065750122,8.125319480895996
270.0,11,0.875173287927802,14.215916633605957,2.9468812942504883,8.02710247039795
270.0,12,0.875173287927802,17.984811782836914,2.983835220336914,8.976381301879883
270.0,13,0.875173287927802,28.868427276611328,5.457590579986572,21.468942642211914
270.0,14,0.875173287927802,38.5953369140625,5.427106857299805,19.195308685302734
270.0,15,0.875173287927802,24.70573616027832,4.628567695617676,13.018388748168945
270.0,16,0.875173287927802,17.74980926513672,3.272298812866211,9.154592514038086
270.0,17,0.875173287927802,20.558164596557617,2.9986085891723633,9.71418571472168
400.0,7,0.9366156687720424,13.49435043334961,3.122915506362915,6.399417400360107
400.0,8,0.9366156687720424,10.882052421569824,2.333158016204834,4.902355670928955
400.0,9,0.9366156687720424,12.113743782043457,2.5787265300750732,5.297897815704346
400.0,10,0.9366156687720424,11.459053993225098,2.7333528995513916,5.273322582244873
400.0,11,0.9366156687720424,13.40438175201416,2.662271022796631,5.506969928741455
400.0,12,0.9366156687720424,14.275711059570312,2.8506901264190674,5.573654651641846
400.0,13,0.9366156687720424,14.94955825805664,3.404831886291504,6.760417461395264
400.0,14,0.9366156687720424,16.163084030151367,3.379063844680786,6.694324016571045
400.0,15,0.9366156687720424,11.764227867126465,2.9019012451171875,6.355544090270996
400.0,16,0.9366156687720424,11.96705436706543,2.894787549972534,5.670807361602783
400.0,17,0.9366156687720424,10.632294654846191,3.062621831893921,6.127522945404053
