gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_10135,42,3.8620007038116455,3.7424285411834717,0.00418751360848546,6,False,False,1.0
data_sample_1,sample_22256,42,4.000468730926514,3.8819034099578857,0.0031805657781660557,6,False,False,1.0
data_sample_2,sample_29775,42,3.989447593688965,3.7946395874023438,0.0025001955218613148,10,False,False,1.0
data_sample_3,sample_21220,42,3.700591802597046,3.505711555480957,0.0025725921150296926,10,False,False,1.0
data_sample_4,sample_28261,42,3.78279447555542,3.5885252952575684,0.0019615800119936466,10,False,False,1.0
data_sample_5,sample_3262,42,3.8400609493255615,3.681102991104126,0.005111760459840298,8,False,False,1.0
data_sample_6,sample_2393,42,3.8883891105651855,3.690709352493286,0.005372018553316593,10,False,False,1.0
data_sample_7,sample_28180,42,3.747879981994629,3.5898914337158203,0.004142331890761852,8,False,False,1.0
data_sample_8,sample_418,42,3.790121555328369,3.630265235900879,0.006009981036186218,8,False,False,1.0
data_sample_9,sample_12097,42,3.848597764968872,3.7300591468811035,0.0031541436910629272,6,False,False,1.0
data_sample_10,sample_15908,42,3.7731845378875732,3.6159088611602783,0.0034294624347239733,8,False,False,1.0
data_sample_11,sample_4871,42,4.03441858291626,3.8354105949401855,0.006700524128973484,10,False,False,1.0
data_sample_12,sample_29043,42,3.816240072250366,3.61871075630188,0.005221676547080278,10,False,False,1.0
data_sample_13,sample_22361,42,4.064903259277344,3.867431163787842,0.00516473688185215,10,False,False,1.0
data_sample_14,sample_5254,42,3.6867449283599854,3.5704169273376465,0.000943402701523155,6,False,False,1.0
data_sample_15,sample_20840,42,3.839080810546875,3.676725387573242,0.008509252220392227,8,False,False,1.0
data_sample_16,sample_9919,42,3.7525112628936768,3.5955138206481934,0.0031511050183326006,8,False,False,1.0
data_sample_17,sample_18802,42,3.7605204582214355,3.5618276596069336,0.006385175511240959,10,False,False,1.0
data_sample_18,sample_28000,42,3.739605188369751,3.581371784210205,0.004387132823467255,8,False,False,1.0
data_sample_19,sample_21524,42,4.010278701782227,3.8509764671325684,0.00545604107901454,8,False,False,1.0
data_sample_20,sample_22315,42,3.8098719120025635,3.648499011993408,0.007526744622737169,8,False,False,1.0
data_sample_21,sample_15773,42,3.8619918823242188,3.700244903564453,0.007900750264525414,8,False,False,1.0
data_sample_22,sample_8197,42,3.8299922943115234,3.671642303466797,0.004503654781728983,8,False,False,1.0
data_sample_23,sample_17854,42,3.8210952281951904,3.6658997535705566,0.001349114696495235,8,False,False,1.0
data_sample_24,sample_12944,42,3.7655112743377686,3.6430580615997314,0.0070687164552509785,6,False,False,1.0
data_sample_25,sample_11981,42,3.8885531425476074,3.7122631072998047,0.02244376391172409,8,False,False,1.0
data_sample_26,sample_22361,42,3.822425127029419,3.657057046890259,0.011521772481501102,8,False,False,1.0
data_sample_27,sample_18020,42,4.133749008178711,4.014220237731934,0.004144049249589443,6,False,False,1.0
data_sample_28,sample_26350,42,3.749877691268921,3.5513744354248047,0.006195464637130499,10,False,False,1.0
data_sample_29,sample_24377,42,4.023188591003418,3.826253890991211,0.0046273102052509785,10,False,False,1.0
data_sample_30,sample_29719,42,3.7038025856018066,3.5865683555603027,0.0018495501717552543,6,False,False,1.0
data_sample_31,sample_4255,42,3.802866220474243,3.6429879665374756,0.0060319118201732635,8,False,False,1.0
data_sample_32,sample_635,42,3.791595220565796,3.5983402729034424,0.0009472339297644794,10,False,False,1.0
data_sample_33,sample_4472,42,3.8536853790283203,3.69326114654541,0.006578057538717985,8,False,False,1.0
data_sample_34,sample_11636,42,3.8328564167022705,3.635408639907837,0.0051400321535766125,10,False,False,1.0
data_sample_35,sample_16360,42,4.108994483947754,3.91428542137146,0.002401376608759165,10,False,False,1.0
data_sample_36,sample_29775,42,3.9234275817871094,3.7628164291381836,0.0067648617550730705,8,False,False,1.0
data_sample_37,sample_901,42,3.9280502796173096,3.7614827156066895,0.01272133830934763,8,False,False,1.0
data_sample_38,sample_3132,42,4.096729755401611,3.933391809463501,0.009491891600191593,8,False,False,1.0
data_sample_39,sample_29258,42,3.9325759410858154,3.7768123149871826,0.0019174551125615835,8,False,False,1.0
data_sample_40,sample_9611,42,3.8828163146972656,3.724351167678833,0.004618987441062927,8,False,False,1.0
data_sample_41,sample_1408,42,3.8802802562713623,3.720975160598755,0.005458815488964319,8,False,False,1.0
data_sample_42,sample_23588,42,4.044559955596924,3.848114490509033,0.004137707874178886,10,False,False,1.0
data_sample_43,sample_24701,42,3.6323392391204834,3.4378011226654053,0.002230425365269184,10,False,False,1.0
data_sample_44,sample_28000,42,4.082849025726318,3.923914670944214,0.005088112782686949,8,False,False,1.0
data_sample_45,sample_24966,42,3.751488447189331,3.5939807891845703,0.0036613168194890022,8,False,False,1.0
data_sample_46,sample_16818,42,3.761167049407959,3.605386257171631,0.0019344973843544722,8,False,False,1.0
data_sample_47,sample_18809,42,3.761214017868042,3.6031103134155273,0.004257532302290201,8,False,False,1.0
data_sample_48,sample_4287,42,3.8731093406677246,3.6782195568084717,0.002582104178145528,10,False,False,1.0
data_sample_49,sample_8907,42,3.8299996852874756,3.6706349849700928,0.00551852909848094,8,False,False,1.0
data_sample_50,sample_24701,42,3.7945995330810547,3.598369598388672,0.0039222352206707,10,False,False,1.0
data_sample_51,sample_17703,42,3.759216785430908,3.5622406005859375,0.00466852867975831,10,False,False,1.0
data_sample_52,sample_5446,42,3.8565964698791504,3.661287784576416,0.0030008952599018812,10,False,False,1.0
data_sample_53,sample_5365,42,3.679327964782715,3.5216736793518066,0.003808091627433896,8,False,False,1.0
data_sample_54,sample_16908,42,3.641303062438965,3.484955310821533,0.002501384587958455,8,False,False,1.0
data_sample_55,sample_15520,42,3.895268440246582,3.7000393867492676,0.0029212324880063534,10,False,False,1.0
data_sample_56,sample_25048,42,3.7322466373443604,3.5762319564819336,0.002168465405702591,8,False,False,1.0
data_sample_57,sample_613,42,3.7893927097320557,3.5944607257843018,0.0026243797037750483,10,False,False,1.0
data_sample_58,sample_2406,42,4.024706840515137,3.8255133628845215,0.006885743234306574,10,False,False,1.0
data_sample_59,sample_6311,42,3.795078754425049,3.60066556930542,0.002105448627844453,10,False,False,1.0
data_sample_60,sample_13734,42,3.8375613689422607,3.680412769317627,0.0033023718278855085,8,False,False,1.0
data_sample_61,sample_26992,42,3.9459753036499023,3.7860989570617676,0.006030062213540077,8,False,False,1.0
data_sample_62,sample_12812,42,4.1879706382751465,4.024331092834473,0.00979336816817522,8,False,False,1.0
data_sample_63,sample_8883,42,3.843970537185669,3.7196125984191895,0.008973357267677784,6,False,False,1.0
data_sample_64,sample_14532,42,3.870689868927002,3.6733269691467285,0.005055217072367668,10,False,False,1.0
data_sample_65,sample_27546,42,3.8128600120544434,3.651651382446289,0.007362398784607649,8,False,False,1.0
data_sample_66,sample_11609,42,3.6982786655426025,3.537588119506836,0.006844260264188051,8,False,False,1.0
data_sample_67,sample_7724,42,3.778703451156616,3.608940839767456,0.015916304662823677,8,False,False,1.0
data_sample_68,sample_2393,42,4.045989036560059,3.8879494667053223,0.004193194676190615,8,False,False,1.0
data_sample_69,sample_26880,42,4.147079944610596,3.9527392387390137,0.0020329197868704796,10,False,False,1.0
data_sample_70,sample_9611,42,3.8218398094177246,3.658536911010742,0.009456617757678032,8,False,False,1.0
data_sample_71,sample_11315,42,3.6852378845214844,3.527073860168457,0.004317774903029203,8,False,False,1.0
data_sample_72,sample_21800,42,3.8034493923187256,3.6423544883728027,0.0072486512362957,8,False,False,1.0
data_sample_73,sample_7998,42,3.8621225357055664,3.7073183059692383,0.0009580670157447457,8,False,False,1.0
data_sample_74,sample_4871,42,3.8704123497009277,3.709064483642578,0.007501643616706133,8,False,False,1.0
data_sample_75,sample_27546,42,3.8588876724243164,3.6955466270446777,0.009494798257946968,8,False,False,1.0
data_sample_76,sample_2556,42,3.8556110858917236,3.6616714000701904,0.0016319637652486563,10,False,False,1.0
data_sample_77,sample_22351,42,3.7231976985931396,3.5639991760253906,0.00535233411937952,8,False,False,1.0
data_sample_78,sample_14597,42,3.935412883758545,3.741917848587036,0.0011874112533405423,10,False,False,1.0
data_sample_79,sample_24280,42,3.855652093887329,3.6982975006103516,0.0035083324182778597,8,False,False,1.0
data_sample_80,sample_15908,42,4.021004676818848,3.862571954727173,0.004586620256304741,8,False,False,1.0
data_sample_81,sample_15384,42,3.885162591934204,3.7248263359069824,0.006489939521998167,8,False,False,1.0
data_sample_82,sample_19165,42,3.960082530975342,3.7642858028411865,0.003489044262096286,10,False,False,1.0
data_sample_83,sample_14967,42,4.0718092918396,3.9094128608703613,0.008550338447093964,8,False,False,1.0
data_sample_84,sample_17576,42,3.9039440155029297,3.74587345123291,0.004224372562021017,8,False,False,1.0
data_sample_85,sample_901,42,3.8269753456115723,3.668041706085205,0.005087452009320259,8,False,False,1.0
data_sample_86,sample_20165,42,4.050909519195557,3.8951399326324463,0.001923267962411046,8,False,False,1.0
data_sample_87,sample_24797,42,3.7840676307678223,3.6267757415771484,0.0034455799032002687,8,False,False,1.0
data_sample_88,sample_24671,42,3.762911558151245,3.6437766551971436,0.0037502271588891745,6,False,False,1.0
data_sample_89,sample_16908,42,3.9413626194000244,3.747317314147949,0.0017376523464918137,10,False,False,1.0
data_sample_90,sample_18488,42,3.870861768722534,3.71319580078125,0.0038195853121578693,8,False,False,1.0
data_sample_91,sample_1819,42,4.086489200592041,3.9219985008239746,0.01064469013363123,8,False,False,1.0
data_sample_92,sample_22256,42,3.898747682571411,3.7746920585632324,0.008670955896377563,6,False,False,1.0
data_sample_93,sample_5453,42,4.0258684158325195,3.8643040657043457,0.0077181728556752205,8,False,False,1.0
data_sample_94,sample_9919,42,4.063487529754639,3.86798357963562,0.003196418983861804,10,False,False,1.0
data_sample_95,sample_11331,42,4.02912712097168,3.907968282699585,0.005774163641035557,6,False,False,1.0
data_sample_96,sample_20840,42,4.0050201416015625,3.8482110500335693,0.0029627152252942324,8,False,False,1.0
data_sample_97,sample_234,42,3.7109196186065674,3.5919342041015625,0.0036009422037750483,6,False,False,1.0
data_sample_98,sample_6381,42,3.9798569679260254,3.7824273109436035,0.005121932830661535,10,False,False,1.0
