#Design: ProKI_design;Power Bus Pin Impedance Power_GND
#Produced on;2026-04-12 16:54:22;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.92997e-02;2.03010e-03;-1.91927e-02
1.10000e+06;1.50597e-02;2.06384e-03;-1.49176e-02
1.20000e+06;1.13232e-02;2.09754e-03;-1.11272e-02
1.30000e+06;7.99625e-03;2.13156e-03;-7.70691e-03
1.40000e+06;5.06122e-03;2.16627e-03;-4.57420e-03
1.50000e+06;2.76261e-03;2.20205e-03;-1.66823e-03
1.60000e+06;2.47632e-03;2.23934e-03;1.05712e-03
1.70000e+06;4.29242e-03;2.27862e-03;3.63768e-03
1.80000e+06;6.52821e-03;2.32046e-03;6.10189e-03
1.90000e+06;8.79686e-03;2.36550e-03;8.47285e-03
2.00000e+06;1.10371e-02;2.41454e-03;1.07698e-02
2.10000e+06;1.32412e-02;2.46853e-03;1.30091e-02
2.20000e+06;1.54140e-02;2.52864e-03;1.52051e-02
2.30000e+06;1.75639e-02;2.59632e-03;1.73709e-02
2.40000e+06;1.97008e-02;2.67339e-03;1.95185e-02
2.50000e+06;2.18351e-02;2.76220e-03;2.16597e-02
2.60000e+06;2.39781e-02;2.86573e-03;2.38062e-02
2.70000e+06;2.61417e-02;2.98791e-03;2.59703e-02
2.80000e+06;2.83392e-02;3.13394e-03;2.81654e-02
2.90000e+06;3.05858e-02;3.31085e-03;3.04061e-02
3.00000e+06;3.28993e-02;3.52828e-03;3.27096e-02
3.10000e+06;3.53013e-02;3.79971e-03;3.50962e-02
3.20000e+06;3.78182e-02;4.14444e-03;3.75904e-02
3.30000e+06;4.04836e-02;4.59075e-03;4.02225e-02
3.40000e+06;4.33406e-02;5.18117e-03;4.30298e-02
3.50000e+06;4.64454e-02;5.98160e-03;4.60586e-02
3.60000e+06;4.98714e-02;7.09734e-03;4.93638e-02
3.70000e+06;5.37124e-02;8.70201e-03;5.30028e-02
3.80000e+06;5.80789e-02;1.10895e-02;5.70104e-02
3.90000e+06;6.30654e-02;1.47608e-02;6.13137e-02
4.00000e+06;6.86167e-02;2.05241e-02;6.54752e-02
4.10000e+06;7.40957e-02;2.93572e-02;6.80318e-02
4.20000e+06;7.73051e-02;4.09481e-02;6.55692e-02
4.30000e+06;7.42188e-02;5.00348e-02;5.48174e-02
4.40000e+06;6.38263e-02;4.90766e-02;4.08080e-02
4.50000e+06;5.22608e-02;4.06233e-02;3.28775e-02
4.60000e+06;4.51667e-02;3.20362e-02;3.18388e-02
4.70000e+06;4.30886e-02;2.60742e-02;3.43040e-02
4.80000e+06;4.42424e-02;2.26289e-02;3.80174e-02
4.90000e+06;4.70157e-02;2.11469e-02;4.19915e-02
5.00000e+06;5.04598e-02;2.12669e-02;4.57593e-02
5.10000e+06;5.39751e-02;2.28110e-02;4.89179e-02
5.20000e+06;5.69590e-02;2.55658e-02;5.08991e-02
5.30000e+06;5.86316e-02;2.89016e-02;5.10134e-02
5.40000e+06;5.82875e-02;3.15282e-02;4.90246e-02
5.50000e+06;5.60404e-02;3.21736e-02;4.58845e-02
5.60000e+06;5.30585e-02;3.08257e-02;4.31854e-02
5.70000e+06;5.05240e-02;2.85299e-02;4.16979e-02
5.80000e+06;4.87660e-02;2.61134e-02;4.11851e-02
5.90000e+06;4.75949e-02;2.37556e-02;4.12425e-02
6.00000e+06;4.69236e-02;2.14007e-02;4.17593e-02
6.10000e+06;4.68487e-02;1.91129e-02;4.27726e-02
6.20000e+06;4.74096e-02;1.70451e-02;4.42395e-02
6.30000e+06;4.85025e-02;1.52982e-02;4.60267e-02
6.40000e+06;4.99634e-02;1.38877e-02;4.79945e-02
6.50000e+06;5.16476e-02;1.27798e-02;5.00415e-02
6.60000e+06;5.34539e-02;1.19264e-02;5.21064e-02
6.70000e+06;5.53192e-02;1.12826e-02;5.41564e-02
6.80000e+06;5.72065e-02;1.08124e-02;5.61754e-02
6.90000e+06;5.90946e-02;1.04890e-02;5.81562e-02
7.00000e+06;6.09709e-02;1.02937e-02;6.00957e-02
7.10000e+06;6.28277e-02;1.02135e-02;6.19920e-02
7.20000e+06;6.46586e-02;1.02404e-02;6.38426e-02
7.30000e+06;6.64576e-02;1.03692e-02;6.56436e-02
7.40000e+06;6.82170e-02;1.05974e-02;6.73888e-02
7.50000e+06;6.99264e-02;1.09230e-02;6.90681e-02
7.60000e+06;7.15710e-02;1.13429e-02;7.06665e-02
7.70000e+06;7.31309e-02;1.18491e-02;7.21646e-02
7.80000e+06;7.45831e-02;1.24247e-02;7.35409e-02
7.90000e+06;7.59059e-02;1.30416e-02;7.47772e-02
8.00000e+06;7.70857e-02;1.36623e-02;7.58654e-02
8.10000e+06;7.81238e-02;1.42455e-02;7.68140e-02
8.20000e+06;7.90385e-02;1.47563e-02;7.76488e-02
8.30000e+06;7.98625e-02;1.51752e-02;7.84075e-02
8.40000e+06;8.06333e-02;1.55016e-02;7.91292e-02
8.50000e+06;8.13843e-02;1.57513e-02;7.98455e-02
8.60000e+06;8.21371e-02;1.59494e-02;8.05737e-02
8.70000e+06;8.28992e-02;1.61222e-02;8.13163e-02
8.80000e+06;8.36637e-02;1.62907e-02;8.20624e-02
8.90000e+06;8.44140e-02;1.64651e-02;8.27926e-02
9.00000e+06;8.51282e-02;1.66429e-02;8.34855e-02
9.10000e+06;8.57867e-02;1.68095e-02;8.41237e-02
9.20000e+06;8.63770e-02;1.69423e-02;8.46992e-02
9.30000e+06;8.68979e-02;1.70156e-02;8.52157e-02
