gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_16674,45,3.967194080352783,3.8501577377319336,0.0016516483156010509,6,False,False,1.0
data_sample_1,sample_12826,45,3.761232852935791,3.6377410888671875,0.008107239380478859,6,False,False,1.0
data_sample_2,sample_11864,45,3.7115795612335205,3.592135190963745,0.004059762693941593,6,False,False,1.0
data_sample_3,sample_27843,45,3.793426990509033,3.6764063835144043,0.0016359271248802543,6,False,False,1.0
data_sample_4,sample_9066,45,3.8672916889190674,3.7495012283325195,0.0024058683775365353,6,False,False,1.0
data_sample_5,sample_11673,45,3.683061122894287,3.5609679222106934,0.00670871464535594,6,False,False,1.0
data_sample_6,sample_18748,45,3.6859450340270996,3.568288564682007,0.0022717760875821114,6,False,False,1.0
data_sample_7,sample_15395,45,3.7010271549224854,3.58245849609375,0.003184132743626833,6,False,False,1.0
data_sample_8,sample_14033,45,3.927450180053711,3.8043344020843506,0.0077311196364462376,6,False,False,1.0
data_sample_9,sample_18908,45,3.5818428993225098,3.4642581939697266,0.0022001720499247313,6,False,False,1.0
data_sample_10,sample_23247,45,3.6114203929901123,3.5212836265563965,0.013213714584708214,4,False,False,1.0
data_sample_11,sample_16097,45,3.58890962600708,3.472403049468994,0.0011220164597034454,6,False,False,1.0
data_sample_12,sample_6358,45,3.697037935256958,3.5788516998291016,0.002801672089844942,6,False,False,1.0
data_sample_13,sample_23615,45,3.607646942138672,3.4897193908691406,0.002542867325246334,6,False,False,1.0
data_sample_14,sample_28757,45,3.821424961090088,3.7033677101135254,0.0026727321092039347,6,False,False,1.0
data_sample_15,sample_26241,45,3.7426748275756836,3.626018524169922,0.001271829940378666,6,False,False,1.0
data_sample_16,sample_26386,45,3.5904104709625244,3.473559617996216,0.001466164831072092,6,False,False,1.0
data_sample_17,sample_5780,45,3.7707300186157227,3.6521105766296387,0.00323486328125,6,False,False,1.0
data_sample_18,sample_10329,45,3.8395843505859375,3.7182254791259766,0.0059743113815784454,6,False,False,1.0
data_sample_19,sample_25432,45,3.7953813076019287,3.640653133392334,0.0008818391361273825,8,False,False,1.0
data_sample_20,sample_20813,45,3.554417848587036,3.4702675342559814,0.007227117195725441,4,False,False,1.0
data_sample_21,sample_13894,45,3.6733696460723877,3.551147699356079,0.006837258581072092,6,False,False,1.0
data_sample_22,sample_3131,45,3.5325613021850586,3.41398286819458,0.00319377682171762,6,False,False,1.0
data_sample_23,sample_18615,45,3.701478958129883,3.580864429473877,0.0052298675291240215,6,False,False,1.0
data_sample_24,sample_28907,45,3.811490297317505,3.6926088333129883,0.003496970981359482,6,False,False,1.0
data_sample_25,sample_621,45,3.608410358428955,3.529452085494995,0.002035033656284213,4,False,False,1.0
data_sample_26,sample_10417,45,3.6093103885650635,3.4888205528259277,0.0051052868366241455,6,False,False,1.0
data_sample_27,sample_20467,45,3.8265326023101807,3.702448606491089,0.008699359372258186,6,False,False,1.0
data_sample_28,sample_3134,45,4.061310291290283,3.9049806594848633,0.0024834175128489733,8,False,False,1.0
data_sample_29,sample_18003,45,3.780163049697876,3.6613287925720215,0.0034496753942221403,6,False,False,1.0
data_sample_30,sample_23058,45,3.6606297492980957,3.542637348175049,0.0026078657247126102,6,False,False,1.0
data_sample_31,sample_14002,45,3.9934043884277344,3.8730502128601074,0.004969609435647726,6,False,False,1.0
data_sample_32,sample_25964,45,3.623178243637085,3.5066418647766113,0.0011517413659021258,6,False,False,1.0
data_sample_33,sample_15894,45,3.583115577697754,3.4661550521850586,0.001575948903337121,6,False,False,1.0
data_sample_34,sample_7708,45,3.6884663105010986,3.61026668548584,0.00127645384054631,4,False,False,1.0
data_sample_35,sample_7577,45,3.625026226043701,3.5087409019470215,0.0009008630295284092,6,False,False,1.0
data_sample_36,sample_21919,45,3.7563705444335938,3.636418581008911,0.004567332100123167,6,False,False,1.0
data_sample_37,sample_19171,45,3.6206045150756836,3.4995245933532715,0.00569529365748167,6,False,False,1.0
data_sample_38,sample_25114,45,3.643012762069702,3.56111478805542,0.004974893759936094,4,False,False,1.0
data_sample_39,sample_611,45,3.765329360961914,3.648921012878418,0.0010238580871373415,6,False,False,1.0
data_sample_40,sample_13148,45,3.649169921875,3.5317254066467285,0.0020598703995347023,6,False,False,1.0
data_sample_41,sample_7708,45,3.7448344230651855,3.6269569396972656,0.002492797328159213,6,False,False,1.0
data_sample_42,sample_16505,45,3.707918882369995,3.622457504272461,0.008538184687495232,4,False,False,1.0
data_sample_43,sample_9066,45,4.082979679107666,3.9646079540252686,0.0029871556907892227,6,False,False,1.0
data_sample_44,sample_2249,45,3.801417350769043,3.72043514251709,0.0040591019205749035,4,False,False,1.0
data_sample_45,sample_9223,45,3.720097303390503,3.6015677452087402,0.003145027905702591,6,False,False,1.0
data_sample_46,sample_14386,45,3.631270408630371,3.514561653137207,0.0013241458218544722,6,False,False,1.0
data_sample_47,sample_658,45,3.654430866241455,3.53780198097229,0.0012442187871783972,6,False,False,1.0
data_sample_48,sample_23119,45,3.6345441341400146,3.553553342819214,0.004067557398229837,4,False,False,1.0
data_sample_49,sample_3421,45,3.673321485519409,3.5141420364379883,0.005333177745342255,8,False,False,1.0
data_sample_50,sample_21579,45,3.598207950592041,3.5175609588623047,0.003723805071786046,4,False,False,1.0
data_sample_51,sample_12282,45,3.5276942253112793,3.4487648010253906,0.0020063656847923994,4,False,False,1.0
data_sample_52,sample_22614,45,3.7890846729278564,3.670618772506714,0.003081350587308407,6,False,False,1.0
data_sample_53,sample_29232,45,3.4591455459594727,3.341165542602539,0.0025954474695026875,6,False,False,1.0
data_sample_54,sample_18056,45,3.5694918632507324,3.450983762741089,0.0031236261129379272,6,False,False,1.0
data_sample_55,sample_29527,45,3.5558853149414062,3.438443183898926,0.002057624515146017,6,False,False,1.0
data_sample_56,sample_1673,45,3.5624842643737793,3.442915916442871,0.0041836826130747795,6,False,False,1.0
data_sample_57,sample_11918,45,3.6576175689697266,3.57852840423584,0.0021659554913640022,4,False,False,1.0
data_sample_58,sample_16447,45,3.586840867996216,3.469137668609619,0.002318675396963954,6,False,False,1.0
data_sample_59,sample_21946,45,3.6705446243286133,3.58853816986084,0.0050833565182983875,4,False,False,1.0
data_sample_60,sample_26649,45,3.6189029216766357,3.4998626708984375,0.0036556359846144915,6,False,False,1.0
data_sample_61,sample_9516,45,3.63490629196167,3.517885684967041,0.0016359271248802543,6,False,False,1.0
