epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
84,48.00,0.00,48.00,0,6.308975,
84,48.05,0.00,48.05,0,6.411364,
86,47.45,0.00,47.45,0,6.221490,
85,48.08,0.00,48.08,0,6.339681,
85,48.32,0.00,48.32,0,6.348654,
87,47.39,0.00,47.39,0,6.161170,
86,48.19,0.00,48.19,0,6.251939,
86,48.37,0.00,48.37,0,6.326974,
88,47.47,0.00,47.47,0,6.216719,
87,48.08,0.00,48.08,0,6.336796,
87,48.22,0.00,48.22,0,6.342748,
89,47.79,0.00,47.79,0,6.193560,
88,48.40,0.00,48.40,0,6.279474,
88,48.48,0.00,48.48,0,6.324954,
90,47.39,0.00,47.39,0,6.217074,
89,47.95,0.00,47.95,0,6.241800,
89,48.36,0.00,48.36,0,6.344022,
91,47.55,0.00,47.55,0,6.147680,
90,47.88,0.00,47.88,0,6.231025,
90,48.39,0.00,48.39,0,6.253135,
92,47.71,0.00,47.71,0,6.117152,
91,47.93,0.00,47.93,0,6.208784,
91,48.40,0.00,48.40,0,6.279047,
93,47.80,0.00,47.80,0,6.103089,
92,48.15,0.00,48.15,0,6.177909,
92,48.36,0.00,48.36,0,6.304757,
94,47.24,0.00,47.24,0,6.084204,
93,48.22,0.00,48.22,0,6.150725,
93,48.24,0.00,48.24,0,6.207054,
95,47.92,0.00,47.92,0,6.115660,
94,47.53,0.00,47.53,0,6.175438,
94,48.00,0.00,48.00,0,6.269051,
96,48.16,0.00,48.16,0,6.017438,
95,48.06,0.00,48.06,0,6.192481,
95,48.05,0.00,48.05,0,6.180108,
97,47.87,0.00,47.87,0,6.072767,
96,48.02,0.00,48.02,0,6.096689,
96,47.97,0.00,47.97,0,6.217176,
98,47.44,0.00,47.44,0,6.108484,
97,48.12,0.00,48.12,0,6.113983,
97,48.45,0.00,48.45,0,6.221003,
99,47.32,0.00,47.32,0,6.036678,
98,48.06,0.00,48.06,0,6.068443,
98,48.11,0.00,48.11,0,6.172611,
100,47.52,28.83,76.35,1,6.016229,3.6901
99,44.33,0.00,44.33,0,6.104238,
99,44.14,0.00,44.14,0,6.185021,
101,47.37,0.00,47.37,0,5.963737,
100,48.52,29.21,77.73,1,6.090340,3.7049
102,34.90,0.00,34.90,0,6.022280,
100,46.95,27.81,74.76,1,6.197732,3.7920
103,31.48,0.00,31.48,0,5.959067,
101,32.61,0.00,32.61,0,6.114351,
104,32.38,0.00,32.38,0,5.960054,
102,32.78,0.00,32.78,0,6.090309,
105,32.12,0.00,32.12,0,5.909343,
103,32.77,0.00,32.77,0,6.104272,
106,32.00,0.00,32.00,0,5.934108,
104,33.09,0.00,33.09,0,6.078555,
107,32.12,0.00,32.12,0,5.892572,
105,33.00,0.00,33.00,0,6.042338,
108,32.55,0.00,32.55,0,5.880048,
106,32.71,0.00,32.71,0,6.046721,
109,32.08,0.00,32.08,0,5.934893,
107,32.47,0.00,32.47,0,6.062700,
110,32.36,0.00,32.36,0,5.877764,
108,32.91,0.00,32.91,0,6.044988,
111,32.27,0.00,32.27,0,5.832723,
109,32.96,0.00,32.96,0,6.008072,
112,32.62,0.00,32.62,0,5.949201,
110,33.05,0.00,33.05,0,5.976475,
113,32.52,0.00,32.52,0,5.830400,
111,32.58,0.00,32.58,0,6.028980,
114,32.65,0.00,32.65,0,5.860741,
112,32.38,0.00,32.38,0,5.975946,
115,32.35,0.00,32.35,0,5.775865,
113,33.16,0.00,33.16,0,5.914985,
116,32.63,0.00,32.63,0,5.787086,
114,33.25,0.00,33.25,0,5.953798,
117,32.40,0.00,32.40,0,5.742039,
115,33.01,0.00,33.01,0,5.944728,
118,32.95,0.00,32.95,0,5.766195,
116,32.89,0.00,32.89,0,5.992440,
119,32.96,0.00,32.96,0,5.684611,
117,32.75,0.00,32.75,0,5.972535,
120,32.50,0.00,32.50,0,5.708668,
118,32.54,0.00,32.54,0,5.913545,
121,32.18,0.00,32.18,0,5.751317,
119,32.63,0.00,32.63,0,5.882473,
122,32.29,0.00,32.29,0,5.712949,
120,32.79,0.00,32.79,0,5.878525,
123,32.77,0.00,32.77,0,5.721381,
121,32.59,0.00,32.59,0,5.829932,
124,32.46,0.00,32.46,0,5.651402,
122,32.66,0.00,32.66,0,5.865775,
123,30.40,0.00,30.40,0,5.885277,
125,32.46,23.13,55.59,1,5.659277,3.4194
124,30.13,0.00,30.13,0,5.799268,
126,32.52,0.00,32.52,0,5.685359,
127,29.36,0.00,29.36,0,5.622676,
125,32.51,23.13,55.64,1,5.856737,3.5564
128,30.28,0.00,30.28,0,5.644347,
