epoch,train_total_loss,train_recon_loss,train_kl_loss,train_heatmap_loss,train_occupancy_loss,train_impedance_loss,val_total_loss,val_recon_loss,val_kl_loss,val_heatmap_loss,val_occupancy_loss,val_impedance_loss,val_expert_kl_loss,val_sigma_floor_loss,val_physics_ri_loss,val_physics_critic_sup_loss,val_physics_ar_loss
1,11.275329310160418,9.415201270580292,0.5919034420870818,1.5474648631536043,0.326580934627698,0.9080101022926661,5.464847198687494,5.3549668323248625,0.7726015677908435,0.6422830063966103,0.3362836155574769,0.14723757056344766,0.4127279089880176,nan,0.015905923198261007,0.03532949981672573,0.0025548292096573277
25,8.032003002900344,6.616345435839433,1.2279982443612356,0.4893717802487887,0.30533071217628627,0.8379363501301178,5.308163665235043,5.155499381944537,1.329512276686728,0.19823107015690766,0.3052668950986117,0.5457651583128609,0.9478872281033546,nan,0.010625075826283137,0.020703699916339247,0.0010420672620057303
50,7.18525039599492,5.818032930447505,1.4889551296830177,0.40197514433127185,0.28283705559487526,0.703448581122435,4.544144786894321,4.341713349800557,1.6183149076532573,0.14528221263026353,0.2752818376466166,0.40607351827202365,1.2723733780439943,nan,0.008321464483742602,0.01996998418144358,0.0010279617880541991
75,6.488112206642445,5.212205603489509,1.6030100396046272,0.3331632149620698,0.2669542533847002,0.5972583374151816,4.128958994522691,3.907163473777473,1.6948405674193054,0.12148591631557792,0.25536253026803024,0.34065089153591543,1.3970543490722775,nan,0.007164812004248233,0.01980050628662866,0.0008785911596760343
100,6.197732146886679,4.961657851934433,1.6010662489212477,0.3398117082336774,0.2542351373972801,0.5515087483594051,3.792029677890241,3.5487388530746102,1.7349470206536353,0.11481465307588223,0.2380000097618904,0.2817003649834078,1.4669881041627377,nan,0.00692448892914399,0.019719428308235365,0.000772494390389511
125,5.856737329409673,4.644193445260708,1.6511657341168477,0.3128977553489117,0.24086516519578605,0.5082544944607295,3.556402040179819,3.2914890102110803,1.7675279567483813,0.11291995155625045,0.22035866655642167,0.2543954474385828,1.5005058797542006,nan,0.006770617061647499,0.019690593086124863,0.0007194212334979966
150,5.5127976229557625,4.320718563061494,1.6674252362205433,0.2974967831029342,0.22673759466180435,0.4566181644797325,3.3435491234995425,3.0583303393796086,1.7857054825872183,0.10463378083659336,0.2046138534497004,0.23455983810708858,1.5032540899701416,nan,0.006735547427069832,0.019611438201536657,0.0006756430254881707
175,5.332669131113932,4.151546645622987,1.68122715227879,0.28821714328458675,0.2132762551307678,0.4526826963974879,3.142240232322365,2.8356373286806047,1.788079097867012,0.11002443096367642,0.18858009375981055,0.21188796774367802,1.4977955617941916,nan,0.006454949301769375,0.019577228578782524,0.0006540648458326359
200,5.1257728507885565,3.9579883204056667,1.6678576241318996,0.28537615849994696,0.20283500543580604,0.42529554263903546,2.9493073616176844,2.629236875101924,1.7797959335148335,0.09680211573140696,0.17499804752878845,0.19694302583229728,1.4677918083034456,nan,0.00620310461772533,0.01955971652205335,0.000634574430137036
225,4.884826004963655,3.7225748295967396,1.6883913628183878,0.2636664595454931,0.18935424249905805,0.40644083693623545,2.8295942512340844,2.4880908681079745,1.7767099358607084,0.09615759964799508,0.163918439327972,0.18726634682388976,1.4712380489800125,nan,0.006303338976977102,0.019530809255229542,0.0006311980284863239
250,4.7781519312124985,3.618299909738394,1.6686078663055712,0.2720617178827524,0.1835852426978258,0.38544769132366546,2.699401296209544,2.343367651104927,1.7719483892433345,0.09424081355973613,0.15344071498839185,0.17613635028828867,1.4383642903994769,nan,0.006297074713529582,0.019499896490742685,0.0006412714109842454
275,4.666172164678573,3.5105800757041346,1.677070178779272,0.26842655826073425,0.17406631114964302,0.38419191974859973,2.6061543761752546,2.2317284278105944,1.8033545061480254,0.09496676892740652,0.14300385642854962,0.17407437053043395,1.4496721494942904,nan,0.005746629420173122,0.01950208970993117,0.000661186041838846
300,4.505728394251603,3.354522134707524,1.7025534157569593,0.26019487810822634,0.1659880831837654,0.3656104544034371,2.471684953197837,2.089480285765603,1.794416755437851,0.09269636778481072,0.13375391764566302,0.1611870510969311,1.4453470134176314,nan,0.006000796050102508,0.019508425475578406,0.0006621168549827416
325,4.484853494625825,3.3384593583070314,1.6744387408861747,0.2703989468514919,0.16268637696137794,0.3647186625175751,2.3891997267492115,1.9891726966015995,1.818293956341222,0.09500696735631209,0.12508820340735838,0.15569696971215308,1.446176492376253,nan,0.005849417962053849,0.019447951706752065,0.0006837112313178295
350,4.327915893609707,3.1928483692499308,1.688545721081587,0.25537095631544404,0.1546662556580626,0.35422976469764345,2.285401478409767,1.880023955134675,1.8001295262947679,0.08887697644968284,0.11736051108164247,0.1506522745039547,1.4368592067621648,nan,0.005954092022420809,0.01943843704975734,0.0006986274846667584
375,4.220634219279656,3.089350571540686,1.6867919257053963,0.2593713769259361,0.14850085285993722,0.33735549793793607,2.211770192719996,1.793152152793482,1.809148502536118,0.08739518964284798,0.11049534853373189,0.1457467439759057,1.4345618449151516,nan,0.005787438577954163,0.019532450938640977,0.000707150990365335
400,4.141333632285779,3.0076768026902125,1.691877544270112,0.25034113792845836,0.1419252857279319,0.3393962646333071,2.1295569464564323,1.6988929095678031,1.814839331433177,0.08550010812177788,0.10316339737619273,0.13996001472696662,1.4262002622708678,nan,0.0059009004980907775,0.019399532193347113,0.0007189010730144219
425,4.001063126325607,2.8669513693222632,1.7033987093430298,0.2460925242648675,0.1362887313732734,0.31467231509204097,2.062397694448009,1.6185675524175167,1.8192941322922707,0.08590013028151589,0.09661908150883391,0.1368300129834097,1.421621609479189,nan,0.006172595619318599,0.01943444661992544,0.0007442865090752093
450,3.9061397038973293,2.776166823735604,1.7025922359182284,0.24125023126029052,0.1287260193950855,0.3135059960473042,2.005728913936764,1.5558528865221888,1.8086956103798002,0.08735379709833069,0.09075557671894785,0.13568595166725572,1.4087164828088135,nan,0.006350853751882823,0.01939217063591059,0.0007539349090848191
475,3.8940520277390114,2.7593908071517945,1.6878100807850178,0.24652838546496172,0.12568403005313414,0.31500035693439155,1.9369550286792219,1.4691464428324252,1.8170237008016557,0.08385954203549773,0.08460369336535223,0.13097040414868388,1.4082143518608063,nan,0.005951908659426408,0.019386413956453907,0.0007624445779583766
500,3.781889729774915,2.6589547038078307,1.697634214621324,0.2404503422574355,0.12039403752065622,0.30431437286046836,1.858759424649179,1.3895180232357234,1.8120049824938178,0.08538353272160748,0.0782225152652245,0.12639353035774548,1.402209865860641,nan,0.0060969680312155106,0.019327974561747396,0.0007649957951798569
525,3.679212053005512,2.549432032383405,1.7286240500899461,0.23413656385472187,0.11354815191947497,0.2962532275857834,1.8012211837340146,1.3310042081866413,1.8142490894533694,0.09064190420758678,0.07246477207809221,0.12359970166289713,1.4032983717042953,nan,0.0058369890439280425,0.019316092093504267,0.0007761251728197749
550,3.641387665271759,2.527336038992955,1.7219547000068884,0.2353107845553985,0.11021027573599265,0.2993532458750101,1.7539358425419778,1.2755794695112854,1.8398747893515974,0.08280276611912996,0.06779348833515542,0.12673420572536997,1.4142698145005852,nan,0.005954683095751534,0.01931055506611301,0.0007928033705866255
575,3.566238660995777,2.4519542180574856,1.7392401419006862,0.2351142442570283,0.10608938677379719,0.2887402802419204,1.6955916837323457,1.2128700537141412,1.846464270958677,0.0834633311314974,0.06394543519127183,0.11938148872286547,1.422213358571753,nan,0.005821592215397686,0.01929710178046662,0.000797928455199326
600,3.5991935033064624,2.4906481639697002,1.7076263591647147,0.24471686215927968,0.10868272569317083,0.28626538913410443,1.6378676192834973,1.151019720477052,1.8595236993860453,0.08013154115906218,0.0597173085770919,0.1162514430761803,1.4253650465980172,nan,0.005870361658253387,0.01932981658137578,0.0008062968906870083
625,3.6742552417975207,2.566836780997423,1.7610176293895794,0.23459282497373912,0.09888594631965343,0.35187931198340194,1.7071136059239507,1.2091018930077553,1.8929701594170183,0.08153118399786763,0.05648361038038274,0.14664825149520766,1.4470995517913252,nan,0.005936994109106308,0.019268146737886127,0.0008254388011437186
650,3.7465207448372473,2.6392069523151105,1.7843888314870688,0.22651831473295506,0.09553657876184353,0.39349438737218195,1.7357899306807667,1.2383890913333744,1.8919011412654072,0.08186138064047555,0.05406905573909171,0.16419444693019614,1.441960098221898,nan,0.006082425716613216,0.01926061095582554,0.0008462056653115724
675,3.690301874050727,2.5853886120594467,1.7954624112982016,0.2230533091781231,0.09564749538325347,0.3781470451790553,1.7071692310273647,1.2105204605031759,1.8881981011945754,0.07950193890428636,0.052951493533328176,0.16054313714266755,1.431026060367003,nan,0.005880141236048075,0.019256357698395732,0.0008447425243502948
700,3.7649987862660335,2.6599271778876963,1.7786140383436129,0.23132657915926896,0.09780577297967213,0.3899622772748654,1.6958661107346416,1.197265452472493,1.8920955318026245,0.0781919785295031,0.05240043696539942,0.15883858644519933,1.4371078978292644,nan,0.005962005150649929,0.019253641316026915,0.0008416129888928481
725,3.7254268233592693,2.6248301854500404,1.7768782172065514,0.23461518287658692,0.0969008905096696,0.3785487511983285,1.6927212823648006,1.1911576443817466,1.8972637809347361,0.07829609893815359,0.05199497263674857,0.15832599080749787,1.4426164743490517,nan,0.005912234339120914,0.019251286481448915,0.000844494677721741
750,3.7135145700894867,2.6089304552628443,1.783324277171722,0.22740370367582027,0.09657348905904935,0.3798929564654827,1.6859538957942277,1.1849468911532313,1.8992408465128392,0.0774014792041271,0.05171808135492029,0.1577760656364262,1.4401113542262465,nan,0.005917548842717224,0.01925276140718779,0.0008483517568720345
775,4.449085992574692,2.7482506930828094,1.7778437298077803,0.270590297677196,0.08284246369909781,0.37649568158846636,1.8911688686348498,1.4134152901824564,1.8046855400316417,0.1324186521815136,0.05179318957380019,0.16372821680852212,1.247845341451466,nan,0.00655989027745818,0.019250661292971927,0.0008560215244415303
800,4.2704121121993435,2.663296548678325,1.8034954004562818,0.24832613029732153,0.08296428420222722,0.3686245174935231,1.8125415770336986,1.331950435647741,1.8323505085427314,0.1117472320474917,0.050723062762699556,0.1592284700309392,1.2654669913463295,nan,0.006261109673232568,0.019251100517067243,0.0008655429796817771
825,4.1447830379009245,2.5941508513230542,1.8135454384180216,0.23670791960679569,0.08168159036968763,0.3609463039499063,1.777098169317469,1.2966162231750786,1.842456492362544,0.10543782408058178,0.05014130639756331,0.1553730949817691,1.2769022579304874,nan,0.006289066471708793,0.019248972881541704,0.0008717088448975119
850,4.1276041998313024,2.6049818153564748,1.8122359757240003,0.2326970911369874,0.08091619625114478,0.37023309245705605,1.753237531753257,1.272384752286598,1.845490891020745,0.10053747297206428,0.049381039214495104,0.15460605878615752,1.2801312990486622,nan,0.006251563392197568,0.019242535079683876,0.0008695426561189379
875,6.523408098862721,3.895630336724795,1.8477721952475035,0.6147201445526802,0.11762558752670885,0.3352623239159584,1.782671739347279,1.272904024226591,1.8630640355404466,0.1403689303988358,0.0496205779054435,0.16514782258309424,1.412336252629757,nan,0.006521640202663548,0.019248183623858495,0.0008353828825420351
900,6.234891418310312,3.685540867310304,1.8525858014822005,0.5650988546128456,0.11371078890963243,0.338006329536438,1.7558476873673499,1.242087063146755,1.8587290735449642,0.13253210562106688,0.04918711717618862,0.16598614965914749,1.443077911855653,nan,0.006666799175036431,0.019241717882323428,0.0008352355914666987
925,5.918223779935103,3.4407752124162823,1.8533609949625456,0.5169323052637852,0.107054471066938,0.33352583572268485,1.7573120025917888,1.2455654998775572,1.8537831492722034,0.13353948474104982,0.048970152682159096,0.16741400476894341,1.4582422173116356,nan,0.006461099496391398,0.019240792067648727,0.0008382534512065831
